example_id,o_tract_fips,d_tract_fips,path_order,screenline_id,screenline_color,station_id,is_fhwa_station,boundary_distance_m,boundary_centroid_distance_ratio,station_x,station_y
69,24005411407,24510270501,1,24005411407__24005440300,#1f77b4,B030058,False,19.31932351526533,0.05262257915192885,442160.47579706216,190356.7160585726
69,24005411407,24510270501,1,24005411407__24005440300,#1f77b4,B0905,False,37.89044108533337,0.034450995628545894,442977.36326403497,190480.6286754954
69,24005411407,24510270501,1,24005411407__24005440300,#1f77b4,B1194,False,75.49478044204722,0.08054111719921217,440985.3397727384,190854.58754886506
69,24005411407,24510270501,1,24005411407__24005440300,#1f77b4,S2009030059,False,55.150779372645594,0.0611347930140013,441036.4264635001,190825.70556842076
69,24005411407,24510270501,2,24005440100__24510270501,#ff7f0e,B1050,False,112.5257799294518,0.11565049019655681,439345.4234895459,189531.01540586274
69,24005411407,24510270501,2,24005440100__24510270501,#ff7f0e,S2012240147,False,221.2383000922964,0.25130706188327345,439126.09081029356,189255.94723104654
69,24005411407,24510270501,2,24005440100__24510270501,#ff7f0e,S2012240148,False,229.62361581541884,0.2859721173403194,439187.73363954184,189208.5219687704
70,24005408100,24005407002,1,24005407001__24005408100,#1f77b4,B030046,False,107.90369120930723,0.03349613633527086,429282.65512194886,211619.7735148686
70,24005408100,24005407002,1,24005407001__24005408100,#1f77b4,B1207,False,234.19149811402642,0.04611044679161918,433062.95700898895,212320.949873382
70,24005408100,24005407002,2,24005407001__24005407002,#ff7f0e,B0970,False,2.2711403570442843,0.0010167521214585616,429271.2855011911,216473.1896708719
70,24005408100,24005407002,2,24005407001__24005407002,#ff7f0e,S2008030004,False,93.13505589088342,0.02595495392266489,428253.86524097883,218181.57401030147
70,24005408100,24005407002,2,24005407001__24005407002,#ff7f0e,S2008030010,False,80.53583726582194,0.021827019222538352,428059.81270670856,218288.40090959813
70,24005408100,24005407002,2,24005407001__24005407002,#ff7f0e,S2011030926,False,1.2689487342778347,0.00040631735467235193,429581.6263649304,217324.0039825032
71,24033800607,24033800509,1,24033800607__24033800608,#1f77b4,B3359,False,31.362989919834654,0.00922863258686758,422259.5697420974,128172.86997787238
71,24033800607,24033800509,2,24033800509__24033800607,#ff7f0e,B160007,False,3.859889441184168,0.0025165384520612114,419133.87325527804,134371.99727224984
71,24033800607,24033800509,2,24033800509__24033800607,#ff7f0e,B3188,False,24.374129381240373,0.011128438953243829,418408.0162328993,134105.4584051793
71,24033800607,24033800509,2,24033800509__24033800607,#ff7f0e,B3297,False,1.1870116862362499,0.0006795256251225738,418889.9736833699,134278.60366324402
72,24510270301,24510270702,1,24510270301__24510270600,#1f77b4,S2005240052,False,159.0219810287156,0.17940368578386964,437752.68354887125,186857.5397317676
72,24510270301,24510270702,1,24510270301__24510270600,#1f77b4,S2012240256,False,184.99777145958757,0.2755089894134224,436807.2454928276,187565.75489289477
72,24510270301,24510270702,1,24510270301__24510270600,#1f77b4,S2012240259,False,185.03608904339123,0.29685884788097516,436868.5934409591,187554.8710434912
72,24510270301,24510270702,2,24510270600__24510270702,#ff7f0e,S2005240061,False,169.5548593871821,0.18789649398406372,438272.4461641166,187637.67142663477
73,24510271200,24005490500,1,24005490603__24510271200,#1f77b4,S2008030083,False,14.124665506816092,0.015781482848666085,432884.28754497156,189390.3459279077
73,24510271200,24005490500,2,24005490500__24005490603,#ff7f0e,B1019,False,1.9762007599512166,0.0025634526826827423,432194.7361075507,189536.00778739998
73,24510271200,24005490500,2,24005490500__24005490603,#ff7f0e,B1020,False,0.5859648849127365,0.001263635478941311,432110.6217570509,190369.95822562574
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,B150016,False,0.8649748795757443,0.0006723240273610876,384624.94012028765,154200.83327926628
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2001150111,False,10.199845326555629,0.009970542091689296,386360.3184836539,154316.67764793106
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2001150117,False,64.85030898520701,0.06255828095275216,386432.3685889015,154379.33661374255
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2017150193,False,10.336236514593097,0.01031217599744132,386335.2954729896,154320.44934567335
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2017150194,False,8.426355364765454,0.009286658596746922,386212.2712174874,154334.76457747412
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2017150195,False,22.937181693021625,0.02478731213833709,386222.1330208421,154319.4949855853
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2017150196,False,46.17128739336971,0.04493510024243465,386409.069326478,154364.97438071755
74,24031701206,24031701210,1,24031701002__24031701206,#1f77b4,S2017150197,False,27.143686044277093,0.03098360568006158,386206.71561600326,154371.69694715488
74,24031701206,24031701210,2,24031701002__24031701210,#ff7f0e,B2813,False,5.289255334930207,0.006706659397002496,385196.5571494448,155686.8560003608
74,24031701206,24031701210,2,24031701002__24031701210,#ff7f0e,S2017150260,False,73.00478553673719,0.12145290234074747,384650.30218244414,155016.99617273372
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,B2804,False,14.179636409020599,0.017636996317598432,389805.2052313338,149532.54818518314
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,S2000150138,False,18.867414632366515,0.019912340312902083,389681.75423253374,149685.57967877464
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,S2000150139,False,42.79435824227014,0.04441210166716657,389742.47885344824,149699.73750583417
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,S2000150140,False,40.60377859106805,0.04181558687560554,389737.02951447445,149707.522017264
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,S2000150141,False,16.156646702741305,0.01737056490826261,389691.6050130371,149668.12395752475
75,24031704503,24031704401,1,24031704404__24031704503,#1f77b4,S2012150741,False,37.1712975922971,0.07483351857489166,390017.8118918358,149104.16598595004
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,B2900,False,2.343930880186505,0.003214094985448731,390139.36445099075,149784.51035209684
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,B2971,False,48.71930511681021,0.06602975361870178,391699.0359661221,149692.5279258746
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,S2000150138,False,66.14110525561792,0.07100278824000603,389681.75423253374,149685.57967877464
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,S2000150139,False,55.53562773488554,0.062236148291129806,389742.47885344824,149699.73750583417
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,S2000150140,False,47.504705445831014,0.05352526980369037,389737.02951447445,149707.522017264
75,24031704503,24031704401,2,24031704401__24031704404,#ff7f0e,S2000150141,False,84.54343912671976,0.08968572956621648,389691.6050130371,149668.12395752475
76,24005492001,24005491701,1,24005491900__24005492001,#1f77b4,S2004030021,False,82.80122372873751,0.1054230377933903,438686.81211150304,192225.62367060245
76,24005492001,24005491701,2,24005491701__24005491900,#ff7f0e,B030089,False,4.081516959899321,0.006170485834061773,438776.4493922412,192560.81802757218
76,24005492001,24005491701,2,24005491701__24005491900,#ff7f0e,B0958,False,80.54821129107316,0.11382973450291084,439056.00161731266,192402.87951059517
76,24005492001,24005491701,2,24005491701__24005491900,#ff7f0e,S2012030133,False,73.92028958525789,0.17050628975312798,439982.26755581767,192377.25513031575
77,24005440702,24005440900,1,24005440701__24005440702,#1f77b4,S2012030082,False,0.8722507543203796,0.0008562310214106178,446208.5734969159,187564.69905180082
77,24005440702,24005440900,2,24005440701__24005440900,#ff7f0e,B1178,False,24.525578822198526,0.04097087785044079,443587.5330129999,186020.0637730581
77,24005440702,24005440900,2,24005440701__24005440900,#ff7f0e,S1998030122,False,49.78391055012053,0.05036355421942802,443368.27575321315,187025.55090661455
77,24005440702,24005440900,2,24005440701__24005440900,#ff7f0e,S2000030088,False,71.15408172162782,0.07010804959973634,443743.1266340016,185423.3481659587
77,24005440702,24005440900,2,24005440701__24005440900,#ff7f0e,S2000030090,False,92.65280560469236,0.08580240118536608,443773.41784214164,185360.8084903588
77,24005440702,24005440900,2,24005440701__24005440900,#ff7f0e,S2010030166,False,75.79907942862113,0.07000615541164007,443788.5075123639,185372.51741564853
78,24001001800,24001002100,1,24001001800__24001001900,#1f77b4,B0562,False,1.0518671948117833,0.0004707262979649242,233214.6017423313,220288.36531736207
78,24001001800,24001002100,1,24001001800__24001001900,#1f77b4,S2006010023,False,82.23155672349625,0.04022289192445275,232791.39315678057,220527.67010631008
78,24001001800,24001002100,2,24001001900__24001002100,#ff7f0e,P0001,True,2.1689592496924304,0.0006275015152114741,230993.31561359932,214159.52082367975
79,24005408507,24005408900,1,24005408506__24005408507,#1f77b4,S2011030933,False,0.6490655144066435,0.0006419646288386495,431788.3039260492,199949.0197051462
79,24005408507,24005408900,1,24005408506__24005408507,#1f77b4,S2011030935,False,70.3494567942445,0.0681273524339605,431753.11656983517,199865.21759965626
79,24005408507,24005408900,2,24005408506__24005408900,#ff7f0e,S2011030936,False,50.615770895392316,0.0579168685144605,432653.60838578903,200595.54220704257
79,24005408507,24005408900,2,24005408506__24005408900,#ff7f0e,S2011030937,False,1.4598627091149432,0.0009521569715523436,431941.9341059282,200705.07102353088
80,24027606803,24027606707,1,24027606803__24027606804,#1f77b4,S2011130740,False,0.6210662550438669,0.000726646438415911,412856.8166702102,166503.53025764762
80,24027606803,24027606707,2,24027606707__24027606804,#ff7f0e,P0069,True,39.46830941448496,0.05347564611459755,414024.24125438725,166451.14033050562
80,24027606803,24027606707,2,24027606707__24027606804,#ff7f0e,S2000130035,False,71.26595148728214,0.053112547172141825,414795.95382984605,165604.2225981135
80,24027606803,24027606707,2,24027606707__24027606804,#ff7f0e,S2000130038,False,22.73590714356915,0.02407095531088267,414440.32780035445,165931.8345665243
81,24027602304,24027602201,1,24027602303__24027602304,#1f77b4,S2005130023,False,5.734996609749834,0.007875264310452398,411675.15771146526,176694.77519509752
81,24027602304,24027602201,1,24027602303__24027602304,#1f77b4,S2008130015,False,2.742307630977991,0.0011871298904358044,411350.9157858497,174255.48500959162
81,24027602304,24027602201,2,24027602201__24027602303,#ff7f0e,B130079,False,22.911763527734607,0.023360653760942488,410492.2926154995,179589.14673361133
81,24027602304,24027602201,2,24027602201__24027602303,#ff7f0e,B2518,False,23.013610418890185,0.02044477049275729,411097.0718233115,179193.82242239246
82,24027606901,24027601204,1,24027601203__24027606901,#1f77b4,B2561,False,1.0724742344957081,0.0006408882297803652,418901.7078496284,166395.40631680668
82,24027606901,24027601204,1,24027601203__24027606901,#1f77b4,B2562,False,85.08775548553857,0.05289685531786264,418451.9353240839,167319.56899077713
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,B130057,False,12.537711279824565,0.00890190516497266,422228.45429307944,168084.16096311226
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,B2542,False,2.356134565593446,0.0015364384000050824,420663.24873773206,169341.56346066025
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S1998130101,False,98.73435068623958,0.04558385392411412,420055.09451704216,169861.47678157833
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2001130013,False,9.845984284745143,0.007915074661221473,421093.963153397,168902.51879067242
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2001130016,False,15.46079121813537,0.011053609555016395,420837.0950686138,169134.56823627482
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2004130002,False,42.70284770873435,0.03756004725167721,421922.5179306659,168386.88219623943
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2004130003,False,25.159559593036462,0.020771572777574736,421910.24567783927,168313.39397512138
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2004130004,False,22.493895739202195,0.019388677685048816,421763.95908855926,168412.69465238598
82,24027606901,24027601204,2,24027601203__24027601204,#ff7f0e,S2004130005,False,40.13039204019247,0.03639490392579104,421813.0860632716,168455.59541592665
83,24510271501,24510130806,1,24510130805__24510271501,#1f77b4,B240078,False,15.996535942084599,0.02218551689806379,429559.67825694697,187625.15120102788
83,24510271501,24510130806,1,24510130805__24510271501,#1f77b4,S2010240100,False,48.92028653359991,0.04751845913838605,430097.6340440186,188133.94407040402
83,24510271501,24510130806,1,24510130805__24510271501,#1f77b4,S2010240103,False,42.282989979292935,0.041187400642820816,430090.09860292333,188125.00722017165
83,24510271501,24510130806,2,24510130805__24510130806,#ff7f0e,B240192,False,1.3840355887409812,0.0019135080352122918,429763.3521146902,186030.34389047854
83,24510271501,24510130806,2,24510130805__24510130806,#ff7f0e,S2006240025,False,74.67250852377914,0.09562860345647524,429484.15722008335,185829.78401606678
83,24510271501,24510130806,2,24510130805__24510130806,#ff7f0e,S2010240108,False,31.018406513789053,0.04177912917312005,430353.8368991944,186413.71582805613
83,24510271501,24510130806,2,24510130805__24510130806,#ff7f0e,S2010240111,False,40.73979160858248,0.05622791313565318,430334.5716467197,186420.68950563137
84,24510170200,24510110200,1,24510170100__24510170200,#1f77b4,B240188,False,67.6900991813391,0.12709185033102344,432805.83221508696,181616.8393724015
84,24510170200,24510110200,1,24510170100__24510170200,#1f77b4,B240190,False,77.92933274899231,0.14193818107447467,432830.86940409907,181562.66287255782
84,24510170200,24510110200,2,24510110200__24510170100,#ff7f0e,B240188,False,67.6900991813391,0.3367385145066689,432805.83221508696,181616.8393724015
84,24510170200,24510110200,2,24510110200__24510170100,#ff7f0e,B240190,False,73.46442513927502,0.45148326637681674,432830.86940409907,181562.66287255782
85,24021751904,24021751801,1,24021751901__24021751904,#1f77b4,S2007100024,False,1.6727045911601848,0.0007371858289479196,372126.37726713606,191531.11200605732
85,24021751904,24021751801,1,24021751901__24021751904,#1f77b4,S2017100227,False,64.74887664922352,0.03514095408383103,374296.5179245136,190819.73530759744
85,24021751904,24021751801,2,24021751801__24021751901,#ff7f0e,S2011100685,False,0.4204610011013598,0.00020115461069200518,375342.88023486757,190971.57558904166
86,24043011100,24043011202,1,24043011100__24043011201,#1f77b4,B210006,False,1.470261478097789,0.0006977010498354317,341084.6718991226,216983.58591742284
86,24043011100,24043011202,1,24043011100__24043011201,#1f77b4,B210007,False,93.39079301588134,0.04309932221523228,341096.56103420036,216887.9696734836
86,24043011100,24043011202,1,24043011100__24043011201,#1f77b4,B210025,False,2.809732152900161,0.000831343085472204,339222.06087556365,218222.38368156555
86,24043011100,24043011202,2,24043011201__24043011202,#ff7f0e,B4032,False,99.94325924314667,0.14804963534192417,344302.4366990895,219575.11800316366
86,24043011100,24043011202,2,24043011201__24043011202,#ff7f0e,S2011210331,False,4.22985445730162,0.008255332648565617,344601.0369580666,219580.06051313208
87,24031700724,24031700816,1,24031700724__24031700829,#1f77b4,S1999150034,False,187.51407275919476,0.30906372347677263,381437.31794290396,163637.13150293235
87,24031700724,24031700816,1,24031700724__24031700829,#1f77b4,S1999150075,False,192.41370592234082,0.46209155889686065,381716.86831029435,163795.01924377403
87,24031700724,24031700816,1,24031700724__24031700829,#1f77b4,S2008150007,False,148.55524816815142,0.2632267551865882,381476.3988274846,163614.79445523323
87,24031700724,24031700816,2,24031700816__24031700829,#ff7f0e,B150012,False,4.488168936715544,0.00732237221276882,381258.91140641575,160416.70050782748
88,24005401200,24510280200,1,24005401200__24510280301,#1f77b4,B1138,False,138.16860002138907,0.10981733628575725,424787.18621327664,181667.41628676813
88,24005401200,24510280200,1,24005401200__24510280301,#1f77b4,S2009030156,False,175.7449835284602,0.13893779550845217,424890.51357576845,181553.80630417026
88,24005401200,24510280200,1,24005401200__24510280301,#1f77b4,S2010030015,False,101.45844465096758,0.0882615209024017,424808.41337304097,181813.9189012829
88,24005401200,24510280200,1,24005401200__24510280301,#1f77b4,S2010030124,False,196.17191478963457,0.15076634659468038,424721.4187850928,181678.676920828
88,24005401200,24510280200,2,24510280200__24510280301,#ff7f0e,S2011031022,False,438.76994505890445,0.3877739686869073,424654.8621410224,184037.00231441535
89,24033807407,24033807404,1,24033807407__24033807408,#1f77b4,B3350,False,42.15395853314922,0.05958597517047462,406967.44805061416,154816.03329843987
89,24033807407,24033807404,1,24033807407__24033807408,#1f77b4,S1999160066,False,15.570492932161931,0.011039672158580299,406116.5552963882,154074.23841422415
89,24033807407,24033807404,1,24033807407__24033807408,#1f77b4,S2012160373,False,56.23640421810584,0.019187228601840075,408835.34839114523,157276.78395824067
89,24033807407,24033807404,1,24033807407__24033807408,#1f77b4,S2012161301,False,43.35054497543382,0.02856868377023309,407987.76960942266,155969.210386227
89,24033807407,24033807404,1,24033807407__24033807408,#1f77b4,S2012161303,False,62.59407046864045,0.03942460087660372,408019.1069331246,156074.05157632605
89,24033807407,24033807404,2,24033807404__24033807408,#ff7f0e,B160004,False,0.7061119572876494,0.0006469292157386148,409369.53694051696,153290.24118162916
89,24033807407,24033807404,2,24033807404__24033807408,#ff7f0e,B160086,False,18.393250915471626,0.008599430979292954,406533.9436448469,153789.38311923688
89,24033807407,24033807404,2,24033807404__24033807408,#ff7f0e,B160129,False,18.757099733535412,0.009365431186439616,406857.87450922956,153860.16652489488
89,24033807407,24033807404,2,24033807404__24033807408,#ff7f0e,B3186,False,0.4616130655829674,0.00040504827629340214,408539.99183292955,151205.8382001198
89,24033807407,24033807404,2,24033807404__24033807408,#ff7f0e,S2012161017,False,0.06453817453591187,6.527629669287241e-05,408754.07429483125,151623.89527096727
90,24031701509,24033807305,1,24031701509__24033807305,#1f77b4,S2000150193,False,147.31282807684482,0.13306705556991427,402288.46027954086,150022.26753322207
90,24031701509,24033807305,1,24031701509__24033807305,#1f77b4,S2000150194,False,147.7836591685536,0.12824000387515322,402309.80999499065,150123.93786778525
90,24031701509,24033807305,2,24033807304__24033807305,#ff7f0e,B3289,False,42.06180688865447,0.059270231653575055,402959.1652928706,150052.43914741804
91,24031702900,24031702402,1,24031702500__24031702900,#1f77b4,S2012150756,False,1.0302406661576815,0.0013526546105990537,397771.57844286354,147891.9595200784
91,24031702900,24031702402,1,24031702500__24031702900,#1f77b4,S2012150757,False,0.7354519911987181,0.0010377231770259399,397662.5993062748,147927.2619022896
91,24031702900,24031702402,1,24031702500__24031702900,#1f77b4,S2012150758,False,83.92618406598515,0.09980938619427693,397173.7803043449,147904.50062143733
91,24031702900,24031702402,1,24031702500__24031702900,#1f77b4,S2012150761,False,0.3301480837331388,0.0004318886147313505,397965.4681674167,147830.8681275905
91,24031702900,24031702402,2,24031702402__24031702500,#ff7f0e,B2896,False,124.82318872446409,0.231346532783092,397833.3177461697,146629.64474561933
91,24031702900,24031702402,2,24031702402__24031702500,#ff7f0e,B2962,False,232.79513976521426,0.20677535273388828,398060.1452271621,146088.7164764737
91,24031702900,24031702402,2,24031702402__24031702500,#ff7f0e,S2012150761,False,197.22149310005332,0.2579985214122292,397965.4681674167,147830.8681275905
91,24031702900,24031702402,2,24031702402__24031702500,#ff7f0e,S2012150763,False,112.38023212148072,0.3467709701827043,397787.71371070057,147427.8682791504
91,24031702900,24031702402,2,24031702402__24031702500,#ff7f0e,S2012150981,False,164.44450598613113,0.15451281161541908,398093.41854329756,146169.88796351792
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,B210013,False,4.28966894054204,0.0024671497417367936,331745.7280396973,215443.17089184732
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,B3901,False,8.590722046230617,0.004938764657235684,330678.8926647886,215409.05182905204
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,B3965,False,1.5218752924777892,0.0009963885225711528,329414.3411741316,215286.4362839398
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S1999210020,False,26.463558444087816,0.015318363927571113,330777.0661326591,215428.64562417803
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2000210017,False,0.5029615881153691,0.0002678255423608316,331301.3708480284,215649.44830248778
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2000210018,False,29.89130993689411,0.01601722702256142,331269.11714603263,215638.0245032553
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2000210019,False,49.622167362647055,0.02824021247683149,331224.30409954075,215528.4699844334
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2000210021,False,50.49846402422116,0.02954390476833781,330827.18806132406,215423.7008805472
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2000210023,False,30.593752300648394,0.016909390677172682,330896.44050480466,215542.8738778606
92,24043010802,24043001002,1,24043010801__24043010802,#1f77b4,S2001210032,False,31.08014260790819,0.016320595685801517,329661.2560357267,214956.52421741
92,24043010802,24043001002,2,24043001002__24043010801,#ff7f0e,B3974,False,1.2948724591292358,0.0010225095028596185,332867.4517908393,216168.69826558474
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,B020052,False,14.148604868698271,0.009873269661691102,430683.8687490315,166367.4330275369
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,B0684,False,3.3036379644981606,0.006397031554576006,431644.9267773193,166836.58927566724
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,S2000020105,False,28.939796643258532,0.03373017627380677,431249.4941693492,166709.19141445437
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,S2000020106,False,52.541161506814355,0.0588289027064853,431215.5855375799,166720.31296883794
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,S2000020107,False,70.1964619930212,0.06040677485227066,430948.7472872955,166428.13393521096
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,S2000020109,False,45.37158314164526,0.03410702562596079,430788.51181362174,166364.42658777782
93,24003750801,24003750900,1,24003750801__24003750900,#1f77b4,S2000020110,False,34.93997544490925,0.026721402244987848,430808.1823153802,166384.53028484053
93,24003750801,24003750900,2,24003750804__24003750900,#ff7f0e,B0617,False,19.820211071168583,0.020943875863822743,433450.2122756002,168404.15184737905
93,24003750801,24003750900,2,24003750804__24003750900,#ff7f0e,S2011020893,False,1.1354522268494858,0.0014828672530769918,432744.5436358186,167747.75631012375
94,24031701219,24031700904,1,24031701102__24031701219,#1f77b4,S2012150949,False,0.9194263359087017,0.0010086413046101704,389700.2928934747,155198.48332038315
94,24031701219,24031700904,1,24031701102__24031701219,#1f77b4,S2012150956,False,95.55299741912327,0.10312998797567381,389487.738862521,155151.46029514913
94,24031701219,24031700904,2,24031700904__24031701001,#ff7f0e,B150072,False,5.187729858301022,0.004986279899046895,387923.82859837543,156304.83405018973
95,24021750803,24021750505,1,24021750801__24021750803,#1f77b4,B100038,False,1.431338816579144,0.003446621893216326,365319.3211002833,196268.73459354055
95,24021750803,24021750505,1,24021750801__24021750803,#1f77b4,B1925,False,87.72025356157195,0.07407082184117146,366104.7273175243,197544.23189589512
95,24021750803,24021750505,1,24021750801__24021750803,#1f77b4,B2010,False,0.683296041406002,0.0010873672427164694,365383.9203772456,196538.76003952458
95,24021750803,24021750505,1,24021750801__24021750803,#1f77b4,B2011,False,41.81343562615828,0.036644750398214715,366257.88344607456,197559.09305545958
95,24021750803,24021750505,1,24021750801__24021750803,#1f77b4,S2017100237,False,89.7515048312318,0.10407220102086977,365325.5964314611,195315.43076206418
95,24021750803,24021750505,2,24021750600__24021765100,#ff7f0e,S2010100013,False,31.810329998062873,0.03203758319169133,362708.89632430737,194200.8750171162
95,24021750803,24021750505,2,24021750600__24021765100,#ff7f0e,S2010100014,False,25.827353062067125,0.025756513538849283,362699.7125487048,194197.19284535156
96,24025303203,24025304201,1,24025303203__24025303204,#1f77b4,B120018,False,50.92302475463665,0.04723007888302495,454140.56790550915,210110.9434461225
96,24025303203,24025304201,1,24025303203__24025303204,#1f77b4,B2337,False,2.648674041883418,0.00248818025215484,452743.38457367086,211969.22969789858
96,24025303203,24025304201,1,24025303203__24025303204,#1f77b4,S2011120704,False,73.11815589639602,0.06722818460881166,454060.08491833444,210107.77375342694
96,24025303203,24025304201,1,24025303203__24025303204,#1f77b4,S2017120338,False,76.94879992637858,0.08335261597973208,453968.17290048674,210290.78998481555
96,24025303203,24025304201,2,24025304201__24025304202,#ff7f0e,B2362,False,65.5983038268252,0.019631141094918293,441914.0970078231,214199.08240524816
96,24025303203,24025304201,2,24025304201__24025304202,#ff7f0e,S2014120314,False,3.325355046771001,0.0009818391807650964,442053.3698969878,214264.98943164042
97,24031700710,24031700105,1,24031700103__24031700710,#1f77b4,B150091,False,0.7617704661136867,0.0005910477983534445,386356.7482144144,165458.02216488862
97,24031700710,24031700105,1,24031700103__24031700710,#1f77b4,S2012150646,False,81.70582992304317,0.08340877545059215,387591.4809952717,164254.51844281718
97,24031700710,24031700105,2,24031700103__24031700105,#ff7f0e,B2780,False,0.797547132453016,0.0005580901153536776,386476.48564310576,166395.45930998068
97,24031700710,24031700105,2,24031700103__24031700105,#ff7f0e,B2781,False,0.8472056482249608,0.0004473138253453712,386867.2603300111,169201.37979156448
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,B160136,False,17.733600427991195,0.007687226884884469,410214.3369247575,122408.92202001369
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,B3230,False,16.622734137619666,0.007205068937355591,410296.3042435103,122455.23635369533
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160073,False,58.054785086945195,0.02564826041744694,410059.8089579951,122256.0504653911
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160074,False,44.00836819202958,0.018615564837498908,410051.0748796044,122372.84020614068
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160075,False,40.18267264616681,0.017020968959001452,410029.35854334687,122353.79073228392
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160076,False,55.71514637622696,0.024599817936844324,410084.0475930681,122274.99360138284
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160077,False,57.53521802788593,0.024341966705249442,409954.2590318665,122302.4095069192
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160079,False,96.65055082127432,0.04241462132023073,409969.01633512595,122206.33528962657
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160080,False,61.81472838612711,0.026927283415431297,409982.6334442016,122238.47193522324
98,24033801214,24033801217,1,24033801207__24033801214,#1f77b4,S2004160081,False,89.84351926093083,0.03798570997517657,409922.2865327449,122279.63922245256
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,B3126,False,0.3600107431515896,0.00034567278537075914,410278.5049106145,121652.747109439
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160073,False,33.5828848970429,0.038268784084736884,410059.8089579951,122256.0504653911
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160074,False,88.98264534495182,0.0961685718996193,410051.0748796044,122372.84020614068
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160075,False,63.141385006770015,0.07040698196058377,410029.35854334687,122353.79073228392
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160076,False,62.73625730456501,0.06912793779759485,410084.0475930681,122274.99360138284
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160077,False,57.53521802788593,0.07138802483729384,409954.2590318665,122302.4095069192
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160079,False,68.56612444985676,0.08855220786242078,409969.01633512595,122206.33528962657
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160080,False,45.05084730826782,0.05629144961957417,409982.6334442016,122238.47193522324
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2004160081,False,89.84351926093083,0.11716357196097142,409922.2865327449,122279.63922245256
98,24033801214,24033801217,2,24033801207__24033801217,#ff7f0e,S2012161069,False,89.90166806122782,0.10786620840513017,410563.7692039851,120283.88321837503
99,24013504100,24013507704,1,24013507602__24013507801,#1f77b4,B060089,False,29.549961870574037,0.015657462270349108,400912.4727710992,211192.51575862616
