LOCATION_ID,COUNTY_DESC,ROADNAME,ID_PREFIX,ID_RTE_NO,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AADT_2017,AADT_2018,AAWDT_2017,AAWDT_2018,AADT,AAWDT,TRUCK_AADT,LINK,longitude,latitude,station_class,is_mainline,is_ramp,candidate_reason,candidate_for_tract_screenline_seed
S2002160047,Prince George's,Ramp 1 Fr Md 295 Nb To Md 193 Wb,RP,295.0,0.06,0.0,0.15,Exit 6 Ramp 1 Fr Md 295 Nb To Md 193 Wb,Exit 6  Ramp 01 Md 295 Nb To Md 193 Wb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,7.54,100.0,0.0,100.0,4681.0,4642.0,5011.0,4972.0,4643.0,4923.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2002160047,-76.87740392284574,38.99432540968752,S,False,True,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,False
S2012161058,Prince George's,Brinkley Rd                             ,CO,122.0,3.62,2.66,3.7,Brinkley Rd - .10 Mi West Of Allentown Rd,Temple Hill Rd To Allentown Rd,Urban,5.0,Major Collector,1.0,West,2.0,F,7.78,54.49,48.11,51.89,8325.0,8220.0,8835.0,8710.0,8221.0,9041.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161058,-76.91186872027393,38.80121529269182,S,True,False,pg_dc_spatial,True
S2000160233,Prince George's,Ramp 8 Fr Md 5 Sb To Is 95 Sb,RP,95.0,0.1,0.0,0.205,Exit 7 Ramp 8 Fr Md 5 Sb To Is 95 Wb,Exit 7  Ramp 08 Branch Ave To Capital Beltway,Urban,1.0,Interstate,2.0,West,1.0,F,9.27,100.0,0.0,100.0,2755.0,2745.0,2875.0,2865.0,2765.0,2885.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000160233,-76.92290766674454,38.82060091406793,S,False,True,pg_montgomery_route;pg_dc_spatial,False
S2011160014,Prince George's,Ramp 5 Fr Rp 12 (fr Is295 Sb) To Is95 Ln,RP,95.0,0.1,0.0,0.24,Exit 2 Ramp 5 Fr Ramp 12 (fr Is 295 Sb) To Is 95 Eb,Exit 2 Ramp 5 Fr Ramp 12 To Ramp 4 (to Is95),Urban,1.0,Interstate,2.0,East,1.0,C,10.04,100.0,100.0,0.0,11160.0,11091.0,11610.0,11541.0,11020.0,11460.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2011160014,-77.01223484232841,38.79539383211956,S,False,True,pg_montgomery_route;pg_dc_spatial,False
B2571,Howard,Washington Blvd,US,1.0,3.15,2.85,3.26,Us1-.30 Mi S Of Guilford Rd,Md 32 To Guilford Rd,Urban,3.0,Principal Arterial Other,1.0,North,4.0,C,7.87,55.68,50.72,49.28,37841.0,37502.0,40491.0,40132.0,37960.0,40240.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2571,-76.81015169822047,39.14291655986426,B,True,False,,False
S2012161044,Prince George's,Brooke La,CO,95.0,1.44,0.0,1.48,Brooke La - Between Brown Station Rd & Sutherland Cir,Ritchie Marlboro Rd To Brown Station Rd,Urban,6.0,Minor Collector,1.0,West,2.0,F,12.57,51.15,48.88,51.12,3495.0,3630.0,3715.0,3850.0,3631.0,3991.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161044,-76.77319323595405,38.835514850192126,S,True,False,pg_montgomery_route;pg_dc_spatial,True
S2001160065,Prince George's,Ramp 1 Fr Md 201 Nb To Md 459 Wb,RP,50.0,0.045,0.0,0.06,Exit 1 Ramp 1 Fr Md 201 Nb To Md 459 Sb,Exit 1  Ramp 01 Kenilworth Ave To Kenilworth Ave,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,6.88,100.0,100.0,0.0,13920.0,13801.0,14890.0,14771.0,13802.0,14632.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001160065,-76.9311250453319,38.92051372360304,S,False,True,pg_dc_route;pg_dc_spatial,False
S2012161076,Prince George's,S Osborne Rd                            ,CO,137.0,0.09,0.0,2.34,S Osborne Rd - .10 Mi North Of Us 301,Crain Hwy To William Beanes Rd,Urban,5.0,Major Collector,1.0,South,2.0,F,7.68,67.72,50.8,49.2,11125.0,11340.0,11795.0,12020.0,11481.0,12171.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161076,-76.7960419651557,38.78449146563885,S,True,False,pg_dc_spatial,True
S2004160027,Prince George's,Ramp 5 Fr Md 295 Sb To Md 201 Eb,RP,295.0,0.25,0.0,0.34,Exit 2 Ramp 5 Fr Md 295 Sb To Md 201 Eb,Exit 2 Ramp 5 Fr Md 295 Sb To Md 201 Eb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,2.0,F,8.16,100.0,0.0,100.0,36690.0,36361.0,39260.0,38911.0,36362.0,38542.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2004160027,-76.93318337849858,38.92119130804729,S,False,True,pg_dc_route;pg_dc_spatial,False
B3186,Prince George's,Edmonston Ave,MD,201.0,9.2,8.8,9.4,Md201-.20 Mi S Of Md212,Sunnyside Ave To Md 212,Urban,4.0,Minor Arterial,1.0,North,3.0,F,6.75,53.0,48.47,51.53,25985.0,23490.0,27805.0,25130.0,23491.0,24901.0,1454.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3186,-76.90137125040884,39.028781209573786,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True
S2010160128,Prince George's,Academy La                              ,RP,295.0,0.1,0.0,0.25,Exit 9 Ramp 2 Fr Md 197 Wb To Md 295 Nb  ,Exit 9  Ramp 02 Laurel Bowie Rd To Baltimore Washington Pkwy,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,North,1.0,F,8.74,100.0,100.0,0.0,7631.0,7562.0,8171.0,8092.0,7563.0,8023.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160128,-76.8376534158279,39.0582952798062,S,False,True,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,False
S2012161217,Prince George's,Mowatt La,SR,94.0,0.32,0.0,0.41,Mowatt La - .10 Mi South Of Campus Dr,Knox Rd To Campus Dr,Urban,7.0,Local,1.0,North,2.0,F,8.93,51.07,51.51,48.49,8575.0,8310.0,9095.0,8810.0,8311.0,9141.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161217,-76.948275910705,38.98350505723139,S,True,False,pg_dc_spatial;pg_montgomery_spatial,True
S2012161191,Prince George's,Olson St,CO,3705.0,0.07,0.0,0.47,Olson St - .10 Mi West Of St Clair Dr,St Clair Dr To Lyons St,Urban,7.0,Local,1.0,East,2.0,F,9.99,56.11,45.85,54.15,2925.0,2760.0,3105.0,2930.0,2761.0,3041.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161191,-76.94764280234727,38.83110684677408,S,True,False,pg_dc_spatial,True
S1999160172,Prince George's,Ramp 3 Fr Us 50 Eb To Md 202 Nb,RP,50.0,0.05,0.0,0.13,Exit 3 Ramp 3 Fr Us 50 Eb To Md 202 Nb,Exit 3  Ramp 03 John Hanson Hwy To Landover Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,F,8.39,100.0,100.0,0.0,623.0,624.0,673.0,674.0,625.0,665.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S1999160172,-76.8956147751013,38.93089624453279,S,False,True,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,False
S2012150959,Montgomery,Martins La,MU,2000.0,0.41,0.0,0.45,Martins La - Between Bickford Ave & N Washington St,Mannakee St To N Washington St,Urban,5.0,Major Collector,1.0,West,2.0,F,9.31,59.17,50.46,49.54,5365.0,5260.0,5695.0,5580.0,5261.0,5791.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150959,-77.15438619774007,39.090987545891146,S,True,False,montgomery_dc_spatial,True
B150079,Montgomery,Beach Dr,GV,28.0,0.72,0.0,4.98,Beach Dr-.10 Mi N Of Md547,Garrett Park Rd To Stoneybrook Dr,Urban,5.0,Major Collector,1.0,North,2.0,F,11.2,71.75,50.08,49.92,11230.0,11131.0,11900.0,11801.0,11132.0,12252.0,432.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150079,-77.08517823743503,39.03222585162484,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2010160067,Prince George's,Ramp 4 Fr Md 717 Nb To Ramp 5,RP,4.0,0.01,0.0,0.02,Exit 2 Ramp 4 Fr Md 717 Nb To Ramp 5 (to Md 4 Eb),Exit 2  Ramp 04 Ent To Race Track To Ramp 5 Fr Md 717 Sb To Md 4 Eb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,C,17.18,100.0,100.0,0.0,800.0,791.0,860.0,851.0,520.0,550.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160067,-76.74929460884894,38.81215148787542,S,False,True,pg_dc_route,False
S2012161171,Prince George's,Marlboro Pike,CO,3074.0,2.11,2.07,3.26,Marlboro Pike - Between Md 458 & Belwood St,Md 458 To Donnell Dr,Urban,4.0,Minor Arterial,1.0,South,4.0,F,8.39,56.76,50.59,49.41,14885.0,16160.0,15935.0,17290.0,16161.0,17131.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161171,-76.90396246689703,38.856889553171314,S,True,False,pg_dc_spatial,True
S2015160250,Prince George's,Ramp 8 Fr Us 1 Sb To Md 200 Wb,RP,200.0,0.05,0.0,0.21,Exit 21 Ramp 8 Fr Us 1 Sb To Md 200 Wb,Exit 21 Ramp 8 Fr Us 1 Sb To Md 200 Wb,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,West,1.0,F,9.13,100.0,0.0,100.0,1212.0,1203.0,1302.0,1293.0,1204.0,1284.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2015160250,-76.88122118877979,39.06632636902907,S,False,True,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,False
S2004160098,Prince George's,Ramp 8 Fr Ramp 5 To Co 126,RP,5.0,0.02,0.0,0.03,Exit 10 Ramp 8 Fr Ramp 5 (fr Md 5 Sb) To Allentown Rd Wb,Exit 10 Ramp 08 Ramp 5 Fr Md 5 Sb To Md 337 Eb To Allentown Rd,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,C,6.59,100.0,0.0,100.0,3494.0,3465.0,3744.0,3715.0,3530.0,3740.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2004160098,-76.90637319657327,38.80481162533715,S,False,True,pg_dc_route;pg_dc_spatial,False
S2006150041,Montgomery,Ramp 10 Fr Is 495x To Is 495 Sb,RP,495.0,0.1,0.0,0.2,Exit 39 Ramp 10 Fr Is 495x Sb To Is 495 Wb,Exit 39 Ramp 10 Cabin John Pkwy To Capital Beltway,Urban,1.0,Interstate,2.0,West,1.0,F,10.78,100.0,0.0,100.0,12625.0,13610.0,13135.0,14150.0,13711.0,14261.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006150041,-77.15896515688162,38.98546576217862,S,False,True,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial,False
B2978,Montgomery,Colesville Rd,MD,384.0,0.2,0.0,0.25,Md384-.20 Mi E Of Md390,Md 390 To Md 410,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,7.57,67.32,53.52,46.48,14780.0,14651.0,15820.0,15681.0,14652.0,15532.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B2978,-77.03309090880389,38.99316682743654,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B3226,Prince George's,Suitland Rd,MD,218.0,1.54,1.23,1.64,Md218-.10 Mi W Of Md458,Shadyside Rd To Md 458,Urban,4.0,Minor Arterial,1.0,East,2.0,F,8.48,64.54,52.0,48.0,18740.0,18571.0,20050.0,19871.0,18572.0,19692.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3226,-76.92630479421344,38.84954142696021,B,True,False,pg_dc_spatial,True
S2012150883,Montgomery,Eggert Dr                               ,CO,5177.0,0.64,0.0,0.69,Eggert Dr - Between Macarthur Blvd & Capri Pl,Persimmon Tree Rd To Macarthur Blvd,Urban,6.0,Minor Collector,1.0,North,2.0,F,10.73,66.9,51.7,48.3,1135.0,1210.0,1205.0,1280.0,1211.0,1331.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150883,-77.18244156861668,38.97679499656239,S,True,False,montgomery_dc_spatial,True
B3121,Prince George's,Pennsylvania Ave,MD,4.0,11.72,9.79,11.92,Md4-.20 Mi S Of Md458,Forestville Rd To Md 458,Urban,3.0,Principal Arterial Other,1.0,South,4.0,F,7.53,63.58,50.4,49.6,42742.0,38420.0,45732.0,41110.0,38421.0,40731.0,1103.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3121,-76.9072561785138,38.85137260768514,B,True,False,pg_dc_route;pg_dc_spatial,True
S2012150664,Montgomery,Kemp Mill Rd,CO,123.0,1.16,1.12,1.8,Kemp Mill Rd - Between Stonington Rd & Grays La,Stonington Rd To Arcola Ave,Urban,4.0,Minor Arterial,1.0,South,2.0,F,11.39,74.45,49.94,50.06,11225.0,10890.0,12015.0,11650.0,10891.0,11541.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150664,-77.02473107178551,39.05159027663614,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2012150935,Montgomery,Avery Rd,MU,205.0,0.07,0.0,0.43,Avery Rd - .10 Mi North Of Md 28,Norbeck Rd To Avery Rd (ahead),Urban,5.0,Major Collector,1.0,North,2.0,F,11.1,75.63,52.04,47.96,3825.0,3940.0,4065.0,4180.0,3941.0,4341.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150935,-77.12324902782221,39.093783317487215,S,True,False,montgomery_dc_spatial,True
S2010160144,Prince George's,Ramp 3 Fr Md 458 Eb To Suitland Pkwy,RP,119.0,0.06,0.0,0.13,Exit 2 Ramp 3 Fr Md 458 Eb To Suitland Pkwy ,Exit 2  Ramp 03 Silver Hill Rd To Suitland Pkwy,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,East,1.0,F,10.87,100.0,100.0,0.0,1611.0,1602.0,1721.0,1712.0,1603.0,1703.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160144,-76.93066506388897,38.84231352678713,S,False,True,pg_dc_spatial,False
S2010160063,Prince George's,Ramp 6 Fr Md 3e Eb To Md 3 Sb,RP,3.0,0.05,0.0,0.11,Exit 1 Ramp 6 Fr Md 3e Eb To Md 3 Sb ,Exit 1  Ramp 06 Belair Dr To Ramp 7 Fr Md 3e Wb To Ramp 6 (md 3 Sb),Urban,3.0,Principal Arterial Other,2.0,South,1.0,F,9.32,100.0,0.0,100.0,2001.0,1982.0,2141.0,2122.0,1983.0,2103.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160063,-76.7191008047267,38.96377131990458,S,False,True,,False
S2001150172,Montgomery,Ramp 3 Fr Democracy Blvd To Is 270y Nb,RP,270.0,0.1,0.0,0.24,Exit 1 Ramp 3 Fr Democracy Blvd Eb To Is 270y Nb,Exit 1  Ramp 03 Democracy Blvd Eastbound To Is 270y Northbound,Urban,1.0,Interstate,2.0,North,1.0,F,8.88,100.0,100.0,0.0,3300.0,3281.0,3430.0,3411.0,3302.0,3432.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150172,-77.14181309405421,39.02036482800101,S,False,True,montgomery_dc_spatial,False
B160080,Prince George's,Greenbelt Rd,MD,193.0,9.6,9.4,10.4,Md193-.20 Mi E Of Good Luck Rd,Good Luck Rd To Md 564,Urban,3.0,Principal Arterial Other,1.0,East,4.0,F,8.15,65.44,50.17,49.83,37792.0,38000.0,40442.0,40660.0,38001.0,40281.0,733.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160080,-76.83222041217606,38.99092816256194,B,True,False,pg_montgomery_route;pg_dc_spatial;pg_montgomery_spatial,True
S2001150060,Montgomery,Briggs Chaney Rd,CO,95.0,3.83,3.64,4.262,Briggs Chaney Rd -.50 Mile East Of Us 29,Robey Rd To Sawgrass Dr,Urban,4.0,Minor Arterial,1.0,West,3.0,F,8.73,53.78,50.18,49.82,18045.0,17300.0,19315.0,18510.0,17301.0,18341.0,672.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150060,-76.94289712487215,39.07734325615467,S,True,False,pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
B2976,Montgomery,River Rd,MD,190.0,10.27,10.02,11.52,Md190-.20 Mi E Of Md191,Md 191 To Is 495,Urban,4.0,Minor Arterial,1.0,East,3.0,C,8.4,62.38,51.12,48.88,22221.0,22022.0,23781.0,23562.0,21200.0,22470.0,599.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2976,-77.17681786520644,39.00035878302321,B,True,False,montgomery_dc_route;montgomery_dc_spatial,True
S2006130013,Howard,Ramp 5 Fr Is 95 Sb To Md 216 Eb,RP,95.0,0.1,0.0,0.38,Exit 35 Ramp 5 Fr Is 95 Sb To Md 216 Eb,Exit 35 Ramp 05 No Name To Scaggsville Rd,Urban,1.0,Interstate,2.0,East,1.0,F,7.7,100.0,100.0,0.0,6451.0,6412.0,6711.0,6672.0,6463.0,6723.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2006130013,-76.86477395849735,39.12847991698205,S,False,True,,False
B3127,Prince George's,Branch Ave,MD,5.0,8.25,7.85,9.02,Md5-.40 Mi N Of Md223,Md 223 To Coventry Way,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,6.0,F,6.49,62.13,50.68,49.32,111510.0,110511.0,119320.0,118251.0,110512.0,117142.0,5447.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3127,-76.88688925099873,38.7742912121269,B,True,False,pg_dc_route;pg_dc_spatial,True
B150012,Montgomery,Muddy Branch Rd,CO,81.0,0.93,0.0,3.14,Muddy Branch Rd-.10 Mi N Of Md119 (great Seneca Hwy),Dufief Mill Rd To Md 117,Urban,4.0,Minor Arterial,1.0,South,3.0,C,9.11,52.33,43.76,56.24,16321.0,16172.0,17461.0,17302.0,16280.0,17260.0,338.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150012,-77.21669386147958,39.11159424633665,B,True,False,montgomery_dc_spatial,True
S2012150776,Montgomery,Parkwood Dr                             ,CO,1064.0,0.04,0.0,1.71,Parkwood Dr - Between Md 547 & Warner St,Knowles Ave To Cedar La,Urban,6.0,Minor Collector,1.0,North,2.0,F,10.72,62.16,50.14,49.86,2925.0,2830.0,3105.0,3000.0,2831.0,3111.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150776,-77.08574981658568,39.03001289273046,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B160113,Prince George's,Sandy Spring Rd,MD,198.0,2.12,1.2,2.23,Md198-.10 Mi W Of Van Dusen Rd,Is 95 To Van Dusen Rd,Urban,3.0,Principal Arterial Other,1.0,East,6.0,F,8.65,63.64,51.65,48.35,49090.0,48651.0,52530.0,52061.0,48652.0,51572.0,3881.0,https://maps.roads.maryland.gov/itms_public/?stationid=B160113,-76.87313290528527,39.10252788849157,B,True,False,pg_montgomery_route;pg_montgomery_spatial,True
S2010160136,Prince George's,Ramp 1 Fr Ramp 4 (fr Is 95) To Md 202f,RP,95.0,0.005,0.0,0.01,Exit 16 Ramp 1 Fr Ramp 4 (fr Is 95 Nb) To Md 202f Wb,Exit 16 Ramp 01 Ramp 4 Fr Is 95 Nb To Md 202f Eb To Arena Dr,Urban,1.0,Interstate,2.0,North,2.0,F,8.33,100.0,100.0,0.0,2181.0,2172.0,2271.0,2262.0,2193.0,2283.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160136,-76.8485186308175,38.90663289850236,S,False,True,pg_montgomery_route;pg_dc_spatial,False
S2001160170,Prince George's,Ramp 6 Fr Us 50 Eb To Md 201 Sb,RP,50.0,0.15,0.0,0.19,Exit 1 Ramp 6 Fr Us 50 Eb To Md 201 Sb ,Exit 1  Ramp 06 John Hanson Hwy To Kenilworth Ave,Urban,2.0,Principal Arterial Other Freeways and Expressways,2.0,South,1.0,C,7.24,100.0,0.0,100.0,15930.0,15791.0,17050.0,16901.0,14510.0,15380.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2001160170,-76.93321191348358,38.91734130712912,S,False,True,pg_dc_route;pg_dc_spatial,False
B0674,Anne Arundel,Annapolis Rd,MD,175.0,0.2,0.0,2.27,Md175-.20 Mi N Of Md3,Md 3 To Sappington Station Rd,Urban,4.0,Minor Arterial,1.0,South,3.0,C,7.58,61.74,43.25,56.75,12401.0,12292.0,13271.0,13152.0,11800.0,12510.0,508.0,https://maps.roads.maryland.gov/itms_public/?stationid=B0674,-76.65856674503975,39.0574181158567,B,True,False,,False
B160046,Prince George's,Indian Head Hwy,MD,210.0,11.74,11.54,12.54,Md 210-.20 Mi N Of Livingston Rd/kerby Hill Rd,Livingston Rd To Is 295 Ramps,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,North,6.0,F,6.18,74.86,52.6,47.4,77002.0,79890.0,82392.0,85480.0,83251.0,84681.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B160046,-76.99777687554712,38.7832099433227,B,True,False,pg_dc_route;pg_dc_spatial,True
S2017160356,Prince George's,Woods Way,OP,5631.0,0.1,0.0,0.53,Woods Way - .10 Mile East Of Md 5,Ramp 5 To Old Soper Rd,Urban,5.0,Major Collector,1.0,West,4.0,F,13.77,80.15,33.22,66.78,5540.0,5491.0,5870.0,5821.0,5492.0,6042.0,267.0,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160356,-76.92083027851402,38.82377026534064,S,True,False,pg_dc_spatial,True
B150086,Montgomery,Norbeck Rd,MD,28.0,24.19,24.09,27.31,Md28-.10 Mi E Of E. Gude Dr,E. Gude Dr To Md 97,Urban,3.0,Principal Arterial Other,1.0,East,4.0,F,7.7,58.61,49.53,50.47,48372.0,44360.0,51762.0,47470.0,44361.0,47021.0,1972.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150086,-77.12721847375528,39.09087836270511,B,True,False,montgomery_dc_spatial,True
B150036,Montgomery,Old Columbia Pike,CO,4552.0,2.5,0.74,4.18,Old Columbia Pike-.20 Mi N Of Briggs Chaney Rd,Md 929c (back) To Md 198,Urban,5.0,Major Collector,1.0,South,3.0,C,11.1,56.78,48.72,51.28,8711.0,8632.0,9231.0,9152.0,8620.0,9480.0,235.0,https://maps.roads.maryland.gov/itms_public/?stationid=B150036,-76.95002448230386,39.08697725704744,B,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
S2000160235,Prince George's,Ramp 5 Fr Md 5 Sb To Is 95 Nb,RP,95.0,0.1,0.0,0.32,Exit 7 Ramp 5 Fr Md 5 Sb To Is 95 Eb,Exit 7  Ramp 05 Branch Ave To Capital Beltway,Urban,1.0,Interstate,2.0,East,1.0,F,6.8,100.0,100.0,0.0,7711.0,7672.0,8021.0,7982.0,7733.0,8043.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2000160235,-76.91984980331402,38.818448807561886,S,False,True,pg_montgomery_route;pg_dc_spatial,False
S2012150820,Montgomery,Executive Blvd,CO,3239.0,0.6,0.0,0.67,Executive Blvd - .10 Mi South Of Md 187,Rockville Pike To Md 187,Urban,7.0,Local,1.0,North,4.0,F,10.49,50.93,48.13,51.87,9105.0,7350.0,9655.0,7790.0,7351.0,8091.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150820,-77.11792204873011,39.04744363524039,S,True,False,montgomery_dc_spatial;pg_montgomery_spatial,True
B3355,Prince George's,Baltimore Washington Pkwy,MD,295.0,5.69,3.63,5.99,Md295-.30 Mi S Of Is95,Riverdale Rd To Is 95,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,4.0,F,6.26,50.88,47.32,52.68,106451.0,105492.0,113901.0,112882.0,105493.0,111823.0,2488.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3355,-76.889607611439,38.98770265381697,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True
B3129,Prince George's,Branch Ave,MD,5.0,11.08,10.68,11.95,Md5-.50 Mi N Of Md337,Md 337 To Is 95,Urban,2.0,Principal Arterial Other Freeways and Expressways,1.0,South,7.0,C,6.58,63.99,51.22,48.78,131331.0,130152.0,140521.0,139262.0,136140.0,144310.0,,https://maps.roads.maryland.gov/itms_public/?stationid=B3129,-76.90948895552555,38.81023956761363,B,True,False,pg_dc_route;pg_dc_spatial,True
S2017160354,Prince George's,Village Dr W,CO,3199.0,0.1,0.0,0.85,Village Dr W - .10 Mile East Of Us 301,Us 301  To Bishopmill Dr,Urban,6.0,Minor Collector,1.0,West,3.0,F,8.27,74.92,50.0,50.0,6750.0,6691.0,7160.0,7091.0,6692.0,7362.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2017160354,-76.7256622163429,38.84068457514697,S,True,False,,False
S2012161199,Prince George's,Campus Way South,CO,4638.0,0.54,0.53,0.59,Campus Way South - .04 Mi North Of Md 202,Op 4770 Campus Way South To Md 202 Largo Rd,Urban,5.0,Major Collector,1.0,North,3.0,F,8.88,53.41,50.8,49.2,14285.0,13250.0,15145.0,14050.0,13411.0,14581.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161199,-76.82446856033188,38.8914697152321,S,True,False,pg_dc_spatial,True
S2012150921,Montgomery,E Diamond Ave,MU,77.0,1.2,0.0,1.3,E Diamond Ave - .10 Mi West Of Railroad St,Chestnut St To Railroad St,Urban,4.0,Minor Arterial,1.0,East,2.0,F,9.1,60.8,50.7,49.3,12675.0,12960.0,13565.0,13870.0,12961.0,13741.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150921,-77.1820971931643,39.1397131456485,S,True,False,,False
S2012150940,Montgomery,Charles St                              ,MU,660.0,0.14,0.0,0.16,Charles St - Between Baltimore Rd & Seth Pl,Park Rd To Baltimore Rd,Urban,7.0,Local,1.0,South,2.0,F,10.94,54.64,37.73,62.27,495.0,790.0,535.0,840.0,791.0,871.0,,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150940,-77.13890220488567,39.08495559669021,S,True,False,montgomery_dc_spatial,True
B3100,Prince George's,Rhode Island Ave,US,1.0,0.2,0.0,0.48,Us1-.20 Mi N Of Wash Dc Line,Washington Dc/l To Md 208,Urban,3.0,Principal Arterial Other,1.0,North,4.0,C,9.15,74.37,53.94,46.06,21721.0,21532.0,23241.0,23042.0,19530.0,20700.0,663.0,https://maps.roads.maryland.gov/itms_public/?stationid=B3100,-76.96025745940322,38.936673361645504,B,True,False,pg_dc_route;pg_dc_spatial;pg_montgomery_spatial,True
B2722,Montgomery,Colesville Rd,US,29.0,2.52,2.38,2.7,Us29-.20 Mi S Of Md193,Is 495 To Md 193 Eb/l,Urban,3.0,Principal Arterial Other,1.0,South,7.0,C,7.46,62.63,47.51,52.49,66051.0,65462.0,70681.0,70042.0,67380.0,71420.0,1356.0,https://maps.roads.maryland.gov/itms_public/?stationid=B2722,-77.01524472404465,39.01753331162456,B,True,False,montgomery_dc_route;pg_montgomery_route;montgomery_dc_spatial;pg_montgomery_spatial,True
