matsim_link_id,count_link_id,direction
mdot_aadt_B2949_9471_rev,mdot_aadt_B2949_9471,rev
mdot_aadt_B130075_9472_fwd,mdot_aadt_B130075_9472,fwd
mdot_aadt_B130075_9472_rev,mdot_aadt_B130075_9472,rev
mdot_aadt_B240007_9473_fwd,mdot_aadt_B240007_9473,fwd
mdot_aadt_B240007_9473_rev,mdot_aadt_B240007_9473,rev
mdot_aadt_B030108_9474_fwd,mdot_aadt_B030108_9474,fwd
mdot_aadt_B030108_9474_rev,mdot_aadt_B030108_9474,rev
mdot_aadt_S2010240093_9475_fwd,mdot_aadt_S2010240093_9475,fwd
mdot_aadt_S2010240093_9475_rev,mdot_aadt_S2010240093_9475,rev
mdot_aadt_B4246_9476_fwd,mdot_aadt_B4246_9476,fwd
mdot_aadt_B4246_9476_rev,mdot_aadt_B4246_9476,rev
mdot_aadt_S2010130046_9477_fwd,mdot_aadt_S2010130046_9477,fwd
mdot_aadt_S2010130046_9477_rev,mdot_aadt_S2010130046_9477,rev
mdot_aadt_S2014220290_9478_fwd,mdot_aadt_S2014220290_9478,fwd
mdot_aadt_S2014220290_9478_rev,mdot_aadt_S2014220290_9478,rev
mdot_aadt_S2012240285_9479_fwd,mdot_aadt_S2012240285_9479,fwd
mdot_aadt_S2012240285_9479_rev,mdot_aadt_S2012240285_9479,rev
mdot_aadt_S2012161201_9480_fwd,mdot_aadt_S2012161201_9480,fwd
mdot_aadt_S2012161201_9480_rev,mdot_aadt_S2012161201_9480,rev
mdot_aadt_B2753_9481_fwd,mdot_aadt_B2753_9481,fwd
mdot_aadt_B2753_9481_rev,mdot_aadt_B2753_9481,rev
mdot_aadt_B3118_9482_fwd,mdot_aadt_B3118_9482,fwd
mdot_aadt_B3118_9482_rev,mdot_aadt_B3118_9482,rev
mdot_aadt_S2004210025_9483_fwd,mdot_aadt_S2004210025_9483,fwd
mdot_aadt_S2004210025_9483_rev,mdot_aadt_S2004210025_9483,rev
mdot_aadt_S2000160052_9484_fwd,mdot_aadt_S2000160052_9484,fwd
mdot_aadt_S2000160052_9484_rev,mdot_aadt_S2000160052_9484,rev
mdot_aadt_B1400_9485_fwd,mdot_aadt_B1400_9485,fwd
mdot_aadt_B1400_9485_rev,mdot_aadt_B1400_9485,rev
mdot_aadt_S2007100012_9486_fwd,mdot_aadt_S2007100012_9486,fwd
mdot_aadt_S2007100012_9486_rev,mdot_aadt_S2007100012_9486,rev
mdot_aadt_S2012161215_9487_fwd,mdot_aadt_S2012161215_9487,fwd
mdot_aadt_S2012161215_9487_rev,mdot_aadt_S2012161215_9487,rev
mdot_aadt_S2013130220_9488_fwd,mdot_aadt_S2013130220_9488,fwd
mdot_aadt_S2013130220_9488_rev,mdot_aadt_S2013130220_9488,rev
mdot_aadt_P0087_9489_fwd,mdot_aadt_P0087_9489,fwd
mdot_aadt_P0087_9489_rev,mdot_aadt_P0087_9489,rev
mdot_aadt_B240076_9490_fwd,mdot_aadt_B240076_9490,fwd
mdot_aadt_B240076_9490_rev,mdot_aadt_B240076_9490,rev
mdot_aadt_S2010010025_9491_fwd,mdot_aadt_S2010010025_9491,fwd
mdot_aadt_S2010010025_9491_rev,mdot_aadt_S2010010025_9491,rev
mdot_aadt_B1637_9492_fwd,mdot_aadt_B1637_9492,fwd
mdot_aadt_B1637_9492_rev,mdot_aadt_B1637_9492,rev
mdot_aadt_B1337_9493_fwd,mdot_aadt_B1337_9493,fwd
mdot_aadt_B1337_9493_rev,mdot_aadt_B1337_9493,rev
mdot_aadt_S2012240023_9494_fwd,mdot_aadt_S2012240023_9494,fwd
mdot_aadt_S2012240023_9494_rev,mdot_aadt_S2012240023_9494,rev
mdot_aadt_B150011_9495_fwd,mdot_aadt_B150011_9495,fwd
mdot_aadt_B150011_9495_rev,mdot_aadt_B150011_9495,rev
mdot_aadt_V2013000181_9496_fwd,mdot_aadt_V2013000181_9496,fwd
mdot_aadt_V2013000181_9496_rev,mdot_aadt_V2013000181_9496,rev
mdot_aadt_S2011220618_9497_fwd,mdot_aadt_S2011220618_9497,fwd
mdot_aadt_S2011220618_9497_rev,mdot_aadt_S2011220618_9497,rev
mdot_aadt_S2005240094_9498_fwd,mdot_aadt_S2005240094_9498,fwd
mdot_aadt_S2005240094_9498_rev,mdot_aadt_S2005240094_9498,rev
mdot_aadt_S2009080006_9499_fwd,mdot_aadt_S2009080006_9499,fwd
mdot_aadt_S2009080006_9499_rev,mdot_aadt_S2009080006_9499,rev
mdot_aadt_S2012030031_9500_fwd,mdot_aadt_S2012030031_9500,fwd
mdot_aadt_S2012030031_9500_rev,mdot_aadt_S2012030031_9500,rev
mdot_aadt_P0034_9501_fwd,mdot_aadt_P0034_9501,fwd
mdot_aadt_P0034_9501_rev,mdot_aadt_P0034_9501,rev
mdot_aadt_S1998030088_9502_fwd,mdot_aadt_S1998030088_9502,fwd
mdot_aadt_S1998030088_9502_rev,mdot_aadt_S1998030088_9502,rev
mdot_aadt_S2000160189_9503_fwd,mdot_aadt_S2000160189_9503,fwd
mdot_aadt_S2000160189_9503_rev,mdot_aadt_S2000160189_9503,rev
mdot_aadt_V2013000831_9504_fwd,mdot_aadt_V2013000831_9504,fwd
mdot_aadt_V2013000831_9504_rev,mdot_aadt_V2013000831_9504,rev
mdot_aadt_B030068_9505_fwd,mdot_aadt_B030068_9505,fwd
mdot_aadt_B030068_9505_rev,mdot_aadt_B030068_9505,rev
mdot_aadt_S2011120708_9506_fwd,mdot_aadt_S2011120708_9506,fwd
mdot_aadt_S2011120708_9506_rev,mdot_aadt_S2011120708_9506,rev
mdot_aadt_B1552_9507_fwd,mdot_aadt_B1552_9507,fwd
mdot_aadt_B1552_9507_rev,mdot_aadt_B1552_9507,rev
mdot_aadt_S2006030032_9508_fwd,mdot_aadt_S2006030032_9508,fwd
mdot_aadt_S2006030032_9508_rev,mdot_aadt_S2006030032_9508,rev
mdot_aadt_S2002240025_9509_fwd,mdot_aadt_S2002240025_9509,fwd
mdot_aadt_S2002240025_9509_rev,mdot_aadt_S2002240025_9509,rev
mdot_aadt_S2010030163_9510_fwd,mdot_aadt_S2010030163_9510,fwd
mdot_aadt_S2010030163_9510_rev,mdot_aadt_S2010030163_9510,rev
mdot_aadt_V2013000261_9511_fwd,mdot_aadt_V2013000261_9511,fwd
mdot_aadt_V2013000261_9511_rev,mdot_aadt_V2013000261_9511,rev
mdot_aadt_S2012240148_9512_fwd,mdot_aadt_S2012240148_9512,fwd
mdot_aadt_S2012240148_9512_rev,mdot_aadt_S2012240148_9512,rev
mdot_aadt_B0650_9513_fwd,mdot_aadt_B0650_9513,fwd
mdot_aadt_B0650_9513_rev,mdot_aadt_B0650_9513,rev
mdot_aadt_S2006150038_9514_fwd,mdot_aadt_S2006150038_9514,fwd
mdot_aadt_S2006150038_9514_rev,mdot_aadt_S2006150038_9514,rev
mdot_aadt_B1931_9515_fwd,mdot_aadt_B1931_9515,fwd
mdot_aadt_B1931_9515_rev,mdot_aadt_B1931_9515,rev
mdot_aadt_B2031_9516_fwd,mdot_aadt_B2031_9516,fwd
mdot_aadt_B2031_9516_rev,mdot_aadt_B2031_9516,rev
mdot_aadt_S2012241349_9517_fwd,mdot_aadt_S2012241349_9517,fwd
mdot_aadt_S2012241349_9517_rev,mdot_aadt_S2012241349_9517,rev
mdot_aadt_S2001150115_9518_fwd,mdot_aadt_S2001150115_9518,fwd
mdot_aadt_S2001150115_9518_rev,mdot_aadt_S2001150115_9518,rev
mdot_aadt_T0005_9519_fwd,mdot_aadt_T0005_9519,fwd
mdot_aadt_T0005_9519_rev,mdot_aadt_T0005_9519,rev
mdot_aadt_S2012030091_9520_fwd,mdot_aadt_S2012030091_9520,fwd
mdot_aadt_S2012030091_9520_rev,mdot_aadt_S2012030091_9520,rev
mdot_aadt_B0658_9521_fwd,mdot_aadt_B0658_9521,fwd
mdot_aadt_B0658_9521_rev,mdot_aadt_B0658_9521,rev
mdot_aadt_B3244_9522_fwd,mdot_aadt_B3244_9522,fwd
mdot_aadt_B3244_9522_rev,mdot_aadt_B3244_9522,rev
mdot_aadt_B3267_9523_fwd,mdot_aadt_B3267_9523,fwd
mdot_aadt_B3267_9523_rev,mdot_aadt_B3267_9523,rev
mdot_aadt_B060082_9524_fwd,mdot_aadt_B060082_9524,fwd
mdot_aadt_B060082_9524_rev,mdot_aadt_B060082_9524,rev
mdot_aadt_B150026_9525_fwd,mdot_aadt_B150026_9525,fwd
mdot_aadt_B150026_9525_rev,mdot_aadt_B150026_9525,rev
mdot_aadt_B0631_9526_fwd,mdot_aadt_B0631_9526,fwd
mdot_aadt_B0631_9526_rev,mdot_aadt_B0631_9526,rev
mdot_aadt_S2011020886_9527_fwd,mdot_aadt_S2011020886_9527,fwd
mdot_aadt_S2011020886_9527_rev,mdot_aadt_S2011020886_9527,rev
mdot_aadt_B1300_9528_fwd,mdot_aadt_B1300_9528,fwd
mdot_aadt_B1300_9528_rev,mdot_aadt_B1300_9528,rev
mdot_aadt_B2060_9529_fwd,mdot_aadt_B2060_9529,fwd
mdot_aadt_B2060_9529_rev,mdot_aadt_B2060_9529,rev
mdot_aadt_S2012240634_9530_fwd,mdot_aadt_S2012240634_9530,fwd
mdot_aadt_S2012240634_9530_rev,mdot_aadt_S2012240634_9530,rev
mdot_aadt_B160088_9531_fwd,mdot_aadt_B160088_9531,fwd
mdot_aadt_B160088_9531_rev,mdot_aadt_B160088_9531,rev
mdot_aadt_S2013130217_9532_fwd,mdot_aadt_S2013130217_9532,fwd
mdot_aadt_S2013130217_9532_rev,mdot_aadt_S2013130217_9532,rev
mdot_aadt_B2545_9533_fwd,mdot_aadt_B2545_9533,fwd
mdot_aadt_B2545_9533_rev,mdot_aadt_B2545_9533,rev
mdot_aadt_B130064_9534_fwd,mdot_aadt_B130064_9534,fwd
mdot_aadt_B130064_9534_rev,mdot_aadt_B130064_9534,rev
mdot_aadt_S2011110306_9535_fwd,mdot_aadt_S2011110306_9535,fwd
mdot_aadt_S2011110306_9535_rev,mdot_aadt_S2011110306_9535,rev
mdot_aadt_B0688_9536_fwd,mdot_aadt_B0688_9536,fwd
mdot_aadt_B0688_9536_rev,mdot_aadt_B0688_9536,rev
mdot_aadt_S2012241412_9537_fwd,mdot_aadt_S2012241412_9537,fwd
mdot_aadt_S2012241412_9537_rev,mdot_aadt_S2012241412_9537,rev
mdot_aadt_B100054_9538_fwd,mdot_aadt_B100054_9538,fwd
mdot_aadt_B100054_9538_rev,mdot_aadt_B100054_9538,rev
mdot_aadt_B020075_9539_fwd,mdot_aadt_B020075_9539,fwd
mdot_aadt_B020075_9539_rev,mdot_aadt_B020075_9539,rev
mdot_aadt_B3666_9540_fwd,mdot_aadt_B3666_9540,fwd
mdot_aadt_B3666_9540_rev,mdot_aadt_B3666_9540,rev
mdot_aadt_B210038_9541_fwd,mdot_aadt_B210038_9541,fwd
mdot_aadt_B210038_9541_rev,mdot_aadt_B210038_9541,rev
mdot_aadt_B1157_9542_fwd,mdot_aadt_B1157_9542,fwd
mdot_aadt_B1157_9542_rev,mdot_aadt_B1157_9542,rev
mdot_aadt_B1806_9543_fwd,mdot_aadt_B1806_9543,fwd
mdot_aadt_B1806_9543_rev,mdot_aadt_B1806_9543,rev
mdot_aadt_S1999160088_9544_fwd,mdot_aadt_S1999160088_9544,fwd
mdot_aadt_S1999160088_9544_rev,mdot_aadt_S1999160088_9544,rev
mdot_aadt_B2826_9545_fwd,mdot_aadt_B2826_9545,fwd
mdot_aadt_B2826_9545_rev,mdot_aadt_B2826_9545,rev
mdot_aadt_B210063_9546_fwd,mdot_aadt_B210063_9546,fwd
mdot_aadt_B210063_9546_rev,mdot_aadt_B210063_9546,rev
mdot_aadt_S2011220155_9547_fwd,mdot_aadt_S2011220155_9547,fwd
mdot_aadt_S2011220155_9547_rev,mdot_aadt_S2011220155_9547,rev
mdot_aadt_B1196_9548_fwd,mdot_aadt_B1196_9548,fwd
mdot_aadt_B1196_9548_rev,mdot_aadt_B1196_9548,rev
mdot_aadt_B2313_9549_fwd,mdot_aadt_B2313_9549,fwd
mdot_aadt_B2313_9549_rev,mdot_aadt_B2313_9549,rev
mdot_aadt_B230010_9550_fwd,mdot_aadt_B230010_9550,fwd
mdot_aadt_B230010_9550_rev,mdot_aadt_B230010_9550,rev
mdot_aadt_B010051_9551_fwd,mdot_aadt_B010051_9551,fwd
mdot_aadt_B010051_9551_rev,mdot_aadt_B010051_9551,rev
mdot_aadt_S2012030078_9552_fwd,mdot_aadt_S2012030078_9552,fwd
mdot_aadt_S2012030078_9552_rev,mdot_aadt_S2012030078_9552,rev
mdot_aadt_S2010020059_9553_fwd,mdot_aadt_S2010020059_9553,fwd
mdot_aadt_S2010020059_9553_rev,mdot_aadt_S2010020059_9553,rev
mdot_aadt_S2010130070_9554_fwd,mdot_aadt_S2010130070_9554,fwd
mdot_aadt_S2010130070_9554_rev,mdot_aadt_S2010130070_9554,rev
mdot_aadt_B2517_9555_fwd,mdot_aadt_B2517_9555,fwd
mdot_aadt_B2517_9555_rev,mdot_aadt_B2517_9555,rev
mdot_aadt_S2009240009_9556_fwd,mdot_aadt_S2009240009_9556,fwd
mdot_aadt_S2009240009_9556_rev,mdot_aadt_S2009240009_9556,rev
mdot_aadt_S2010210067_9557_fwd,mdot_aadt_S2010210067_9557,fwd
mdot_aadt_S2010210067_9557_rev,mdot_aadt_S2010210067_9557,rev
mdot_aadt_V2013000281_9558_fwd,mdot_aadt_V2013000281_9558,fwd
mdot_aadt_V2013000281_9558_rev,mdot_aadt_V2013000281_9558,rev
mdot_aadt_B3360_9559_fwd,mdot_aadt_B3360_9559,fwd
mdot_aadt_B3360_9559_rev,mdot_aadt_B3360_9559,rev
mdot_aadt_B240094_9560_fwd,mdot_aadt_B240094_9560,fwd
mdot_aadt_B240094_9560_rev,mdot_aadt_B240094_9560,rev
mdot_aadt_S2011030995_9561_fwd,mdot_aadt_S2011030995_9561,fwd
mdot_aadt_S2011030995_9561_rev,mdot_aadt_S2011030995_9561,rev
mdot_aadt_S2011220617_9562_fwd,mdot_aadt_S2011220617_9562,fwd
mdot_aadt_S2011220617_9562_rev,mdot_aadt_S2011220617_9562,rev
mdot_aadt_S2012151270_9563_fwd,mdot_aadt_S2012151270_9563,fwd
mdot_aadt_S2012151270_9563_rev,mdot_aadt_S2012151270_9563,rev
mdot_aadt_S2010020010_9564_fwd,mdot_aadt_S2010020010_9564,fwd
mdot_aadt_S2010020010_9564_rev,mdot_aadt_S2010020010_9564,rev
mdot_aadt_B3700_9565_fwd,mdot_aadt_B3700_9565,fwd
mdot_aadt_B3700_9565_rev,mdot_aadt_B3700_9565,rev
mdot_aadt_S2012030016_9566_fwd,mdot_aadt_S2012030016_9566,fwd
mdot_aadt_S2012030016_9566_rev,mdot_aadt_S2012030016_9566,rev
mdot_aadt_V2013000585_9567_fwd,mdot_aadt_V2013000585_9567,fwd
mdot_aadt_V2013000585_9567_rev,mdot_aadt_V2013000585_9567,rev
mdot_aadt_S2013190196_9568_fwd,mdot_aadt_S2013190196_9568,fwd
mdot_aadt_S2013190196_9568_rev,mdot_aadt_S2013190196_9568,rev
mdot_aadt_B0777_9569_fwd,mdot_aadt_B0777_9569,fwd
mdot_aadt_B0777_9569_rev,mdot_aadt_B0777_9569,rev
mdot_aadt_S2005020038_9570_fwd,mdot_aadt_S2005020038_9570,fwd
mdot_aadt_S2005020038_9570_rev,mdot_aadt_S2005020038_9570,rev
mdot_aadt_S2011150255_9571_fwd,mdot_aadt_S2011150255_9571,fwd
mdot_aadt_S2011150255_9571_rev,mdot_aadt_S2011150255_9571,rev
mdot_aadt_S2012150908_9572_fwd,mdot_aadt_S2012150908_9572,fwd
mdot_aadt_S2012150908_9572_rev,mdot_aadt_S2012150908_9572,rev
mdot_aadt_B120029_9573_fwd,mdot_aadt_B120029_9573,fwd
mdot_aadt_B120029_9573_rev,mdot_aadt_B120029_9573,rev
mdot_aadt_B3824_9574_fwd,mdot_aadt_B3824_9574,fwd
mdot_aadt_B3824_9574_rev,mdot_aadt_B3824_9574,rev
mdot_aadt_S1999170042_9575_fwd,mdot_aadt_S1999170042_9575,fwd
mdot_aadt_S1999170042_9575_rev,mdot_aadt_S1999170042_9575,rev
mdot_aadt_S2000180006_9576_fwd,mdot_aadt_S2000180006_9576,fwd
mdot_aadt_S2000180006_9576_rev,mdot_aadt_S2000180006_9576,rev
mdot_aadt_S2012030134_9577_fwd,mdot_aadt_S2012030134_9577,fwd
mdot_aadt_S2012030134_9577_rev,mdot_aadt_S2012030134_9577,rev
mdot_aadt_B160074_9578_fwd,mdot_aadt_B160074_9578,fwd
mdot_aadt_B160074_9578_rev,mdot_aadt_B160074_9578,rev
mdot_aadt_S2009030053_9579_fwd,mdot_aadt_S2009030053_9579,fwd
mdot_aadt_S2009030053_9579_rev,mdot_aadt_S2009030053_9579,rev
mdot_aadt_S2010030112_9580_fwd,mdot_aadt_S2010030112_9580,fwd
mdot_aadt_S2010030112_9580_rev,mdot_aadt_S2010030112_9580,rev
mdot_aadt_S2012030159_9581_fwd,mdot_aadt_S2012030159_9581,fwd
mdot_aadt_S2012030159_9581_rev,mdot_aadt_S2012030159_9581,rev
mdot_aadt_S2012161248_9582_fwd,mdot_aadt_S2012161248_9582,fwd
mdot_aadt_S2012161248_9582_rev,mdot_aadt_S2012161248_9582,rev
mdot_aadt_B030114_9583_fwd,mdot_aadt_B030114_9583,fwd
mdot_aadt_B030114_9583_rev,mdot_aadt_B030114_9583,rev
mdot_aadt_B060089_9584_fwd,mdot_aadt_B060089_9584,fwd
mdot_aadt_B060089_9584_rev,mdot_aadt_B060089_9584,rev
mdot_aadt_V2013000683_9585_fwd,mdot_aadt_V2013000683_9585,fwd
mdot_aadt_V2013000683_9585_rev,mdot_aadt_V2013000683_9585,rev
mdot_aadt_B030085_9586_fwd,mdot_aadt_B030085_9586,fwd
mdot_aadt_B030085_9586_rev,mdot_aadt_B030085_9586,rev
mdot_aadt_S2011060513_9587_fwd,mdot_aadt_S2011060513_9587,fwd
mdot_aadt_S2011060513_9587_rev,mdot_aadt_S2011060513_9587,rev
mdot_aadt_S1999210011_9588_fwd,mdot_aadt_S1999210011_9588,fwd
mdot_aadt_S1999210011_9588_rev,mdot_aadt_S1999210011_9588,rev
mdot_aadt_S2017030285_9589_fwd,mdot_aadt_S2017030285_9589,fwd
mdot_aadt_S2017030285_9589_rev,mdot_aadt_S2017030285_9589,rev
mdot_aadt_S2011020773_9590_fwd,mdot_aadt_S2011020773_9590,fwd
mdot_aadt_S2011020773_9590_rev,mdot_aadt_S2011020773_9590,rev
mdot_aadt_B150027_9591_fwd,mdot_aadt_B150027_9591,fwd
mdot_aadt_B150027_9591_rev,mdot_aadt_B150027_9591,rev
mdot_aadt_V2013000378_9592_fwd,mdot_aadt_V2013000378_9592,fwd
mdot_aadt_V2013000378_9592_rev,mdot_aadt_V2013000378_9592,rev
mdot_aadt_B3353_9593_fwd,mdot_aadt_B3353_9593,fwd
mdot_aadt_B3353_9593_rev,mdot_aadt_B3353_9593,rev
mdot_aadt_B0513_9594_fwd,mdot_aadt_B0513_9594,fwd
mdot_aadt_B0513_9594_rev,mdot_aadt_B0513_9594,rev
mdot_aadt_S2013100331_9595_fwd,mdot_aadt_S2013100331_9595,fwd
mdot_aadt_S2013100331_9595_rev,mdot_aadt_S2013100331_9595,rev
mdot_aadt_B2859_9596_fwd,mdot_aadt_B2859_9596,fwd
mdot_aadt_B2859_9596_rev,mdot_aadt_B2859_9596,rev
mdot_aadt_B040007_9597_fwd,mdot_aadt_B040007_9597,fwd
mdot_aadt_B040007_9597_rev,mdot_aadt_B040007_9597,rev
mdot_aadt_B220011_9598_fwd,mdot_aadt_B220011_9598,fwd
mdot_aadt_B220011_9598_rev,mdot_aadt_B220011_9598,rev
mdot_aadt_B2983_9599_fwd,mdot_aadt_B2983_9599,fwd
mdot_aadt_B2983_9599_rev,mdot_aadt_B2983_9599,rev
mdot_aadt_S1999030076_9600_fwd,mdot_aadt_S1999030076_9600,fwd
mdot_aadt_S1999030076_9600_rev,mdot_aadt_S1999030076_9600,rev
mdot_aadt_B030032_9601_fwd,mdot_aadt_B030032_9601,fwd
mdot_aadt_B030032_9601_rev,mdot_aadt_B030032_9601,rev
mdot_aadt_S2002030039_9602_fwd,mdot_aadt_S2002030039_9602,fwd
mdot_aadt_S2002030039_9602_rev,mdot_aadt_S2002030039_9602,rev
mdot_aadt_S2011150255_9603_fwd,mdot_aadt_S2011150255_9603,fwd
mdot_aadt_S2011150255_9603_rev,mdot_aadt_S2011150255_9603,rev
mdot_aadt_S2010130041_9604_fwd,mdot_aadt_S2010130041_9604,fwd
mdot_aadt_S2010130041_9604_rev,mdot_aadt_S2010130041_9604,rev
mdot_aadt_S2010130044_9605_fwd,mdot_aadt_S2010130044_9605,fwd
mdot_aadt_S2010130044_9605_rev,mdot_aadt_S2010130044_9605,rev
mdot_aadt_B1702_9606_fwd,mdot_aadt_B1702_9606,fwd
mdot_aadt_B1702_9606_rev,mdot_aadt_B1702_9606,rev
mdot_aadt_B240114_9607_fwd,mdot_aadt_B240114_9607,fwd
mdot_aadt_B240114_9607_rev,mdot_aadt_B240114_9607,rev
mdot_aadt_S2010010046_9608_fwd,mdot_aadt_S2010010046_9608,fwd
mdot_aadt_S2010010046_9608_rev,mdot_aadt_S2010010046_9608,rev
mdot_aadt_B1071_9609_fwd,mdot_aadt_B1071_9609,fwd
mdot_aadt_B1071_9609_rev,mdot_aadt_B1071_9609,rev
mdot_aadt_B100031_9610_fwd,mdot_aadt_B100031_9610,fwd
mdot_aadt_B100031_9610_rev,mdot_aadt_B100031_9610,rev
mdot_aadt_S2010020105_9611_fwd,mdot_aadt_S2010020105_9611,fwd
mdot_aadt_S2010020105_9611_rev,mdot_aadt_S2010020105_9611,rev
mdot_aadt_S2010020087_9612_fwd,mdot_aadt_S2010020087_9612,fwd
mdot_aadt_S2010020087_9612_rev,mdot_aadt_S2010020087_9612,rev
mdot_aadt_S2012161242_9613_fwd,mdot_aadt_S2012161242_9613,fwd
mdot_aadt_S2012161242_9613_rev,mdot_aadt_S2012161242_9613,rev
mdot_aadt_S2010210044_9614_fwd,mdot_aadt_S2010210044_9614,fwd
mdot_aadt_S2010210044_9614_rev,mdot_aadt_S2010210044_9614,rev
mdot_aadt_B2340_9615_fwd,mdot_aadt_B2340_9615,fwd
mdot_aadt_B2340_9615_rev,mdot_aadt_B2340_9615,rev
mdot_aadt_B0760_9616_fwd,mdot_aadt_B0760_9616,fwd
mdot_aadt_B0760_9616_rev,mdot_aadt_B0760_9616,rev
mdot_aadt_B2875_9617_fwd,mdot_aadt_B2875_9617,fwd
mdot_aadt_B2875_9617_rev,mdot_aadt_B2875_9617,rev
mdot_aadt_S2011020863_9618_fwd,mdot_aadt_S2011020863_9618,fwd
mdot_aadt_S2011020863_9618_rev,mdot_aadt_S2011020863_9618,rev
mdot_aadt_S2010150039_9619_fwd,mdot_aadt_S2010150039_9619,fwd
mdot_aadt_S2010150039_9619_rev,mdot_aadt_S2010150039_9619,rev
mdot_aadt_S2017100234_9620_fwd,mdot_aadt_S2017100234_9620,fwd
mdot_aadt_S2017100234_9620_rev,mdot_aadt_S2017100234_9620,rev
mdot_aadt_S2011220149_9621_fwd,mdot_aadt_S2011220149_9621,fwd
mdot_aadt_S2011220149_9621_rev,mdot_aadt_S2011220149_9621,rev
mdot_aadt_V2013000358_9622_fwd,mdot_aadt_V2013000358_9622,fwd
mdot_aadt_V2013000358_9622_rev,mdot_aadt_V2013000358_9622,rev
mdot_aadt_S1998130101_9623_fwd,mdot_aadt_S1998130101_9623,fwd
mdot_aadt_S1998130101_9623_rev,mdot_aadt_S1998130101_9623,rev
mdot_aadt_S2012161087_9624_fwd,mdot_aadt_S2012161087_9624,fwd
mdot_aadt_S2012161087_9624_rev,mdot_aadt_S2012161087_9624,rev
mdot_aadt_S2017120327_9625_fwd,mdot_aadt_S2017120327_9625,fwd
mdot_aadt_S2017120327_9625_rev,mdot_aadt_S2017120327_9625,rev
mdot_aadt_S2015090227_9626_fwd,mdot_aadt_S2015090227_9626,fwd
mdot_aadt_S2015090227_9626_rev,mdot_aadt_S2015090227_9626,rev
mdot_aadt_B200009_9627_fwd,mdot_aadt_B200009_9627,fwd
mdot_aadt_B200009_9627_rev,mdot_aadt_B200009_9627,rev
mdot_aadt_S2000160228_9628_fwd,mdot_aadt_S2000160228_9628,fwd
mdot_aadt_S2000160228_9628_rev,mdot_aadt_S2000160228_9628,rev
mdot_aadt_S2013240301_9629_fwd,mdot_aadt_S2013240301_9629,fwd
mdot_aadt_S2013240301_9629_rev,mdot_aadt_S2013240301_9629,rev
mdot_aadt_S2011210430_9630_fwd,mdot_aadt_S2011210430_9630,fwd
mdot_aadt_S2011210430_9630_rev,mdot_aadt_S2011210430_9630,rev
mdot_aadt_B110008_9631_fwd,mdot_aadt_B110008_9631,fwd
mdot_aadt_B110008_9631_rev,mdot_aadt_B110008_9631,rev
mdot_aadt_V2013000766_9632_fwd,mdot_aadt_V2013000766_9632,fwd
mdot_aadt_V2013000766_9632_rev,mdot_aadt_V2013000766_9632,rev
mdot_aadt_S2012150789_9633_fwd,mdot_aadt_S2012150789_9633,fwd
mdot_aadt_S2012150789_9633_rev,mdot_aadt_S2012150789_9633,rev
mdot_aadt_S2010020142_9634_fwd,mdot_aadt_S2010020142_9634,fwd
mdot_aadt_S2010020142_9634_rev,mdot_aadt_S2010020142_9634,rev
mdot_aadt_S2012240502_9635_fwd,mdot_aadt_S2012240502_9635,fwd
mdot_aadt_S2012240502_9635_rev,mdot_aadt_S2012240502_9635,rev
mdot_aadt_S2010020085_9636_fwd,mdot_aadt_S2010020085_9636,fwd
mdot_aadt_S2010020085_9636_rev,mdot_aadt_S2010020085_9636,rev
mdot_aadt_B220044_9637_fwd,mdot_aadt_B220044_9637,fwd
mdot_aadt_B220044_9637_rev,mdot_aadt_B220044_9637,rev
mdot_aadt_B080096_9638_fwd,mdot_aadt_B080096_9638,fwd
mdot_aadt_B080096_9638_rev,mdot_aadt_B080096_9638,rev
mdot_aadt_V2013000567_9639_fwd,mdot_aadt_V2013000567_9639,fwd
mdot_aadt_V2013000567_9639_rev,mdot_aadt_V2013000567_9639,rev
mdot_aadt_S1998130135_9640_fwd,mdot_aadt_S1998130135_9640,fwd
mdot_aadt_S1998130135_9640_rev,mdot_aadt_S1998130135_9640,rev
mdot_aadt_B160130_9641_fwd,mdot_aadt_B160130_9641,fwd
mdot_aadt_B160130_9641_rev,mdot_aadt_B160130_9641,rev
mdot_aadt_S2012161149_9642_fwd,mdot_aadt_S2012161149_9642,fwd
mdot_aadt_S2012161149_9642_rev,mdot_aadt_S2012161149_9642,rev
mdot_aadt_S2010150035_9643_fwd,mdot_aadt_S2010150035_9643,fwd
mdot_aadt_S2010150035_9643_rev,mdot_aadt_S2010150035_9643,rev
mdot_aadt_S2013240272_9644_fwd,mdot_aadt_S2013240272_9644,fwd
mdot_aadt_S2013240272_9644_rev,mdot_aadt_S2013240272_9644,rev
mdot_aadt_V2013000841_9645_fwd,mdot_aadt_V2013000841_9645,fwd
mdot_aadt_V2013000841_9645_rev,mdot_aadt_V2013000841_9645,rev
mdot_aadt_B240064_9646_fwd,mdot_aadt_B240064_9646,fwd
mdot_aadt_B240064_9646_rev,mdot_aadt_B240064_9646,rev
mdot_aadt_S2012150621_9647_fwd,mdot_aadt_S2012150621_9647,fwd
mdot_aadt_S2012150621_9647_rev,mdot_aadt_S2012150621_9647,rev
mdot_aadt_S2002020009_9648_fwd,mdot_aadt_S2002020009_9648,fwd
mdot_aadt_S2002020009_9648_rev,mdot_aadt_S2002020009_9648,rev
