epoch,loss,numeric_loss,categorical_loss,kl_loss,learning_rate
2114.0,0.3107145857321073,0.05053184035161859,0.04113782785798861,21.904492234530515,0.001
2115.0,0.3098753038878855,0.050368269658796316,0.040713216871295345,21.87938225106017,0.001
2116.0,0.31074512671662247,0.0505559956272171,0.041143377911146375,21.904575722402633,0.001
2117.0,0.3122130628318003,0.050598911073518126,0.0417620453081991,21.985211080612114,0.001
2118.0,0.3113228403814307,0.050830113186955996,0.04120782407247313,21.928490869530805,0.001
2119.0,0.31132113620570806,0.0505031570451989,0.04144906483964833,21.936891965125795,0.001
2120.0,0.31055406293912563,0.05049511628676223,0.041045237485676594,21.901371272187255,0.001
2121.0,0.3113228341215822,0.050377641757737554,0.04132853890662868,21.96166582847839,0.001
2122.0,0.31064250452877723,0.05036427825689316,0.041119719085764124,21.9158511488405,0.001
2123.0,0.31125824105794025,0.05034884747508998,0.04131140912028208,21.959798917378464,0.001
2124.0,0.3115810542346136,0.05072634617827799,0.041535605136390145,21.931910858851044,0.001
2125.0,0.3109768109234501,0.05041280215325421,0.041106979392434906,21.94570343679489,0.001
2126.0,0.3115658761431637,0.050816284262970704,0.04123831065754368,21.951128763695287,0.001
2127.0,0.3110351049464587,0.05058770859826645,0.04127583239380628,21.917156785590464,0.001
2128.0,0.3109402976351786,0.050553261536305356,0.04104073583807575,21.93463053768628,0.001
2129.0,0.31193464912780344,0.050837218506287224,0.0414884188403822,21.96090165229693,0.001
2130.0,0.31155433298245955,0.050714253902979636,0.04145429305494104,21.938579045474256,0.001
2131.0,0.3104701236774932,0.050328252386284744,0.0413411022865609,21.880077335932484,0.001
2132.0,0.31031659218274293,0.05032799484795087,0.04095179750903012,21.903680479145486,0.001
2133.0,0.31062074243750204,0.050479005392827944,0.04087695407949082,21.926478773491567,0.001
2134.0,0.3115971065275201,0.050567211370625996,0.04146168820696062,21.956821162951048,0.001
2135.0,0.31143815332351754,0.05074681248090583,0.04140862839543112,21.928271724753184,0.001
2136.0,0.31095869179185665,0.050483712424698485,0.0412783864120098,21.91965972342992,0.001
2137.0,0.3107532703713195,0.050545694723249025,0.0410939990521566,21.911358219303498,0.001
2138.0,0.3111590171513492,0.050527344113343385,0.04117772495161453,21.945395238867633,0.001
2139.0,0.3101718533256827,0.05057927015233257,0.040736138973742314,21.885645025941336,0.001
2140.0,0.3109751087889824,0.05062761872190319,0.041212601969911625,21.913489302543745,0.001
2141.0,0.31122869457284064,0.0505008730169845,0.041280577137862165,21.944724975655614,0.001
2142.0,0.3109871101433828,0.05056395573907247,0.04122775804982882,21.91954006560861,0.001
2143.0,0.31121710963445165,0.050498808712855864,0.04137450262700042,21.934380344059914,0.001
2144.0,0.31136219917911373,0.050515742147485956,0.04140408231651402,21.944237887587178,0.001
2145.0,0.31050096377390163,0.05025775922828069,0.041096489128048565,21.91467203288318,0.001
2146.0,0.31130271156628925,0.05059749027501503,0.041258717542641786,21.94465073711796,0.001
2147.0,0.31052497219821634,0.050664012902947864,0.04105715217179359,21.880381292404106,0.001
2148.0,0.31062520394042203,0.05034890483435431,0.04106086293516094,21.921544053238822,0.001
2149.0,0.3111878478363769,0.05038020024969153,0.041318685088527804,21.94889671290846,0.001
2150.0,0.31174304509816103,0.05060391730233414,0.04150482848899005,21.963430395953733,0.001
2151.0,0.3107279792223891,0.05037371448526099,0.041327046740749114,21.902722371767645,0.001
2152.0,0.3108924540210532,0.050474118628458346,0.040855599507757516,21.956274032592773,0.001
2153.0,0.3108453093326255,0.050242671428341844,0.04105894109361792,21.95437009802692,0.001
2154.0,0.3109293856305074,0.05038274353429607,0.04123832680046831,21.930831961435814,0.001
2155.0,0.310742473493428,0.05063948227458349,0.04120344857442869,21.88995468453185,0.001
2156.0,0.3118309030249783,0.05068307897271631,0.04162870607759855,21.95191219625952,0.001
2157.0,0.3100184885334207,0.05042078524623832,0.04087840894994126,21.87192984803082,0.001
2158.0,0.31159902204117274,0.05052170579291914,0.04123097091709098,21.984635148418548,0.001
2159.0,0.31107454893251535,0.05046287719925789,0.041172450382823814,21.94392267862956,0.001
2160.0,0.310662633207835,0.05030443167237386,0.04119364880705805,21.91645576093839,0.001
2161.0,0.31118185566440565,0.050411103522940856,0.04132659670356746,21.94441599388645,0.001
2162.0,0.3104827625838589,0.050225239859460154,0.04099520554417344,21.92623216811925,0.001
2163.0,0.3112593879710594,0.05044671835284255,0.04126502835451196,21.954764492435544,0.001
2164.0,0.3106368878116346,0.05027105160840026,0.04115710012852873,21.920873999051306,0.001
2165.0,0.310548612652304,0.05032379224420138,0.0411817758220788,21.904304983409027,0.001
2166.0,0.3097754375303173,0.05032826706630999,0.04072647468616429,21.872070129603557,0.001
2167.0,0.30999464531467386,0.050260229674104144,0.04065441238145306,21.90800082411396,0.001
2168.0,0.3105521915165801,0.05046916878931054,0.04103947094042007,21.90435569798021,0.001
2169.0,0.31093108790105883,0.050364184359165086,0.041140586018698404,21.942632239703173,0.001
2170.0,0.3108264783473864,0.050471844347236366,0.04109343348844955,21.926120627416324,0.001
2171.0,0.31066042470605404,0.05022357465469674,0.041033889775134655,21.940296425666983,0.001
2172.0,0.3110110173214516,0.050580300339688994,0.04087196952199827,21.955875318344326,0.001
2173.0,0.3106796221646,0.0503032901685804,0.040936083264955105,21.944025379337678,0.001
2174.0,0.3104670518609487,0.05045757970036981,0.04103142388811395,21.89780529666709,0.001
2175.0,0.31064456701278687,0.050537719863326586,0.04119716807519464,21.890968549197122,0.001
2176.0,0.31144060242121624,0.05046097975071162,0.041317031620980396,21.966259481700042,0.001
2177.0,0.3114075606272101,0.05061630998232049,0.04132262869104403,21.946862608330434,0.001
2178.0,0.3105513184037927,0.05039642991064346,0.0410011334506344,21.91537606226255,0.001
2179.0,0.3106863615719695,0.050624816197918976,0.0409077743757261,21.915377621237003,0.001
2180.0,0.30994059179471506,0.05030540009475734,0.040848545134747956,21.878665148939717,0.001
2181.0,0.3099341493219001,0.05022604037161287,0.041133646500301144,21.857446766335126,0.001
2182.0,0.31034648295951217,0.05040376619797319,0.040840412026534885,21.910231089483112,0.001
2183.0,0.3106666788390782,0.05029982888058985,0.040979015160369,21.93878412464438,0.001
2184.0,0.30963732567552016,0.05009138368104146,0.040688054593594654,21.885789218014235,0.001
2185.0,0.3104710521763318,0.05046608210562571,0.04075304551483833,21.925192985360482,0.001
2186.0,0.3105531087204746,0.05051496121437038,0.04089892924376275,21.913922201008557,0.001
2187.0,0.3106687811956014,0.05053590734799703,0.04088479101861993,21.924808693803065,0.001
2188.0,0.31169914709378593,0.05052947625517845,0.04153381497280238,21.963586084374555,0.001
2189.0,0.3103536992040399,0.050193132058670535,0.041038758236251464,21.91218135781484,0.001
2190.0,0.31079314029924404,0.05046020104596604,0.04115896763866895,21.91739772117301,0.001
2191.0,0.31045835584266,0.050293178012654115,0.04098306402359923,21.918211923886652,0.001
2192.0,0.31027137634416696,0.050306760795312384,0.040896711369219435,21.906790807366914,0.001
2193.0,0.31014897181018847,0.05028672791915397,0.04094143584370613,21.892081273745184,0.001
2194.0,0.3104944278116096,0.050197402381053254,0.04112171289855487,21.917531871360186,0.001
2195.0,0.3106687973895574,0.050305899896033825,0.04121467603804314,21.91482252181937,0.001
2196.0,0.31018194338502403,0.05030853049531919,0.040824178095958,21.904923826592153,0.001
2197.0,0.31109435645412636,0.05039904528556893,0.04120086393740079,21.949445088704426,0.001
2198.0,0.3108314264854884,0.05031257553119638,0.040968245482199815,21.95506095015295,0.001
2199.0,0.31083650784949735,0.05040518184230752,0.04134344377610237,21.908788794251883,0.001
2200.0,0.3100910939310239,0.05030459378203845,0.04080751701577069,21.897898826424935,0.001
2201.0,0.3108727678860704,0.05030742709495161,0.04135767870569882,21.920766560454346,0.001
2202.0,0.3099512086339193,0.05017976770730324,0.04057566161569395,21.919578360640294,0.001
2203.0,0.30979756323714236,0.050071543125121014,0.040914511911945256,21.881151321271783,0.001
2204.0,0.3104967400091424,0.05027335007849349,0.041005996111185036,21.921739856946413,0.001
2205.0,0.31156119962805484,0.05056758537956569,0.04160975095003707,21.93838688227684,0.001
2206.0,0.3101327634293195,0.050543318940624256,0.04075261875646844,21.88368293030621,0.001
2207.0,0.3105629429425279,0.050375402313933525,0.040860463393061125,21.93270816541698,0.001
2208.0,0.3113146748172638,0.050381160983348,0.04122441061283356,21.970910808267114,0.001
2209.0,0.3102949472595023,0.050218267408816235,0.04073061251408978,21.93460724016303,0.001
2210.0,0.3096163856656584,0.050202934641271964,0.040909375689209326,21.850408083772006,0.001
2211.0,0.31044636061202446,0.05023149503012226,0.041041307746683624,21.917356160133398,0.001
2212.0,0.31120589824572004,0.05035685763171274,0.04132284703728271,21.95261979647423,0.001
2213.0,0.30989063153528185,0.05024304509707238,0.04075725362997621,21.88903366158542,0.001
2214.0,0.31010105675213956,0.050115910686178294,0.04082924663408162,21.915590460441972,0.001
2215.0,0.3104110013132226,0.050358559425971276,0.0409668561870649,21.90855905018985,0.001
2216.0,0.3102688440993496,0.050302459054613766,0.040798204963746136,21.916818462006034,0.001
2217.0,0.31129910616569867,0.05044148243181237,0.041158388041334065,21.96992418646268,0.001
2218.0,0.3099527246059348,0.05015708798687207,0.04056692751098986,21.922871524340486,0.001
2219.0,0.3103578470341147,0.05020196458588452,0.04105365477060074,21.910223294610848,0.001
2220.0,0.3095506484105707,0.050216031282051515,0.0405423256598379,21.879229654460193,0.001
2221.0,0.31001415249963876,0.050370345393952715,0.04068605179928209,21.895775990943385,0.001
2222.0,0.31184022461986977,0.050451432869314604,0.04143503073551883,21.995376647879542,0.001
2223.0,0.31114393173287447,0.050348042965479636,0.04109705695414652,21.969883557323996,0.001
2224.0,0.3097382811106503,0.050164983595070774,0.04056970429815114,21.900359828722532,0.001
2225.0,0.3099973936603494,0.05041924489823651,0.040750379891019976,21.882777349045288,0.001
2226.0,0.30931445166944915,0.050120102709422916,0.04055276344696136,21.864158996163983,0.001
2227.0,0.3103300745356573,0.050220025898931236,0.04075796578981016,21.935208751730723,0.001
2228.0,0.3106641625160496,0.0503236753143132,0.04107319636772212,21.926729568063397,0.001
2229.0,0.31085733259649584,0.05039778419825584,0.04098609542329562,21.947345794608058,0.001
2230.0,0.3101292421284332,0.050060808284369776,0.04101167568196989,21.905676219016993,0.001
2231.0,0.3102880259082742,0.0501786068796295,0.04082771099797667,21.928171236221104,0.001
2232.0,0.31090671722203084,0.05023232257189272,0.041116225852133474,21.95581726178731,0.001
2233.0,0.31017385457204355,0.050311833671102785,0.04089352682436982,21.896849924026558,0.001
2234.0,0.3098830406524275,0.0501779280602932,0.04077417274180068,21.89309454617435,0.001
2235.0,0.310172876674835,0.05018601454284093,0.04087012800383785,21.91167397695045,0.001
2236.0,0.30995946360505333,0.050424896810016676,0.04063690566036799,21.88976666698717,0.001
2237.0,0.31010955476869734,0.050412917467148884,0.04079069964349542,21.89059431694414,0.001
2238.0,0.3103222659189407,0.05032129259142157,0.040983594460710544,21.901738371478913,0.001
2239.0,0.3103142273208322,0.05035946642359098,0.0408766994329348,21.907806588090175,0.001
2240.0,0.3101295065389921,0.05019135319002687,0.0409204284894412,21.901772799557204,0.001
2241.0,0.30991757024913075,0.05001522571733009,0.04087045576134229,21.903189254133668,0.001
2242.0,0.3101342934179524,0.050283540431495126,0.0408818988665326,21.896885858823175,0.001
2243.0,0.31005072212654705,0.05019605891209215,0.040965315617927135,21.888935167495518,0.001
2244.0,0.3099174238231084,0.05010912225466885,0.04075646723650362,21.905183887917158,0.001
2245.0,0.3102525152844381,0.05026146131631446,0.040689541256591064,21.930151926328058,0.001
2246.0,0.31020994491228776,0.05018702692024784,0.040924761478351133,21.9098161409979,0.001
2247.0,0.30912279116508623,0.04998158393044994,0.04029363007646173,21.88475827430481,0.001
2248.0,0.3106469047940485,0.05032568309268995,0.04104424148934072,21.927698536006282,0.001
2249.0,0.3105375915085344,0.050267732391754784,0.04087129679240593,21.939856777452444,0.001
2250.0,0.31041771432036136,0.050135831463418594,0.0409684104666318,21.931347668443095,0.001
2251.0,0.31096280573709917,0.05020316203707429,0.04112811963239761,21.963152915919753,0.001
2252.0,0.3112082153422647,0.05043767868928169,0.041085734214956905,21.968480698049884,0.001
2253.0,0.3105665663061621,0.050227940643895165,0.041001150231451206,21.933747931702495,0.001
2254.0,0.30976643137735865,0.05014769195421646,0.040468657942123065,21.915008597178,0.001
2255.0,0.3100768635262093,0.05007580586083948,0.04077120373646418,21.922985843327492,0.001
2256.0,0.30968537042130073,0.05017770122583598,0.040593838650886324,21.89138348897298,0.001
2257.0,0.3102872842523061,0.05015771623411679,0.040916235207422685,21.921333809421487,0.001
2258.0,0.3100958816264862,0.05035202142242427,0.040672674656050394,21.90711894971595,0.001
2259.0,0.3102604705993443,0.050134275993119634,0.04082608291003258,21.930011487986942,0.001
2260.0,0.30939153802993635,0.04985539594741717,0.04053573932957976,21.900040805067647,0.001
2261.0,0.31074032255503686,0.05027451338969409,0.041084992048675065,21.938082176800734,0.001
2262.0,0.31092840405903993,0.050277187995034264,0.04118524524106827,21.946597600092083,0.001
2263.0,0.31042079348542373,0.05019215843108691,0.04107187424688579,21.915676491445602,0.001
2264.0,0.3100877604255938,0.05000989445268291,0.040979167489020245,21.909870295764104,0.001
2265.0,0.3103949974661004,0.05029059432821187,0.04097376700881954,21.913064059601528,0.001
2266.0,0.31024578894110033,0.05025369253809049,0.04087062214063183,21.912147844218772,0.001
2267.0,0.3108804111611353,0.05011691192173522,0.041127183444832016,21.963632052347542,0.001
2268.0,0.3095821372178047,0.050033234434040716,0.04073433634999408,21.881457019614302,0.001
2269.0,0.3102918030464486,0.050143186241116154,0.04086281080224198,21.92858108102459,0.001
2270.0,0.3095475650269147,0.05012519669519167,0.040590596100374986,21.8831776396869,0.001
2271.0,0.3100398872813133,0.05022184712361527,0.04076377178231875,21.905427436306052,0.001
2272.0,0.3094040156771603,0.05029712658222407,0.04040395664093701,21.870293726115467,0.001
2273.0,0.3096013315464264,0.04993409784213049,0.040703839550143506,21.89633990422776,0.001
2274.0,0.30977540323723396,0.050173799996370595,0.040353729538449415,21.92478793941132,0.001
2275.0,0.3116521510087192,0.05057947626805197,0.041267294989533077,21.98053844225461,0.001
2276.0,0.3096772362924602,0.05013118784653542,0.04074825746215642,21.879779458590296,0.001
2277.0,0.30942615921094535,0.049864886405125056,0.040489084746467466,21.907219255351585,0.001
2278.0,0.31004703425925617,0.050071028201547386,0.04066556147788757,21.931045088049483,0.001
2279.0,0.3089841560686016,0.05002577808689854,0.040530758446346134,21.842762446294635,0.001
2280.0,0.3093819619585934,0.0498989966089867,0.04065693455607924,21.882603440654876,0.001
2281.0,0.31005697762040785,0.050156022417763055,0.040588930215193254,21.93120301477441,0.001
2282.0,0.30957092868683,0.050083626299824345,0.04041022479057856,21.907708163675107,0.001
2283.0,0.3102233291488804,0.0503355762729906,0.04078366263816346,21.910409396097542,0.001
2284.0,0.3099428094141015,0.05029440313985903,0.04060185751686358,21.904655273646526,0.001
2285.0,0.3099294768893011,0.05005689562387662,0.040696897378114806,21.91756891224482,0.001
2286.0,0.31028512487672777,0.05009913920811866,0.04065623865824312,21.95297512071862,0.001
2287.0,0.30965509384734446,0.050038804576549356,0.04076933440620496,21.884695985001517,0.001
2288.0,0.31021747809566863,0.0500757141914814,0.0408882447709776,21.925352270744707,0.001
2289.0,0.31052782873040463,0.05022939558238743,0.04104825784558575,21.925018136359785,0.001
2290.0,0.30932285293052186,0.050072768201294554,0.04059566754728692,21.865442215035497,0.001
2291.0,0.3098823626836141,0.050208185480473795,0.040503196129107584,21.917098650649258,0.001
2292.0,0.3105653303943268,0.05042193246554566,0.04086003379394475,21.928336975237006,0.001
2293.0,0.30936652680510257,0.0500188566165972,0.04035706760268233,21.899060723988434,0.001
2294.0,0.30982014822633297,0.050223588858429154,0.04056264880245135,21.903391520182293,0.001
2295.0,0.3092279157954264,0.049910439697166555,0.04057534824903697,21.874213310137186,0.001
2296.0,0.3104674010516302,0.05017890287860888,0.04096298610374808,21.932551832503925,0.001
2297.0,0.30995543539251913,0.05012978361621839,0.04067533941233539,21.915031772770295,0.001
2298.0,0.3092696678965059,0.050003635624772336,0.040578276123086066,21.86877604271179,0.001
2299.0,0.30891135702394457,0.049967001851426954,0.04021563443895344,21.87287247888574,0.001
2300.0,0.3093656685254345,0.05018506539330635,0.04070663891018254,21.84739705090109,0.001
2301.0,0.30970624130066127,0.0500576825106525,0.04085207058618602,21.87964922761264,0.001
2302.0,0.31002393664290373,0.050200539517756465,0.04067181749907259,21.915158310981646,0.001
2303.0,0.31004131030818644,0.05009068308831894,0.0404678695924478,21.948276415263138,0.001
2304.0,0.3092816914325435,0.04995396251888035,0.040535508548696295,21.87922248666145,0.001
2305.0,0.3101070442972662,0.050086010995929096,0.040743697247548734,21.927734017916467,0.001
2306.0,0.3097638754539838,0.05001860525305957,0.04077911443293911,21.896615964636954,0.001
2307.0,0.30968305550209463,0.05008821715026686,0.04048755390731167,21.910728898766923,0.001
2308.0,0.30932899996570257,0.04997834354026677,0.04056750443768284,21.878315703509607,0.001
2309.0,0.3098398256519614,0.05005511833720556,0.04077757915405378,21.900713315293125,0.001
2310.0,0.3092381379920054,0.05002434430941599,0.04029135183180304,21.892244600269894,0.001
2311.0,0.31007793640981524,0.05001043131974734,0.04060374304107879,21.946376756990336,0.001
2312.0,0.30925642627559297,0.04998774413172513,0.040305385986963906,21.89633014975073,0.001
2313.0,0.3107826086484134,0.05014502141437574,0.04095709895434445,21.968049280175336,0.001
2314.0,0.30973943441970164,0.05014072103451376,0.040705258256360274,21.889345935490578,0.001
2315.0,0.30981860775925796,0.0500722980662568,0.04071989723536522,21.902641810238634,0.001
2316.0,0.3099851658627323,0.050207328680715604,0.04064462265875786,21.913321865203716,0.001
2317.0,0.31003655527280344,0.050081855936409674,0.040969448274673394,21.898525464480326,0.001
2318.0,0.3097383729671234,0.04994309509861959,0.040407026875508976,21.93882547665949,0.001
2319.0,0.31004437736180274,0.050200618446281514,0.040639627929011435,21.920413544188897,0.001
2320.0,0.30921590423475115,0.050080849070391155,0.04060091386170692,21.853414526813108,0.001
2321.0,0.30915219748401207,0.04990503722674226,0.040254963468334994,21.899220113884912,0.001
2322.0,0.3100063976359694,0.05007674631803003,0.040692918257762306,21.923673830075895,0.001
2323.0,0.30985985580644654,0.05014840976152246,0.04050641506910324,21.920503520530108,0.001
2324.0,0.308934035638696,0.049800544007592006,0.040424842251354155,21.870865477818878,0.001
2325.0,0.30974364090183554,0.050231098142116584,0.04081015477645887,21.870239301359273,0.001
2326.0,0.3085158071289324,0.04996111451490829,0.04012387511256623,21.8430822015353,0.001
2327.0,0.30954178691454676,0.04991764320086126,0.04048700059113437,21.913714848696912,0.001
2328.0,0.30948306477233156,0.049923290655901446,0.04027831095130476,21.928146823900477,0.001
2329.0,0.30925685004012227,0.050010227959722146,0.0403805674313138,21.88660592031261,0.001
2330.0,0.30960260243176324,0.04990099933525743,0.040427877835623204,21.927372945498114,0.001
2331.0,0.3090823349887378,0.0501047247791127,0.040330612649248074,21.864700265126686,0.001
2332.0,0.3088982148801899,0.05009581548370183,0.04032977627904992,21.847262656851992,0.001
2333.0,0.30978860934031066,0.050025415015683326,0.04056507425561343,21.91981255518247,0.001
2334.0,0.3091741564883489,0.04999688104407428,0.04050135905918193,21.867592119190792,0.001
2335.0,0.309584216031854,0.05011302732849774,0.04062420056631032,21.88469929455622,0.001
2336.0,0.3088351992983796,0.04989477367773992,0.04008255773075095,21.885787197443992,0.001
2337.0,0.30938354583635724,0.05008418089178599,0.04057848074188516,21.87208892439054,0.001
2338.0,0.30874468529061094,0.049758479900692154,0.04019747232193272,21.878873851201305,0.001
2339.0,0.3086489221276758,0.049971208911916434,0.04037713808896335,21.83005796284436,0.001
2340.0,0.30892532179344734,0.049959428659448885,0.04033400157475036,21.86318965371885,0.001
2341.0,0.3097827061670556,0.050226729005983434,0.04041872207568661,21.91372592699582,0.001
2342.0,0.3092460722139437,0.049927079463250014,0.04037051681922451,21.894848192119163,0.001
2343.0,0.3094992232104959,0.049810702517016296,0.04053975913894775,21.91487678109783,0.001
2344.0,0.30972079272683894,0.05006536048705175,0.040547003093511544,21.910843365812955,0.001
2345.0,0.3103747091609049,0.05010515339162252,0.04078065408351215,21.948890607650966,0.001
2346.0,0.30961846760963196,0.04990380784692285,0.040678213924577794,21.903645040782074,0.001
2347.0,0.3098282575879467,0.050155664483706154,0.040418488232920706,21.92541094566589,0.001
2348.0,0.30975555951736833,0.04999504284295317,0.04075745287347057,21.900306875847246,0.001
2349.0,0.30980490617556117,0.049835485648618984,0.04067026321950568,21.929916129264658,0.001
2350.0,0.3098174313159838,0.04995501774563093,0.04080135060567834,21.906106800793513,0.001
2351.0,0.3084697032083659,0.049691263144010824,0.04014201693611058,21.863642749176723,0.001
2352.0,0.3091863919066512,0.049903011366248674,0.04024465826072105,21.903872781692574,0.001
2353.0,0.3084662264068377,0.0497457871051956,0.040132459848438766,21.85879852782646,0.001
2354.0,0.30888858192587554,0.049964685129112306,0.040375406662487005,21.854849427802378,0.001
2355.0,0.309765572145105,0.05006243138824968,0.04046299274517521,21.924015376121485,0.001
2356.0,0.3094541399174085,0.04977411642398464,0.04058596153305546,21.90940665327795,0.001
2357.0,0.3090733442132331,0.05000562212306615,0.04043965255969191,21.862807434987804,0.001
2358.0,0.3093755799069252,0.0500272608034687,0.04054251047846389,21.880581337567335,0.001
2359.0,0.3093845087643628,0.04999444569082565,0.04046667802687649,21.89233900967254,0.001
2360.0,0.30929662620640236,0.04972466843449362,0.04048520064653327,21.908676182298354,0.001
2361.0,0.30871777392957855,0.04981099043602813,0.04036293029955261,21.854385863700415,0.001
2362.0,0.3093024413335269,0.049887540218628706,0.040588027929470416,21.88268782559051,0.001
2363.0,0.3099370134747736,0.05014860810346255,0.04065717317878383,21.91312374480783,0.001
2364.0,0.3093588715546752,0.04999209418212442,0.04065387517417947,21.87129066850497,0.001
2365.0,0.30897338368576954,0.050007948949592845,0.04034640454606379,21.86190354334165,0.001
2366.0,0.3096229568736194,0.04989326849035476,0.040443601656586066,21.928609177402166,0.001
2367.0,0.3089466231054367,0.04976517739429322,0.04031068943951228,21.887076068686568,0.001
2368.0,0.3090073975253867,0.0497388491007291,0.04056523434103352,21.87033176857587,0.001
2369.0,0.3087576116056747,0.049818033973375954,0.040463120884955205,21.847646173276857,0.001
2370.0,0.3089064393685833,0.05000290555292613,0.04032261508036422,21.858092382073945,0.001
2371.0,0.3098082311077205,0.04988233612416542,0.04069245419545805,21.923344468417234,0.001
2372.0,0.30852962615283114,0.04966221797411845,0.04016359944798086,21.870381307384196,0.001
2373.0,0.30794193075127796,0.04961625064752962,0.039897247128290673,21.84284373070007,0.001
2374.0,0.3086770885883401,0.04978737529350198,0.04036266073482494,21.85270567245135,0.001
2375.0,0.30901702639719125,0.049901442985012104,0.04044559807197688,21.866998994731468,0.001
2376.0,0.3090990166685897,0.049635652010435384,0.040285584521075904,21.917778555116698,0.001
2377.0,0.30932498998837926,0.050056482099643036,0.040478000238741915,21.87905124333351,0.001
2378.0,0.3091068482834455,0.04988932863013929,0.04034248710563194,21.887503663154497,0.001
2379.0,0.30940131332776316,0.04994949526642555,0.04045853190566307,21.89932909403762,0.001
2380.0,0.30850976419775455,0.049612151280249636,0.04045012407855356,21.84474932875263,0.001
2381.0,0.3086218527735096,0.049784179538760555,0.04022746661584399,21.86102122476656,0.001
2382.0,0.30985542206459393,0.0501688699914168,0.04051007070157626,21.917648541872904,0.001
2383.0,0.30969180187133893,0.049913717170148135,0.040514248436036175,21.926383928621195,0.001
2384.0,0.30908591004267133,0.04989718212044402,0.04043865962523848,21.87500731585777,0.001
2385.0,0.30888534231817344,0.04986708905530847,0.040472296496096266,21.854596107517747,0.001
2386.0,0.3094194399439581,0.04968919853369395,0.040365707877700184,21.936453832338934,0.001
2387.0,0.30815438892199026,0.049912694909665135,0.0398321807571606,21.840951849880827,0.001
2388.0,0.30827873945236206,0.0497506277542136,0.04007131719459954,21.845679958117064,0.001
2389.0,0.30960746089073077,0.049694768063826104,0.040695522831046965,21.92171747390538,0.001
2390.0,0.3093498462139199,0.04985206533376485,0.040272583989383964,21.922520101886906,0.001
2391.0,0.30848837960256287,0.04984584329947489,0.040085289593292696,21.85572527532708,0.001
2392.0,0.3084648041964666,0.049680866113944684,0.04006859695870582,21.871534669780296,0.001
2393.0,0.3088308345509446,0.049763549119234085,0.04018097195655244,21.888631960028384,0.001
2394.0,0.30845933145584037,0.04982456910215556,0.040105749448956965,21.852901711311514,0.001
2395.0,0.3082867006188658,0.04982084847272259,0.04008139467470722,21.838446264397607,0.001
2396.0,0.30898822823615923,0.04998989569950321,0.04038635219477083,21.86119852109587,0.001
2397.0,0.30904323379743043,0.049809697045855326,0.04048206245518166,21.87514791967662,0.001
2398.0,0.3092945853596953,0.049956558416831436,0.04039312950144076,21.894490246359073,0.001
2399.0,0.30907535893187676,0.049864045476124164,0.040281810436278716,21.892950833115947,0.001
2400.0,0.30800522816235615,0.0497506021704848,0.039732232094491456,21.852239948429474,0.001
2401.0,0.3090810074925967,0.04965790953129938,0.04040827751840086,21.901482586446964,0.001
2402.0,0.3092209836935888,0.04989192386468252,0.04034929749764264,21.897976696763408,0.001
2403.0,0.30895794907661334,0.04987186496252339,0.040169155709955794,21.89169332425888,0.001
2404.0,0.3088071010156309,0.049745698021427136,0.04024449388866555,21.88169138834357,0.001
2405.0,0.3091941722179657,0.049794709029263015,0.04019318629889728,21.920628168811536,0.001
2406.0,0.30807756642772727,0.04989860410967918,0.03987428030534966,21.830468739548774,0.001
2407.0,0.3086875943832746,0.04971829740560218,0.04027214610617455,21.869715538199088,0.001
2408.0,0.30908054657722717,0.049666996841153055,0.04045573414460709,21.8957820352354,0.001
2409.0,0.30837448587700655,0.04981268753540026,0.040163213106459136,21.8398588868581,0.001
2410.0,0.30828900873388876,0.04948685734987803,0.04010242091058052,21.869973552825787,0.001
2411.0,0.30930379781548833,0.0497951326747191,0.04038475579730996,21.912391462282503,0.001
2412.0,0.3089423213647381,0.04983599725515331,0.04007307474063412,21.90332552940334,0.001
2413.0,0.3093630502757416,0.04982957752532066,0.04043330269181021,21.910017501273657,0.001
2414.0,0.3091252286956735,0.04975397146591857,0.0403815848778372,21.898967708082505,0.001
2415.0,0.30829600207337504,0.0496970953326247,0.040061941600009185,21.853697127947523,0.001
2416.0,0.3093822009215072,0.05006050774359812,0.040018719999485364,21.930297842853147,0.001
2417.0,0.30807601765954873,0.04961800269068104,0.04001344041260954,21.844457905042116,0.001
2418.0,0.30873276068739697,0.04969169537974819,0.04031063641791474,21.87304347835175,0.001
2419.0,0.3089822029958577,0.04987612215283255,0.04029768514850913,21.880840066361102,0.001
2420.0,0.30792280419232093,0.04963933026681752,0.039605693491898714,21.867778534214246,0.001
2421.0,0.30827652537115086,0.04975785292923178,0.0398975177646772,21.862115990625668,0.001
2422.0,0.30858493300333417,0.04975578263742194,0.040270955238032015,21.85581998084778,0.001
2423.0,0.3086731118154308,0.04973423775268472,0.04009727021194484,21.884160795168246,0.001
2424.0,0.30866106500908663,0.04988685454407783,0.04011141246006097,21.866280272671077,0.001
2425.0,0.3085041246185564,0.049694858406368454,0.04023660755116645,21.857266421731747,0.001
2426.0,0.30894418489443115,0.049908084242039075,0.04012022373270771,21.89158828944376,0.001
2427.0,0.30896418198058595,0.049619385045549094,0.04037562225303149,21.896917935375754,0.001
2428.0,0.30884507407336476,0.049727436835499114,0.04036709159340488,21.875055043120362,0.001
2429.0,0.308958028957724,0.04981203863745955,0.04014141282670574,21.900458261846953,0.001
2430.0,0.3085851696528256,0.04976416050911494,0.039957414342932505,21.88635998556059,0.001
