state_code,station_id,direction,latitude,longitude,route,location_text,source_file
51,080254,1,37954400,79207570,1,1.75 N RAMP FR RT 606                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140237,5,37593660,77467720,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080292,3,38119980,79044440,1,I-64 East Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140255,5,37226500,77393980,1,I-85 North Exit 68B Ramp Shoulder                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080499,1,38869140,78528500,1,I-81 North Shoulder @ MM 283                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090027,1,38890240,77632030,2,1.40 N RT 234                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080303,3,38084870,78935990,2,0.1 E AERO DR                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140302,3,37424210,76832460,1,I-64 Median @ Exit 227                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090027,5,38890240,77632030,2,1.40 N RT 234                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080360,5,39177480,78205910,3,1.3 mi North of Rt 622                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150036,1,36934760,76297780,1,1.24 mi from SR 406                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090139,1,38801130,77208880,1,1.1 MI FR I-95; I-395 (Springfield Interchange)   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080422,1,37760730,79407220,1,I-81 North Shoulder @ MM 189                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150037,5,36934560,76298120,1,1.13 mi from SR 406                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090176,1,38941040,77137630,3,0.1 S RTE 695 (KIRBY RD)                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080427,1,37906020,79262630,1,1.63 mi from Sterret Rd                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150043,7,37330220,76705770,1, 1.9 MI W RAMP FR CAMP PEARY                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150066,7,36899678,76235233,1,0.38 mi from SR 194 Chesapeake Blvd               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080563,3,38119980,79044440,1,I-64 East Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090240,3,38867810,77185190,2,0.1 E MARSHALL ST                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090333,1,38641120,77438730,3,0.30 Mi. South of Independence Hill Dr.           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090021,1,39156080,77538990,2,0.20 N Whites Ferry Rd (RT655)                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110025,5,36695440,82000120,1,1.40 S RAMP FR RT 75                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150068,7,36880060,76204640,1, .2 W RAMP FR NORTH HAMPTON BLVD                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090043,3,38801720,77606140,1,I-66 E043A at gore with I-66 E043X (VDOT Road Inve,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120001,5,37503750,79746230,1,5.35 S RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150079,7,36811934,76350500,1,0.4 MI W RMP FR RTE 337/PORTSMOUTH BLVD           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090063,7,39136766,77596863,3,0.41 Mi E VA 9 Charles Town Pike; Eastbound Should,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090106,3,38889740,77106750,1,0.50 E RAMP FR RT 120                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120032,5,37315400,79981090,1,I-581 South Shoulder @ MM 4.35                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090176,5,38941040,77137630,3,0.1 S RTE 695 (KIRBY RD)                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150095,3,36775760,76448120,2,0.1 MI W. HAMPTON ROADS AIRPORT ENTRANCE          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140022,5,37302870,77392520,1,0.55 S RAMP FR RT 746/620                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090217,7,38875320,77107030,3,0.70 E RT 237                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150095,7,36775760,76448120,2,0.1 MI W. HAMPTON ROADS AIRPORT ENTRANCE          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140035,5,37199260,77455290,1,I-85 South Shoulder @ Exit 63 B                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140038,5,37057800,77600520,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090278,5,38768800,77316290,3,0.18 mi from Burke Lake Rd                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140041,5,36943130,77729290,1,I-85 South Shoulder @ Exit 39                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150096,5,36597240,76378720,2, .08 mi South of Ballahack Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090292,1,39007650,77434630,3,SR 28 South @ Ramp to Waxpool Rd                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150098,1,36865560,76418680,2,0.30 N FOREST HAVEN LANE                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140063,3,37463670,77312510,1,I-295 EAST;SOUTH OF SR 895                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110029,5,36626370,82130870,1,I-81 North Shoulder @ MM 6.9                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150302,7,36947475,76404910,1,Hampton Roads Tunnel Equipment                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140063,7,37463670,77312510,1,I-295 EAST;SOUTH OF SR 895                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110035,5,37253480,81118300,1,0.60 mi from ramp from US 52 / SR 598             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150326,3,36684490,76969700,2,0.3 MI E RTE 687                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120008,5,37330650,80026740,1,1.5 Mile South I-581                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170003,3,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170003,7,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140066,7,37559150,77294470,1,I-295 Median @ MM 31                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120019,5,37042970,80717960,1,I-81 North Shoulder @ MM 95.7                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170005,3,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140076,3,37699430,77739710,1,I-64 West Shoulder @ MM 169.65                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120022,5,36986710,80820860,1,1.0 mi from 98-618                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180008,5,39062240,78234440,1,I-81 South Shoulder @ MM 305.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120023,1,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140092,7,37498050,77040040,1,New Kent Rest Area Entrance Ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140104,7,37201490,77335190,2,0.1 Mi West of SR 106 Courthouse Rd               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180010,5,39006450,78329380,1,I-81 south @ Exit 298                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120025,5,36764060,80798070,1,2.00 RAMP FR RT 620                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140180,5,37597290,77466030,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180018,5,38807720,78601340,1,I-81 South Shoulder @ MM 277.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140005,5,37754170,77458530,1,I-95 South Shoulder South of SR 54 Interchange    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140216,5,37477340,77304610,1,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180024,5,38395550,78911700,1,I-81 SB right side south of exit 243; US 11 Harris,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140238,7,37159880,77350750,1,I-295 West Shoulder @ Petersburg I-95 Split       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010132,5,36874860,80875780,2,2.10 mi from 607 Castleton Rd                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140011,5,37593660,77467720,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180029,5,38148740,79017820,1,I-81 South Shoulder @ MM 224.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140316,1,37672140,77448150,1,I-95 North Median @ Merge of Ramp from I-295 West ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010163,1,36633880,82580410,2,0.80 N RT 23 BUS                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140027,5,37194710,77360630,1,I-95 South Shoulder @ Exit 48                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180061,3,38046840,78788120,1,I-64 East Shoulder @ MM 102                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150012,3,36875840,76433560,1,0.6 MI E RMP FR RTE 135/COLLEGE DR                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010187,1,36946260,80910120,1,I-81 South Shoulder @ MM 82.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150051,7,37103550,76469880,1,0.9 mi W Rmp Fr Rte. 17                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150069,7,36857522,76195268,1,0.14 mi from Virginia Beach Blvd Overpass         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150083,7,36834845,76288800,1,Hampton Roads Tunnel Equipment                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010332,1,36822700,81533700,1,@ beginning of Exit 44 ramp                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140037,5,37166660,77500690,1,1.35 S Ramp Fr Rte 460                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180064,1,38158940,78924350,5,0.40 N RT 254                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010398,1,36632450,82116900,1,I-81 South Shoulder @ MM 7.7                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150093,7,37278200,76631740,5,0.4 MI E SPRINGFIELD ROAD                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150094,5,36569720,76742060,2,0.20 N RT 668                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140068,7,37618260,77365200,1,0.40 W RAMP FR RT 360                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180065,3,38769810,78739360,3,0.25 E RT 42                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010441,1,36966200,81065900,1,I-77 South Shoulder @ MM 40.9                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150107,7,37181020,76509190,3,0.47 MI EAST OF RICHNECK RD (RTE 636)             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010442,1,36986750,81074320,1,I-77 North Shoulder @ MM 43.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140076,7,37699430,77739710,1,I-64 West Shoulder @ MM 169.65                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180065,7,38769810,78739360,3,0.25 E RT 42                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140113,5,37252650,77411110,2,0.01 MI S BRANDERS BRIDGE RD                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180067,1,38170320,79006950,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010443,1,36919170,81247810,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150110,3,36864910,76239850,3,0.20 W INGLESIDE DR                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140116,7,37625810,77504620,2,0.2 MI W WISTAR ROAD                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190092,5,38716730,77165341,3,0.6 N RTE 1                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010524,1,36963740,82600510,2,0.45 N RT 23 BUS/ RT 757                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150111,5,36551210,76193100,3, 0.1 MI N NC STATE LINE                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140119,5,37394990,77973410,5,2.7 MI N RTE 360                                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190316,5,38469300,77405790,1,I-95 South Shoulder @ MM 143.95                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150115,7,37255070,76653400,3,0.40 E RT 143                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010566,5,36940920,80973050,1,I-81 North Shoulder @ MM 80.75                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150118,3,37028940,76424780,2,0.25 E CHESTNUT AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199760,5,38673785,77241146,1,0.27 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140120,1,37500070,77446490,2,0.20 S HOPKINS ROAD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,240500,5,37559270,77489380,1,0.15 S RAMP TO GROVE AVE                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020145,1,36643140,80713430,1,5.34 Mi North of 17-620 Old Pipers Gap Rd         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150118,7,37028940,76424780,2,0.25 E CHESTNUT AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020153,3,37369800,79813220,2,0.10 E RT 652                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140120,5,37500070,77446490,2,0.20 S HOPKINS ROAD                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,403388,3,37474550,79243510,5,.76 mi from 09-761 Holcomb Rock Rd                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140236,5,37546410,77428830,1,I-95 North Shoulder @ Exit 75                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170005,7,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170010,7,37880700,78026330,1,I-64 West Shoulder @ Exit 148 East of 37-605      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150002,5,36855660,77420800,1,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,404361,3,37287560,75965110,5,.32 mi From Bus US 13                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150033,5,36793200,76282780,1, 1.2 mi South of Ramp for SR 337                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180033,5,38041780,79123400,1,1.28 mi from US 11                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,405235,3,38733750,77437290,3,0.9 mi from Wellington Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020172,1,37601330,79620850,1,I-81 North Shoulder @ MM 172.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150039,3,36777020,76376810,1,0.80 Mi East of Ramp Fr US 13                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180103,7,38119980,79044440,1,I-64 West Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190043,7,38798090,77583110,1,0.19 mi from SR 234                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,665144,7,37589630,77386830,2,US 360 at western end of Chickahominy River Bridge,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020335,1,36545590,79904900,2,.01 N RTE 844                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150076,7,36778200,76385480,1,1.2 Mi East of US 13                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020377,1,37120890,80657600,2,0.10 N RT 1085                                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,666443,3,37283080,79944450,2,0.05 W 3 AND 1/2 STREET                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020396,1,37330570,80025330,1,0.32 Mile North SR 419 Electric Rd                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,782439,7,38903040,77941210,5,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190066,5,38966970,77180320,1,I-495 South @ the south end of the American Legion,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150089,5,36723780,77530250,1,0.47 mi from Otterdam Rd on ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030019,3,37375280,79143060,2,1.38 mi from US 501                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,783058,1,38951020,77196770,1,I-495 North @ Exit 44                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190092,1,38716730,77165341,3,0.6 N RTE 1                                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199750,1,38789000,77176000,1, 1.01 N RAMP FR RTE 648                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150120,3,36918900,76303220,3,VA 406 Terminal Blvd 0.39 Mi E of VA 337 Hampton B,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030078,1,37450950,78316240,3,0.55 Mi S. Rte. 633                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,786806,1,36822700,81533700,5,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199760,1,38673785,77241146,1,0.27 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150124,5,38287900,77486560,2,1.10 N SCL FREDERICKSBURG                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150126,7,37376200,76754610,1,I-64 West Shoulder @ MM 232                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030147,5,36933332,79375780,2,0.5 MI N RTE 29 BUS (SOUTHERN INTERSECTION)       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787049,1,38807640,78599710,1,I-81 North Shoulder @ MM 277.25                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030180,7,37274360,78249000,3,1.40 E RT 745                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030194,7,36648290,78997340,2,1.05 MI E RTE 836                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789185,1,36855660,77420800,5,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,199770,1,38532120,77358870,1,I-95 South Shoulder @ MM 149.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160004,5,38247320,77507210,1,I-95 SOUTH SHOULDER @ MM 126.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030234,3,36624170,79628610,2,0.20 E RT 622                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789289,1,37431550,77431680,1,I-95 South Shoulder @ MM 67                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,406817,1,38949480,77429250,5,Ramp from 29-608 Frying Pan Rd to SR 28 North     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030242,1,37285560,79105830,2,0.70 N RT 24                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030275,1,37521140,79063970,2,0.11 mi South of Bobwhite Rd Overpass             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789360,5,36855660,77420800,1,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,623104,1,36546800,79431020,2,0.5mi North of Holland Rd.                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160005,5,38138730,77508370,1,5.85 S RAMP FR RT 1                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,623104,5,36546800,79431020,2,0.5mi North of Holland Rd.                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,160006,5,38122080,77516530,1,I-95 South Shoulder @ MM 117                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789392,5,37669670,77448030,1,I-95 South Median @ Exit 84 to I-295 East         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,636129,7,37061960,76435960,0,0.15 MI W OF ENTRANCE TO SANDY BOTTOM NATURE PARK ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030277,3,37324670,79252260,2,0.30 E RT 789                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,030410,5,37275560,78420280,2,0.45 MI S RTE 628                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040011,7,37359040,77957500,2,0.35 miles from ramp from US 360                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170006,7,38021517,78425930,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789651,1,37552570,77442990,2,I-95 North Shoulder @ Belvidere St                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040040,1,37198810,77423240,1,I-85 North @ Exit 65                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677805,3,36843326,76140188,2,0.09 mi east of Kellam Rd                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,789657,5,37552570,77442990,2,I-95 North Shoulder @ Belvidere St                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170008,7,37964100,78180830,1,4.8 Mi W of Ramp Fr SR 208                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795369,1,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170011,7,37841550,77978780,1,I-64 West Shoulder @ Exit 152                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040078,7,37602710,77371030,2,0.40 E RT 360 BUS                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781021,3,37497530,77046220,1,New Kent Rest Area Entrance Ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795433,7,37660220,77466410,1,I-295 W CD Road; 0.18 Mile West of ramp from US 1 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840062,7,37402820,77342500,1,4.34 mi from SR 10                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170015,1,38695630,77899110,5,0.40 N US 211                                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180005,5,39178270,78144600,1,0.65 S RAMP FR RT 7                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781103,7,38021517,78425930,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040271,5,37665690,77655350,3, 0.6 MI S I-64 EB (GORE)                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040278,3,37506890,77590640,2,0.2 Mi E Johnston Willis Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,890045,7,38847860,77766100,1,0.79 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040278,7,37506890,77590640,2,0.2 Mi E Johnston Willis Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040284,3,37528220,77301740,1,I-64 West shoulder @ MM 199                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040285,1,37624090,77444900,1,0.75 MI N RAMP FROM RTE. 301                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781246,1,37546410,77428830,1,I-95 North @ Exit 75                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180011,5,37954400,79207570,1,6.25 S RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040295,1,37247350,77393300,1,@ Exit 53                                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781520,3,38019460,78533980,2,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180014,5,39000980,78388050,1,1.53 mi from SR 55                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180021,5,38637560,78684490,1,I-81 SOUTH SHOULDER @ MM264                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040300,1,37493900,77431100,1,0.25 Mi N Deepwater Terminal Underpass            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781737,5,37546410,77428830,0,I-95 North Shoulder @ Exit 75                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180022,5,38420290,78882770,1,0.65 S RAMP FR REPUBLIC RD/ RT 659                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040436,1,37608180,77452540,1,Just South of overhead VMS south of US 301        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787051,1,38869140,78528500,1,I-81 North Shoulder @ MM 283                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180023,5,38536560,78767340,1,I-81 south shoulder south of 806 Martz Rd Overpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040502,1,37582890,77473950,1,Right side of I-195 NB North of Laburnum Ave Exit ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,787160,5,39006450,78329380,1,I-81 south @ Exit 298                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180032,5,38081290,79085340,1,2.28 mi from SR 262                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040506,1,37593660,77467720,1,I-95 South Shoulder @ MM 80                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
