state_code,station_id,direction,lane,daily_count,hours_observed,latitude,longitude,route,location_text,source_file
51,150007,5,0,25720,24,36683150,77557060,1,I-95 North Shoulder @ MM 9                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180007,5,0,25670,24,39093910,78207240,1,I-81 South Shoulder @ MM 308.1                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080375,1,0,25554,24,39243670,78113440,1,0.05 mi from I-81 South                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080376,1,0,25539,24,39269050,78094730,1,0.15 mi North of Rt 671 Overpass                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020234,1,0,25525,24,37519500,79720540,1,1.90 N RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040510,3,0,25503,24,37678600,77553250,1,I-295 E in Median 1.18 Miles East of ramp from Nuc,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180029,5,0,25493,24,38148740,79017820,1,I-81 South Shoulder @ MM 224.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050375,1,0,25485,24,36946530,77391730,1,I-95 North Shoulder @ Exit 31                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150008,5,0,25456,24,36649550,77559220,1,I-95 South Shoulder @ MM 7                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040426,3,0,25389,24,37676000,77655860,1,I-64 WB at SR-288 NB ramp                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020350,1,0,25372,24,37112750,80441530,1,3.70 Mi N of Ramp Fr SR 177                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050587,1,0,25316,24,36723780,77530250,1,0.47 mi from Otterdam Rd on ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180040,5,0,25300,24,38431530,78872890,1,I-81 North Shoulder @ MM 246.15                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180022,5,0,25295,24,38420290,78882770,1,0.65 S RAMP FR REPUBLIC RD/ RT 659                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140075,7,0,25257,24,37666390,77592150,1,@ MM 52                                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070258,1,0,25250,24,38646580,77804020,2,0.3 MI N LEES MILL RD                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050374,1,0,25233,24,36855660,77420800,1,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180033,5,0,25222,24,38041780,79123400,1,1.28 mi from US 11                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020233,1,0,25171,24,37467700,79812670,1,I-81 North Shoulder @ MM 158                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020141,1,0,25166,24,36769120,80803590,1,2.20 N RAMP FR RT 58                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180028,5,0,25139,24,38170320,79006950,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140027,5,0,25128,24,37194710,77360630,1,I-95 South Shoulder @ Exit 48                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050239,1,0,25123,24,36765720,77482150,1,I-95 South Shoulder @ Exit 17 Close to Railroad Un,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180011,5,0,25123,24,37954400,79207570,1,6.25 S RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180013,5,0,25074,24,39010520,78339920,1,I-81 South Shoulder @ MM 297.9                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070172,3,0,25054,24,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040793,1,0,25044,24,37198980,77471980,1,I-85 South shoulder @ MM 59                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,910440,1,0,25017,24,36870080,80872530,1,I-77 South Shoulder @ MM 26                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140030,5,0,25004,24,37145040,77355960,1,I-95 South Shoulder @ Exit 45                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040386,3,0,24987,24,37440310,77457790,3, 0.2 MI E RTE 1601 (DALEBROOK DR)                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050373,1,0,24964,24,36769220,77467380,1,I-95 South Shoulder @ Exit 17                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020145,1,0,24935,24,36643140,80713430,1,5.34 Mi North of 17-620 Old Pipers Gap Rd         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840078,7,0,24876,24,37676000,77655860,1,I-64 WB at SR-288 NB ramp                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,880032,5,0,24870,24,37906020,79262630,1,1.63 mi from Sterret Rd                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120025,5,0,24747,24,36764060,80798070,1,2.00 RAMP FR RT 620                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050589,1,0,24614,24,36723780,77530250,1,0.47 mi from Otterdam Rd on ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010398,1,0,24585,24,36632450,82116900,1,I-81 South Shoulder @ MM 7.7                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020172,1,0,24572,24,37601330,79620850,1,I-81 North Shoulder @ MM 172.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190047,7,0,24516,24,38858540,77864370,1,@ Exit 27A to SR 55                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180036,5,0,24486,24,37797500,79395810,1,I-81 South Shoulder @ MM 191.7                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070275,1,0,24481,24,38774010,77690570,2,0.4 S Rte. 215/Vint Hill Rd.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020383,1,0,24462,24,37091220,80577110,1,I-81 South Shoulder @ MM 105.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180024,5,0,24434,24,38395550,78911700,1,I-81 SB right side south of exit 243; US 11 Harris,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010187,1,0,24416,24,36946260,80910120,1,I-81 South Shoulder @ MM 82.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180041,5,0,24389,24,38443530,78844510,1,I-81 South Shoulder @ MM 247.95                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180009,5,0,24354,24,39021950,78280300,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120023,1,0,24339,24,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120027,5,0,24223,24,36620714,80738333,1,I-77 SB 4.76 Mi South of 17-775 Chance Creek Rd   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110043,5,0,24194,24,36870080,80872530,1,I-77 South Shoulder @ MM 26                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180008,5,0,24154,24,39062240,78234440,1,I-81 South Shoulder @ MM 305.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010399,1,0,24140,24,36665890,82059720,1,1.17 mi from Spring Creek Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080370,1,0,24126,24,39292980,78082730,1,I-81 North Shoulder @ MM 324                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120028,5,0,24029,24,36567720,80744180,1,0.08 mi from merge of parking lots                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140078,7,0,24026,24,37652390,77597690,1,0.14 mi from US 250 Broad St Ramp                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180023,5,0,23925,24,38536560,78767340,1,I-81 south shoulder south of 806 Martz Rd Overpass,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180027,5,0,23883,24,38233730,78971360,1,I-81 SOUTH SHOULDER @ MM230.80                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170003,7,0,23848,24,38019460,78533980,1,I-64 West Shoulder @ MM 118.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040400,1,0,23846,24,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180014,5,0,23814,24,39000980,78388050,1,1.53 mi from SR 55                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040509,3,0,23742,24,37666390,77592150,1,@ MM 52                                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070124,3,0,23671,24,38903040,77941210,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190048,7,0,23644,24,38869110,77889860,1,I-66 West Shoulder @ MM 26.3                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190303,3,0,23538,24,38847860,77766100,1,0.79 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,786806,1,0,23449,24,36822700,81533700,5,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180025,5,0,23309,24,38353770,78928840,1,I-81 North Shoulder @ MM 239.8                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020473,1,0,23059,24,37099360,80539520,1,2.5 mi from SR 232                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010181,1,0,23028,24,36698250,81985070,1,1.45 Mi N RAMP TO SR 140                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070120,3,0,22916,24,38857400,77819700,1,1.1 E Ramp Fr Rte 17                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140088,7,0,22863,24,37531480,77342750,1,0.65 Mi W of Ram Fr SR 156                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040483,3,0,22791,24,37530880,77343350,1,0.76 Mi E of Ramp Fr Laburnum Ave                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010397,1,0,22756,24,36620310,82192030,1,0.37 mi from I-381 North Ramp                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020503,1,0,22738,24,36996340,80783900,1,I-81 North Shoulder @ MM 90.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120012,5,0,22733,24,37242040,80214200,1,I-81 North Shoulder @ MM 129.7                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070170,3,0,22684,24,38008400,78485140,1,I-64 East Shoulder @ MM 121.3                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140036,5,0,22618,24,37198980,77471980,1,I-85 South shoulder @ MM 59                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180016,5,0,22558,24,38869140,78528500,1,I-81 North Shoulder @ MM 283                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140076,7,0,22522,24,37699430,77739710,1,I-64 West Shoulder @ MM 169.65                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080191,3,0,22433,24,38907000,77997400,5,I-66 East Shoulder @ Leeds Manor Rd Overpass      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020176,1,0,22392,24,37042970,80717960,1,I-81 North Shoulder @ MM 95.7                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180018,5,0,22376,24,38807720,78601340,1,I-81 South Shoulder @ MM 277.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140216,1,0,22322,24,37477340,77304610,1,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110029,5,0,22314,24,36626370,82130870,1,I-81 North Shoulder @ MM 6.9                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180002,5,0,22172,24,39283820,78088650,1,0.35 mi from Rt 34-669 on ramp                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070258,5,0,22156,24,38646580,77804020,2,0.3 MI N LEES MILL RD                             ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070223,3,0,22143,24,38028980,78590750,1,I-64 West Shoulder @ MM 115                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140032,5,0,22005,24,37038560,77389200,1,I-95 South Shoulder @ Exit 37                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180019,5,0,21997,24,38723980,78659420,1,I-81 South Shoulder@ MM 270.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180003,5,0,21982,24,39243670,78113440,1,0.05 mi from I-81 South                           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080244,3,0,21962,24,38057330,78930030,1,0.40 Mi E of Ramp Fr Rte 340                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150079,7,0,21959,24,36811934,76350500,1,0.4 MI W RMP FR RTE 337/PORTSMOUTH BLVD           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180021,5,0,21758,24,38637560,78684490,1,I-81 SOUTH SHOULDER @ MM264                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010401,1,0,21686,24,36716500,81926500,1,I-81 South Shoulder @ MM 20.10                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180037,5,0,21541,24,37760730,79407220,1,I-81 North Shoulder @ MM 189                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080292,3,0,21407,24,38119980,79044440,1,I-64 East Median @ MM 87                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040377,1,0,21352,24,37408562,77553524,3,2.53 mi from SR 10 Iron Bridge Rd                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140026,5,0,21344,24,37218040,77387570,1,I-95 North Collector Road Shoulder @ Exit 50D     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090240,3,0,21336,24,38867810,77185190,2,0.1 E MARSHALL ST                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180006,5,0,21335,24,39137250,78176680,1,I-81 South Shoulder @ MM 311.21                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040613,1,0,21320,24,37186130,77356050,1,I-95 North @ Exit 48 A                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150001,5,0,21301,24,36946530,77391730,1,I-95 North Shoulder @ Exit 31                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170004,7,0,21276,24,38008400,78485140,1,I-64 East Shoulder @ MM 121.3                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020196,1,0,21262,24,37315400,79981090,1,I-581 South Shoulder @ MM 4.35                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140304,5,0,21245,24,36982340,77392230,1,I-95 North Shoulder @ MM 33                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150002,5,0,21133,24,36855660,77420800,1,I-95 North Shoulder @ Exit 24                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180001,5,0,21123,24,39292980,78082730,1,I-81 North Shoulder @ MM 324                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070225,3,0,20960,24,38021517,78425930,1,I-64 W at ramp to US 250 to Charlottesville MP 124,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150005,5,0,20954,24,36765720,77482150,1,I-95 South Shoulder @ Exit 17 Close to Railroad Un,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150010,3,0,20891,24,36811920,76350010,1,0.4 MI E RMP FR RTE 239 / VICTORY BLVD            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070309,3,0,20840,24,37962990,78179790,1,1.8 Mi E of Ramp Fr Rte 15                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,880060,7,0,20827,24,38058660,78931850,1,1.40 Mi W Ramp Fr 07-624                          ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070224,3,0,20793,24,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070275,5,0,20786,24,38774010,77690570,2,0.4 S Rte. 215/Vint Hill Rd.                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,090240,7,0,20784,24,38867810,77185190,2,0.1 E MARSHALL ST                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150004,5,0,20772,24,36769220,77467380,1,I-95 South Shoulder @ Exit 17                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080192,3,0,20739,24,38993230,78249630,1,I-66 West Shoulder @ MM 3                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150089,5,0,20721,24,36723780,77530250,1,0.47 mi from Otterdam Rd on ramp                  ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050617,7,0,20677,24,36869040,76407650,3,0.82 mi from SR 135 Overpass                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140028,5,0,20675,24,37186130,77356050,1,I-95 North @ Exit 48 A                            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080190,3,0,20555,24,38945240,78147460,1,2.6 E RAMP FR RT 522                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120002,5,0,20497,24,37467700,79812670,1,I-81 North Shoulder @ MM 158                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120032,5,0,20475,24,37315400,79981090,1,I-581 South Shoulder @ MM 4.35                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170006,7,0,20445,24,38021517,78425930,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110028,5,0,20410,24,36632450,82116900,1,I-81 South Shoulder @ MM 7.7                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,940419,3,0,20357,24,37775600,77881090,1,I-64 West Shoulder @ MM 160                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,080293,3,0,20337,24,38040390,78882610,1,I-64 West Shoulder @ MM 98                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150118,7,0,20334,24,37028940,76424780,2,0.25 E CHESTNUT AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,840062,7,0,20286,24,37402820,77342500,1,4.34 mi from SR 10                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180038,5,0,20175,24,37737840,79425780,1,I-81 SOUTH SHOULDER @ MM 187                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170002,7,0,20104,24,38028980,78590750,1,I-64 West Shoulder @ MM 115                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110027,5,0,20066,24,36665890,82059720,1,1.17 mi from Spring Creek Rd                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120001,5,0,20044,24,37503750,79746230,1,5.35 S RAMP FR RT 11                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170005,7,0,20040,24,38019770,78435380,1,I-64 West Shoulder @ MM 124.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040377,5,0,19975,24,37408562,77553524,3,2.53 mi from SR 10 Iron Bridge Rd                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140063,7,0,19920,24,37463670,77312510,1,I-295 EAST;SOUTH OF SR 895                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,880012,5,0,19908,24,37601330,79620850,1,I-81 North Shoulder @ MM 172.4                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120015,5,0,19807,24,37112000,80444350,1,1.15 S RAMP FR RT 8                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150118,3,0,19752,24,37028940,76424780,2,0.25 E CHESTNUT AVE                               ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,050617,3,0,19645,24,36869040,76407650,3,0.82 mi from SR 135 Overpass                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795395,5,0,19637,24,37546410,77428830,1,I-95 North Shoulder @ Exit 75                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170008,7,0,19579,24,37964100,78180830,1,4.8 Mi W of Ramp Fr SR 208                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040513,5,0,19359,24,37477340,77304610,1,I-295 East Shoulder @ Exit 25                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010445,1,0,19339,24,36962980,81070400,1,I-81 North Shoulder @ MM 72.5                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040269,1,0,19312,24,37568240,77684360,3, North of Chesterfield County Line                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010562,1,0,19306,24,36822700,81533700,1,I-81 South Shoulder @ MM 44.32                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170012,7,0,19233,24,37775600,77881090,1,I-64 West Shoulder @ MM 160                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190049,7,0,19219,24,38903040,77941210,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677732,5,0,19173,24,36850810,76136310,3,.05 N JEANNE ST                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140071,7,0,19042,24,37658189,77454690,1,I-295 Median centered between US 1 and I-95 sharin,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,890045,7,0,19033,24,38847860,77766100,1,0.79 mi from Prince William County Line           ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110025,5,0,19017,24,36695440,82000120,1,1.40 S RAMP FR RT 75                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040269,5,0,18999,24,37568240,77684360,3, North of Chesterfield County Line                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110032,5,0,18994,24,36596360,82242910,1,0.45 mi from ramp from US-58  & US 421            ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180059,7,0,18969,24,38040390,78882610,1,I-64 West Shoulder @ MM 98                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010443,1,0,18950,24,36919170,81247810,1,.                                                 ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040278,7,0,18805,24,37506890,77590640,2,0.2 Mi E Johnston Willis Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190302,3,0,18760,24,38046840,78788120,1,I-64 East Shoulder @ MM 102                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677732,1,0,18759,24,36850810,76136310,3,.05 N JEANNE ST                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010332,1,0,18743,24,36822700,81533700,1,@ beginning of Exit 44 ramp                       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,781246,1,0,18735,24,37546410,77428830,1,I-95 North @ Exit 75                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110031,5,0,18722,24,36620310,82192030,1,0.37 mi from I-381 North Ramp                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140002,1,0,18683,24,37172670,77350820,1,I-95 North @ Exit 47                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150003,5,0,18653,24,36809210,77458180,1,I-95 South Shoulder @ Exit 20                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677768,1,0,18614,24,36894990,76156390,2,0.10 N SHELL RD                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040418,3,0,18602,24,37880700,78026330,1,I-64 West Shoulder @ Exit 148 East of 37-605      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110003,5,0,18602,24,36946260,80910120,1,I-81 South Shoulder @ MM 82.4                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040005,3,0,18574,24,37841550,77978780,1,I-64 West Shoulder @ Exit 152                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,020192,1,0,18429,24,37224650,79992300,3,.1 N RTE 800                                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110040,5,0,18424,24,36986750,81074320,1,I-77 North Shoulder @ MM 43.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,677768,5,0,18385,24,36894990,76156390,2,0.10 N SHELL RD                                   ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140305,7,0,18326,24,37300020,77335100,1,I-295 South Shoulder @ MM 10                      ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,110041,5,0,18320,24,36966200,81065900,1,I-77 South Shoulder @ MM 40.9                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010567,1,0,18289,24,36863480,81427130,1,I-81 North Shoulder @ MM 51.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,970311,3,0,18282,24,37899720,78047870,1,I-64 WB 1.33 Miles West of Ramp from 37-605 Shanno,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,040278,3,0,18239,24,37506890,77590640,2,0.2 Mi E Johnston Willis Drive                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,820017,5,0,18208,24,37091220,80577110,1,I-81 South Shoulder @ MM 105.2                    ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,190184,7,0,17974,24,38850400,77789500,5,I-66 West Shoulder @ Old Tavern Rd Overpass       ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,120016,5,0,17924,24,37099360,80539520,1,2.5 mi from SR 232                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,010442,1,0,17882,24,36986750,81074320,1,I-77 North Shoulder @ MM 43.2                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,795394,5,0,17877,24,37546410,77428830,1,I-95 North Shoulder @ Exit 75                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,180061,7,0,17744,24,38042740,78821660,1,I-64 East Shoulder @ MM 99                        ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,070156,1,0,17671,24,38134860,78433160,2,0.2 Mi. N Rte. 649                                ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,140303,5,0,17625,24,37172670,77350820,1,I-95 North @ Exit 47                              ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,170011,7,0,17624,24,37841550,77978780,1,I-64 West Shoulder @ Exit 152                     ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
51,150104,3,0,17589,24,36907010,76111230,2,0.1 MI W SHADY OAKS DRIVE                         ,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
