state_code,station_id,direction,lane,date,hour,volume,source_file,raw_key_guess
51,040316,1,0,2018-06-10,16,3579,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,17,3431,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,18,3110,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,19,2910,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,20,2258,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,21,1780,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,22,1478,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040316,1,0,2018-06-10,23,911,VA_JUN_2018 (TMAS).VOL,3511U04031610180610100847006650056800423
51,040329,3,0,2018-06-10,0,57,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,1,28,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,2,26,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,3,14,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,4,32,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,5,43,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,6,64,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,7,66,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,8,101,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,9,191,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,10,268,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,11,283,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,12,354,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,13,375,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,14,398,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,15,425,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,16,393,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,17,364,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,18,367,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,19,323,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,20,216,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,21,148,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,22,100,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,3,0,2018-06-10,23,104,VA_JUN_2018 (TMAS).VOL,3513R04032930180610100057000280002600014
51,040329,7,0,2018-06-10,0,51,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,1,31,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,2,51,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,3,26,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,4,21,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,5,30,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,6,64,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,7,83,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,8,128,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,9,218,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,10,251,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,11,340,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,12,370,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,13,378,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,14,301,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,15,374,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,16,328,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,17,291,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,18,273,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,19,252,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,20,197,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,21,124,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,22,96,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040329,7,0,2018-06-10,23,49,VA_JUN_2018 (TMAS).VOL,3513R04032970180610100051000310005100026
51,040333,1,0,2018-06-10,0,177,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,1,139,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,2,76,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,3,96,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,4,98,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,5,167,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,6,245,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,7,364,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,8,546,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,9,719,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,10,1016,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,11,1107,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,12,1153,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,13,1131,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,14,1076,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,15,1142,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,16,1138,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,17,1029,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,18,972,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,19,898,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,20,710,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,21,541,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,22,353,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040333,1,0,2018-06-10,23,271,VA_JUN_2018 (TMAS).VOL,3511R04033310180610100177001390007600096
51,040334,1,0,2018-06-10,0,171,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,1,141,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,2,76,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,3,97,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,4,92,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,5,159,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,6,236,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,7,358,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,8,522,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,9,726,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,10,979,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,11,1098,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,12,1133,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,13,1119,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,14,1051,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,15,1114,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,16,1109,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,17,998,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,18,968,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,19,878,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,20,685,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,21,527,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,22,348,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040334,1,0,2018-06-10,23,269,VA_JUN_2018 (TMAS).VOL,3511R04033410180610100171001410007600097
51,040335,1,0,2018-06-10,0,186,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,1,143,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,2,97,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,3,104,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,4,102,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,5,165,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,6,249,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,7,370,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,8,501,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,9,732,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,10,957,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,11,1135,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,12,1172,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,13,1155,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,14,1085,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,15,1164,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,16,1122,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,17,1061,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,18,1026,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,19,933,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,20,707,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,21,580,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,22,366,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040335,1,0,2018-06-10,23,274,VA_JUN_2018 (TMAS).VOL,3511R04033510180610100186001430009700104
51,040349,3,0,2018-06-10,0,188,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,1,126,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,2,102,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,3,83,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,4,110,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,5,107,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,6,376,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,7,309,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,8,396,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,9,541,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,10,590,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,11,636,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,12,710,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,13,759,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,14,739,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,15,741,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,16,724,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,17,891,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,18,772,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,19,647,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,20,486,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,21,370,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,22,313,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,3,0,2018-06-10,23,226,VA_JUN_2018 (TMAS).VOL,3513U04034930180610100188001260010200083
51,040349,7,0,2018-06-10,0,180,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,1,112,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,2,72,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,3,75,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,4,203,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,5,126,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,6,256,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,7,442,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,8,424,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,9,500,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,10,570,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,11,707,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,12,940,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,13,856,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,14,801,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,15,779,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,16,726,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,17,892,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,18,713,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,19,671,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,20,393,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,21,274,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,22,219,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040349,7,0,2018-06-10,23,244,VA_JUN_2018 (TMAS).VOL,3513U04034970180610100180001120007200075
51,040359,1,0,2018-06-10,0,786,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,1,550,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,2,443,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,3,339,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,4,391,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,5,514,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,6,925,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,7,1305,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,8,1700,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,9,2140,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,10,2675,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,11,3231,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,12,3241,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,13,3667,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,14,3672,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,15,3644,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,16,3675,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,17,3756,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,18,3687,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,19,3184,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,20,2071,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,21,1804,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,22,1469,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040359,1,0,2018-06-10,23,940,VA_JUN_2018 (TMAS).VOL,3511U04035910180610100786005500044300339
51,040360,1,0,2018-06-10,0,708,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,1,602,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,2,458,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,3,366,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,4,458,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,5,578,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,6,1052,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,7,1386,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,8,1764,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,9,2219,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,10,2789,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,11,3233,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,12,3003,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,13,3459,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,14,3582,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,15,3407,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,16,3419,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,17,3545,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,18,3475,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,19,2865,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,20,2145,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,21,1804,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,22,1464,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040360,1,0,2018-06-10,23,949,VA_JUN_2018 (TMAS).VOL,3511U04036010180610100708006020045800366
51,040361,1,0,2018-06-10,0,867,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,1,583,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,2,482,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,3,411,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,4,397,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,5,550,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,6,1112,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,7,1400,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,8,1798,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,9,2252,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,10,2843,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,11,3058,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,12,2505,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,13,3159,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,14,3235,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,15,3159,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,16,3201,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,17,3219,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,18,3327,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,19,2682,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,20,2070,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,21,1719,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
51,040361,1,0,2018-06-10,22,1433,VA_JUN_2018 (TMAS).VOL,3511U04036110180610100867005830048200411
