o_activity,o_tpb_taz,d_activity,d_tpb_taz,departure_time_min,travel_mode,transit_access_mode,transit_egress_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,subway_used,subway_pay,subway_station_board,subway_access_mode,subway_station_exit,subway_egress_mode,hov_used,toll_road_used,distance,reported_travel_time,year,bodytype,make,model,fueltype,tolltransponder,home_tpb_taz,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_days,tdate_dow,hhtrips,package_delivered,food_delivered,service_delivered,wthhfin,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,j1_workplace_loc,work_tpb_taz,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_benefits_free_parking,j1_benefits_parking,j1_benefits_transit,j1_benefits_carpool,j1_benefits_walking_biking,j1_benefits_ev_charging,j1_benefits_bicycle_parking,j1_benefits_none,student_status,school_type,school_tpb_taz,school_freq,school_mode,volunteer_status,td_telecommute_time,td_shop_time,person_tripcount,walk_bike_loop_trips
1,570,2,378,290,7,3,1,1,0,,2,1,1,998,40,3,147,1,,,16.559811742,55,2012.0,3.0,Toyota,RAV4,1.0,1.0,570,1,1,2,0,2,1,0,2,2,0,7,288,1,4,0,0,0,163.0,65,2,4,2,1,2,1,0,1,1,378,7,1,1,0,1,1,0,0,0,0,0,0,,,,,1,0,0,2,0
2,378,1,570,1035,7,1,4,1,0,,1,,1,1,147,1,40,4,,,16.559811742,90,2012.0,3.0,Toyota,RAV4,1.0,1.0,570,1,1,2,0,2,1,0,2,2,0,7,288,1,4,0,0,0,163.0,65,2,4,2,1,2,1,0,1,1,378,7,1,1,0,1,1,0,0,0,0,0,0,,,,,1,0,0,2,0
1,1137,2,380,495,7,3,1,1,5,,2,1,1,1,61,3,147,1,,,15.944650783,60,2012.0,3.0,Ford,Expedition,1.0,1.0,1137,1,1,2,0,2,2,0,3,2,5,8,309,1,2,0,0,0,156.0,65,2,4,2,1,2,1,0,1,1,380,7,1,,0,0,1,0,0,0,0,0,0,,,,,1,0,0,2,2
2,380,1,1137,1110,7,1,3,1,5,,,,1,1,147,1,61,3,,,15.944650783,90,,,,,,,1137,1,1,2,0,2,2,0,3,2,5,8,309,1,2,0,0,0,156.0,65,2,4,2,1,2,1,0,1,1,380,7,1,,0,0,1,0,0,0,0,0,0,,,,,1,0,0,2,2
1,3632,2,2597,460,4,,,1,0,1,2,,,,,,,,,,16.217026822,25,2004.0,1.0,Acura,TSX,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,37,2,4,2,1,2,1,0,1,1,2597,3,1,0,1,0,1,0,0,0,0,0,0,,,,,1,0,0,2,1
2,2597,1,3632,1050,4,,,1,0,1,1,,,,,,,,,,16.217026822,30,2004.0,1.0,Acura,TSX,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,37,2,4,2,1,2,1,0,1,1,2597,3,1,0,1,0,1,0,0,0,0,0,0,,,,,1,0,0,2,1
1,3632,16,3633,520,4,,,3,0,3,4,,,,,,,,,,2.4653178549,10,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
16,3633,1,3632,540,4,,,2,0,2,1,,,,,,,,,,2.4653178549,10,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
1,3632,16,3633,740,4,,,2,0,2,4,,,,,,,,,,2.4653178549,10,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
16,3633,1,3632,750,4,,,3,0,3,1,,,,,,,,,,2.4653178549,10,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
1,3632,14,1687,930,4,,,3,0,3,2,,,,,,,,,,22.703564527,40,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
14,1687,1,3632,1050,4,,,3,0,3,1,,,,,,,,,,22.703564527,50,2016.0,3.0,Honda,Pilot,1.0,1.0,3632,1,1,4,1,2,1,0,2,2,1,7,289,2,18,1,0,0,97.0,35,1,4,2,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,6,1
1,557,5,691,435,4,,,1,0,1,2,,,,,,,,,,2.5117080006,15,1991.0,1.0,Volkswagen,Fox,1.0,2.0,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
5,691,1,557,475,4,,,1,0,1,1,,,,,,,,,,2.5117080006,15,1991.0,1.0,Volkswagen,Fox,1.0,2.0,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
1,557,11,557,520,2,,,1,0,,,,,,,,,,,,0.8001717355,5,,,,,,,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
11,557,11,526,545,2,,,1,1,,,,,,,,,,,,6.8932380801,40,,,,,,,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
11,526,7,637,600,2,,,1,5,,,,,,,,,,,,11.79836894,90,,,,,,,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
7,637,11,557,735,2,,,1,5,,,,,,,,,,,,5.2901794558,60,,,,,,,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
11,557,1,557,800,2,,,1,0,,,,,,,,,,,,0.8001717355,5,,,,,,,557,1,1,1,0,1,0,0,3,0,4,5,324,2,7,0,0,0,186.0,64,2,4,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,2,7,0
1,2338,2,1415,390,4,,,1,0,1,2,1,,,,,,,,1,27.688350289,75,2015.0,1.0,Ford,Mustang,1.0,1.0,2338,2,1,2,0,2,2,0,2,2,1,7,421,1,4,0,0,0,58.0,31,2,4,2,1,2,1,0,1,1,1415,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
2,1415,1,2338,930,4,,,1,0,1,1,,,,,,,,,1,27.688350289,45,2015.0,1.0,Ford,Mustang,1.0,1.0,2338,2,1,2,0,2,2,0,2,2,1,7,421,1,4,0,0,0,58.0,31,2,4,2,1,2,1,0,1,1,1415,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
1,2338,2,1741,390,4,,,1,0,1,2,,,,,,,,,1,10.26602368,25,2015.0,1.0,Honda,Accord,1.0,1.0,2338,2,1,2,0,2,2,0,2,2,1,7,421,1,4,0,0,0,58.0,30,1,4,2,1,2,1,0,1,1,1741,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
2,1741,1,2338,1020,4,,,1,0,1,1,,,,,,,,,1,10.26602368,50,2015.0,1.0,Honda,Accord,1.0,1.0,2338,2,1,2,0,2,2,0,2,2,1,7,421,1,4,0,0,0,58.0,30,1,4,2,1,2,1,0,1,1,1741,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
1,680,2,664,540,7,1,1,1,0,,,,1,1,43,1,53,1,,,2.4196783964,30,,,,,,,680,3,2,2,0,2,2,0,1,0,1,5,341,5,2,1,0,0,83.0,39,1,4,2,1,2,1,0,1,1,664,7,2,,0,0,1,0,0,0,1,0,0,,,,,1,0,1,2,0
2,664,1,680,1140,7,1,1,1,0,,,,1,1,53,1,43,1,,,2.4196783964,45,,,,,,,680,3,2,2,0,2,2,0,1,0,1,5,341,5,2,1,0,0,83.0,39,1,4,2,1,2,1,0,1,1,664,7,2,,0,0,1,0,0,0,1,0,0,,,,,1,0,1,2,0
1,2765,2,372,355,5,,,1,2,,2,,,,,,,,,,24.534250817,40,2012.0,1.0,Honda,Accord,1.0,2.0,2765,2,1,2,0,2,1,0,2,0,2,7,290,3,2,0,0,0,53.0,64,2,4,2,1,2,1,0,1,1,372,5,1,,0,0,0,0,0,0,0,1,0,,,,,2,0,0,2,0
2,372,1,2765,990,5,,,1,2,,1,,,,,,,,,,24.534250817,70,2012.0,1.0,Honda,Accord,1.0,2.0,2765,2,1,2,0,2,1,0,2,0,2,7,290,3,2,0,0,0,53.0,64,2,4,2,1,2,1,0,1,1,372,5,1,,0,0,0,0,0,0,0,1,0,,,,,2,0,0,2,0
1,1130,12,3185,755,4,,,1,0,1,2,0,,,,,,,,,30.37835473,45,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
12,3185,16,3192,900,4,,,1,0,1,2,0,,,,,,,,,2.4505043833,20,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
16,3192,16,3181,940,4,,,1,2,3,4,,,,,,,,,,3.8185857154,20,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
16,3181,14,1364,965,4,,,1,2,3,2,0,,,,,,,,,6.8850148052,25,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
14,1364,16,1368,1065,4,,,1,2,3,3,0,,,,,,,,,3.0864499518,10,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
16,1368,18,1037,1080,4,,,1,0,1,2,0,,,,,,,,,11.94037303,35,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
18,1037,1,1130,1120,4,,,1,0,1,1,,,,,,,,,,7.7237786545,30,2012.0,1.0,Toyota,Camry,4.0,2.0,1130,1,1,1,0,1,0,0,1,0,0,7,291,4,7,0,0,0,124.0,57,1,2,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,1,0,0,7,0
1,3328,13,3296,500,4,,,2,0,2,2,,,,,,,,,,12.066696469,30,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
13,3296,8,3296,615,4,,,2,0,2,2,,,,,,,,,,1.2487117115,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
8,3296,3,3324,630,4,,,2,0,2,2,,,,,,,,,,18.929204027,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3327,640,4,,,2,0,2,3,,,,,,,,,,2.1636847486,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3327,3,3324,650,4,,,2,0,2,3,,,,,,,,,,5.473130606,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3324,660,4,,,2,0,2,3,,,,,,,,,,2.1223286868,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3325,670,4,,,2,0,2,3,,,,,,,,,,2.9692838285,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3325,3,3329,685,4,,,2,0,2,3,,,,,,,,,,10.115839539,5,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3329,3,3325,690,4,,,2,0,2,3,,,,,,,,,,10.933494241,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3325,7,3325,705,4,,,2,0,2,2,,,,,,,,,,0.8377745453,5,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
7,3325,3,3324,725,4,,,2,0,2,2,,,,,,,,,,4.8109272495,30,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,1,3328,755,4,,,2,0,2,1,,,,,,,,,,5.649197685,20,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,85,2,3,2,1,2,1,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
1,3328,13,3296,500,5,,,2,0,,2,,,,,,,,,,12.066696469,30,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
13,3296,8,3296,615,5,,,2,0,,2,,,,,,,,,,1.2487117115,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
8,3296,3,3324,630,5,,,2,0,,2,,,,,,,,,,18.929204027,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3327,640,5,,,2,0,,3,,,,,,,,,,2.1636847486,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3327,3,3324,650,5,,,2,0,,3,,,,,,,,,,5.473130606,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3324,660,5,,,2,0,,3,,,,,,,,,,2.1223286868,10,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,3,3325,670,5,,,2,0,,3,,,,,,,,,,2.9692838285,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3325,3,3329,685,5,,,2,0,,3,,,,,,,,,,10.115839539,5,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3329,3,3325,690,5,,,2,0,,3,,,,,,,,,,10.933494241,15,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3325,7,3325,705,5,,,2,0,,2,,,,,,,,,,0.8377745453,5,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
7,3325,3,3324,725,5,,,2,0,,2,,,,,,,,,,4.8109272495,30,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
3,3324,1,3328,755,5,,,2,0,,1,,,,,,,,,,5.649197685,20,2016.0,3.0,Subaru,Outback,1.0,2.0,3328,1,1,2,0,2,0,1,2,0,0,8,341,5,24,1,0,0,107.0,95,1,2,2,1,1,2,1,,,,9,,,,,,,,,,,0,,,,,2,0,0,12,0
1,1768,2,82,450,4,,,1,0,1,2,0,,,,,,,,1,18.971266202,40,2014.0,3.0,Ford,Explorer,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,38,1,3,2,1,2,1,0,1,1,82,3,1,0,1,1,1,0,0,0,0,0,0,,,,,1,0,0,4,0
2,82,8,1940,1080,4,,,1,0,1,4,,,,,,,,,,7.707261687,25,2014.0,3.0,Ford,Explorer,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,38,1,3,2,1,2,1,0,1,1,82,3,1,0,1,1,1,0,0,0,0,0,0,,,,,1,0,0,4,0
8,1940,16,1944,1120,4,,,1,0,1,2,0,,,,,,,,,0.1487291172,5,2014.0,3.0,Ford,Explorer,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,38,1,3,2,1,2,1,0,1,1,82,3,1,0,1,1,1,0,0,0,0,0,0,,,,,1,0,0,4,0
16,1944,1,1768,1200,4,,,2,0,2,2,0,,,,,,,,1,15.168243133,30,2014.0,3.0,Ford,Explorer,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,38,1,3,2,1,2,1,0,1,1,82,3,1,0,1,1,1,0,0,0,0,0,0,,,,,1,0,0,4,0
1,1768,16,1944,690,4,,,2,0,2,2,,,,,,,,,1,15.168243133,20,2011.0,3.0,Subaru,Forester,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,39,2,1,1,1,2,1,0,2,2,41,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,1,4,0
16,1944,2,1901,720,4,,,1,0,1,2,,,,,,,,,,2.7137107157,20,2011.0,3.0,Subaru,Forester,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,39,2,1,1,1,2,1,0,2,2,41,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,1,4,0
2,1901,2,194,990,4,,,1,0,1,3,,,,,,,,,,8.197767961,30,2011.0,3.0,Subaru,Forester,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,39,2,1,1,1,2,1,0,2,2,41,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,1,4,0
2,194,1,1768,1140,4,,,1,0,1,1,,,,,,,,,1,22.699976191,45,2011.0,3.0,Subaru,Forester,1.0,1.0,1768,2,1,3,1,2,2,0,2,2,2,8,425,5,10,1,0,0,358.0,39,2,1,1,1,2,1,0,2,2,41,3,2,,0,0,0,0,0,0,0,1,0,,,,,1,0,1,4,0
1,417,4,417,510,1,,,1,0,,,,,,,,,,,,0.541982111,20,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,4,0
4,417,5,483,960,4,,,1,0,1,,,,,,,,,,,4.378794919,30,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,4,0
5,483,5,417,1055,4,,,1,0,1,,,,,,,,,,,4.638152983,40,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,4,0
5,417,1,417,1095,4,,,1,0,1,,,,,,,,,,,0.872799629,60,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,40,1,1,1,1,2,1,2,,,,9,,,,,,,,,,,0,,,,,1,0,0,4,0
1,417,2,734,435,4,,,1,0,1,,,,,,,,,,,7.471280633,45,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,45,2,1,1,1,2,1,0,1,1,417,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
2,734,1,417,1020,4,,,1,0,1,,,,,,,,,,,7.454990377,45,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,45,2,1,1,1,2,1,0,1,1,417,3,2,,1,0,0,0,0,0,0,0,0,,,,,1,0,0,2,0
1,417,4,415,465,6,1,1,1,0,,,,,,,,,,,,1.81211187,20,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,14,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,3,415,1,9,,0,0,2,
4,415,1,417,910,6,1,1,1,0,,,,,,,,,,,,1.81211187,20,,,,,,,417,2,2,4,2,2,1,0,2,0,0,4,319,4,8,0,0,0,355.0,14,2,1,1,2,2,,,,,,9,,,,,,,,,,,1,3,415,1,9,,0,0,2,
1,1747,13,1746,360,4,,,1,0,1,2,,,,,,,,,,1.4471717195,10,2009.0,1.0,Mazda,Mazda6,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,57,2,4,2,1,2,1,0,1,1,1703,3,1,,1,0,0,0,0,0,0,0,0,,,,,2,0,0,3,0
13,1746,2,1703,465,4,,,1,0,1,2,,,,,,,,,,1.5814899282,10,2009.0,1.0,Mazda,Mazda6,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,57,2,4,2,1,2,1,0,1,1,1703,3,1,,1,0,0,0,0,0,0,0,0,,,,,2,0,0,3,0
2,1703,1,1747,1050,4,,,1,0,1,1,,,,,,,,,,2.8847559578,20,2009.0,1.0,Mazda,Mazda6,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,57,2,4,2,1,2,1,0,1,1,1703,3,1,,1,0,0,0,0,0,0,0,0,,,,,2,0,0,3,0
1,1747,5,1731,450,4,,,1,0,1,2,,,,,,,,,,1.8230707581,15,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
5,1731,13,1746,485,4,,,1,0,1,2,,,,,,,,,,3.1203460968,15,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
13,1746,1,1747,630,4,,,1,0,1,1,,,,,,,,,,1.4749565748,10,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
1,1747,5,1734,840,4,,,1,0,1,2,,,,,,,,,,1.5813145588,15,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
5,1734,5,1731,870,4,,,1,0,1,2,,,,,,,,,,0.366665315,10,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
5,1731,1,1747,915,4,,,1,0,1,1,,,,,,,,,,1.8230707581,15,2018.0,3.0,Jeep,Grand Cherokee,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,50,1,4,2,1,2,1,0,2,2,2991,3,1,4,1,0,0,0,0,0,0,0,0,,,,,2,5,0,6,3
1,1747,13,1730,540,4,,,1,0,1,2,,,,,,,,,,2.5425768611,10,2004.0,3.0,Toyota,Highlander,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,23,1,4,2,1,2,1,6,,,,9,,,,,,,,,,,1,8,58,1,7,1,0,0,5,1
13,1730,1,1747,615,4,,,1,0,1,1,,,,,,,,,,2.5425768611,10,2004.0,3.0,Toyota,Highlander,1.0,1.0,1747,2,1,3,1,3,2,0,3,3,1,7,369,5,14,1,0,0,206.0,23,1,4,2,1,2,1,6,,,,9,,,,,,,,,,,1,8,58,1,7,1,0,0,5,1
