o_activity,o_tract_fips,d_activity,d_tract_fips,departure_time_minutes,reported_travel_time,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,hov_used,toll_road_used,distance,year,vehicle,tolltransponder,home_tract_fips,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_week,tdate_dow,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,work_tract_fips,student_status,volunteer_status,weight
16,24003706500,1,24003702601,1015,15,4,2,0,2,1,-1,-1,-1,2.586,2010.0,"(GMC, Terrain, 3.0, 1.0)",1.0,24003702601,1,1,3,1,2,2,-1,1,1,2,8,47,4,40,1,1,2,1,2,1,0,1,11001005800,0,1,374.34868339839
1,24031702500,2,24027605402,660,35,4,1,0,1,2,-1,-1,-1,22.035699215,2009.0,"(Nissan, Altima, 1.0, 1.0)",1.0,24031702500,3,2,2,0,2,2,0,3,3,0,5,46,2,23,2,4,2,1,2,1,0,1,24027605402,0,1,108.0
2,24027605402,8,34000502400,1020,120,4,1,0,1,2,-1,-1,1,110.81506149,2009.0,"(Nissan, Altima, 1.0, 1.0)",1.0,24031702500,3,2,2,0,2,2,0,3,3,0,5,46,2,23,2,4,2,1,2,1,0,1,24027605402,0,1,108.0
1,11001007304,16,11001000201,470,35,4,2,1,3,4,-1,-1,-1,8.361945481,2014.0,"(Cadillac, SRX, 3.0, 1.0)",1.0,11001007304,1,1,3,2,2,2,1,2,2,2,8,44,4,48,2,2,2,1,1,1,0,1,11001007301,1,2,245.0
16,11001000201,2,11001007301,510,15,4,1,0,1,2,-1,-1,-1,6.481057607,2014.0,"(Cadillac, SRX, 3.0, 1.0)",1.0,11001007304,1,1,3,2,2,2,1,2,2,2,8,44,4,48,2,2,2,1,1,1,0,1,11001007301,1,2,245.0
2,11001007301,16,11001000201,1015,35,4,1,0,1,4,-1,-1,-1,6.481057607,2014.0,"(Cadillac, SRX, 3.0, 1.0)",1.0,11001007304,1,1,3,2,2,2,1,2,2,2,8,44,4,48,2,2,2,1,1,1,0,1,11001007301,1,2,245.0
16,11001000201,1,11001007304,1100,35,4,2,1,3,1,-1,-1,-1,8.361945481,2014.0,"(Cadillac, SRX, 3.0, 1.0)",1.0,11001007304,1,1,3,2,2,2,1,2,2,2,8,44,4,48,2,2,2,1,1,1,0,1,11001007301,1,2,245.0
1,51013103402,2,11001006202,435,30,4,1,0,1,2,-1,-1,-1,4.8788465167,2010.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51013103402,3,1,1,0,1,1,0,1,1,0,7,45,5,34,2,4,2,1,2,1,0,1,11001006202,0,1,32.0
2,11001006202,1,51013103402,1220,15,4,1,0,1,1,-1,-1,-1,4.8788465167,2010.0,"(Hyundai, Elantra, 1.0, 1.0)",1.0,51013103402,3,1,1,0,1,1,0,1,1,0,7,45,5,34,2,4,2,1,2,1,0,1,11001006202,0,1,32.0
1,24021775600,13,24021750200,585,20,4,1,0,1,3,1,-1,-1,6.991597495,2010.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24021775600,1,1,1,0,1,0,0,1,0,0,5,45,1,75,1,4,2,1,2,1,1,0,-1,0,1,162.0
13,24021750200,5,24021750100,685,5,4,1,0,1,2,0,-1,-1,0.7228704664,2010.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24021775600,1,1,1,0,1,0,0,1,0,0,5,45,1,75,1,4,2,1,2,1,1,0,-1,0,1,162.0
5,24021750100,18,24021772200,705,5,4,1,0,1,2,0,-1,-1,0.7582505698,2010.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24021775600,1,1,1,0,1,0,0,1,0,0,5,45,1,75,1,4,2,1,2,1,1,0,-1,0,1,162.0
18,24021772200,11,24021751201,1005,15,4,1,0,1,1,-1,-1,-1,4.7380264091,2010.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24021775600,1,1,1,0,1,0,0,1,0,0,5,45,1,75,1,4,2,1,2,1,1,0,-1,0,1,162.0
11,24021751201,1,24021775600,1185,20,4,1,0,1,1,-1,-1,-1,9.3109697154,2010.0,"(Nissan, Altima, 1.0, 1.0)",2.0,24021775600,1,1,1,0,1,0,0,1,0,0,5,45,1,75,1,4,2,1,2,1,1,0,-1,0,1,162.0
1,51059422302,9,51059452400,575,20,4,1,0,1,2,-1,-1,-1,3.8202781475,2012.0,"(Honda, CR-V, 3.0, 1.0)",2.0,51059422302,2,1,1,0,1,1,0,1,0,0,7,47,5,61,1,4,2,1,2,1,0,1,24033802405,0,1,150.0
9,51059452400,5,51059430600,650,10,4,1,0,1,2,-1,-1,-1,1.8518029011,2012.0,"(Honda, CR-V, 3.0, 1.0)",2.0,51059422302,2,1,1,0,1,1,0,1,0,0,7,47,5,61,1,4,2,1,2,1,0,1,24033802405,0,1,150.0
5,51059430600,1,51059422302,675,15,4,1,0,1,1,-1,-1,-1,3.3106502339,2012.0,"(Honda, CR-V, 3.0, 1.0)",2.0,51059422302,2,1,1,0,1,1,0,1,0,0,7,47,5,61,1,4,2,1,2,1,0,1,24033802405,0,1,150.0
1,24003706500,5,24033800516,675,20,4,1,0,1,2,-1,-1,-1,14.973,2009.0,"(Honda, FCX Clarity, 1.0, 1.0)",2.0,24003706500,2,1,1,0,1,0,0,2,0,2,2,55,5,61,2,1,2,1,2,2,1,0,-1,0,1,68.116052449839
5,24033800516,5,24033800516,710,10,4,1,0,1,2,-1,-1,-1,0.788,2009.0,"(Honda, FCX Clarity, 1.0, 1.0)",2.0,24003706500,2,1,1,0,1,0,0,2,0,2,2,55,5,61,2,1,2,1,2,2,1,0,-1,0,1,68.116052449839
5,24033800516,5,24033800520,740,5,4,1,0,1,2,-1,-1,-1,0.776,2009.0,"(Honda, FCX Clarity, 1.0, 1.0)",2.0,24003706500,2,1,1,0,1,0,0,2,0,2,2,55,5,61,2,1,2,1,2,2,1,0,-1,0,1,68.116052449839
5,24033800520,11,24003751600,780,20,4,1,0,1,3,-1,-1,-1,8.98,2009.0,"(Honda, FCX Clarity, 1.0, 1.0)",2.0,24003706500,2,1,1,0,1,0,0,2,0,2,2,55,5,61,2,1,2,1,2,2,1,0,-1,0,1,68.116052449839
11,24003751600,1,24003706500,990,15,4,1,0,1,3,-1,-1,-1,5.628,2009.0,"(Honda, FCX Clarity, 1.0, 1.0)",2.0,24003706500,2,1,1,0,1,0,0,2,0,2,2,55,5,61,2,1,2,1,2,2,1,0,-1,0,1,68.116052449839
1,24009860402,12,24009860402,860,5,4,1,0,1,2,-1,-1,-1,0.242835926,2013.0,"(Toyota, Prius, 1.0, 4.0)",1.0,24009860402,2,1,2,0,2,0,0,2,2,2,8,45,3,59,1,4,2,1,2,1,1,0,-1,0,2,108.0
12,24009860402,1,24009860402,880,5,4,1,0,1,1,-1,-1,-1,0.242835926,2013.0,"(Toyota, Prius, 1.0, 4.0)",1.0,24009860402,2,1,2,0,2,0,0,2,2,2,8,45,3,59,1,4,2,1,2,1,1,0,-1,0,2,108.0
1,24013511000,16,24013507702,510,20,4,2,0,2,2,-1,-1,-1,10.684,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
16,24013507702,11,24013507601,540,5,4,1,0,1,3,-1,-1,-1,1.062,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
11,24013507601,6,24013507601,555,5,4,1,0,1,3,-1,-1,-1,0.972,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
6,24013507601,2,24013507602,570,5,4,1,0,1,2,-1,-1,-1,0.887,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
2,24013507602,16,24013507702,860,5,4,1,0,1,2,-1,-1,-1,0.88,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
16,24013507702,16,24013507500,870,10,4,2,0,2,2,-1,-1,-1,2.358,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
16,24013507500,10,24013507500,890,5,4,1,0,1,2,-1,-1,-1,1.134,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
10,24013507500,2,24013507602,950,15,4,1,0,1,2,-1,-1,-1,2.269,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
2,24013507602,5,24013507601,975,10,4,1,1,2,2,-1,-1,-1,1.523,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
5,24013507601,5,24013507500,1000,10,4,1,0,1,2,-1,-1,-1,1.887,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
5,24013507500,16,24013507500,1050,10,4,1,0,1,2,-1,-1,-1,1.134,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
16,24013507500,1,24013511000,1070,20,4,2,0,2,1,-1,-1,-1,10.512,2016.0,"(Honda, CR-V, 3.0, 1.0)",2.0,24013511000,1,2,2,1,1,1,-1,1,0,0,4,50,2,41,1,1,2,1,2,1,0,1,24013507602,0,1,286.111245834877
1,51683910100,7,51683910100,425,10,4,1,0,1,2,-1,-1,-1,1.2903930735,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,74,2,4,2,1,2,1,1,0,-1,0,1,37.0
7,51683910100,5,51683910201,525,15,4,1,0,1,-1,-1,-1,-1,2.3383248657,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,74,2,4,2,1,2,1,1,0,-1,0,1,37.0
5,51683910201,5,51683910301,555,5,4,1,0,1,-1,-1,-1,-1,0.5617427213,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,74,2,4,2,1,2,1,1,0,-1,0,1,37.0
5,51683910301,1,51683910100,600,20,4,1,0,1,-1,-1,-1,-1,1.3959993569,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,74,2,4,2,1,2,1,1,0,-1,0,1,37.0
1,51683910100,9,51685920200,650,10,4,1,0,1,-1,-1,-1,-1,2.688738629,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,67,1,4,2,1,2,1,2,0,-1,0,1,37.0
9,51685920200,1,51683910100,735,20,4,1,0,1,-1,-1,-1,-1,2.688738629,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,67,1,4,2,1,2,1,2,0,-1,0,1,37.0
1,51683910100,5,51683910301,995,15,4,2,1,3,-1,-1,-1,-1,1.395999357,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,67,1,4,2,1,2,1,2,0,-1,0,1,37.0
5,51683910301,7,51153901231,1015,15,4,2,1,3,-1,-1,-1,-1,1.242065077,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,67,1,4,2,1,2,1,2,0,-1,0,1,37.0
7,51153901231,1,51683910100,1100,20,4,2,1,3,-1,-1,-1,-1,2.636969315,-1,"(-1, -1, -1, -1)",-1,51683910100,1,1,2,0,2,0,0,2,2,1,6,52,5,67,1,4,2,1,2,1,2,0,-1,0,1,37.0
1,51177020113,2,51630000500,515,20,4,1,0,1,2,-1,-1,-1,10.187100159,2002.0,"(Pontiac, Grand Am, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
2,51630000500,1,51177020113,1050,25,4,1,0,1,1,-1,-1,-1,10.187100159,2002.0,"(Pontiac, Grand Am, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
1,51177020113,12,51177020105,1115,20,4,2,0,2,2,-1,-1,-1,7.2140602874,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
12,51177020105,1,51177020113,1245,15,4,2,0,2,1,-1,-1,-1,7.2140602874,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
1,51177020113,12,51177020310,1265,10,4,2,0,2,2,-1,-1,-1,5.6635148736,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
12,51177020310,1,51177020113,1280,15,4,2,0,2,1,-1,-1,-1,5.6635148736,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,43,1,4,2,1,2,1,0,1,51630000400,0,2,454.0
1,51177020113,5,51630000500,375,20,4,1,0,1,2,-1,-1,-1,9.6015107213,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,45,2,4,2,1,2,1,0,1,51177020204,0,2,454.0
5,51630000500,2,51177020204,400,10,4,1,0,1,2,-1,-1,-1,5.7746135936,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,45,2,4,2,1,2,1,0,1,51177020204,0,2,454.0
2,51177020204,16,51177020202,910,10,4,1,1,2,2,-1,-1,-1,2.4987303346,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,45,2,4,2,1,2,1,0,1,51177020204,0,2,454.0
16,51177020202,1,51177020113,925,25,4,1,0,1,1,-1,-1,-1,9.9984258282,2004.0,"(Honda, Accord, 1.0, 1.0)",1.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,45,2,4,2,1,2,1,0,1,51177020204,0,2,454.0
1,51177020113,16,51177020104,585,10,4,2,0,2,1,-1,-1,-1,2.7635731437,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
16,51177020104,13,51177020305,595,20,4,1,0,1,2,-1,-1,-1,9.7401365748,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
13,51177020305,5,51177020305,810,5,4,1,0,1,2,-1,-1,-1,0.3420541195,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
5,51177020305,18,51177020204,870,5,4,1,0,1,2,-1,-1,-1,0.9966658331,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
18,51177020204,1,51177020113,875,20,4,1,0,1,1,-1,-1,-1,9.7403281381,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
1,51177020113,11,51177020111,895,15,4,1,0,1,2,-1,-1,-1,4.8424623702,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
11,51177020111,16,51177020104,990,15,4,1,0,1,1,-1,-1,-1,3.7509143701,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
16,51177020104,11,51177020111,1005,10,4,2,0,2,1,-1,-1,-1,3.7509143701,2004.0,"(Dodge, Neon, 1.0, 1.0)",2.0,51177020113,1,1,6,4,3,2,0,4,2,1,2,50,2,19,2,4,2,1,2,1,6,0,-1,1,2,454.0
1,51059481400,5,51059481400,1020,5,4,1,0,1,2,-1,-1,-1,0.47489248,2009.0,"(Toyota, RAV4, 3.0, 1.0)",2.0,51059481400,1,1,4,2,3,1,0,2,0,3,5,52,5,50,1,4,2,1,2,2,2,0,-1,0,2,387.0
5,51059481400,1,51059481400,1050,5,4,1,0,1,1,-1,-1,-1,0.47489248,2009.0,"(Toyota, RAV4, 3.0, 1.0)",2.0,51059481400,1,1,4,2,3,1,0,2,0,3,5,52,5,50,1,4,2,1,2,2,2,0,-1,0,2,387.0
1,51059481400,4,51059482303,765,5,4,1,0,1,2,-1,-1,-1,1.3895314012,2017.0,"(Ford, F-150, 4.0, 1.0)",2.0,51059481400,1,1,4,2,3,1,0,2,0,3,5,52,5,18,2,4,2,1,2,1,6,0,-1,1,1,387.0
1,24027606607,7,24027601105,480,10,4,1,0,1,2,-1,-1,-1,1.476,2005.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,34,1,1,2,1,2,1,0,1,24027606707,0,1,132.950130773296
7,24027601105,2,24027606707,510,20,4,1,0,1,2,-1,-1,-1,3.181,2005.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,34,1,1,2,1,2,1,0,1,24027606707,0,1,132.950130773296
2,24027606707,9,24031701506,1035,45,4,1,0,1,2,-1,-1,-1,18.712,2005.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,34,1,1,2,1,2,1,0,1,24027606707,0,1,132.950130773296
9,24031701506,1,24027606607,1155,45,4,1,0,1,1,-1,-1,-1,21.0,2005.0,"(Mazda, Mazda3, 1.0, 1.0)",1.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,34,1,1,2,1,2,1,0,1,24027606707,0,1,132.950130773296
1,24027606607,2,24027606806,540,20,4,1,0,1,2,-1,-1,-1,7.187,2012.0,"(Honda, Insight, 1.0, 4.0)",2.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,30,2,-1,-1,1,2,1,0,1,24027606806,0,1,132.950130773296
2,24027606806,1,24027606607,1080,25,4,1,0,1,1,-1,-1,-1,7.187,2012.0,"(Honda, Insight, 1.0, 4.0)",2.0,24027606607,1,1,2,0,2,2,-1,2,1,0,-1,45,4,30,2,-1,-1,1,2,1,0,1,24027606806,0,1,132.950130773296
1,24021750504,2,24031701205,500,65,4,1,0,1,2,-1,-1,-1,39.946650405,2009.0,"(Toyota, Corolla, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,61,1,4,2,1,2,1,0,2,24031701205,0,2,139.0
2,24031701205,1,24021750504,1010,90,4,1,0,1,1,-1,-1,-1,39.946650405,2009.0,"(Toyota, Corolla, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,61,1,4,2,1,2,1,0,2,24031701205,0,2,139.0
1,24021750504,16,24021751901,755,135,4,2,0,2,2,-1,-1,-1,8.3013211683,2011.0,"(Hyundai, Sonata, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,63,2,4,2,1,2,1,0,1,11001004902,0,2,139.0
16,24021751901,1,24021750504,895,20,4,1,0,1,1,-1,-1,-1,8.3013211683,2011.0,"(Hyundai, Sonata, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,63,2,4,2,1,2,1,0,1,11001004902,0,2,139.0
1,24021750504,8,24021750505,1065,5,4,1,0,1,2,-1,-1,-1,0.4527699709,2011.0,"(Hyundai, Sonata, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,63,2,4,2,1,2,1,0,1,11001004902,0,2,139.0
8,24021750505,16,24021751901,1075,20,4,1,0,1,2,-1,-1,-1,8.2502056122,2011.0,"(Hyundai, Sonata, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,63,2,4,2,1,2,1,0,1,11001004902,0,2,139.0
16,24021751901,1,24021750504,1115,20,4,2,0,2,1,-1,-1,-1,8.3013211683,2011.0,"(Hyundai, Sonata, 1.0, 1.0)",2.0,24021750504,1,1,3,0,2,3,1,2,0,3,6,49,3,63,2,4,2,1,2,1,0,1,11001004902,0,2,139.0
1,51107610601,13,51107610506,290,10,4,1,0,1,2,-1,-1,-1,3.1921147292,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
13,51107610506,1,51107610601,360,5,4,1,0,1,1,-1,-1,-1,3.1921147292,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
1,51107610601,16,51107610400,470,10,4,3,0,3,2,-1,-1,-1,1.0115542726,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
16,51107610400,2,51107610505,500,10,4,2,0,2,2,-1,-1,-1,0.7954201517,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
2,51107610505,5,51107610503,785,5,4,2,0,2,2,-1,-1,-1,1.7976481168,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
5,51107610503,1,51107610601,815,10,4,2,0,2,1,-1,-1,-1,2.1231899425,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
1,51107610601,16,51107610400,995,10,4,2,0,2,2,-1,-1,-1,1.0115542726,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
16,51107610400,1,51107610601,1015,15,4,3,0,3,1,-1,-1,-1,1.0115542726,2016.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,43,1,4,2,1,2,1,0,1,51107610505,0,1,25.0
1,51107610601,13,51107610506,705,5,4,1,0,1,2,-1,-1,-1,3.2092277533,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,41,2,4,2,1,2,1,0,1,51107610400,0,1,25.0
13,51107610506,2,51107610400,785,10,4,1,0,1,2,-1,-1,-1,3.2950999336,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,41,2,4,2,1,2,1,0,1,51107610400,0,1,25.0
2,51107610400,1,51107610601,1410,10,4,1,0,1,1,-1,-1,-1,0.2716480787,2015.0,"(Volkswagen, GTI, 1.0, 1.0)",1.0,51107610601,1,1,4,2,2,2,0,2,2,2,6,52,5,41,2,4,2,1,2,1,0,1,51107610400,0,1,25.0
1,24021775600,16,24021750200,605,20,4,3,0,3,3,-1,-1,-1,6.8397983896,2011.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24021775600,1,1,4,1,2,1,0,2,2,0,7,54,3,39,1,4,2,1,2,1,2,0,-1,0,1,184.0
16,24021750200,10,24021751003,635,15,4,2,0,2,2,-1,-1,-1,2.8118820874,2011.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24021775600,1,1,4,1,2,1,0,2,2,0,7,54,3,39,1,4,2,1,2,1,2,0,-1,0,1,184.0
10,24021751003,8,24021751003,665,15,4,2,0,2,4,-1,-1,-1,0.4340663565,2011.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24021775600,1,1,4,1,2,1,0,2,2,0,7,54,3,39,1,4,2,1,2,1,2,0,-1,0,1,184.0
8,24021751003,16,24021750200,690,20,4,2,0,2,3,-1,-1,-1,2.6037900461,2011.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24021775600,1,1,4,1,2,1,0,2,2,0,7,54,3,39,1,4,2,1,2,1,2,0,-1,0,1,184.0
16,24021750200,1,24021775600,755,20,4,3,0,3,1,-1,-1,-1,6.8397983896,2011.0,"(Subaru, Forester, 3.0, 1.0)",1.0,24021775600,1,1,4,1,2,1,0,2,2,0,7,54,3,39,1,4,2,1,2,1,2,0,-1,0,1,184.0
1,24031700830,4,24031700611,630,10,4,1,0,1,2,-1,-1,-1,4.6048927702,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
4,24031700611,5,24031700309,720,25,4,1,0,1,2,-1,-1,-1,2.9618712454,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
5,24031700309,1,24031700830,755,5,4,1,0,1,2,-1,-1,-1,1.8438359881,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
1,24031700830,2,24031700311,1055,25,4,1,0,1,3,-1,-1,-1,3.1184889217,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
2,24031700311,10,24031700613,1100,10,4,1,0,1,2,-1,-1,-1,6.0673037358,2012.0,"(Hyundai, Santa Fe, 3.0, 1.0)",1.0,24031700830,3,2,1,0,1,1,0,1,1,0,3,50,3,71,1,4,2,1,2,1,0,1,24033806400,0,1,160.0
