column,value,count,percentage
distance,0.7291980308,1,0.000894%
distance,1.691755642,1,0.000894%
distance,0.4527152652,1,0.000894%
distance,5.8266958203,1,0.000894%
distance,9.0648083185,1,0.000894%
distance,7.882211675,1,0.000894%
distance,4.5991971853,1,0.000894%
distance,3.4302927094,1,0.000894%
distance,1.506256939,1,0.000894%
distance,21.680128766,1,0.000894%
distance,25.174779921,1,0.000894%
distance,4.3640517358,1,0.000894%
distance,0.9473014364,1,0.000894%
distance,0.5098620724,1,0.000894%
distance,4.5814048244,1,0.000894%
distance,5.4475703722,1,0.000894%
distance,2.8825269739,1,0.000894%
distance,4.3046829557,1,0.000894%
distance,3.7163421401,1,0.000894%
distance,2.5373962996,1,0.000894%
distance,2.7213569254,1,0.000894%
distance,3.595883344,1,0.000894%
distance,1.8067969467,1,0.000894%
distance,3.3170965636,1,0.000894%
distance,3.6770566447,1,0.000894%
distance,3.0487265636,1,0.000894%
distance,3.5750363351,1,0.000894%
distance,5.257495928,1,0.000894%
distance,2.9893813517,1,0.000894%
distance,73.85759265,1,0.000894%
distance,32.22378674,1,0.000894%
distance,4.0130092919,1,0.000894%
distance,28.330384858,1,0.000894%
distance,7.03,1,0.000894%
distance,2.4035333284,1,0.000894%
distance,1.4095087327,1,0.000894%
distance,1.2560660006,1,0.000894%
distance,6.9189523275,1,0.000894%
distance,1.461541936,1,0.000894%
distance,0.1198131453,1,0.000894%
distance,7.5721127821,1,0.000894%
distance,0.8998654521,1,0.000894%
distance,9.1271837111,1,0.000894%
distance,8.8671605886,1,0.000894%
distance,0.6335243329,1,0.000894%
distance,0.4647687051,1,0.000894%
distance,1.6253437917,1,0.000894%
distance,0.5148308601,1,0.000894%
distance,1.5571219346,1,0.000894%
distance,2.2712696112,1,0.000894%
distance,1.1781898219,1,0.000894%
distance,2.3806839319,1,0.000894%
distance,1.9851305462,1,0.000894%
distance,1.7590374069,1,0.000894%
distance,0.6360702773,1,0.000894%
distance,10.123600101,1,0.000894%
distance,10.295528239,1,0.000894%
distance,0.4799811315,1,0.000894%
distance,8.1856636768,1,0.000894%
distance,1.0018396177,1,0.000894%
distance,4.5667570975,1,0.000894%
distance,6.0349949464,1,0.000894%
distance,1.8437855328,1,0.000894%
distance,9.5624440742,1,0.000894%
distance,5.1845748458,1,0.000894%
distance,14.073165419,1,0.000894%
distance,0.6781209372,1,0.000894%
distance,14.114656247,1,0.000894%
distance,24.893729894,1,0.000894%
distance,25.075666406,1,0.000894%
distance,1.0334475743,1,0.000894%
distance,20.301,1,0.000894%
distance,20.442,1,0.000894%
distance,1.369,1,0.000894%
distance,4.529,1,0.000894%
distance,13.116,1,0.000894%
distance,16.425,1,0.000894%
distance,29.014,1,0.000894%
distance,1.751,1,0.000894%
distance,26.582,1,0.000894%
distance,10.778,1,0.000894%
distance,2.471006714,1,0.000894%
distance,2.6241411614,1,0.000894%
distance,0.1681822287,1,0.000894%
distance,22.73691149,1,0.000894%
distance,10.592050878,1,0.000894%
distance,0.5668521216,1,0.000894%
distance,1.5564270666,1,0.000894%
distance,1.8276706347,1,0.000894%
distance,10.808899734,1,0.000894%
distance,1.5695689346,1,0.000894%
distance,3.4385011854,1,0.000894%
distance,0.4610910285,1,0.000894%
distance,4.631012319,1,0.000894%
distance,3.202,1,0.000894%
distance,1.9659578721,1,0.000894%
distance,0.6063783182,1,0.000894%
distance,2.1806137412,1,0.000894%
distance,8.8961604601,1,0.000894%
distance,2.7381447345,1,0.000894%
distance,12.48930644,1,0.000894%
distance,4.3007928625,1,0.000894%
distance,8.5112683418,1,0.000894%
distance,7.7586206006,1,0.000894%
distance,4.584503991,1,0.000894%
distance,4.4323263141,1,0.000894%
distance,0.1846430737,1,0.000894%
distance,2.681,1,0.000894%
distance,3.915941519,1,0.000894%
distance,4.6732281531,1,0.000894%
distance,0.8138940332,1,0.000894%
distance,4.5174828714,1,0.000894%
distance,6.5509601178,1,0.000894%
distance,10.475729553,1,0.000894%
distance,1.323988431,1,0.000894%
distance,11.798380201,1,0.000894%
distance,7.3618335783,1,0.000894%
distance,22.953353281,1,0.000894%
distance,18.655410399,1,0.000894%
distance,22.034351758,1,0.000894%
distance,20.395205575,1,0.000894%
distance,7.7501390972,1,0.000894%
distance,6.9492450785,1,0.000894%
distance,0.4233746258,1,0.000894%
distance,0.1523823688,1,0.000894%
distance,7.5081633128,1,0.000894%
distance,4.7280679386,1,0.000894%
distance,5.0461283434,1,0.000894%
distance,0.4792626243,1,0.000894%
distance,8.8935022269,1,0.000894%
distance,17.728520291,1,0.000894%
distance,3.1869267458,1,0.000894%
distance,1.1856734918,1,0.000894%
distance,0.5743426754,1,0.000894%
distance,3.0447004509,1,0.000894%
distance,1.3149890737,1,0.000894%
distance,2.0891406767,1,0.000894%
distance,0.2362779719,1,0.000894%
distance,1.3105575795,1,0.000894%
distance,18.059477375,1,0.000894%
distance,18.172134785,1,0.000894%
distance,0.2104190393,1,0.000894%
distance,1.784671036,1,0.000894%
distance,1.516884568,1,0.000894%
distance,0.198485216,1,0.000894%
distance,0.455163897,1,0.000894%
distance,1.0287500954,1,0.000894%
distance,1.1214504519,1,0.000894%
distance,0.4551638971,1,0.000894%
distance,1.7846710357,1,0.000894%
distance,1.5168845681,1,0.000894%
distance,0.1984852156,1,0.000894%
distance,4.9526903705,1,0.000894%
distance,5.2013066981,1,0.000894%
distance,18.555771153,1,0.000894%
distance,4.1672857459,1,0.000894%
distance,23.069899494,1,0.000894%
distance,10.805857348,1,0.000894%
distance,3.2204662208,1,0.000894%
distance,7.9175467605,1,0.000894%
distance,43.427,1,0.000894%
distance,37.718,1,0.000894%
distance,5.982,1,0.000894%
distance,4.873,1,0.000894%
distance,5.657,1,0.000894%
distance,5.008,1,0.000894%
distance,8.4984239943,1,0.000894%
distance,5.9056992928,1,0.000894%
distance,7.8439076132,1,0.000894%
distance,9.2975398754,1,0.000894%
distance,0.7185217667,1,0.000894%
distance,0.4566555587,1,0.000894%
distance,0.3738223318,1,0.000894%
distance,1.6259995193,1,0.000894%
distance,0.6037642322,1,0.000894%
distance,1.0516420459,1,0.000894%
distance,7.7540900113,1,0.000894%
distance,0.7927833381,1,0.000894%
distance,6.8320428856,1,0.000894%
distance,0.2600385548,1,0.000894%
distance,0.4139757255,1,0.000894%
distance,0.4118314459,1,0.000894%
distance,2.0850671827,1,0.000894%
distance,1.2791202151,1,0.000894%
distance,3.2700510449,1,0.000894%
distance,0.1058134978,1,0.000894%
distance,0.1239594355,1,0.000894%
distance,0.1405100857,1,0.000894%
distance,0.0674950299,1,0.000894%
distance,0.1055340007,1,0.000894%
distance,17.37808097,1,0.000894%
distance,4.111319567,1,0.000894%
distance,15.88072799,1,0.000894%
distance,6.477303096,1,0.000894%
distance,8.204113167,1,0.000894%
distance,8.3749359963,1,0.000894%
distance,0.2354265199,1,0.000894%
distance,3.1151499387,1,0.000894%
distance,1.7907615511,1,0.000894%
distance,2.9058487127,1,0.000894%
distance,5.101923222,1,0.000894%
distance,0.5003958883,1,0.000894%
distance,2.8031255067,1,0.000894%
distance,2.8323114008,1,0.000894%
distance,2.9859276005,1,0.000894%
distance,2.5234014051,1,0.000894%
distance,0.770352358,1,0.000894%
distance,1.891034592,1,0.000894%
distance,1.808949617,1,0.000894%
distance,7.973413223,1,0.000894%
distance,1.200394311,1,0.000894%
distance,8.165492672,1,0.000894%
distance,0.443872795,1,0.000894%
distance,0.3647858673,1,0.000894%
distance,3.331027082,1,0.000894%
distance,6.7422304051,1,0.000894%
distance,23.075346619,1,0.000894%
distance,23.425796199,1,0.000894%
distance,8.6444811839,1,0.000894%
distance,12.241818787,1,0.000894%
distance,24.583481984,1,0.000894%
distance,27.046768673,1,0.000894%
distance,0.0059071285,1,0.000894%
distance,0.2388641554,1,0.000894%
distance,3.2670360695,1,0.000894%
distance,5.8345850523,1,0.000894%
distance,2.4891799886,1,0.000894%
distance,0.5959191531,1,0.000894%
distance,2.9411301753,1,0.000894%
distance,0.5557976435,1,0.000894%
distance,4.7761932493,1,0.000894%
distance,6.3474881699,1,0.000894%
distance,0.6108242221,1,0.000894%
distance,0.2985344425,1,0.000894%
distance,5.7476305863,1,0.000894%
distance,8.2221513509,1,0.000894%
distance,5.8907414149,1,0.000894%
distance,3.6911012672,1,0.000894%
distance,20.324467593,1,0.000894%
distance,8.8141006596,1,0.000894%
distance,19.011341438,1,0.000894%
distance,4.2547635007,1,0.000894%
distance,0.6642083236,1,0.000894%
distance,4.9169965324,1,0.000894%
distance,3.6105079289,1,0.000894%
distance,6.2968374837,1,0.000894%
distance,24.160327282,1,0.000894%
distance,0.5230115109,1,0.000894%
distance,26.224105668,1,0.000894%
distance,7.6732858016,1,0.000894%
distance,0.7631385472,1,0.000894%
distance,0.4031018681,1,0.000894%
distance,0.4332078041,1,0.000894%
distance,6.346248498,1,0.000894%
distance,2.647446635,1,0.000894%
distance,0.457545418,1,0.000894%
distance,2.167067044,1,0.000894%
distance,0.148402544,1,0.000894%
distance,5.79710595,1,0.000894%
distance,1.0287888959,1,0.000894%
distance,3.5760546996,1,0.000894%
distance,4.3284704799,1,0.000894%
distance,6.9387640628,1,0.000894%
distance,0.2906748626,1,0.000894%
distance,4.7991286164,1,0.000894%
distance,10.101340378,1,0.000894%
distance,3.1156661075,1,0.000894%
distance,1.589389216,1,0.000894%
distance,3.2298253902,1,0.000894%
distance,1.7100359335,1,0.000894%
distance,0.1835653064,1,0.000894%
distance,0.3877498306,1,0.000894%
distance,3.1138919218,1,0.000894%
distance,0.7373841941,1,0.000894%
distance,2.994429802,1,0.000894%
distance,4.9926254058,1,0.000894%
distance,0.4042745625,1,0.000894%
distance,0.1734996402,1,0.000894%
distance,0.6076245886,1,0.000894%
distance,5.6559931414,1,0.000894%
distance,2.6583040276,1,0.000894%
distance,0.2671750515,1,0.000894%
distance,2.0304564071,1,0.000894%
distance,1.2078645775,1,0.000894%
distance,15.944786169,1,0.000894%
distance,13.761097387,1,0.000894%
distance,2.8511759378,1,0.000894%
distance,2.2447096403,1,0.000894%
distance,3.7507061982,1,0.000894%
distance,1.6634868524,1,0.000894%
distance,1.4921446951,1,0.000894%
distance,0.5750123405,1,0.000894%
distance,0.4162162769,1,0.000894%
distance,0.1273763216,1,0.000894%
distance,0.3284907992,1,0.000894%
distance,0.5889677905,1,0.000894%
distance,0.5668851056,1,0.000894%
distance,1.757546093,1,0.000894%
distance,0.946694849,1,0.000894%
distance,0.260024843,1,0.000894%
distance,2.258841373,1,0.000894%
distance,1.128095973,1,0.000894%
distance,1.980352326,1,0.000894%
distance,3.292744928,1,0.000894%
distance,1.771693444,1,0.000894%
distance,1.065845319,1,0.000894%
distance,0.355773573,1,0.000894%
distance,2.244485753,1,0.000894%
distance,1.077679351,1,0.000894%
distance,1.168082393,1,0.000894%
distance,1.277781531,1,0.000894%
distance,6.5004411238,1,0.000894%
distance,6.3503783956,1,0.000894%
distance,0.7185813044,1,0.000894%
distance,18.356064868,1,0.000894%
distance,18.358199314,1,0.000894%
distance,3.9352081087,1,0.000894%
distance,1.0132719009,1,0.000894%
distance,3.4115940348,1,0.000894%
distance,0.7196639295,1,0.000894%
distance,0.1044535138,1,0.000894%
distance,4.1383372881,1,0.000894%
distance,6.820114131,1,0.000894%
distance,3.3019177654,1,0.000894%
distance,9.1993875509,1,0.000894%
distance,1.3058261644,1,0.000894%
distance,3.2948940673,1,0.000894%
distance,2.2134623354,1,0.000894%
distance,1.3015233892,1,0.000894%
distance,19.67113781,1,0.000894%
distance,0.7242688263,1,0.000894%
distance,19.506577389,1,0.000894%
distance,8.8828013324,1,0.000894%
distance,1.2150011402,1,0.000894%
distance,2.7701678425,1,0.000894%
distance,6.1109446101,1,0.000894%
distance,4.7953639851,1,0.000894%
distance,0.5313799149,1,0.000894%
distance,4.305877521,1,0.000894%
distance,1.5917553319,1,0.000894%
distance,14.588251036,1,0.000894%
distance,14.055201619,1,0.000894%
distance,1.2203912187,1,0.000894%
distance,5.5132275484,1,0.000894%
distance,0.6218863314,1,0.000894%
distance,5.2314573094,1,0.000894%
distance,0.408820085,1,0.000894%
distance,31.983213745,1,0.000894%
distance,32.294807932,1,0.000894%
distance,1.6414734853,1,0.000894%
distance,2.0024073056,1,0.000894%
distance,0.5312484043,1,0.000894%
distance,0.1663711234,1,0.000894%
distance,0.2299625542,1,0.000894%
distance,0.1660169446,1,0.000894%
distance,18.013734665,1,0.000894%
distance,15.227985648,1,0.000894%
distance,3.1221889557,1,0.000894%
distance,0.4692062483,1,0.000894%
distance,13.69554463,1,0.000894%
distance,9.8400729288,1,0.000894%
distance,3.9352562183,1,0.000894%
distance,4.0057398822,1,0.000894%
distance,2.4097201884,1,0.000894%
distance,1.3844014347,1,0.000894%
distance,1.2479999293,1,0.000894%
distance,0.364703541,1,0.000894%
distance,0.554088778,1,0.000894%
distance,0.195036242,1,0.000894%
distance,22.185722345,1,0.000894%
distance,23.204040813,1,0.000894%
distance,4.8832879134,1,0.000894%
distance,4.8707646358,1,0.000894%
distance,10.921085847,1,0.000894%
distance,48.71921092,1,0.000894%
distance,20.78227411,1,0.000894%
distance,32.962455412,1,0.000894%
distance,7.7168082092,1,0.000894%
distance,14.50507605,1,0.000894%
distance,11.542524414,1,0.000894%
distance,16.123834747,1,0.000894%
distance,0.5809128565,1,0.000894%
distance,7.1523608391,1,0.000894%
distance,0.1509483796,1,0.000894%
distance,0.4340982363,1,0.000894%
distance,0.6926937693,1,0.000894%
distance,10.897536009,1,0.000894%
distance,2.0838338848,1,0.000894%
distance,12.967943475,1,0.000894%
distance,35.31901911,1,0.000894%
distance,13.048779998,1,0.000894%
distance,22.325593728,1,0.000894%
distance,1.5153482105,1,0.000894%
distance,0.5727611957,1,0.000894%
distance,1.5263484426,1,0.000894%
distance,0.4435630053,1,0.000894%
distance,0.9453955211,1,0.000894%
distance,0.3481531707,1,0.000894%
distance,0.5242004991,1,0.000894%
distance,1.0051261702,1,0.000894%
distance,0.2139885774,1,0.000894%
distance,0.7183904301,1,0.000894%
distance,6.110260937,1,0.000894%
distance,0.94264629,1,0.000894%
distance,0.409227249,1,0.000894%
distance,2.86413754,1,0.000894%
distance,2.150919855,1,0.000894%
distance,14.316006706,1,0.000894%
distance,13.374786581,1,0.000894%
distance,1.246563825,1,0.000894%
distance,5.7371490836,1,0.000894%
distance,1.1642163322,1,0.000894%
distance,1.4042620138,1,0.000894%
distance,5.3256770757,1,0.000894%
distance,2.0571223722,1,0.000894%
distance,0.9843180351,1,0.000894%
distance,5.3360316369,1,0.000894%
distance,3.5926379019,1,0.000894%
distance,1.5117588397,1,0.000894%
distance,0.1952947564,1,0.000894%
distance,7.3729237561,1,0.000894%
distance,0.6983535765,1,0.000894%
distance,1.1719459266,1,0.000894%
distance,29.874041607,1,0.000894%
distance,33.030188517,1,0.000894%
distance,5.5156415286,1,0.000894%
distance,6.6713222551,1,0.000894%
distance,1.9468761221,1,0.000894%
distance,6.9563315715,1,0.000894%
distance,12.723659938,1,0.000894%
distance,14.241954356,1,0.000894%
distance,2.3797882458,1,0.000894%
distance,2.9319854873,1,0.000894%
distance,1.4902998135,1,0.000894%
distance,2.9497377041,1,0.000894%
distance,0.3616873679,1,0.000894%
distance,6.5814879224,1,0.000894%
distance,8.4844700994,1,0.000894%
distance,0.7961252441,1,0.000894%
distance,0.8574547508,1,0.000894%
distance,1.5915165737,1,0.000894%
distance,3.3916370599,1,0.000894%
distance,3.4575959743,1,0.000894%
distance,0.895669901,1,0.000894%
distance,1.6342097624,1,0.000894%
distance,2.0690438119,1,0.000894%
distance,1.881420982,1,0.000894%
distance,1.5486000525,1,0.000894%
distance,2.5992771981,1,0.000894%
distance,1.8060369486,1,0.000894%
distance,1.0698103925,1,0.000894%
distance,1.6268384129,1,0.000894%
distance,0.3593080173,1,0.000894%
distance,1.6594096044,1,0.000894%
distance,7.0172976662,1,0.000894%
distance,5.7723509624,1,0.000894%
distance,1.1828102924,1,0.000894%
distance,3.5038314698,1,0.000894%
distance,6.4046929416,1,0.000894%
distance,5.2679255224,1,0.000894%
distance,35.733296086,1,0.000894%
distance,37.163603819,1,0.000894%
distance,1.2140777084,1,0.000894%
distance,17.555229792,1,0.000894%
distance,14.911788629,1,0.000894%
distance,1.9513725579,1,0.000894%
distance,15.660724999,1,0.000894%
distance,14.928537246,1,0.000894%
distance,1.1668052118,1,0.000894%
distance,7.9450694557,1,0.000894%
distance,1.5454954925,1,0.000894%
distance,6.5197638201,1,0.000894%
distance,1.6999208522,1,0.000894%
distance,1.1928558076,1,0.000894%
distance,2.0864390638,1,0.000894%
distance,8.775595907,1,0.000894%
distance,18.515358762,1,0.000894%
distance,9.7446927267,1,0.000894%
distance,3.6466608566,1,0.000894%
distance,4.174921325,1,0.000894%
distance,0.7812466037,1,0.000894%
distance,9.785,1,0.000894%
distance,9.147,1,0.000894%
distance,0.757,1,0.000894%
distance,5.6166658305,1,0.000894%
distance,1.4279562144,1,0.000894%
distance,4.8240724984,1,0.000894%
distance,0.2217509587,1,0.000894%
distance,8.7543044526,1,0.000894%
distance,0.0564277704,1,0.000894%
distance,7.3154890766,1,0.000894%
distance,4.8691132814,1,0.000894%
distance,5.546285302,1,0.000894%
distance,2.1239335336,1,0.000894%
distance,0.2025655975,1,0.000894%
distance,3.2601535275,1,0.000894%
distance,3.9261836983,1,0.000894%
distance,1.3072945332,1,0.000894%
distance,2.8415260708,1,0.000894%
distance,0.6009360592,1,0.000894%
distance,3.5227878001,1,0.000894%
distance,16.610385306,1,0.000894%
distance,11.675010429,1,0.000894%
distance,11.716962302,1,0.000894%
distance,7.1161383111,1,0.000894%
distance,0.2843828101,1,0.000894%
distance,0.2235575696,1,0.000894%
distance,0.1119934347,1,0.000894%
distance,1.1449794138,1,0.000894%
distance,1.1586223129,1,0.000894%
distance,0.1278823113,1,0.000894%
distance,1.9365169813,1,0.000894%
distance,0.3553430398,1,0.000894%
distance,1.6867819892,1,0.000894%
distance,5.582,1,0.000894%
distance,7.44,1,0.000894%
distance,1.402262038,1,0.000894%
distance,5.0369870896,1,0.000894%
distance,4.1153662623,1,0.000894%
distance,0.2342698971,1,0.000894%
distance,19.88325211,1,0.000894%
distance,16.1471403,1,0.000894%
distance,5.545238835,1,0.000894%
distance,1.179436463,1,0.000894%
distance,4.142013929,1,0.000894%
distance,1.055010403,1,0.000894%
distance,19.755839912,1,0.000894%
distance,1.5100077826,1,0.000894%
distance,18.709786868,1,0.000894%
distance,14.813684597,1,0.000894%
distance,13.03699317,1,0.000894%
distance,1.8260886118,1,0.000894%
distance,5.1731143273,1,0.000894%
distance,1.0012480129,1,0.000894%
distance,4.9143089069,1,0.000894%
distance,14.810620658,1,0.000894%
distance,16.225449458,1,0.000894%
distance,14.365787213,1,0.000894%
distance,15.776035164,1,0.000894%
distance,6.1490733697,1,0.000894%
distance,3.2258633226,1,0.000894%
distance,12.058405771,1,0.000894%
distance,6.2051520054,1,0.000894%
distance,5.000042124,1,0.000894%
distance,2.254684225,1,0.000894%
distance,2.02772617,1,0.000894%
distance,1.087785997,1,0.000894%
distance,0.639617474,1,0.000894%
distance,13.057526116,1,0.000894%
distance,2.5472694941,1,0.000894%
distance,10.597090739,1,0.000894%
distance,30.71586361,1,0.000894%
distance,29.23526622,1,0.000894%
distance,2.313369352,1,0.000894%
distance,14.80844121,1,0.000894%
distance,9.138882764,1,0.000894%
distance,4.0881770234,1,0.000894%
distance,1.6458417922,1,0.000894%
distance,2.1396159587,1,0.000894%
distance,2.1919329838,1,0.000894%
distance,3.6850606765,1,0.000894%
distance,1.3618355709,1,0.000894%
distance,3.6024314762,1,0.000894%
distance,6.5305036141,1,0.000894%
distance,1.5376761612,1,0.000894%
distance,1.9200244621,1,0.000894%
distance,0.5295429037,1,0.000894%
distance,6.8791174644,1,0.000894%
distance,6.4269909337,1,0.000894%
distance,10.626820142,1,0.000894%
distance,9.3246325379,1,0.000894%
distance,4.5306890163,1,0.000894%
distance,12.772878499,1,0.000894%
distance,8.5213615645,1,0.000894%
distance,8.4200089544,1,0.000894%
distance,0.4862304791,1,0.000894%
distance,2.5248941012,1,0.000894%
distance,2.8396388658,1,0.000894%
distance,1.6449772076,1,0.000894%
distance,1.3666622465,1,0.000894%
distance,30.03015053,1,0.000894%
distance,29.10123855,1,0.000894%
distance,2.552482292,1,0.000894%
distance,9.6507738701,1,0.000894%
distance,1.8023206062,1,0.000894%
distance,10.710776711,1,0.000894%
distance,10.956996075,1,0.000894%
distance,13.149515726,1,0.000894%
distance,2.4352397953,1,0.000894%
distance,1.1769833801,1,0.000894%
distance,0.32448783,1,0.000894%
distance,7.61743015,1,0.000894%
distance,4.7606849148,1,0.000894%
distance,2.6830300413,1,0.000894%
distance,5.4765138122,1,0.000894%
distance,12.256858164,1,0.000894%
distance,0.7829869971,1,0.000894%
distance,17.713968836,1,0.000894%
distance,10.94953291,1,0.000894%
distance,10.365004038,1,0.000894%
distance,1.2729923551,1,0.000894%
distance,2.7530836133,1,0.000894%
distance,0.1747028753,1,0.000894%
distance,3.0444825196,1,0.000894%
distance,0.4790211631,1,0.000894%
distance,9.3175417925,1,0.000894%
distance,7.6256560771,1,0.000894%
distance,1.8939605235,1,0.000894%
distance,3.0150778281,1,0.000894%
distance,4.4487441988,1,0.000894%
distance,6.5915598047,1,0.000894%
distance,0.659560703,1,0.000894%
distance,7.0419218083,1,0.000894%
distance,0.9702097003,1,0.000894%
distance,22.508830369,1,0.000894%
distance,22.290324698,1,0.000894%
distance,0.3085541134,1,0.000894%
distance,0.6412105802,1,0.000894%
distance,0.0879931235,1,0.000894%
distance,0.5539744208,1,0.000894%
distance,18.507402221,1,0.000894%
distance,1.9921460178,1,0.000894%
distance,1.9021528266,1,0.000894%
distance,19.013800383,1,0.000894%
distance,12.822852193,1,0.000894%
distance,4.4576225921,1,0.000894%
distance,2.4850681648,1,0.000894%
distance,15.157446837,1,0.000894%
distance,2.5526521325,1,0.000894%
distance,3.0552319755,1,0.000894%
distance,1.7759135964,1,0.000894%
distance,2.6531601334,1,0.000894%
distance,2.904124825,1,0.000894%
distance,0.1974615506,1,0.000894%
distance,0.593506056,1,0.000894%
distance,24.989,1,0.000894%
distance,28.527,1,0.000894%
distance,15.838,1,0.000894%
distance,26.167,1,0.000894%
distance,6.8759240154,1,0.000894%
distance,2.817848073,1,0.000894%
distance,4.2512039965,1,0.000894%
distance,2.5707716103,1,0.000894%
distance,5.138595987,1,0.000894%
distance,2.7541270195,1,0.000894%
distance,1.3673576691,1,0.000894%
distance,1.5839151514,1,0.000894%
distance,2.7739230741,1,0.000894%
distance,24.122882944,1,0.000894%
distance,24.267065199,1,0.000894%
distance,14.415753026,1,0.000894%
distance,8.7024111287,1,0.000894%
distance,12.093688269,1,0.000894%
distance,9.4617600139,1,0.000894%
distance,8.7364571686,1,0.000894%
distance,0.7536621207,1,0.000894%
distance,5.9684948011,1,0.000894%
distance,0.2548953706,1,0.000894%
distance,0.1075473213,1,0.000894%
distance,5.77311804,1,0.000894%
distance,1.7484484767,1,0.000894%
distance,0.6318778696,1,0.000894%
distance,2.3593766224,1,0.000894%
distance,0.0493662613,1,0.000894%
distance,8.836390273,1,0.000894%
distance,2.5302086464,1,0.000894%
distance,2.22804999,1,0.000894%
distance,8.8777403392,1,0.000894%
distance,2.181769009,1,0.000894%
distance,3.5729392375,1,0.000894%
distance,0.9741217454,1,0.000894%
distance,0.8207193807,1,0.000894%
distance,47.96241553,1,0.000894%
distance,41.6828901,1,0.000894%
distance,6.448281862,1,0.000894%
distance,1.4640644202,1,0.000894%
distance,1.0758013794,1,0.000894%
distance,0.6445389773,1,0.000894%
distance,5.1860379287,1,0.000894%
distance,2.9497245879,1,0.000894%
distance,8.1924914631,1,0.000894%
distance,1.0846059835,1,0.000894%
distance,4.802336827,1,0.000894%
distance,3.7825040354,1,0.000894%
distance,7.6988288936,1,0.000894%
distance,0.6278748044,1,0.000894%
distance,1.1534779555,1,0.000894%
distance,1.6808187364,1,0.000894%
distance,4.4349023062,1,0.000894%
distance,5.9029870229,1,0.000894%
distance,4.4655627823,1,0.000894%
distance,2.8041430175,1,0.000894%
distance,2.5415029898,1,0.000894%
distance,0.0714697303,1,0.000894%
distance,0.084739996,1,0.000894%
distance,0.3928204445,1,0.000894%
distance,2.3358169349,1,0.000894%
distance,6.1618960121,1,0.000894%
distance,16.185593182,1,0.000894%
distance,16.273060217,1,0.000894%
distance,5.6700503094,1,0.000894%
distance,4.4039173211,1,0.000894%
distance,7.027,1,0.000894%
distance,4.065,1,0.000894%
distance,5.038,1,0.000894%
distance,8.1827405787,1,0.000894%
distance,3.4500445401,1,0.000894%
distance,9.2647057145,1,0.000894%
distance,6.4739060583,1,0.000894%
distance,3.7596469935,1,0.000894%
distance,2.5167183107,1,0.000894%
distance,0.9514087352,1,0.000894%
distance,1.4977294409,1,0.000894%
distance,1.5888705465,1,0.000894%
distance,0.2117832908,1,0.000894%
distance,0.9680615684,1,0.000894%
distance,1.3719394348,1,0.000894%
distance,1.3382340347,1,0.000894%
distance,0.0079317436,1,0.000894%
distance,0.2916263248,1,0.000894%
distance,0.2865394881,1,0.000894%
distance,3.1931102498,1,0.000894%
distance,0.5510828293,1,0.000894%
distance,1.1486403923,1,0.000894%
distance,2.5112338457,1,0.000894%
distance,0.8519637304,1,0.000894%
distance,6.9516419336,1,0.000894%
distance,7.6952153284,1,0.000894%
distance,1.9391971501,1,0.000894%
distance,2.3164433159,1,0.000894%
distance,1.3447868554,1,0.000894%
distance,1.8778296238,1,0.000894%
distance,9.2184881127,1,0.000894%
distance,7.646717358,1,0.000894%
distance,2.8503994576,1,0.000894%
distance,6.6913098179,1,0.000894%
distance,4.6510947807,1,0.000894%
distance,0.6946562014,1,0.000894%
distance,15.940684548,1,0.000894%
distance,15.055602766,1,0.000894%
distance,0.8899384259,1,0.000894%
distance,23.7663315,1,0.000894%
distance,18.191605692,1,0.000894%
distance,7.6618547547,1,0.000894%
distance,5.7491420786,1,0.000894%
distance,0.6981234759,1,0.000894%
distance,5.7873347522,1,0.000894%
distance,56.822007175,1,0.000894%
distance,12.092102431,1,0.000894%
distance,49.235703077,1,0.000894%
distance,13.954751355,1,0.000894%
distance,13.487472763,1,0.000894%
distance,0.6846573808,1,0.000894%
distance,13.274484708,1,0.000894%
distance,13.964746948,1,0.000894%
distance,12.5161257,1,0.000894%
distance,15.159929013,1,0.000894%
distance,1.5946768413,1,0.000894%
distance,14.853001086,1,0.000894%
distance,14.67764078,1,0.000894%
distance,18.321844864,1,0.000894%
distance,18.251663096,1,0.000894%
distance,2.308316148,1,0.000894%
distance,2.4618130515,1,0.000894%
distance,1.1663520067,1,0.000894%
distance,0.1704002257,1,0.000894%
distance,0.0287106609,1,0.000894%
distance,0.1738158162,1,0.000894%
distance,5.8031337414,1,0.000894%
distance,6.7090930236,1,0.000894%
distance,51.837258461,1,0.000894%
distance,6.5296327049,1,0.000894%
distance,2.184767031,1,0.000894%
distance,8.3666999638,1,0.000894%
distance,6.0625100505,1,0.000894%
distance,5.7715674045,1,0.000894%
distance,0.3760865057,1,0.000894%
distance,0.6671634665,1,0.000894%
distance,25.375704885,1,0.000894%
distance,1.6734124242,1,0.000894%
distance,0.6013995567,1,0.000894%
distance,0.7573835686,1,0.000894%
distance,25.921322123,1,0.000894%
distance,11.830230055,1,0.000894%
distance,4.6060531506,1,0.000894%
distance,9.6063348161,1,0.000894%
distance,1.0197762168,1,0.000894%
distance,2.9428860146,1,0.000894%
distance,3.0163296456,1,0.000894%
distance,1.2089789985,1,0.000894%
distance,1.6741605474,1,0.000894%
distance,5.5552965607,1,0.000894%
distance,13.560490886,1,0.000894%
distance,1.5920990723,1,0.000894%
distance,3.9544729799,1,0.000894%
