segment_id,segment_group,direction,route,route_type,description,observed_speed_mph,travel_time_min,speed_time_min,length_miles,status,congestion,imputation,source_link_id,start_lon,start_lat,end_lon,end_lat,start_milepost,end_milepost,fetched_at_utc,source_response_url,source_metadata_url
VA_I-564_2.6-0,segment,E,I-564,I,from I-564 Naval Station Norfolk (MM 2.6) to Jct I-64 Hampton Roads Beltway (MM 0),55.95000000,2.80000000,2.70000000,2.60000000,open,1,0.0,7836610481,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_19.2-7.84,segment,N,I-664,I,"from I-664 junction US-58,City of Chesapeake (MM 19.2) to MM 7.84",56.50000000,12.00000000,13.00000000,11.30000000,open,1,0.0,7834129233,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_296.2-299.7,segment,E,I-64,I,"from I-64 junction US-17N,City of Chesapeake (MM 296.2) to I-264/664 Exit 299A (MM 299.7)",59.63000000,3.50000000,3.50000000,3.50000000,open,1,0.0,7834506125,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-564_2.62-0.34,segment,W,I-564,I,from I-564 Naval Station Norfolk (MM 2.62) to Jct I-64 Hampton Roads Beltway (MM 0.34),47.45000000,2.80000000,3.00000000,2.20000000,open,1,0.0,7836098824,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_276.9-283.9,segment,E,I-64,I,"from I-64 junction I-564,City of Norfolk (MM 276.9) to Jct I-264 Norfolk (MM 283.9)",55.78000000,7.50000000,7.30000000,7.00000000,open,1,0.0,7836130947,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_1.5-0.4,segment,N,I-664,I,from I-664 Powhatan Pkwy Exit2 (MM 1.5) to Jct I-64 Hampton (MM 0.4),52.67000000,1.30000000,1.10000000,1.10000000,open,1,0.0,7836889194,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_2.7-0.4,segment,N,I-664,I,from I-664 Aberdeen Rd Exit3 (MM 2.7) to Jct I-64 Hampton (MM 0.4),54.60000000,2.50000000,2.50000000,2.30000000,open,1,0.0,7837121232,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_265.44-264.9,segment,W,I-64,I,"from I-64 junction VA-134,City of Hampton (MM 265.44) to junction I-664N,City of Hampton (MM 264.9)",60.00000000,0.50000000,0.50000000,0.50000000,open,1,0.0,7837814881,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-664_5.19-8,segment,S,I-664,I,from I-664 MM 5.19 to MM 8,36.60000000,4.60000000,5.00000000,2.80000000,open,1,0.0,7838574453,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-85_22.3-69,segment,N,I-85,I,from I-85 MM 22.3 to Jct I-95 Petersburg (MM 69),70.05000000,40.00000000,48.00000000,46.70000000,open,1,0.0,7965273978,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_I-64_282.2-270.5,segment,W,I-64,I,from I-64 MM 282.2 to MM 270.5,58.00000000,12.00000000,0.00000000,11.60000000,open,0,0.0,9223296860,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 3000 (Prince William County)_10-14.83,j_segment,E,Rt. 3000E (Prince William County),R,from Rt. 3000 (Prince William County) MM 10 to MM 14.83,53.05000000,5.40000000,5.40000000,4.80000000,open,1,0.0,1754565584,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_10.11-11.6,j_segment,N,Rt. 7100N (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 10.11 to MM 11.6,69.33000000,1.20000000,1.40000000,1.40000000,open,1,0.0,425198738,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_10.11-12.01,j_segment,N,Rt. 7100N (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 10.11 to MM 12.01,56.40000000,2.00000000,1.90000000,1.90000000,open,1,0.0,425198753,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_13.15-12.1,j_segment,S,Rt. 7100S (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 13.15 to MM 12.1,58.62000000,1.00000000,1.00000000,1.00000000,open,1,0.0,425199061,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_13.15-11.83,j_segment,S,Rt. 7100S (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 13.15 to MM 11.83,54.00000000,1.40000000,1.40000000,1.30000000,open,1,0.0,425199074,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 2000 (Prince William County)_5.41-4.24,j_segment,W,Rt. 2000W (Prince William County),R,from Rt. 2000 (Prince William County) MM 5.41 to MM 4.24,61.29000000,1.10000000,1.10000000,1.10000000,open,1,0.0,425199106,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 642 (Prince William County)_1.85-2.15,j_segment,E,Rt. 642E (Prince William County),R,from Rt. 642 (Prince William County) MM 1.85 to MM 2.15,61.06000000,0.20000000,0.20000000,0.20000000,open,1,0.0,425199241,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 642 (Prince William County)_1.85-2,j_segment,E,Rt. 642E (Prince William County),R,from Rt. 642 (Prince William County) MM 1.85 to MM 2,55.00000000,0.10000000,0.10000000,0.10000000,open,1,0.0,425199258,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 644 (Fairfax County)_5.3-6.2,j_segment,E,Rt. 644E (Fairfax County),R,from Rt. 644 (Fairfax County) MM 5.3 to MM 6.2,54.55000000,1.00000000,1.00000000,0.90000000,open,1,0.0,2931929582,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 644 (Fairfax County)_7.1-6.9,j_segment,W,Rt. 644W (Fairfax County),R,from Rt. 644 (Fairfax County) MM 7.1 to MM 6.9,57.00000000,0.10000000,0.10000000,0.10000000,open,1,0.0,2931921190,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 784 (Prince William County)_6.23-7.18,j_segment,E,Rt. 784E (Prince William County),R,from Rt. 784 (Prince William County) MM 6.23 to MM 7.18,59.63000000,0.90000000,1.00000000,0.90000000,open,1,0.0,425199330,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 789 (Fairfax County)_3-3.2,j_segment,S,Rt. 789S (Fairfax County),R,from Rt. 789 (Fairfax County) MM 3 to MM 3.2,57.50000000,0.20000000,0.20000000,0.20000000,open,1,0.0,2931935209,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 3000 (Prince William County)_14.15-14.75,j_segment,E,Rt. 3000E (Prince William County),R,from Rt. 3000 (Prince William County) MM 14.15 to MM 14.75,60.50000000,0.50000000,0.50000000,0.50000000,open,1,0.0,425199468,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_1.85-2.15,j_segment,N,Rt. 7100N (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 1.85 to MM 2.15,56.80000000,0.20000000,0.20000000,0.20000000,open,1,0.0,425199393,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_2.3-3,j_segment,N,Rt. 7100N (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 2.3 to MM 3,54.75000000,0.80000000,0.70000000,0.70000000,open,1,0.0,425199429,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7900 (Fairfax County)_1.5-1.7,j_segment,E,Rt. 7900E (Fairfax County),R,from Rt. 7900 (Fairfax County) MM 1.5 to MM 1.7,45.60000000,0.10000000,0.10000000,0.10000000,open,1,0.0,2931682325,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7900 (Fairfax County)_2.7-2.6,j_segment,W,Rt. 7900W (Fairfax County),R,from Rt. 7900 (Fairfax County) MM 2.7 to MM 2.6,45.60000000,0.10000000,0.10000000,0.10000000,open,1,0.0,2931705309,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 641 (Prince William County)_0-5,j_segment,E,Rt. 641E (Prince William County),R,from Rt. 641 (Prince William County) MM 0 to MM 5,50.40000000,6.00000000,5.70000000,5.00000000,open,1,0.0,1772923376,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 3000 (Prince William County)_10.05-10.47,j_segment,E,Rt. 3000E (Prince William County),R,from Rt. 3000 (Prince William County) MM 10.05 to MM 10.47,50.40000000,0.50000000,0.50000000,0.40000000,open,1,0.0,1772924177,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 606 (Loudoun County)_2.8-9.8,j_segment,E,Rt. 606E (Loudoun County),R,from Rt. 606 (Loudoun County) MM 2.8 to MM 9.8,46.67000000,9.00000000,9.00000000,7.00000000,open,1,0.0,4284542996,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 606 (Loudoun County)_0.7-0,j_segment,W,Rt. 606W (Loudoun County),R,from Rt. 606 (Loudoun County) MM 0.7 to MM 0,36.67000000,1.10000000,1.10000000,0.70000000,open,1,0.0,4284742223,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
VA_Rt. 7100 (Fairfax County)_9.9-12,j_segment,N,Rt. 7100N (Fairfax County),R,from Rt. 7100 (Fairfax County) MM 9.9 to MM 12,58.94000000,2.00000000,0.00000000,2.00000000,open,0,0.0,10018110737,,,,,,,2026-06-04T06:33:22+00:00,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_response.json,https://data.511-atis-ttrip-prod.iteriscloud.com/datasets/travelTime/travel_time_segments_metadata.json
