scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
real,24750,2753,2790,5,1,1095,4,1,52.00000000,52.00000000,2.37976207
real,24751,1957,2004,1,2,520,4,1,138.00000000,138.00000000,6.31552241
real,24752,2004,1957,2,1,1085,4,1,138.00000000,138.00000000,6.31552241
real,24753,1957,1854,1,13,1105,4,1,138.00000000,138.00000000,6.31552241
real,24754,1854,1957,13,1,1215,4,1,138.00000000,138.00000000,6.31552241
real,24755,1957,1908,1,2,455,4,1,138.00000000,138.00000000,6.31552241
real,24756,1908,1957,2,1,925,4,1,138.00000000,138.00000000,6.31552241
real,24757,1957,1854,1,13,1050,4,1,138.00000000,138.00000000,6.31552241
real,24758,1854,1957,13,1,1120,4,1,138.00000000,138.00000000,6.31552241
real,24779,1909,1940,1,13,575,4,1,129.00000000,129.00000000,5.90364051
real,24780,1940,1937,13,8,740,4,1,129.00000000,129.00000000,5.90364051
real,24781,1937,1917,8,7,760,4,1,129.00000000,129.00000000,5.90364051
real,24782,1917,1945,7,5,865,4,1,129.00000000,129.00000000,5.90364051
real,24783,1945,1908,5,1,900,4,1,129.00000000,129.00000000,5.90364051
real,24794,1768,1673,1,2,540,4,1,92.00000000,92.00000000,4.21034827
real,24795,1673,1900,2,2,600,4,1,92.00000000,92.00000000,4.21034827
real,24796,1900,1673,2,2,840,4,1,92.00000000,92.00000000,4.21034827
real,24797,1673,1741,2,6,1140,4,1,92.00000000,92.00000000,4.21034827
real,24798,1741,1768,6,1,1170,4,1,92.00000000,92.00000000,4.21034827
real,24811,2251,2206,18,1,1035,4,1,194.00000000,194.00000000,8.87834310
real,24819,2144,1638,1,7,735,4,1,184.00000000,184.00000000,8.42069655
real,24820,1638,1652,7,8,795,4,1,184.00000000,184.00000000,8.42069655
real,24821,1652,1642,8,5,810,4,1,184.00000000,184.00000000,8.42069655
real,24822,1642,1650,5,5,870,4,1,184.00000000,184.00000000,8.42069655
real,24823,1650,2144,5,1,900,4,1,184.00000000,184.00000000,8.42069655
real,24824,2144,2142,1,5,960,4,1,184.00000000,184.00000000,8.42069655
real,24825,2142,2142,5,18,990,4,1,184.00000000,184.00000000,8.42069655
real,24826,2142,2144,18,1,1010,4,1,184.00000000,184.00000000,8.42069655
real,24827,3580,3569,1,5,600,4,2,182.00000000,91.00000000,4.16458362
real,24828,3569,3438,5,5,670,4,2,182.00000000,91.00000000,4.16458362
real,24829,3438,3576,5,5,705,4,2,182.00000000,91.00000000,4.16458362
real,24830,3576,3578,5,5,765,4,2,182.00000000,91.00000000,4.16458362
real,24831,3578,3580,5,1,810,4,2,182.00000000,91.00000000,4.16458362
real,24837,2631,1665,1,2,380,4,1,627.00000000,627.00000000,28.69443878
real,24838,1665,2631,2,1,930,4,1,627.00000000,627.00000000,28.69443878
real,24839,2631,2568,1,18,1030,4,3,627.00000000,209.00000000,9.56481293
real,24840,2568,2630,18,14,1160,4,3,627.00000000,209.00000000,9.56481293
real,24841,2630,2631,14,1,1200,4,3,627.00000000,209.00000000,9.56481293
real,24842,2631,2571,1,16,820,4,7,627.00000000,89.57142857,4.09920554
real,24843,2571,2560,16,7,840,4,4,627.00000000,156.75000000,7.17360969
real,24844,2560,2571,7,16,870,4,4,627.00000000,156.75000000,7.17360969
real,24845,2571,2631,16,1,930,4,7,627.00000000,89.57142857,4.09920554
real,24881,3546,3428,1,11,710,4,2,358.00000000,179.00000000,8.19187327
real,24882,3428,3546,11,1,1020,4,2,358.00000000,179.00000000,8.19187327
real,24885,2790,2726,1,16,400,4,2,89.00000000,44.50000000,2.03652715
real,24886,2726,2790,16,1,420,4,1,89.00000000,89.00000000,4.07305431
real,24887,2790,3634,1,2,485,4,1,89.00000000,89.00000000,4.07305431
real,24888,3634,2790,2,1,1195,4,1,89.00000000,89.00000000,4.07305431
real,24903,1759,1682,1,5,790,4,1,161.00000000,161.00000000,7.36810948
real,24904,1682,1759,5,1,855,4,1,161.00000000,161.00000000,7.36810948
real,24970,2628,2533,1,9,545,4,1,37.00000000,37.00000000,1.69329224
real,24971,2533,2537,9,5,685,4,1,37.00000000,37.00000000,1.69329224
real,24972,2537,2652,5,5,725,4,1,37.00000000,37.00000000,1.69329224
real,24973,2652,2651,5,6,835,4,1,37.00000000,37.00000000,1.69329224
real,24974,2651,2630,6,9,875,4,1,37.00000000,37.00000000,1.69329224
real,24975,2630,2630,9,9,885,4,1,37.00000000,37.00000000,1.69329224
real,24976,2630,2603,9,5,905,4,1,37.00000000,37.00000000,1.69329224
real,24977,2603,2628,5,1,975,4,1,37.00000000,37.00000000,1.69329224
real,24978,2628,2632,1,18,580,4,1,37.00000000,37.00000000,1.69329224
real,24979,2632,2651,18,7,605,4,1,37.00000000,37.00000000,1.69329224
real,24980,2651,2624,7,6,650,4,1,37.00000000,37.00000000,1.69329224
real,24981,2624,2628,6,1,675,4,1,37.00000000,37.00000000,1.69329224
real,24982,2628,2628,1,5,740,4,1,37.00000000,37.00000000,1.69329224
real,24983,2628,2628,5,1,760,4,1,37.00000000,37.00000000,1.69329224
real,24984,2628,2532,1,7,1090,4,2,37.00000000,18.50000000,0.84664612
real,24985,2532,2628,7,1,1180,4,2,37.00000000,18.50000000,0.84664612
real,24999,1555,1609,1,13,480,4,1,106.00000000,106.00000000,4.85105345
real,25002,1849,1832,13,5,1060,4,1,106.00000000,106.00000000,4.85105345
real,25003,1832,1858,5,5,1110,4,1,106.00000000,106.00000000,4.85105345
real,25004,1858,1555,5,1,1150,4,1,106.00000000,106.00000000,4.85105345
real,25016,1527,1416,1,2,460,4,1,40.00000000,40.00000000,1.83058621
real,25017,1416,1421,2,9,720,4,1,40.00000000,40.00000000,1.83058621
real,25018,1421,1416,9,2,790,4,1,40.00000000,40.00000000,1.83058621
real,25019,1416,1527,2,1,1120,4,1,40.00000000,40.00000000,1.83058621
real,25039,3665,3675,1,2,600,4,2,171.00000000,85.50000000,3.91287801
real,25042,3674,3665,5,1,980,4,3,171.00000000,57.00000000,2.60858534
real,25047,1567,1590,5,1,1170,4,1,86.00000000,86.00000000,3.93576034
real,25048,1590,1609,1,2,835,4,1,86.00000000,86.00000000,3.93576034
real,25049,1609,1590,2,1,1230,4,1,86.00000000,86.00000000,3.93576034
real,25050,1706,1737,1,7,430,4,3,387.00000000,129.00000000,5.90364051
real,25051,1737,1778,7,2,440,4,3,387.00000000,129.00000000,5.90364051
real,25052,1778,1706,2,1,980,4,3,387.00000000,129.00000000,5.90364051
real,25053,1706,2388,1,2,435,4,1,387.00000000,387.00000000,17.71092154
real,25054,2388,1706,2,1,1020,4,1,387.00000000,387.00000000,17.71092154
real,25063,2562,2559,1,13,275,4,2,277.00000000,138.50000000,6.33840474
real,25064,2559,2562,13,1,350,4,2,277.00000000,138.50000000,6.33840474
real,25065,2562,2598,1,2,420,4,1,277.00000000,277.00000000,12.67680948
real,25066,2598,2562,2,1,965,4,1,277.00000000,277.00000000,12.67680948
real,25092,1843,1973,2,5,1200,4,2,99.00000000,49.50000000,2.26535043
real,25093,1973,1817,5,10,1230,4,2,99.00000000,49.50000000,2.26535043
real,25095,1817,1637,1,2,470,4,1,99.00000000,99.00000000,4.53070086
real,25096,1637,1638,2,5,945,4,1,99.00000000,99.00000000,4.53070086
real,25097,1638,1817,5,1,1020,4,1,99.00000000,99.00000000,4.53070086
real,25098,1817,1843,1,16,1120,4,1,99.00000000,99.00000000,4.53070086
real,25099,1843,1973,16,5,1200,4,2,99.00000000,49.50000000,2.26535043
real,25127,1732,1773,1,2,540,4,1,387.00000000,387.00000000,17.71092154
real,25128,1773,1732,2,1,1020,4,1,387.00000000,387.00000000,17.71092154
real,25129,1732,2330,1,16,1180,4,1,387.00000000,387.00000000,17.71092154
real,25130,2330,1732,16,1,1210,4,2,387.00000000,193.50000000,8.85546077
real,25131,1732,1724,1,16,510,4,3,387.00000000,129.00000000,5.90364051
real,25132,1724,1732,16,1,525,4,1,387.00000000,387.00000000,17.71092154
real,25133,1732,2330,1,16,990,4,3,387.00000000,129.00000000,5.90364051
real,25134,2330,1732,16,1,1025,4,2,387.00000000,193.50000000,8.85546077
real,25154,2144,1739,1,6,730,4,2,184.00000000,92.00000000,4.21034827
real,25155,1739,1732,6,11,780,4,2,184.00000000,92.00000000,4.21034827
real,25156,1732,1688,11,12,840,4,2,184.00000000,92.00000000,4.21034827
real,25157,1688,1638,12,5,880,4,2,184.00000000,92.00000000,4.21034827
real,25158,1638,2144,5,1,935,4,2,184.00000000,92.00000000,4.21034827
real,25159,2144,1564,1,4,1060,4,2,184.00000000,92.00000000,4.21034827
real,25160,1564,2144,4,1,1275,4,2,184.00000000,92.00000000,4.21034827
real,25163,1732,1725,11,18,810,4,1,184.00000000,184.00000000,8.42069655
real,25164,1725,1732,18,11,825,4,1,184.00000000,184.00000000,8.42069655
real,25170,2343,2345,1,5,730,4,2,59.00000000,29.50000000,1.35005733
real,25171,2345,2343,5,1,770,4,2,59.00000000,29.50000000,1.35005733
real,25172,2343,2361,1,11,960,4,2,59.00000000,29.50000000,1.35005733
real,25173,2361,2343,11,1,1140,4,2,59.00000000,29.50000000,1.35005733
real,25180,1796,1517,2,1,750,4,1,49.00000000,49.00000000,2.24246810
real,25183,1517,1690,1,2,450,4,1,49.00000000,49.00000000,2.24246810
real,25187,1690,1517,2,1,990,4,1,49.00000000,49.00000000,2.24246810
real,25192,1732,1723,1,2,530,4,1,305.00000000,305.00000000,13.95821982
real,25193,1723,1732,2,1,900,4,1,305.00000000,305.00000000,13.95821982
real,25206,1920,1434,1,16,505,4,2,145.00000000,72.50000000,3.31793750
real,25207,1434,1421,16,9,510,4,1,145.00000000,145.00000000,6.63587500
real,25208,1421,1920,9,1,570,4,1,145.00000000,145.00000000,6.63587500
real,25209,1920,1434,1,16,1080,4,1,145.00000000,145.00000000,6.63587500
real,25210,1434,1920,16,1,1095,4,2,145.00000000,72.50000000,3.31793750
real,25211,1460,1841,1,2,400,4,1,108.00000000,108.00000000,4.94258276
real,25212,1841,1460,2,1,1150,4,1,108.00000000,108.00000000,4.94258276
real,25223,2665,2632,1,2,520,4,1,22.00000000,22.00000000,1.00682241
real,25224,2632,2665,2,13,1050,4,1,22.00000000,22.00000000,1.00682241
real,25225,2665,2665,13,1,1230,4,1,22.00000000,22.00000000,1.00682241
real,25226,2665,2635,1,2,450,4,1,22.00000000,22.00000000,1.00682241
real,25227,2635,2665,2,1,1020,4,1,22.00000000,22.00000000,1.00682241
real,25236,2266,1750,1,2,450,4,1,369.00000000,369.00000000,16.88715775
real,25237,1750,2262,2,5,1080,4,1,369.00000000,369.00000000,16.88715775
real,25238,2262,2266,5,1,1140,4,1,369.00000000,369.00000000,16.88715775
real,25239,2266,2262,1,13,600,4,1,369.00000000,369.00000000,16.88715775
real,25240,2262,2262,13,5,730,4,1,369.00000000,369.00000000,16.88715775
real,25241,2262,2266,5,1,765,4,1,369.00000000,369.00000000,16.88715775
real,25273,2140,2134,1,16,1105,4,1,243.00000000,243.00000000,11.12081120
real,25274,2134,2033,16,12,1110,4,2,243.00000000,121.50000000,5.56040560
real,25275,2033,2134,12,16,1230,4,2,243.00000000,121.50000000,5.56040560
real,25276,2134,2140,16,8,1245,4,1,243.00000000,243.00000000,11.12081120
real,25277,2140,2140,8,1,1255,4,1,243.00000000,243.00000000,11.12081120
real,25278,2140,1652,1,5,660,4,1,243.00000000,243.00000000,11.12081120
real,25279,1652,2140,5,1,730,4,1,243.00000000,243.00000000,11.12081120
real,25284,2140,1692,1,16,495,4,2,243.00000000,121.50000000,5.56040560
real,25285,1692,2140,16,1,545,4,1,243.00000000,243.00000000,11.12081120
real,25286,2140,1692,1,16,860,4,1,243.00000000,243.00000000,11.12081120
real,25287,1692,2140,16,1,900,4,2,243.00000000,121.50000000,5.56040560
real,25301,2254,2248,1,3,990,4,2,137.00000000,68.50000000,3.13487888
real,25302,2248,2254,3,1,1035,4,2,137.00000000,68.50000000,3.13487888
real,25307,2026,2135,1,2,610,4,4,75.00000000,18.75000000,0.85808728
real,25308,2135,2040,2,12,960,4,2,75.00000000,37.50000000,1.71617457
real,25309,2040,2138,12,12,980,4,2,75.00000000,37.50000000,1.71617457
real,25310,2138,2026,12,1,1015,4,2,75.00000000,37.50000000,1.71617457
real,25311,2026,2136,1,12,1100,4,2,75.00000000,37.50000000,1.71617457
real,25312,2136,2141,12,12,1115,4,2,75.00000000,37.50000000,1.71617457
real,25313,2141,2142,12,12,1135,4,2,75.00000000,37.50000000,1.71617457
real,25314,2142,2149,12,12,1140,4,2,75.00000000,37.50000000,1.71617457
real,25315,2149,2140,12,12,1165,4,2,75.00000000,37.50000000,1.71617457
real,25316,2140,2125,12,8,1225,4,2,75.00000000,37.50000000,1.71617457
real,25317,2125,2026,8,1,1230,4,2,75.00000000,37.50000000,1.71617457
real,25368,3674,3675,1,2,930,4,1,102.00000000,102.00000000,4.66799482
real,25369,3675,3674,2,1,960,4,1,102.00000000,102.00000000,4.66799482
real,25370,3674,3674,1,13,1200,4,1,102.00000000,102.00000000,4.66799482
real,25371,3674,3674,13,1,1260,4,1,102.00000000,102.00000000,4.66799482
real,25374,3674,3674,5,1,1280,4,1,102.00000000,102.00000000,4.66799482
real,25413,1629,1630,1,16,510,4,1,285.00000000,285.00000000,13.04292672
real,25414,1630,1998,16,16,520,4,2,285.00000000,142.50000000,6.52146336
real,25415,1998,1629,16,1,545,4,1,285.00000000,285.00000000,13.04292672
real,25416,1629,1630,1,4,850,4,1,285.00000000,285.00000000,13.04292672
real,25417,1630,1629,4,1,960,4,1,285.00000000,285.00000000,13.04292672
real,25428,2373,2321,1,13,550,4,1,121.00000000,121.00000000,5.53752327
real,25429,2321,2326,13,5,675,4,1,121.00000000,121.00000000,5.53752327
real,25430,2326,2373,5,1,720,4,1,121.00000000,121.00000000,5.53752327
real,25431,2373,3440,1,2,360,4,1,121.00000000,121.00000000,5.53752327
real,25467,1590,1901,1,2,520,4,1,150.00000000,150.00000000,6.86469827
real,25468,1901,1590,2,1,980,4,1,150.00000000,150.00000000,6.86469827
real,25469,1590,1601,1,13,650,4,2,150.00000000,75.00000000,3.43234914
real,25471,1601,1590,7,1,880,4,2,150.00000000,75.00000000,3.43234914
real,25480,1940,1817,1,7,1110,4,1,144.00000000,144.00000000,6.59011034
real,25481,1817,1940,7,1,1305,4,1,144.00000000,144.00000000,6.59011034
real,25482,1940,1936,1,16,460,4,3,144.00000000,48.00000000,2.19670345
real,25488,1936,1940,16,1,1060,4,3,144.00000000,48.00000000,2.19670345
real,25491,2019,2010,7,1,1180,4,2,86.00000000,43.00000000,1.96788017
real,25495,2286,2346,1,16,465,4,2,184.00000000,92.00000000,4.21034827
real,25498,1837,2346,2,16,885,4,2,184.00000000,92.00000000,4.21034827
real,25499,2346,2286,16,1,930,4,3,184.00000000,61.33333333,2.80689885
real,25500,2286,1837,1,2,450,4,1,184.00000000,184.00000000,8.42069655
real,25511,2128,2089,1,2,455,4,1,715.00000000,715.00000000,32.72172843
real,25512,2089,2128,2,1,1220,4,1,715.00000000,715.00000000,32.72172843
real,25513,2128,2096,1,16,450,4,2,715.00000000,357.50000000,16.36086421
real,25514,2096,1496,16,2,465,4,1,715.00000000,715.00000000,32.72172843
real,25515,1496,2128,2,1,1170,4,1,715.00000000,715.00000000,32.72172843
real,25526,1429,1432,1,16,455,4,3,108.00000000,36.00000000,1.64752759
real,25527,1432,1431,16,16,460,4,2,108.00000000,54.00000000,2.47129138
real,25528,1431,1429,16,1,470,4,1,108.00000000,108.00000000,4.94258276
real,25529,1429,1431,1,16,860,4,1,108.00000000,108.00000000,4.94258276
real,25530,1431,1429,16,1,870,4,2,108.00000000,54.00000000,2.47129138
real,25565,2393,1416,1,2,465,4,3,202.00000000,67.33333333,3.08148678
real,25566,1416,2393,2,1,1090,4,3,202.00000000,67.33333333,3.08148678
real,25567,2393,2396,1,2,540,4,1,202.00000000,202.00000000,9.24446034
real,25568,2396,2393,2,1,810,4,1,202.00000000,202.00000000,9.24446034
real,25573,1545,2000,1,14,465,4,1,233.00000000,233.00000000,10.66316465
real,25574,2000,1545,14,1,710,4,1,233.00000000,233.00000000,10.66316465
real,25626,3604,3634,1,16,780,4,1,121.00000000,121.00000000,5.53752327
real,25627,3634,3633,16,7,835,4,2,121.00000000,60.50000000,2.76876164
real,25628,3633,2539,7,5,870,4,2,121.00000000,60.50000000,2.76876164
real,25629,2539,3634,5,16,975,4,2,121.00000000,60.50000000,2.76876164
real,25630,3634,3604,16,1,1025,4,1,121.00000000,121.00000000,5.53752327
real,25631,3604,3646,1,18,570,4,1,121.00000000,121.00000000,5.53752327
real,25632,3646,3633,18,7,765,4,2,121.00000000,60.50000000,2.76876164
real,25645,2415,2377,1,14,650,4,2,166.00000000,83.00000000,3.79846638
real,25646,2377,2367,14,5,785,4,2,166.00000000,83.00000000,3.79846638
real,25647,2367,2415,5,1,860,4,2,166.00000000,83.00000000,3.79846638
real,25648,2415,1727,1,2,475,4,1,166.00000000,166.00000000,7.59693275
real,25649,1727,2415,2,1,1040,4,1,166.00000000,166.00000000,7.59693275
real,25666,1406,1457,2,2,755,4,1,159.00000000,159.00000000,7.27658017
real,25667,1457,1426,2,10,775,4,1,159.00000000,159.00000000,7.27658017
real,25668,1426,1409,10,6,780,4,1,159.00000000,159.00000000,7.27658017
real,25669,1409,1406,6,2,790,4,1,159.00000000,159.00000000,7.27658017
real,25670,1406,1940,2,5,945,4,1,159.00000000,159.00000000,7.27658017
real,25691,3491,3575,1,2,230,4,1,200.00000000,200.00000000,9.15293103
real,25694,3575,3491,2,5,960,4,1,200.00000000,200.00000000,9.15293103
real,25695,3491,3491,5,1,995,4,1,200.00000000,200.00000000,9.15293103
real,25714,1571,1470,1,9,870,4,1,161.00000000,161.00000000,7.36810948
real,25715,1470,1593,9,5,960,4,1,161.00000000,161.00000000,7.36810948
real,25716,1593,1579,5,5,1020,4,1,161.00000000,161.00000000,7.36810948
real,25717,1579,1514,5,5,1065,4,1,161.00000000,161.00000000,7.36810948
real,25718,1514,1571,5,1,1125,4,1,161.00000000,161.00000000,7.36810948
real,25727,1980,1976,1,13,555,4,1,184.00000000,184.00000000,8.42069655
real,25728,1976,1800,13,5,645,4,2,184.00000000,92.00000000,4.21034827
real,25729,1800,1980,5,1,750,4,1,184.00000000,184.00000000,8.42069655
real,25730,1980,1800,1,6,615,4,1,184.00000000,184.00000000,8.42069655
real,25731,1800,1980,6,1,670,4,1,184.00000000,184.00000000,8.42069655
real,25732,1980,1456,1,13,705,4,1,184.00000000,184.00000000,8.42069655
real,25733,1456,1980,13,1,855,4,1,184.00000000,184.00000000,8.42069655
real,25734,1989,1478,1,2,405,4,1,129.00000000,129.00000000,5.90364051
real,25737,1480,1478,7,2,1055,4,1,129.00000000,129.00000000,5.90364051
real,25738,1478,1998,2,5,1110,4,1,129.00000000,129.00000000,5.90364051
real,25739,1998,1989,5,1,1155,4,1,129.00000000,129.00000000,5.90364051
real,25740,1470,1480,1,13,330,4,1,182.00000000,182.00000000,8.32916724
real,25743,1465,1470,5,1,1020,4,1,182.00000000,182.00000000,8.32916724
real,25776,1957,1959,1,3,675,4,1,129.00000000,129.00000000,5.90364051
real,25777,1959,1994,3,18,695,4,1,129.00000000,129.00000000,5.90364051
real,25778,1994,1998,18,12,710,4,1,129.00000000,129.00000000,5.90364051
real,25779,1998,1550,12,12,725,4,1,129.00000000,129.00000000,5.90364051
real,25780,1550,1945,12,10,750,4,1,129.00000000,129.00000000,5.90364051
real,25781,1945,1878,10,7,915,4,1,129.00000000,129.00000000,5.90364051
real,25782,1878,1957,7,1,1030,4,1,129.00000000,129.00000000,5.90364051
real,25790,1465,1448,1,7,740,4,1,374.00000000,374.00000000,17.11598102
real,25791,1448,1564,7,4,770,4,1,374.00000000,374.00000000,17.11598102
real,25792,1564,1863,4,2,840,4,1,374.00000000,374.00000000,17.11598102
real,25793,1863,1448,2,6,1005,4,1,374.00000000,374.00000000,17.11598102
real,25794,1448,1465,6,1,1035,4,1,374.00000000,374.00000000,17.11598102
real,25805,2595,2631,1,18,915,4,1,37.00000000,37.00000000,1.69329224
real,25806,2631,2630,18,6,925,4,1,37.00000000,37.00000000,1.69329224
real,25807,2630,2595,6,1,940,4,1,37.00000000,37.00000000,1.69329224
real,25808,2595,2631,1,5,680,4,1,37.00000000,37.00000000,1.69329224
real,25809,2631,2626,5,2,690,4,1,37.00000000,37.00000000,1.69329224
real,25810,2626,2637,2,6,720,4,1,37.00000000,37.00000000,1.69329224
real,25811,2637,2595,6,1,750,4,1,37.00000000,37.00000000,1.69329224
real,25824,2147,1486,1,2,450,4,1,244.00000000,244.00000000,11.16657586
real,25825,1486,2147,2,1,795,4,1,244.00000000,244.00000000,11.16657586
real,25826,2147,2150,1,13,960,4,1,244.00000000,244.00000000,11.16657586
real,25827,2150,2147,13,1,1005,4,1,244.00000000,244.00000000,11.16657586
real,25828,2147,2119,1,16,470,4,3,244.00000000,81.33333333,3.72219195
real,25829,2119,1986,16,16,505,4,2,244.00000000,122.00000000,5.58328793
real,25830,1986,1920,16,3,535,4,1,244.00000000,244.00000000,11.16657586
real,25831,1920,2332,3,5,585,4,1,244.00000000,244.00000000,11.16657586
real,25832,2332,2382,5,3,640,4,1,244.00000000,244.00000000,11.16657586
real,25833,2382,2338,3,3,655,4,1,244.00000000,244.00000000,11.16657586
real,25834,2338,1986,3,16,670,4,1,244.00000000,244.00000000,11.16657586
real,25835,1986,2147,16,1,720,4,2,244.00000000,122.00000000,5.58328793
real,25836,2147,2150,1,13,1200,4,1,244.00000000,244.00000000,11.16657586
real,25837,2150,2147,13,1,1245,4,1,244.00000000,244.00000000,11.16657586
real,25864,1665,1809,1,2,515,4,1,223.00000000,223.00000000,10.20551810
real,25865,1809,1976,2,5,750,4,1,223.00000000,223.00000000,10.20551810
real,25866,1976,1809,5,2,800,4,1,223.00000000,223.00000000,10.20551810
real,25867,1809,1665,2,1,1110,4,1,223.00000000,223.00000000,10.20551810
real,25893,2628,2632,1,12,360,4,1,38.00000000,38.00000000,1.73905690
real,25894,2632,2632,12,10,365,4,1,38.00000000,38.00000000,1.73905690
real,25895,2632,2632,10,2,370,4,1,38.00000000,38.00000000,1.73905690
real,25896,2632,2631,2,6,1150,4,1,38.00000000,38.00000000,1.73905690
real,25897,2631,2632,6,2,1165,4,1,38.00000000,38.00000000,1.73905690
real,25898,2632,2628,2,1,1260,4,1,38.00000000,38.00000000,1.73905690
real,25899,2628,2624,1,2,375,4,1,38.00000000,38.00000000,1.73905690
real,25900,2624,2624,2,5,875,4,1,38.00000000,38.00000000,1.73905690
real,25901,2624,2628,5,1,895,4,1,38.00000000,38.00000000,1.73905690
real,25904,1599,1493,1,5,1080,4,2,72.00000000,36.00000000,1.64752759
real,25905,1493,1600,5,11,1145,4,2,72.00000000,36.00000000,1.64752759
real,25906,1600,1599,11,1,1245,4,2,72.00000000,36.00000000,1.64752759
real,25908,1601,1600,14,14,770,4,1,72.00000000,72.00000000,3.29505517
real,25909,1600,1599,14,1,1050,4,1,72.00000000,72.00000000,3.29505517
real,25913,2064,2747,1,9,495,4,1,99.00000000,99.00000000,4.53070086
real,25914,2747,2045,9,5,585,4,1,99.00000000,99.00000000,4.53070086
real,25915,2045,2045,5,5,660,4,1,99.00000000,99.00000000,4.53070086
real,25916,2045,2064,5,1,675,4,1,99.00000000,99.00000000,4.53070086
real,25931,1961,1976,1,16,460,4,3,611.00000000,203.66666667,9.32073476
real,25932,1976,1961,16,1,475,4,1,611.00000000,611.00000000,27.96220429
real,25933,1961,1972,1,16,795,4,1,611.00000000,611.00000000,27.96220429
real,25934,1972,1995,16,16,805,4,3,611.00000000,203.66666667,9.32073476
real,25935,1995,1961,16,1,815,4,1,611.00000000,611.00000000,27.96220429
real,25936,1961,1973,1,16,840,4,1,611.00000000,611.00000000,27.96220429
real,25937,1973,1993,16,9,860,4,2,611.00000000,305.50000000,13.98110215
real,25938,1993,1957,9,7,900,4,2,611.00000000,305.50000000,13.98110215
real,25939,1957,1957,7,8,915,4,2,611.00000000,305.50000000,13.98110215
real,25940,1957,1975,8,5,920,4,2,611.00000000,305.50000000,13.98110215
real,25941,1975,1976,5,16,940,4,2,611.00000000,305.50000000,13.98110215
real,25942,1976,1858,16,13,970,4,4,611.00000000,152.75000000,6.99055107
real,25943,1858,1961,13,1,1090,4,4,611.00000000,152.75000000,6.99055107
real,25999,2230,2225,1,3,605,4,1,184.00000000,184.00000000,8.42069655
real,26000,2225,2230,3,1,615,4,1,184.00000000,184.00000000,8.42069655
real,26001,2230,2262,1,2,450,4,2,184.00000000,92.00000000,4.21034827
real,26002,2262,1690,2,2,485,4,1,184.00000000,184.00000000,8.42069655
real,26003,1690,2230,2,1,780,4,2,184.00000000,92.00000000,4.21034827
real,26005,2262,1690,16,2,480,4,1,184.00000000,184.00000000,8.42069655
real,26013,2061,2060,6,1,1035,4,1,63.00000000,63.00000000,2.88317327
real,26014,2060,2067,1,10,660,4,1,63.00000000,63.00000000,2.88317327
real,26015,2067,2060,10,18,675,4,1,63.00000000,63.00000000,2.88317327
real,26016,2060,2048,18,6,690,4,1,63.00000000,63.00000000,2.88317327
real,26017,2048,2060,6,1,695,4,1,63.00000000,63.00000000,2.88317327
real,26028,3454,3538,1,6,390,4,1,203.00000000,203.00000000,9.29022499
real,26029,3538,3468,6,2,410,4,1,203.00000000,203.00000000,9.29022499
real,26030,3468,3479,2,7,1090,4,1,203.00000000,203.00000000,9.29022499
real,26031,3479,3454,7,1,1245,4,1,203.00000000,203.00000000,9.29022499
real,26032,1792,1579,1,2,405,4,1,125.00000000,125.00000000,5.72058189
real,26033,1579,1792,2,1,1035,4,1,125.00000000,125.00000000,5.72058189
real,26041,1944,1807,1,2,365,4,1,107.00000000,107.00000000,4.89681810
real,26042,1807,1944,2,1,990,4,1,107.00000000,107.00000000,4.89681810
real,26043,1944,2119,1,2,365,4,1,107.00000000,107.00000000,4.89681810
real,26044,2119,1944,2,1,850,4,1,107.00000000,107.00000000,4.89681810
real,26045,1944,1937,1,9,915,4,1,107.00000000,107.00000000,4.89681810
real,26046,1937,1944,9,1,980,4,1,107.00000000,107.00000000,4.89681810
real,26064,2297,2297,1,13,1070,4,1,139.00000000,139.00000000,6.36128707
real,26065,2297,2297,13,1,1145,4,1,139.00000000,139.00000000,6.36128707
real,26068,2297,2347,1,9,690,4,1,139.00000000,139.00000000,6.36128707
real,26069,2347,2265,9,18,750,4,1,139.00000000,139.00000000,6.36128707
real,26070,2265,2265,18,5,840,4,1,139.00000000,139.00000000,6.36128707
real,26071,2265,2297,5,1,860,4,1,139.00000000,139.00000000,6.36128707
real,26072,2297,2346,1,13,1020,4,1,139.00000000,139.00000000,6.36128707
real,26073,2346,2297,13,1,1125,4,1,139.00000000,139.00000000,6.36128707
real,26074,1750,1739,1,2,565,4,1,93.00000000,93.00000000,4.25611293
real,26075,1739,1750,2,1,1000,4,1,93.00000000,93.00000000,4.25611293
real,26078,2044,2064,11,8,810,4,1,113.00000000,113.00000000,5.17140603
real,26079,2064,2045,8,5,820,4,1,113.00000000,113.00000000,5.17140603
real,26084,3644,3633,1,8,405,4,1,170.00000000,170.00000000,7.77999137
real,26085,3633,1642,8,2,440,4,1,170.00000000,170.00000000,7.77999137
real,26086,1642,3644,2,1,985,4,1,170.00000000,170.00000000,7.77999137
real,26087,3443,3484,1,2,480,4,1,128.00000000,128.00000000,5.85787586
real,26088,3484,3443,2,1,660,4,1,128.00000000,128.00000000,5.85787586
real,26092,1911,1540,1,13,1020,4,2,69.00000000,34.50000000,1.57888060
real,26093,1540,1912,13,8,1070,4,2,69.00000000,34.50000000,1.57888060
