scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
real,35861,552,540,16,1,455,4,1,2554.00000000,2554.00000000,120.40843193
real,35862,540,560,1,5,800,4,2,2554.00000000,1277.00000000,60.20421597
real,35863,560,540,5,1,900,4,2,2554.00000000,1277.00000000,60.20421597
real,35864,540,539,1,16,985,4,1,2554.00000000,2554.00000000,120.40843193
real,35865,539,540,16,1,995,4,2,2554.00000000,1277.00000000,60.20421597
real,35866,540,538,1,16,1000,4,1,2554.00000000,2554.00000000,120.40843193
real,35867,538,540,16,1,1025,4,2,2554.00000000,1277.00000000,60.20421597
real,35914,609,618,5,1,1095,4,2,206.00000000,103.00000000,4.85593911
real,35924,415,444,1,2,360,4,1,203.00000000,203.00000000,9.57044310
real,35925,444,415,2,1,1025,4,1,203.00000000,203.00000000,9.57044310
real,35926,415,430,1,2,420,4,1,203.00000000,203.00000000,9.57044310
real,35927,430,415,2,1,930,4,1,203.00000000,203.00000000,9.57044310
real,35966,2986,2995,5,1,735,4,1,128.70328669,128.70328669,6.06772159
real,35967,3398,3376,1,2,480,4,1,314.00000000,314.00000000,14.80354253
real,35968,3376,3398,2,1,1020,4,1,314.00000000,314.00000000,14.80354253
real,35969,424,418,1,8,480,4,1,51.00000000,51.00000000,2.40439704
real,35970,418,423,8,7,490,4,1,51.00000000,51.00000000,2.40439704
real,35971,423,735,7,2,505,4,1,51.00000000,51.00000000,2.40439704
real,35972,735,423,2,5,1055,4,1,51.00000000,51.00000000,2.40439704
real,35973,423,423,5,7,1090,4,1,51.00000000,51.00000000,2.40439704
real,35974,423,424,7,1,1115,4,1,51.00000000,51.00000000,2.40439704
real,36000,3191,3158,1,2,405,4,1,138.00000000,138.00000000,6.50601551
real,36001,3158,3158,2,8,870,4,1,138.00000000,138.00000000,6.50601551
real,36002,3158,3184,8,12,880,4,1,138.00000000,138.00000000,6.50601551
real,36003,3184,3192,12,5,910,4,1,138.00000000,138.00000000,6.50601551
real,36004,3192,3191,5,1,925,4,1,138.00000000,138.00000000,6.50601551
real,36009,3192,3192,5,1,995,4,1,138.00000000,138.00000000,6.50601551
real,36014,639,514,5,3,790,4,1,192.00000000,192.00000000,9.05184766
real,36015,514,670,3,8,935,4,1,192.00000000,192.00000000,9.05184766
real,36026,688,476,1,13,585,4,1,67.00000000,67.00000000,3.15871767
real,36027,476,427,13,7,705,4,1,67.00000000,67.00000000,3.15871767
real,36028,427,444,7,11,780,4,1,67.00000000,67.00000000,3.15871767
real,36029,444,688,11,1,960,4,1,67.00000000,67.00000000,3.15871767
real,36030,530,567,1,3,510,4,1,57.00000000,57.00000000,2.68726727
real,36031,567,531,3,10,660,4,1,57.00000000,57.00000000,2.68726727
real,36032,531,530,10,1,685,4,1,57.00000000,57.00000000,2.68726727
real,36033,530,732,1,7,730,4,1,57.00000000,57.00000000,2.68726727
real,36034,732,530,7,1,850,4,1,57.00000000,57.00000000,2.68726727
real,36037,1226,1204,1,2,490,4,1,344.00000000,344.00000000,16.21789373
real,36038,1204,1226,2,1,1260,4,1,344.00000000,344.00000000,16.21789373
real,36045,1152,1160,1,10,510,4,2,52.00000000,26.00000000,1.22577104
real,36061,673,664,1,2,540,4,1,159.00000000,159.00000000,7.49606135
real,36062,664,673,2,1,1045,4,1,159.00000000,159.00000000,7.49606135
real,36063,673,562,1,2,525,4,1,159.00000000,159.00000000,7.49606135
real,36064,562,673,2,1,780,4,1,159.00000000,159.00000000,7.49606135
real,36065,673,562,1,2,890,4,1,159.00000000,159.00000000,7.49606135
real,36066,562,673,2,1,1150,4,1,159.00000000,159.00000000,7.49606135
real,36105,2927,2842,5,3,870,4,3,198.00000000,66.00000000,3.11157263
real,36118,404,664,1,2,600,4,1,192.00000000,192.00000000,9.05184766
real,36119,664,404,2,1,1075,4,1,192.00000000,192.00000000,9.05184766
real,36120,404,479,1,5,660,4,2,192.00000000,96.00000000,4.52592383
real,36121,479,510,5,7,740,4,2,192.00000000,96.00000000,4.52592383
real,36122,510,404,7,1,840,4,2,192.00000000,96.00000000,4.52592383
real,36123,404,411,1,5,930,4,1,192.00000000,192.00000000,9.05184766
real,36124,411,404,5,1,970,4,1,192.00000000,192.00000000,9.05184766
real,36139,2890,2926,1,7,1110,4,2,135.00000000,67.50000000,3.18229019
real,36140,2926,2890,7,1,1260,4,2,135.00000000,67.50000000,3.18229019
real,36141,2890,3287,1,9,615,4,1,135.00000000,135.00000000,6.36458039
real,36142,3287,3287,9,10,630,4,1,135.00000000,135.00000000,6.36458039
real,36143,3287,2917,10,13,645,4,1,135.00000000,135.00000000,6.36458039
real,36144,2917,2890,13,1,740,4,1,135.00000000,135.00000000,6.36458039
real,36155,3220,3163,1,2,450,4,1,126.00000000,126.00000000,5.94027503
real,36156,3163,3152,2,5,930,4,1,126.00000000,126.00000000,5.94027503
real,36157,3152,3220,5,1,975,4,1,126.00000000,126.00000000,5.94027503
real,36161,3220,3220,1,6,1130,4,2,126.00000000,63.00000000,2.97013751
real,36162,3220,3220,6,1,1160,4,2,126.00000000,63.00000000,2.97013751
real,36163,2923,2934,1,16,335,4,1,73.00000000,73.00000000,3.44158791
real,36164,2934,746,16,2,350,4,2,73.00000000,36.50000000,1.72079396
real,36165,746,2934,2,16,900,4,2,73.00000000,36.50000000,1.72079396
real,36166,2934,2917,16,5,975,4,1,73.00000000,73.00000000,3.44158791
real,36167,2917,2923,5,1,990,4,1,73.00000000,73.00000000,3.44158791
real,36168,2923,2924,1,16,1125,4,2,73.00000000,36.50000000,1.72079396
real,36169,2924,2923,16,1,1135,4,1,73.00000000,73.00000000,3.44158791
real,36170,2923,2840,1,16,1160,4,2,73.00000000,36.50000000,1.72079396
real,36171,2840,2918,16,16,1170,4,3,73.00000000,24.33333333,1.14719597
real,36172,2918,2923,16,1,1185,4,1,73.00000000,73.00000000,3.44158791
real,36173,2923,2924,1,16,1200,4,1,73.00000000,73.00000000,3.44158791
real,36174,2924,2923,16,1,1205,4,2,73.00000000,36.50000000,1.72079396
real,36175,2923,2918,1,16,1260,4,1,73.00000000,73.00000000,3.44158791
real,36176,2918,2840,16,16,1275,4,3,73.00000000,24.33333333,1.14719597
real,36177,2840,2923,16,1,1290,4,2,73.00000000,36.50000000,1.72079396
real,36178,2923,2918,1,16,585,4,2,73.00000000,36.50000000,1.72079396
real,36179,2918,2923,16,1,595,4,1,73.00000000,73.00000000,3.44158791
real,36180,2923,2928,1,2,660,4,1,73.00000000,73.00000000,3.44158791
real,36181,2928,2924,2,16,850,4,1,73.00000000,73.00000000,3.44158791
real,36182,2924,2923,16,1,855,4,2,73.00000000,36.50000000,1.72079396
real,36183,2923,2918,1,16,905,4,1,73.00000000,73.00000000,3.44158791
real,36184,2918,2923,16,1,920,4,2,73.00000000,36.50000000,1.72079396
real,36219,3175,3133,1,2,300,4,1,125.00000000,125.00000000,5.89312999
real,36220,3133,3175,2,1,1110,4,1,125.00000000,125.00000000,5.89312999
real,36241,3324,3328,1,2,310,4,1,156.00000000,156.00000000,7.35462623
real,36242,3328,3324,2,1,810,4,1,156.00000000,156.00000000,7.35462623
real,36249,2982,2984,9,7,780,4,2,139.00000000,69.50000000,3.27658027
real,36250,2984,2923,7,1,795,4,2,139.00000000,69.50000000,3.27658027
real,36251,2923,2930,1,5,870,4,1,139.00000000,139.00000000,6.55316055
real,36252,2930,2930,5,5,880,4,1,139.00000000,139.00000000,6.55316055
real,36253,2930,2923,5,5,885,4,1,139.00000000,139.00000000,6.55316055
real,36254,2923,2923,5,1,895,4,1,139.00000000,139.00000000,6.55316055
real,36255,2923,2929,1,16,930,4,1,139.00000000,139.00000000,6.55316055
real,36256,2929,2923,16,5,940,4,1,139.00000000,139.00000000,6.55316055
real,36257,2923,2841,5,16,960,4,1,139.00000000,139.00000000,6.55316055
real,36258,2841,2923,16,1,970,4,2,139.00000000,69.50000000,3.27658027
real,36259,2923,2982,1,9,480,4,2,139.00000000,69.50000000,3.27658027
real,36276,741,732,16,7,1155,4,4,104.00000000,26.00000000,1.22577104
real,36277,732,741,7,16,1280,4,4,104.00000000,26.00000000,1.22577104
real,36302,3045,3051,1,10,600,4,1,242.98873426,242.98873426,11.45571357
real,36303,3051,3050,10,10,620,4,1,242.98873426,242.98873426,11.45571357
real,36304,3050,3021,10,5,650,4,1,242.98873426,242.98873426,11.45571357
real,36305,3021,3046,5,5,675,4,1,242.98873426,242.98873426,11.45571357
real,36306,3046,3045,5,1,690,4,1,242.98873426,242.98873426,11.45571357
real,36307,430,430,1,16,655,4,4,771.00000000,192.75000000,9.08720644
real,36308,430,755,16,2,660,4,1,771.00000000,771.00000000,36.34882577
real,36309,755,430,2,16,870,4,1,771.00000000,771.00000000,36.34882577
real,36310,430,430,16,1,905,4,5,771.00000000,154.20000000,7.26976515
real,36314,430,499,1,2,400,4,1,771.00000000,771.00000000,36.34882577
real,36315,499,430,2,1,960,4,1,771.00000000,771.00000000,36.34882577
real,36325,414,404,1,11,690,4,1,55.00000000,55.00000000,2.59297720
real,36328,404,414,11,1,885,4,1,55.00000000,55.00000000,2.59297720
real,36338,748,735,1,9,460,4,1,56.00000000,56.00000000,2.64012224
real,36339,735,740,9,11,555,4,1,56.00000000,56.00000000,2.64012224
real,36340,740,412,11,10,580,4,1,56.00000000,56.00000000,2.64012224
real,36341,412,411,10,5,585,4,1,56.00000000,56.00000000,2.64012224
real,36342,411,748,5,1,590,4,1,56.00000000,56.00000000,2.64012224
real,36343,748,484,1,5,1080,4,3,56.00000000,18.66666667,0.88004075
real,36344,484,466,5,5,1110,4,3,56.00000000,18.66666667,0.88004075
real,36345,466,427,5,5,1160,4,3,56.00000000,18.66666667,0.88004075
real,36346,427,423,5,7,1210,4,2,56.00000000,28.00000000,1.32006112
real,36347,423,748,7,1,1335,4,2,56.00000000,28.00000000,1.32006112
real,36379,2920,2926,1,2,495,4,1,132.00000000,132.00000000,6.22314527
real,36380,2926,2920,2,1,1020,4,1,132.00000000,132.00000000,6.22314527
real,36381,2920,2920,1,5,910,4,1,132.00000000,132.00000000,6.22314527
real,36382,2920,2920,5,1,925,4,1,132.00000000,132.00000000,6.22314527
real,36389,3310,3109,1,2,480,4,1,156.00000000,156.00000000,7.35462623
real,36390,3109,3296,2,8,1040,4,1,156.00000000,156.00000000,7.35462623
real,36391,3296,3296,8,5,1050,4,1,156.00000000,156.00000000,7.35462623
real,36392,3296,3296,5,6,1080,4,1,156.00000000,156.00000000,7.35462623
real,36393,3296,3314,6,5,1090,4,1,156.00000000,156.00000000,7.35462623
real,36394,3314,3310,5,1,1120,4,1,156.00000000,156.00000000,7.35462623
real,36400,3324,3328,1,2,375,4,1,107.00000000,107.00000000,5.04451927
real,36401,3328,3324,2,1,1020,4,1,107.00000000,107.00000000,5.04451927
real,36402,3324,3381,1,13,1080,4,1,107.00000000,107.00000000,5.04451927
real,36403,3381,3324,13,1,1200,4,1,107.00000000,107.00000000,5.04451927
real,36405,574,594,1,16,995,4,5,852.00000000,170.40000000,8.03351480
real,36406,594,595,16,16,1020,4,6,852.00000000,142.00000000,6.69459567
real,36407,595,623,16,16,1065,4,4,852.00000000,213.00000000,10.04189350
real,36408,623,595,16,16,1085,4,5,852.00000000,170.40000000,8.03351480
real,36412,595,574,16,1,1120,4,7,852.00000000,121.71428571,5.73822486
real,36475,2837,2924,1,16,410,4,2,52.00000000,26.00000000,1.22577104
real,36476,2924,2934,16,2,435,4,1,52.00000000,52.00000000,2.45154208
real,36477,2934,2837,2,1,690,4,1,52.00000000,52.00000000,2.45154208
real,36478,2837,2934,1,2,810,4,1,52.00000000,52.00000000,2.45154208
real,36479,2934,2937,2,11,1230,4,1,52.00000000,52.00000000,2.45154208
real,36480,2937,2837,11,1,1270,4,2,52.00000000,26.00000000,1.22577104
real,36493,2934,2921,1,16,1020,4,2,73.00000000,36.50000000,1.72079396
real,36494,2921,2934,16,1,1040,4,3,73.00000000,24.33333333,1.14719597
real,36495,2934,2921,1,16,525,4,2,73.00000000,36.50000000,1.72079396
real,36508,415,746,1,2,510,4,1,142.00000000,142.00000000,6.69459567
real,36509,746,732,2,13,1110,4,1,142.00000000,142.00000000,6.69459567
real,36510,732,415,13,1,1200,4,1,142.00000000,142.00000000,6.69459567
real,36513,665,667,1,13,1125,4,1,213.00000000,213.00000000,10.04189350
real,36514,667,665,13,1,1200,4,1,213.00000000,213.00000000,10.04189350
real,36524,1321,3184,2,15,450,4,1,199.00000000,199.00000000,9.38186294
real,36525,3184,3183,15,7,600,4,1,199.00000000,199.00000000,9.38186294
real,36526,3183,3191,7,1,645,4,1,199.00000000,199.00000000,9.38186294
real,36527,3191,3192,1,8,780,4,1,199.00000000,199.00000000,9.38186294
real,36528,3192,3191,8,1,795,4,1,199.00000000,199.00000000,9.38186294
real,36529,3191,3192,1,5,880,4,1,199.00000000,199.00000000,9.38186294
real,36530,3192,3191,5,1,910,4,1,199.00000000,199.00000000,9.38186294
real,36532,499,669,1,2,380,4,1,63.00000000,63.00000000,2.97013751
real,36533,669,499,2,1,965,4,1,63.00000000,63.00000000,2.97013751
real,36534,499,499,1,5,850,4,1,63.00000000,63.00000000,2.97013751
real,36535,499,499,5,1,940,4,1,63.00000000,63.00000000,2.97013751
real,36538,2931,2921,1,9,405,4,2,132.00000000,66.00000000,3.11157263
real,36539,2921,2931,9,1,630,4,2,132.00000000,66.00000000,3.11157263
real,36554,623,591,5,1,1125,4,1,295.00000000,295.00000000,13.90778677
real,36557,716,732,1,13,270,4,1,76.00000000,76.00000000,3.58302303
real,36558,732,716,13,1,360,4,1,76.00000000,76.00000000,3.58302303
real,36559,716,727,1,16,465,4,2,76.00000000,38.00000000,1.79151152
real,36560,727,714,16,2,490,4,1,76.00000000,76.00000000,3.58302303
real,36561,714,727,2,4,690,4,1,76.00000000,76.00000000,3.58302303
real,36562,727,714,4,2,760,4,1,76.00000000,76.00000000,3.58302303
real,36563,714,716,2,1,990,4,1,76.00000000,76.00000000,3.58302303
real,36564,716,688,1,9,525,4,1,76.00000000,76.00000000,3.58302303
real,36565,688,716,9,1,645,4,1,76.00000000,76.00000000,3.58302303
real,36566,716,727,1,4,705,4,1,76.00000000,76.00000000,3.58302303
real,36567,727,716,4,1,760,4,2,76.00000000,38.00000000,1.79151152
real,36577,460,480,1,2,510,4,1,432.00000000,432.00000000,20.36665724
real,36578,480,460,2,1,1020,4,1,432.00000000,432.00000000,20.36665724
real,36579,460,427,1,16,1140,4,2,432.00000000,216.00000000,10.18332862
real,36580,427,466,16,10,1170,4,2,432.00000000,216.00000000,10.18332862
real,36581,466,466,10,8,1190,4,2,432.00000000,216.00000000,10.18332862
real,36582,466,460,8,1,1200,4,2,432.00000000,216.00000000,10.18332862
real,36583,460,588,1,2,480,4,1,432.00000000,432.00000000,20.36665724
real,36584,588,460,2,1,970,4,1,432.00000000,432.00000000,20.36665724
real,36586,427,466,16,10,1170,4,2,432.00000000,216.00000000,10.18332862
real,36588,466,460,8,1,1200,4,2,432.00000000,216.00000000,10.18332862
real,36625,2937,2929,1,2,370,4,1,184.00000000,184.00000000,8.67468734
real,36626,2929,2937,2,1,840,4,1,184.00000000,184.00000000,8.67468734
real,36627,2937,2917,1,5,880,4,1,184.00000000,184.00000000,8.67468734
real,36628,2917,2935,5,5,960,4,1,184.00000000,184.00000000,8.67468734
real,36629,2935,2937,5,1,1010,4,1,184.00000000,184.00000000,8.67468734
real,36630,2937,2922,1,2,480,4,1,184.00000000,184.00000000,8.67468734
real,36631,2922,2937,2,1,1050,4,1,184.00000000,184.00000000,8.67468734
real,36645,3305,3302,1,7,690,4,3,289.00000000,96.33333333,4.54163884
real,36646,3302,3305,7,1,780,4,3,289.00000000,96.33333333,4.54163884
real,36657,759,750,1,18,855,4,1,192.00000000,192.00000000,9.05184766
real,36658,750,741,18,2,875,4,1,192.00000000,192.00000000,9.05184766
real,36659,741,748,2,10,1020,4,1,192.00000000,192.00000000,9.05184766
real,36660,748,750,10,5,1060,4,1,192.00000000,192.00000000,9.05184766
real,36661,750,759,5,1,1080,4,1,192.00000000,192.00000000,9.05184766
real,36678,3161,3381,1,2,525,4,1,51.00000000,51.00000000,2.40439704
real,36679,3381,3161,2,1,1050,4,1,51.00000000,51.00000000,2.40439704
real,36685,3159,3161,1,2,615,4,1,138.00000000,138.00000000,6.50601551
real,36689,3161,3153,2,7,1130,4,1,138.00000000,138.00000000,6.50601551
real,36690,3153,3159,7,1,1290,4,1,138.00000000,138.00000000,6.50601551
real,36699,974,972,1,7,1185,4,2,77.00000000,38.50000000,1.81508404
real,36700,972,913,7,16,1270,4,2,77.00000000,38.50000000,1.81508404
real,36701,913,974,16,1,1300,4,1,77.00000000,77.00000000,3.63016807
real,36722,624,2879,1,2,415,4,1,108.00000000,108.00000000,5.09166431
real,36723,2879,2879,2,6,735,4,1,108.00000000,108.00000000,5.09166431
real,36724,2879,2879,6,6,745,4,1,108.00000000,108.00000000,5.09166431
real,36725,2879,624,6,1,910,4,1,108.00000000,108.00000000,5.09166431
real,36726,755,741,1,2,465,4,1,192.00000000,192.00000000,9.05184766
real,36727,741,745,2,11,960,4,1,192.00000000,192.00000000,9.05184766
real,36728,745,755,11,1,1140,4,1,192.00000000,192.00000000,9.05184766
real,36731,3270,499,1,2,525,4,1,195.27605856,195.27605856,9.20629757
real,36732,499,3270,2,1,1170,4,1,195.27605856,195.27605856,9.20629757
real,36815,728,741,2,7,700,4,1,61.00000000,61.00000000,2.87584743
real,36816,741,728,7,2,735,4,1,61.00000000,61.00000000,2.87584743
real,36822,443,2890,1,14,490,4,1,190.00000000,190.00000000,8.95755758
real,36823,2890,2887,14,7,680,4,1,190.00000000,190.00000000,8.95755758
real,36824,2887,443,7,10,795,4,1,190.00000000,190.00000000,8.95755758
real,36825,443,497,10,18,820,4,1,190.00000000,190.00000000,8.95755758
real,36826,497,443,18,1,825,4,1,190.00000000,190.00000000,8.95755758
real,36840,1187,893,1,5,725,4,2,399.00000000,199.50000000,9.40543546
real,36841,893,1187,5,1,765,4,2,399.00000000,199.50000000,9.40543546
real,36845,1187,1183,1,2,570,4,1,399.00000000,399.00000000,18.81087092
real,36846,1183,1187,2,1,1260,4,1,399.00000000,399.00000000,18.81087092
real,36847,759,758,1,6,510,4,1,197.00000000,197.00000000,9.28757286
real,36848,758,733,6,2,520,4,1,197.00000000,197.00000000,9.28757286
real,36849,733,759,2,1,780,4,1,197.00000000,197.00000000,9.28757286
real,36862,685,675,1,5,510,4,1,67.00000000,67.00000000,3.15871767
real,36863,675,685,5,1,530,4,1,67.00000000,67.00000000,3.15871767
real,36874,3402,3343,1,12,695,4,1,179.00000000,179.00000000,8.43896214
real,36875,3343,3406,12,5,805,4,1,179.00000000,179.00000000,8.43896214
real,36876,3406,3402,5,1,855,4,1,179.00000000,179.00000000,8.43896214
real,36877,3112,3051,1,12,525,4,2,491.61651740,245.80825870,11.58864017
real,36878,3051,3051,12,5,570,4,2,491.61651740,245.80825870,11.58864017
real,36879,3051,3051,5,10,590,4,2,491.61651740,245.80825870,11.58864017
real,36880,3051,1158,10,9,595,4,2,491.61651740,245.80825870,11.58864017
real,36881,1158,1219,9,5,670,4,2,491.61651740,245.80825870,11.58864017
real,36882,1219,3112,5,1,720,4,2,491.61651740,245.80825870,11.58864017
real,36883,3112,1254,1,2,380,4,1,491.61651740,491.61651740,23.17728033
real,36884,1254,3112,2,1,930,4,1,491.61651740,491.61651740,23.17728033
real,36922,662,694,2,1,1290,4,2,56.00000000,28.00000000,1.32006112
real,36923,694,662,1,16,530,4,2,56.00000000,28.00000000,1.32006112
real,36924,662,663,16,2,570,4,1,56.00000000,56.00000000,2.64012224
real,36925,663,694,2,1,840,4,1,56.00000000,56.00000000,2.64012224
real,36926,694,663,1,2,960,4,1,56.00000000,56.00000000,2.64012224
real,36927,663,662,2,16,1110,4,1,56.00000000,56.00000000,2.64012224
real,36931,1112,1091,1,13,1120,4,1,52.00000000,52.00000000,2.45154208
real,36932,1091,1112,13,1,1200,4,1,52.00000000,52.00000000,2.45154208
real,36979,1168,1160,1,5,615,4,1,870.00000000,870.00000000,41.01618472
real,36980,1160,1168,5,1,675,4,1,870.00000000,870.00000000,41.01618472
real,36981,1168,1224,1,2,360,4,1,870.00000000,870.00000000,41.01618472
real,36982,1224,1168,2,1,570,4,1,870.00000000,870.00000000,41.01618472
real,36983,1168,1224,1,2,780,4,1,870.00000000,870.00000000,41.01618472
real,36984,1224,1168,2,1,990,4,1,870.00000000,870.00000000,41.01618472
real,36998,3329,3292,1,18,660,4,1,108.00000000,108.00000000,5.09166431
real,36999,3292,3329,18,1,680,4,1,108.00000000,108.00000000,5.09166431
real,37000,3329,3325,1,6,815,4,1,108.00000000,108.00000000,5.09166431
real,37001,3325,3325,6,8,850,4,1,108.00000000,108.00000000,5.09166431
real,37002,3325,3325,8,18,865,4,1,108.00000000,108.00000000,5.09166431
real,37003,3325,3381,18,10,875,4,1,108.00000000,108.00000000,5.09166431
real,37004,3381,3381,10,5,910,4,1,108.00000000,108.00000000,5.09166431
real,37005,3381,3329,5,1,970,4,1,108.00000000,108.00000000,5.09166431
real,37011,776,799,1,5,735,4,1,46.00000000,46.00000000,2.16867184
real,37012,799,776,5,1,760,4,1,46.00000000,46.00000000,2.16867184
real,37013,3319,3312,1,2,425,4,1,107.00000000,107.00000000,5.04451927
real,37014,3312,3309,2,10,720,4,1,107.00000000,107.00000000,5.04451927
real,37015,3309,3312,10,2,750,4,1,107.00000000,107.00000000,5.04451927
real,37016,3312,3314,2,10,990,4,1,107.00000000,107.00000000,5.04451927
real,37017,3314,3319,10,1,1005,4,1,107.00000000,107.00000000,5.04451927
real,37018,3319,3308,1,8,270,4,1,107.00000000,107.00000000,5.04451927
real,37021,3296,3319,9,1,875,4,1,107.00000000,107.00000000,5.04451927
real,37022,623,916,1,2,500,4,1,108.00000000,108.00000000,5.09166431
real,37023,916,623,2,1,1110,4,1,108.00000000,108.00000000,5.09166431
real,37033,3045,3045,1,6,315,4,1,202.25203641,202.25203641,9.53518033
real,37034,3045,1216,1,12,1050,4,1,202.25203641,202.25203641,9.53518033
real,37035,1216,3023,12,8,1170,4,1,202.25203641,202.25203641,9.53518033
real,37036,3023,3045,8,1,1200,4,1,202.25203641,202.25203641,9.53518033
real,37037,3045,3046,1,9,515,4,1,202.25203641,202.25203641,9.53518033
real,37038,3046,3013,9,9,575,4,1,202.25203641,202.25203641,9.53518033
real,37039,3013,3013,9,5,680,4,1,202.25203641,202.25203641,9.53518033
real,37040,3013,3021,5,2,725,4,1,202.25203641,202.25203641,9.53518033
real,37041,3021,1216,2,3,1065,4,1,202.25203641,202.25203641,9.53518033
real,37042,1216,1207,3,6,1275,4,1,202.25203641,202.25203641,9.53518033
real,37043,1207,3045,6,1,1290,4,1,202.25203641,202.25203641,9.53518033
real,37046,475,476,1,13,600,4,1,203.00000000,203.00000000,9.57044310
real,37047,476,475,13,1,755,4,1,203.00000000,203.00000000,9.57044310
real,37048,475,688,1,18,840,4,2,203.00000000,101.50000000,4.78522155
real,37049,688,475,18,1,930,4,2,203.00000000,101.50000000,4.78522155
real,37050,475,471,1,4,585,4,1,203.00000000,203.00000000,9.57044310
real,37051,471,476,4,13,665,4,1,203.00000000,203.00000000,9.57044310
real,37052,476,475,13,1,755,4,1,203.00000000,203.00000000,9.57044310
real,37057,1048,1039,1,16,510,4,2,101.00000000,50.50000000,2.38082452
real,37058,1039,1058,16,8,525,4,1,101.00000000,101.00000000,4.76164903
real,37059,1058,1048,8,1,540,4,1,101.00000000,101.00000000,4.76164903
real,37060,1048,1041,1,10,795,4,2,101.00000000,50.50000000,2.38082452
real,37061,1041,1048,10,1,820,4,1,101.00000000,101.00000000,4.76164903
real,37062,1048,1111,1,5,855,4,1,101.00000000,101.00000000,4.76164903
real,37063,1111,1048,5,1,930,4,1,101.00000000,101.00000000,4.76164903
real,37064,1048,1039,1,16,1040,4,1,101.00000000,101.00000000,4.76164903
real,37065,1039,1048,16,1,1055,4,2,101.00000000,50.50000000,2.38082452
real,37070,1048,993,1,2,395,4,1,101.00000000,101.00000000,4.76164903
real,37071,993,1048,2,1,450,4,1,101.00000000,101.00000000,4.76164903
real,37112,564,624,1,16,485,4,2,122.00000000,61.00000000,2.87584743
real,37113,624,560,16,5,525,4,1,122.00000000,122.00000000,5.75169487
real,37114,560,564,5,1,580,4,1,122.00000000,122.00000000,5.75169487
real,37161,475,637,1,2,445,4,2,203.00000000,101.50000000,4.78522155
real,37165,585,538,1,2,420,4,1,220.00000000,220.00000000,10.37190878
real,37166,538,585,2,1,960,4,1,220.00000000,220.00000000,10.37190878
real,37167,585,503,1,16,405,4,2,220.00000000,110.00000000,5.18595439
real,37168,503,538,16,2,450,4,1,220.00000000,220.00000000,10.37190878
real,37169,538,537,2,5,930,4,1,220.00000000,220.00000000,10.37190878
real,37170,537,503,5,16,970,4,1,220.00000000,220.00000000,10.37190878
real,37171,503,581,16,16,990,4,4,220.00000000,55.00000000,2.59297720
real,37172,581,588,16,16,1020,4,3,220.00000000,73.33333333,3.45730293
real,37173,588,585,16,1,1040,4,2,220.00000000,110.00000000,5.18595439
real,37174,585,586,1,5,1200,4,1,220.00000000,220.00000000,10.37190878
real,37175,586,585,5,1,1260,4,1,220.00000000,220.00000000,10.37190878
real,37190,530,588,1,2,430,4,1,111.00000000,111.00000000,5.23309943
real,37191,588,530,2,1,940,4,1,111.00000000,111.00000000,5.23309943
real,37192,530,714,1,16,1020,4,1,111.00000000,111.00000000,5.23309943
real,37193,714,720,16,16,1040,4,3,111.00000000,37.00000000,1.74436648
real,37194,720,530,16,1,1055,4,5,111.00000000,22.20000000,1.04661989
real,37195,530,720,1,16,440,4,2,111.00000000,55.50000000,2.61654972
real,37196,720,530,16,1,455,4,1,111.00000000,111.00000000,5.23309943
real,37230,863,692,1,2,495,4,1,162.00000000,162.00000000,7.63749647
real,37231,692,863,2,1,1040,4,1,162.00000000,162.00000000,7.63749647
real,37232,863,3023,1,13,1120,4,1,162.00000000,162.00000000,7.63749647
real,37233,3023,1202,13,6,1275,4,1,162.00000000,162.00000000,7.63749647
real,37234,1202,863,6,1,1310,4,1,162.00000000,162.00000000,7.63749647
real,37235,863,2968,1,2,415,4,1,162.00000000,162.00000000,7.63749647
real,37236,2968,2969,2,5,965,4,1,162.00000000,162.00000000,7.63749647
real,37237,2969,863,5,1,1035,4,1,162.00000000,162.00000000,7.63749647
real,37250,3195,3185,1,10,540,4,1,138.00000000,138.00000000,6.50601551
real,37251,3185,3185,10,10,565,4,1,138.00000000,138.00000000,6.50601551
real,37252,3185,3184,10,7,585,4,1,138.00000000,138.00000000,6.50601551
real,37253,3184,3183,7,5,660,4,1,138.00000000,138.00000000,6.50601551
real,37254,3183,3192,5,5,675,4,1,138.00000000,138.00000000,6.50601551
real,37255,3192,3195,5,1,695,4,1,138.00000000,138.00000000,6.50601551
real,37266,661,637,1,6,465,4,1,67.00000000,67.00000000,3.15871767
real,37267,637,661,6,1,480,4,1,67.00000000,67.00000000,3.15871767
real,37268,661,643,1,3,810,4,1,67.00000000,67.00000000,3.15871767
real,37269,643,637,3,5,870,4,1,67.00000000,67.00000000,3.15871767
real,37270,637,661,5,1,915,4,1,67.00000000,67.00000000,3.15871767
real,37275,2926,2921,1,9,615,4,1,64.00000000,64.00000000,3.01728255
real,37276,2921,2926,9,1,705,4,1,64.00000000,64.00000000,3.01728255
real,37302,2974,2975,1,11,1005,4,2,133.84333994,66.92166997,3.15502480
real,37303,2975,2974,11,1,1125,4,2,133.84333994,66.92166997,3.15502480
real,37327,1116,785,1,2,425,4,1,101.00000000,101.00000000,4.76164903
