link_id,volume
osm_229770597_89_fwd,55
osm_229770597_89_rev,23
osm_229770597_8_fwd,71
osm_229770597_8_rev,38
osm_229770597_90_fwd,55
osm_229770597_90_rev,23
osm_229770597_91_fwd,55
osm_229770597_91_rev,23
osm_229770597_92_fwd,55
osm_229770597_92_rev,23
osm_229770597_93_fwd,55
osm_229770597_93_rev,23
osm_229770597_94_fwd,55
osm_229770597_94_rev,23
osm_229770597_95_fwd,55
osm_229770597_95_rev,23
osm_229770597_96_fwd,55
osm_229770597_96_rev,23
osm_229770597_97_fwd,55
osm_229770597_97_rev,23
osm_229770597_98_fwd,55
osm_229770597_98_rev,23
osm_229770597_99_fwd,55
osm_229770597_99_rev,23
osm_229770597_9_fwd,71
osm_229770597_9_rev,38
osm_229770598_1_fwd,71
osm_229770598_1_rev,38
osm_229770598_2_fwd,71
osm_229770598_2_rev,38
osm_229822360_1_fwd,491
osm_229822360_1_rev,515
osm_229822360_2_fwd,470
osm_229822360_2_rev,512
osm_22982360_1_fwd,1
osm_22982360_1_rev,9
osm_22982360_2_fwd,1
osm_22982360_2_rev,9
osm_22982360_3_fwd,1
osm_22982360_3_rev,9
osm_22982360_4_fwd,1
osm_22982360_4_rev,9
osm_22982360_5_fwd,1
osm_22982360_5_rev,9
osm_22982360_6_fwd,1
osm_22982360_6_rev,9
osm_22982360_7_fwd,1
osm_22982360_7_rev,9
osm_22982360_8_fwd,1
osm_22982360_8_rev,9
osm_229842573_10_fwd,227
osm_229842573_10_rev,232
osm_229842573_11_fwd,227
osm_229842573_11_rev,232
osm_229842573_12_fwd,227
osm_229842573_12_rev,232
osm_229842573_13_fwd,227
osm_229842573_13_rev,232
osm_229842573_14_fwd,227
osm_229842573_14_rev,232
osm_229842573_15_fwd,227
osm_229842573_15_rev,232
osm_229842573_16_fwd,227
osm_229842573_16_rev,232
osm_229842573_17_fwd,227
osm_229842573_17_rev,232
osm_229842573_18_fwd,227
osm_229842573_18_rev,232
osm_229842573_19_fwd,227
osm_229842573_19_rev,232
osm_229842573_1_fwd,252
osm_229842573_1_rev,257
osm_229842573_20_fwd,227
osm_229842573_20_rev,232
osm_229842573_2_fwd,227
osm_229842573_2_rev,232
osm_229842573_3_fwd,227
osm_229842573_3_rev,232
osm_229842573_4_fwd,227
osm_229842573_4_rev,232
osm_229842573_5_fwd,227
osm_229842573_5_rev,232
osm_229842573_6_fwd,227
osm_229842573_6_rev,232
osm_229842573_7_fwd,227
osm_229842573_7_rev,232
osm_229842573_8_fwd,227
osm_229842573_8_rev,232
osm_229842573_9_fwd,227
osm_229842573_9_rev,232
osm_22987488_10_fwd,127
osm_22987488_10_rev,170
osm_22987488_11_fwd,127
osm_22987488_11_rev,170
osm_22987488_12_fwd,127
osm_22987488_12_rev,170
osm_22987488_13_fwd,127
osm_22987488_13_rev,170
osm_22987488_14_fwd,127
osm_22987488_14_rev,170
osm_22987488_15_fwd,127
osm_22987488_15_rev,170
osm_22987488_16_fwd,127
osm_22987488_16_rev,170
osm_22987488_17_fwd,127
osm_22987488_17_rev,170
osm_22987488_18_fwd,127
osm_22987488_18_rev,170
osm_22987488_19_fwd,127
osm_22987488_19_rev,170
osm_22987488_1_fwd,100
osm_22987488_1_rev,89
osm_22987488_2_fwd,30
osm_22987488_2_rev,65
osm_22987488_3_fwd,127
osm_22987488_3_rev,170
osm_22987488_4_fwd,127
osm_22987488_4_rev,170
osm_22987488_5_fwd,127
osm_22987488_5_rev,170
osm_22987488_6_fwd,127
osm_22987488_6_rev,170
osm_22987488_7_fwd,127
osm_22987488_7_rev,170
osm_22987488_8_fwd,127
osm_22987488_8_rev,170
osm_22987488_9_fwd,127
osm_22987488_9_rev,170
osm_22987867_1_fwd,100
osm_22987867_1_rev,89
osm_22987867_2_fwd,100
osm_22987867_2_rev,89
osm_22987867_3_fwd,100
osm_22987867_3_rev,89
osm_23019300_1_fwd,306
osm_23019300_1_rev,353
osm_23019301_1_fwd,164
osm_23019301_1_rev,197
osm_23019301_2_fwd,48
osm_23019301_2_rev,32
osm_23019301_3_fwd,48
osm_23019301_3_rev,32
osm_23019304_1_fwd,48
osm_23019304_1_rev,75
osm_23019305_1_fwd,48
osm_23019305_1_rev,75
osm_23019305_2_fwd,48
osm_23019305_2_rev,75
osm_23019306_1_fwd,674
osm_23019306_1_rev,628
osm_23019308_1_fwd,438
osm_23019308_1_rev,476
osm_23019310_1_fwd,449
osm_23019310_1_rev,417
osm_23019342_1_fwd,152
osm_23019342_1_rev,160
osm_23019342_2_fwd,152
osm_23019342_2_rev,160
osm_23019342_3_fwd,152
osm_23019342_3_rev,160
osm_23019342_4_fwd,190
osm_23019342_4_rev,195
osm_23019342_5_fwd,190
osm_23019342_5_rev,195
osm_23019342_6_fwd,190
osm_23019342_6_rev,195
osm_23019342_7_fwd,190
osm_23019342_7_rev,195
osm_23019342_8_fwd,190
osm_23019342_8_rev,195
osm_23019342_9_fwd,190
osm_23019342_9_rev,195
osm_23019488_1_fwd,167
osm_23019488_1_rev,127
osm_23019488_2_fwd,167
osm_23019488_2_rev,127
osm_23019490_1_fwd,94
osm_23019490_1_rev,48
osm_23019490_2_fwd,94
osm_23019490_2_rev,48
osm_23019539_10_fwd,173
osm_23019539_10_rev,168
osm_23019539_11_fwd,173
osm_23019539_11_rev,168
osm_23019539_12_fwd,173
osm_23019539_12_rev,168
osm_23019539_13_fwd,173
osm_23019539_13_rev,168
osm_23019539_14_fwd,173
osm_23019539_14_rev,168
osm_23019539_15_fwd,173
osm_23019539_15_rev,168
osm_23019539_16_fwd,173
osm_23019539_16_rev,168
osm_23019539_17_fwd,173
osm_23019539_17_rev,168
osm_23019539_18_fwd,173
osm_23019539_18_rev,168
osm_23019539_19_fwd,173
osm_23019539_19_rev,168
osm_23019539_1_fwd,173
osm_23019539_1_rev,168
osm_23019539_20_fwd,173
osm_23019539_20_rev,168
osm_23019539_21_fwd,173
osm_23019539_21_rev,168
osm_23019539_22_fwd,173
osm_23019539_22_rev,168
osm_23019539_23_fwd,173
osm_23019539_23_rev,168
osm_23019539_24_fwd,173
osm_23019539_24_rev,168
osm_23019539_25_fwd,173
osm_23019539_25_rev,168
osm_23019539_26_fwd,173
osm_23019539_26_rev,168
osm_23019539_27_fwd,173
osm_23019539_27_rev,168
osm_23019539_28_fwd,173
osm_23019539_28_rev,168
osm_23019539_29_fwd,173
osm_23019539_29_rev,168
osm_23019539_2_fwd,173
osm_23019539_2_rev,168
osm_23019539_30_fwd,173
osm_23019539_30_rev,168
osm_23019539_31_fwd,173
osm_23019539_31_rev,168
osm_23019539_3_fwd,173
osm_23019539_3_rev,168
osm_23019539_4_fwd,173
osm_23019539_4_rev,168
osm_23019539_5_fwd,173
osm_23019539_5_rev,168
osm_23019539_6_fwd,173
osm_23019539_6_rev,168
osm_23019539_7_fwd,173
osm_23019539_7_rev,168
osm_23019539_8_fwd,173
osm_23019539_8_rev,168
osm_23019539_9_fwd,173
osm_23019539_9_rev,168
osm_23019545_10_fwd,6
osm_23019545_10_rev,8
osm_23019545_11_fwd,6
osm_23019545_11_rev,8
osm_23019545_12_fwd,6
osm_23019545_12_rev,8
osm_23019545_13_fwd,6
osm_23019545_13_rev,8
osm_23019545_14_fwd,6
osm_23019545_14_rev,8
osm_23019545_15_fwd,6
osm_23019545_15_rev,8
osm_23019545_16_fwd,6
osm_23019545_16_rev,8
osm_23019545_17_fwd,6
osm_23019545_17_rev,8
osm_23019545_18_fwd,6
osm_23019545_18_rev,8
osm_23019545_19_fwd,6
osm_23019545_19_rev,8
osm_23019545_1_fwd,6
osm_23019545_1_rev,8
osm_23019545_20_fwd,6
osm_23019545_20_rev,8
osm_23019545_21_fwd,6
osm_23019545_21_rev,8
osm_23019545_22_fwd,6
osm_23019545_22_rev,8
osm_23019545_23_fwd,6
osm_23019545_23_rev,8
osm_23019545_2_fwd,6
osm_23019545_2_rev,8
osm_23019545_3_fwd,6
osm_23019545_3_rev,8
osm_23019545_4_fwd,6
osm_23019545_4_rev,8
osm_23019545_5_fwd,6
osm_23019545_5_rev,8
osm_23019545_6_fwd,6
osm_23019545_6_rev,8
osm_23019545_7_fwd,6
osm_23019545_7_rev,8
osm_23019545_8_fwd,6
osm_23019545_8_rev,8
osm_23019545_9_fwd,6
osm_23019545_9_rev,8
osm_23019593_1_fwd,135
osm_23019593_1_rev,116
osm_23019594_1_fwd,135
osm_23019594_1_rev,116
osm_23019595_1_fwd,495
osm_23019595_1_rev,502
osm_23019596_1_fwd,495
osm_23019596_1_rev,502
osm_23019596_2_fwd,495
osm_23019596_2_rev,502
osm_23019596_3_fwd,495
osm_23019596_3_rev,502
osm_23019614_1_fwd,135
osm_23019614_1_rev,116
osm_23019615_1_fwd,135
osm_23019615_1_rev,116
osm_23019615_2_fwd,135
osm_23019615_2_rev,116
osm_23019615_3_fwd,135
osm_23019615_3_rev,116
osm_23019616_1_fwd,495
osm_23019616_1_rev,502
osm_23019617_1_fwd,561
osm_23019617_1_rev,543
osm_23019617_2_fwd,561
osm_23019617_2_rev,543
osm_230262581_10_fwd,20
osm_230262581_10_rev,40
osm_230262581_11_fwd,20
osm_230262581_11_rev,40
osm_230262581_12_fwd,20
osm_230262581_12_rev,40
osm_230262581_13_fwd,20
osm_230262581_13_rev,40
osm_230262581_14_fwd,20
osm_230262581_14_rev,40
osm_230262581_15_fwd,20
osm_230262581_15_rev,40
osm_230262581_16_fwd,20
osm_230262581_16_rev,40
osm_230262581_17_fwd,20
osm_230262581_17_rev,40
osm_230262581_18_fwd,20
osm_230262581_18_rev,40
osm_230262581_19_fwd,20
osm_230262581_19_rev,40
osm_230262581_1_fwd,20
osm_230262581_1_rev,40
osm_230262581_20_fwd,20
osm_230262581_20_rev,40
osm_230262581_21_fwd,20
osm_230262581_21_rev,40
osm_230262581_22_fwd,20
osm_230262581_22_rev,40
osm_230262581_23_fwd,20
osm_230262581_23_rev,40
osm_230262581_24_fwd,20
osm_230262581_24_rev,40
osm_230262581_25_fwd,20
osm_230262581_25_rev,40
osm_230262581_26_fwd,20
osm_230262581_26_rev,40
osm_230262581_27_fwd,20
osm_230262581_27_rev,40
osm_230262581_28_fwd,20
osm_230262581_28_rev,40
osm_230262581_29_fwd,20
osm_230262581_29_rev,40
osm_230262581_2_fwd,20
osm_230262581_2_rev,40
osm_230262581_30_fwd,20
osm_230262581_30_rev,40
osm_230262581_31_fwd,20
osm_230262581_31_rev,40
osm_230262581_32_fwd,20
osm_230262581_32_rev,40
osm_230262581_33_fwd,20
osm_230262581_33_rev,40
osm_230262581_34_fwd,20
osm_230262581_34_rev,40
osm_230262581_35_fwd,20
osm_230262581_35_rev,40
osm_230262581_36_fwd,20
osm_230262581_36_rev,40
osm_230262581_37_fwd,20
osm_230262581_37_rev,40
osm_230262581_38_fwd,20
osm_230262581_38_rev,40
osm_230262581_39_fwd,20
osm_230262581_39_rev,40
osm_230262581_3_fwd,20
osm_230262581_3_rev,40
osm_230262581_4_fwd,20
osm_230262581_4_rev,40
osm_230262581_5_fwd,20
osm_230262581_5_rev,40
osm_230262581_6_fwd,20
osm_230262581_6_rev,40
osm_230262581_7_fwd,20
osm_230262581_7_rev,40
osm_230262581_8_fwd,20
osm_230262581_8_rev,40
osm_230262581_9_fwd,20
osm_230262581_9_rev,40
osm_230262601_10_fwd,192
osm_230262601_10_rev,199
osm_230262601_11_fwd,192
osm_230262601_11_rev,199
osm_230262601_12_fwd,192
osm_230262601_12_rev,199
osm_230262601_13_fwd,192
osm_230262601_13_rev,199
osm_230262601_14_fwd,192
osm_230262601_14_rev,199
osm_230262601_15_fwd,192
osm_230262601_15_rev,199
osm_230262601_16_fwd,192
osm_230262601_16_rev,199
osm_230262601_17_fwd,192
osm_230262601_17_rev,199
osm_230262601_18_fwd,192
osm_230262601_18_rev,199
osm_230262601_19_fwd,192
osm_230262601_19_rev,199
osm_230262601_1_fwd,192
osm_230262601_1_rev,199
osm_230262601_20_fwd,192
osm_230262601_20_rev,199
osm_230262601_21_fwd,192
osm_230262601_21_rev,199
osm_230262601_22_fwd,192
osm_230262601_22_rev,199
osm_230262601_23_fwd,192
osm_230262601_23_rev,199
osm_230262601_24_fwd,192
osm_230262601_24_rev,199
osm_230262601_25_fwd,192
osm_230262601_25_rev,199
osm_230262601_26_fwd,192
osm_230262601_26_rev,199
osm_230262601_27_fwd,192
osm_230262601_27_rev,199
osm_230262601_28_fwd,192
osm_230262601_28_rev,199
osm_230262601_29_fwd,192
osm_230262601_29_rev,199
osm_230262601_2_fwd,192
osm_230262601_2_rev,199
osm_230262601_30_fwd,192
osm_230262601_30_rev,199
osm_230262601_31_fwd,192
osm_230262601_31_rev,199
osm_230262601_32_fwd,192
osm_230262601_32_rev,199
osm_230262601_33_fwd,192
osm_230262601_33_rev,199
osm_230262601_34_fwd,192
osm_230262601_34_rev,199
osm_230262601_35_fwd,192
osm_230262601_35_rev,199
osm_230262601_36_fwd,192
osm_230262601_36_rev,199
osm_230262601_37_fwd,192
osm_230262601_37_rev,199
osm_230262601_38_fwd,192
osm_230262601_38_rev,199
osm_230262601_39_fwd,192
osm_230262601_39_rev,199
osm_230262601_3_fwd,192
osm_230262601_3_rev,199
osm_230262601_40_fwd,192
osm_230262601_40_rev,199
osm_230262601_41_fwd,192
osm_230262601_41_rev,199
osm_230262601_42_fwd,192
osm_230262601_42_rev,199
osm_230262601_4_fwd,192
osm_230262601_4_rev,199
osm_230262601_5_fwd,192
osm_230262601_5_rev,199
osm_230262601_6_fwd,192
osm_230262601_6_rev,199
osm_230262601_7_fwd,192
osm_230262601_7_rev,199
osm_230262601_8_fwd,192
osm_230262601_8_rev,199
osm_230262601_9_fwd,192
osm_230262601_9_rev,199
osm_230379722_1_fwd,6
osm_230379722_1_rev,11
osm_230379722_2_fwd,6
osm_230379722_2_rev,11
osm_230379722_3_fwd,6
osm_230379722_3_rev,11
osm_230379722_4_fwd,6
osm_230379722_4_rev,11
osm_230379722_5_fwd,6
osm_230379722_5_rev,11
osm_230379722_6_fwd,6
osm_230379722_6_rev,11
osm_230521755_10_fwd,27
osm_230521755_10_rev,40
osm_230521755_11_fwd,27
osm_230521755_11_rev,40
osm_230521755_12_fwd,27
osm_230521755_12_rev,40
osm_230521755_13_fwd,27
osm_230521755_13_rev,40
osm_230521755_14_fwd,27
osm_230521755_14_rev,40
osm_230521755_15_fwd,27
osm_230521755_15_rev,40
osm_230521755_16_fwd,27
osm_230521755_16_rev,40
osm_230521755_17_fwd,27
osm_230521755_17_rev,40
osm_230521755_18_fwd,27
osm_230521755_18_rev,40
osm_230521755_19_fwd,27
osm_230521755_19_rev,40
osm_230521755_1_fwd,27
osm_230521755_1_rev,40
osm_230521755_20_fwd,27
osm_230521755_20_rev,40
osm_230521755_21_fwd,27
osm_230521755_21_rev,40
osm_230521755_22_fwd,27
osm_230521755_22_rev,40
osm_230521755_23_fwd,27
osm_230521755_23_rev,40
osm_230521755_24_fwd,27
osm_230521755_24_rev,40
osm_230521755_25_fwd,27
osm_230521755_25_rev,40
osm_230521755_26_fwd,27
osm_230521755_26_rev,40
osm_230521755_27_fwd,27
osm_230521755_27_rev,40
osm_230521755_28_fwd,27
osm_230521755_28_rev,40
osm_230521755_29_fwd,27
osm_230521755_29_rev,40
osm_230521755_2_fwd,27
osm_230521755_2_rev,40
osm_230521755_30_fwd,27
osm_230521755_30_rev,40
osm_230521755_31_fwd,27
osm_230521755_31_rev,40
osm_230521755_32_fwd,27
osm_230521755_32_rev,40
osm_230521755_33_fwd,27
osm_230521755_33_rev,40
osm_230521755_34_fwd,27
osm_230521755_34_rev,40
osm_230521755_35_fwd,27
osm_230521755_35_rev,40
osm_230521755_36_fwd,27
osm_230521755_36_rev,40
osm_230521755_37_fwd,27
osm_230521755_37_rev,40
osm_230521755_38_fwd,27
osm_230521755_38_rev,40
osm_230521755_39_fwd,27
osm_230521755_39_rev,40
osm_230521755_3_fwd,27
osm_230521755_3_rev,40
osm_230521755_40_fwd,27
osm_230521755_40_rev,40
osm_230521755_41_fwd,27
osm_230521755_41_rev,40
osm_230521755_42_fwd,27
osm_230521755_42_rev,40
osm_230521755_43_fwd,27
osm_230521755_43_rev,40
osm_230521755_44_fwd,27
osm_230521755_44_rev,40
osm_230521755_45_fwd,27
osm_230521755_45_rev,40
osm_230521755_46_fwd,27
osm_230521755_46_rev,40
osm_230521755_47_fwd,27
osm_230521755_47_rev,40
osm_230521755_48_fwd,27
osm_230521755_48_rev,40
osm_230521755_49_fwd,27
osm_230521755_49_rev,40
osm_230521755_4_fwd,27
osm_230521755_4_rev,40
osm_230521755_50_fwd,27
osm_230521755_50_rev,40
osm_230521755_51_fwd,27
osm_230521755_51_rev,40
osm_230521755_52_fwd,27
osm_230521755_52_rev,40
osm_230521755_53_fwd,27
osm_230521755_53_rev,40
osm_230521755_54_fwd,27
osm_230521755_54_rev,40
osm_230521755_55_fwd,27
osm_230521755_55_rev,40
osm_230521755_56_fwd,27
osm_230521755_56_rev,40
osm_230521755_57_fwd,27
osm_230521755_57_rev,40
osm_230521755_58_fwd,27
osm_230521755_58_rev,40
osm_230521755_59_fwd,27
osm_230521755_59_rev,40
osm_230521755_5_fwd,27
osm_230521755_5_rev,40
osm_230521755_60_fwd,27
osm_230521755_60_rev,40
osm_230521755_61_fwd,27
osm_230521755_61_rev,40
osm_230521755_62_fwd,27
osm_230521755_62_rev,40
osm_230521755_63_fwd,27
osm_230521755_63_rev,40
osm_230521755_64_fwd,27
osm_230521755_64_rev,40
osm_230521755_65_fwd,27
osm_230521755_65_rev,40
osm_230521755_66_fwd,27
osm_230521755_66_rev,40
osm_230521755_67_fwd,27
osm_230521755_67_rev,40
osm_230521755_68_fwd,27
osm_230521755_68_rev,40
osm_230521755_69_fwd,27
osm_230521755_69_rev,40
osm_230521755_6_fwd,27
osm_230521755_6_rev,40
osm_230521755_70_fwd,27
osm_230521755_70_rev,40
osm_230521755_71_fwd,27
osm_230521755_71_rev,40
osm_230521755_72_fwd,27
osm_230521755_72_rev,40
osm_230521755_73_fwd,27
osm_230521755_73_rev,40
osm_230521755_74_fwd,27
osm_230521755_74_rev,40
osm_230521755_75_fwd,27
osm_230521755_75_rev,40
osm_230521755_76_fwd,27
osm_230521755_76_rev,40
osm_230521755_77_fwd,27
osm_230521755_77_rev,40
osm_230521755_78_fwd,27
osm_230521755_78_rev,40
osm_230521755_79_fwd,27
osm_230521755_79_rev,40
osm_230521755_7_fwd,27
osm_230521755_7_rev,40
osm_230521755_80_fwd,27
osm_230521755_80_rev,40
osm_230521755_81_fwd,27
osm_230521755_81_rev,40
osm_230521755_82_fwd,27
osm_230521755_82_rev,40
osm_230521755_83_fwd,27
osm_230521755_83_rev,40
osm_230521755_84_fwd,27
osm_230521755_84_rev,40
osm_230521755_85_fwd,27
osm_230521755_85_rev,40
osm_230521755_86_fwd,27
osm_230521755_86_rev,40
osm_230521755_87_fwd,27
osm_230521755_87_rev,40
osm_230521755_8_fwd,27
osm_230521755_8_rev,40
osm_230521755_9_fwd,27
osm_230521755_9_rev,40
osm_230526204_10_fwd,144
osm_230526204_10_rev,107
osm_230526204_11_fwd,144
osm_230526204_11_rev,107
osm_230526204_12_fwd,144
osm_230526204_12_rev,107
osm_230526204_13_fwd,144
osm_230526204_13_rev,107
osm_230526204_14_fwd,144
osm_230526204_14_rev,107
osm_230526204_15_fwd,144
osm_230526204_15_rev,107
osm_230526204_16_fwd,144
osm_230526204_16_rev,107
osm_230526204_17_fwd,144
osm_230526204_17_rev,107
osm_230526204_18_fwd,144
osm_230526204_18_rev,107
osm_230526204_19_fwd,144
osm_230526204_19_rev,107
osm_230526204_1_fwd,144
osm_230526204_1_rev,107
osm_230526204_20_fwd,144
osm_230526204_20_rev,107
osm_230526204_21_fwd,144
osm_230526204_21_rev,107
osm_230526204_22_fwd,144
osm_230526204_22_rev,107
osm_230526204_2_fwd,144
osm_230526204_2_rev,107
osm_230526204_3_fwd,144
osm_230526204_3_rev,107
osm_230526204_4_fwd,144
osm_230526204_4_rev,107
osm_230526204_5_fwd,144
osm_230526204_5_rev,107
osm_230526204_6_fwd,144
osm_230526204_6_rev,107
osm_230526204_7_fwd,144
osm_230526204_7_rev,107
osm_230526204_8_fwd,144
osm_230526204_8_rev,107
osm_230526204_9_fwd,144
osm_230526204_9_rev,107
osm_23059067_1_fwd,515
osm_23059067_1_rev,536
osm_23059067_2_fwd,515
osm_23059067_2_rev,536
osm_23059067_3_fwd,515
osm_23059067_3_rev,536
osm_23059067_4_fwd,515
osm_23059067_4_rev,536
osm_23059068_1_fwd,515
osm_23059068_1_rev,536
osm_23059068_2_fwd,515
osm_23059068_2_rev,536
osm_23059068_3_fwd,515
osm_23059068_3_rev,536
osm_23059068_4_fwd,515
osm_23059068_4_rev,536
osm_23059068_5_fwd,515
osm_23059068_5_rev,536
osm_23059068_6_fwd,515
osm_23059068_6_rev,536
osm_23059069_1_fwd,515
osm_23059069_1_rev,536
osm_23059069_2_fwd,515
osm_23059069_2_rev,536
osm_23059069_3_fwd,515
osm_23059069_3_rev,536
osm_23059069_4_fwd,515
osm_23059069_4_rev,536
osm_23059071_1_fwd,74
osm_23059071_1_rev,82
osm_23059072_1_fwd,74
osm_23059072_1_rev,82
osm_23059072_2_fwd,65
osm_23059072_2_rev,76
osm_230604779_1_fwd,242
osm_230604779_1_rev,149
osm_230604780_10_fwd,242
osm_230604780_10_rev,149
osm_230604780_11_fwd,242
osm_230604780_11_rev,149
osm_230604780_12_fwd,242
osm_230604780_12_rev,149
osm_230604780_13_fwd,242
osm_230604780_13_rev,149
osm_230604780_14_fwd,242
osm_230604780_14_rev,149
osm_230604780_15_fwd,242
osm_230604780_15_rev,149
osm_230604780_16_fwd,242
osm_230604780_16_rev,149
osm_230604780_17_fwd,242
osm_230604780_17_rev,149
osm_230604780_18_fwd,242
osm_230604780_18_rev,139
osm_230604780_19_fwd,242
osm_230604780_19_rev,139
osm_230604780_1_fwd,242
osm_230604780_1_rev,149
osm_230604780_2_fwd,242
osm_230604780_2_rev,149
osm_230604780_3_fwd,242
osm_230604780_3_rev,149
osm_230604780_4_fwd,242
osm_230604780_4_rev,149
osm_230604780_5_fwd,242
osm_230604780_5_rev,149
osm_230604780_6_fwd,242
osm_230604780_6_rev,149
osm_230604780_7_fwd,242
osm_230604780_7_rev,149
osm_230604780_8_fwd,242
osm_230604780_8_rev,149
osm_230604780_9_fwd,242
osm_230604780_9_rev,149
osm_230612201_1_fwd,749
osm_230612201_1_rev,728
osm_230612201_2_fwd,749
osm_230612201_2_rev,728
osm_230612201_3_fwd,749
osm_230612201_3_rev,728
osm_230612201_4_fwd,749
osm_230612201_4_rev,728
osm_230612206_1_fwd,728
osm_230612206_1_rev,749
osm_230612206_2_fwd,728
osm_230612206_2_rev,749
osm_230612206_3_fwd,728
osm_230612206_3_rev,749
osm_230612206_4_fwd,728
osm_230612206_4_rev,749
osm_230612206_5_fwd,728
osm_230612206_5_rev,749
osm_230612678_1_fwd,51
osm_230612678_1_rev,59
osm_230612678_2_fwd,51
osm_230612678_2_rev,59
osm_230612678_3_fwd,51
osm_230612678_3_rev,59
osm_230612678_4_fwd,51
osm_230612678_4_rev,59
osm_230612678_5_fwd,51
osm_230612678_5_rev,59
osm_230612678_6_fwd,51
osm_230612678_6_rev,59
osm_230612678_7_fwd,51
osm_230612678_7_rev,59
osm_230612678_8_fwd,51
osm_230612678_8_rev,59
osm_230612678_9_fwd,51
osm_230612678_9_rev,59
osm_230767770_1_fwd,21
osm_230767770_1_rev,32
osm_230767770_2_fwd,21
osm_230767770_2_rev,32
osm_230767770_3_fwd,21
osm_230767770_3_rev,32
osm_230767770_4_fwd,21
osm_230767770_4_rev,32
osm_230767770_5_fwd,21
osm_230767770_5_rev,32
osm_230767771_1_fwd,11
osm_230767771_1_rev,11
osm_230767771_2_fwd,11
osm_230767771_2_rev,11
osm_230767771_3_fwd,11
osm_230767771_3_rev,11
osm_230767771_4_fwd,11
osm_230767771_4_rev,11
osm_230767773_1_fwd,43
osm_230767773_1_rev,32
osm_230767773_2_fwd,43
osm_230767773_2_rev,32
osm_230767773_3_fwd,43
osm_230767773_3_rev,32
osm_230884482_11_fwd,374
osm_230884482_11_rev,344
osm_230884482_12_fwd,374
osm_230884482_12_rev,344
osm_23122575_1_rev,6
osm_23122575_2_rev,6
osm_23122575_3_rev,6
osm_23122575_4_rev,6
osm_23122575_5_rev,6
osm_23122801_1_fwd,164
osm_23122801_1_rev,163
osm_23122801_2_fwd,164
osm_23122801_2_rev,163
osm_23122801_3_fwd,164
osm_23122801_3_rev,163
osm_23122801_4_fwd,164
osm_23122801_4_rev,163
osm_23127595_10_fwd,5
osm_23127595_10_rev,6
osm_23127595_11_fwd,5
osm_23127595_11_rev,6
osm_23127595_1_fwd,5
osm_23127595_1_rev,6
osm_23127595_2_fwd,5
osm_23127595_2_rev,6
osm_23127595_3_fwd,5
osm_23127595_3_rev,6
osm_23127595_4_fwd,5
osm_23127595_4_rev,6
osm_23127595_5_fwd,5
osm_23127595_5_rev,6
osm_23127595_6_fwd,5
osm_23127595_6_rev,6
osm_23127595_7_fwd,5
osm_23127595_7_rev,6
osm_23127595_8_fwd,5
osm_23127595_8_rev,6
osm_23127595_9_fwd,5
osm_23127595_9_rev,6
osm_23131975_1_fwd,44
osm_23131975_1_rev,48
osm_23131975_2_fwd,44
osm_23131975_2_rev,48
osm_23131975_3_fwd,44
osm_23131975_3_rev,48
osm_23131975_4_fwd,44
osm_23131975_4_rev,48
osm_23131975_5_fwd,44
osm_23131975_5_rev,48
osm_23131975_6_fwd,44
osm_23131975_6_rev,48
osm_23131979_1_fwd,44
osm_23131979_1_rev,48
osm_23131979_2_fwd,44
osm_23131979_2_rev,48
osm_23131979_3_fwd,44
osm_23131979_3_rev,48
osm_23131983_1_fwd,44
osm_23131983_1_rev,48
osm_23131983_2_fwd,44
osm_23131983_2_rev,48
osm_23131983_3_fwd,44
osm_23131983_3_rev,48
osm_23131983_4_fwd,44
osm_23131983_4_rev,48
osm_23131983_5_fwd,44
osm_23131983_5_rev,48
osm_23131983_6_fwd,44
osm_23131983_6_rev,48
osm_23131983_7_fwd,44
osm_23131983_7_rev,48
osm_23132010_1_fwd,44
osm_23132010_1_rev,48
osm_23132010_2_fwd,44
osm_23132010_2_rev,48
osm_23132072_1_fwd,358
osm_23132072_1_rev,357
osm_23132072_2_fwd,358
osm_23132072_2_rev,357
osm_23132072_3_fwd,358
osm_23132072_3_rev,357
osm_23132072_4_fwd,358
osm_23132072_4_rev,357
osm_23132072_5_fwd,358
osm_23132072_5_rev,357
osm_23132072_6_fwd,358
osm_23132072_6_rev,357
osm_23132076_10_fwd,164
osm_23132076_10_rev,163
osm_23132076_11_fwd,164
osm_23132076_11_rev,163
osm_23132076_12_fwd,164
osm_23132076_12_rev,163
osm_23132076_13_fwd,164
osm_23132076_13_rev,163
osm_23132076_14_fwd,164
osm_23132076_14_rev,163
osm_23132076_15_fwd,164
osm_23132076_15_rev,163
osm_23132076_16_fwd,164
osm_23132076_16_rev,163
osm_23132076_17_fwd,164
osm_23132076_17_rev,163
osm_23132076_18_fwd,164
osm_23132076_18_rev,163
osm_23132076_19_fwd,164
osm_23132076_19_rev,163
osm_23132076_1_fwd,164
osm_23132076_1_rev,163
osm_23132076_20_fwd,164
osm_23132076_20_rev,163
osm_23132076_21_fwd,164
osm_23132076_21_rev,163
osm_23132076_2_fwd,164
osm_23132076_2_rev,163
osm_23132076_3_fwd,164
osm_23132076_3_rev,163
osm_23132076_4_fwd,164
osm_23132076_4_rev,163
osm_23132076_5_fwd,164
osm_23132076_5_rev,163
osm_23132076_6_fwd,164
osm_23132076_6_rev,163
osm_23132076_7_fwd,164
osm_23132076_7_rev,163
