example_id,o_tract_fips,d_tract_fips,path_order,first_raw_position,path_occurrences,screenline_id,tract_a,tract_b,screenline_color,shared_boundary_m,is_validation_candidate,is_in_cached_validation_path,mapped_mdot_station_ids,mapped_fhwa_station_ids
45,24031701202,24031701314,6,6,1,24031703201__24031703202,24031703201,24031703202,#8c564b,4143.699592297286,True,True,S2012150829,
45,24031701202,24031701314,7,7,1,24031703202__24031703216,24031703202,24031703216,#e377c2,930.684696415116,True,True,B150087,
45,24031701202,24031701314,8,8,1,24031703216__24031703218,24031703216,24031703218,#7f7f7f,470.806786831104,True,True,,
45,24031701202,24031701314,9,9,1,24031701308__24031703218,24031701308,24031703218,#bcbd22,670.5254401082223,True,True,B2975,
45,24031701202,24031701314,10,10,1,24031701308__24031701314,24031701308,24031701314,#17becf,2002.9798252992105,True,True,S2017150267,
46,24510120100,24510120201,1,1,1,24510120100__24510120201,24510120100,24510120201,#1f77b4,698.5986015457727,True,True,B240194,
47,24021751701,24031700818,1,1,2,24021751701__24021775600,24021751701,24021775600,#1f77b4,8746.657956355853,False,False,,
47,24021751701,24031700818,2,4,1,24021751901__24021751903,24021751901,24021751903,#ff7f0e,1017.8128862851331,True,True,B1947;S2017100227,
47,24021751701,24031700818,3,5,1,24021751903__24021752102,24021751903,24021752102,#2ca02c,12700.632210170821,True,True,B100082,
47,24021751701,24031700818,4,6,1,24021752101__24021752102,24021752101,24021752102,#d62728,10026.049057504599,True,True,B2002;S2011100683,
47,24021751701,24031700818,5,7,1,24021752101__24031700312,24021752101,24031700312,#9467bd,3027.721374693041,False,False,,
47,24021751701,24031700818,6,8,1,24031700311__24031700312,24031700311,24031700312,#8c564b,8899.470558445275,True,True,B150116;S2007150045;S2007150046;S2007150047;S2007150048,
47,24021751701,24031700818,7,9,1,24031700304__24031700311,24031700304,24031700311,#e377c2,3099.446007795988,True,True,B2875,
47,24021751701,24031700818,8,10,1,24031700304__24031700308,24031700304,24031700308,#7f7f7f,1314.7919887535263,True,True,P0004,P0004
47,24021751701,24031700818,9,11,1,24031700308__24031700309,24031700308,24031700309,#bcbd22,1459.0503126938975,True,True,B150058;S1997150018;S1997150020;S1997150021,
47,24021751701,24031700818,10,12,1,24031700309__24031700818,24031700309,24031700818,#17becf,1607.9527417502127,True,True,B2769;S2009150027;S2009150030,
48,24003730901,24003741000,1,2,1,24003702702__24003730800,24003702702,24003730800,#1f77b4,4414.893557706248,False,False,,
48,24003730901,24003741000,2,3,1,24003702100__24003730800,24003702100,24003730800,#ff7f0e,2.6904183092550005,False,False,,
48,24003730901,24003741000,3,4,1,24003702100__24003730601,24003702100,24003730601,#2ca02c,3134.7241868295373,False,False,,
48,24003730901,24003741000,4,6,1,24003740800__24003741000,24003740800,24003741000,#d62728,5519.761071153941,True,True,S2011020793,
49,24003740603,24005401400,1,1,1,24003740603__24003751500,24003740603,24003751500,#1f77b4,10564.708428286287,True,True,S2007020021;S2010020039;S2010020040;S2010020042;S2010020043;S2010020044;S2010020045,
49,24003740603,24005401400,2,2,1,24003740601__24003751500,24003740601,24003751500,#ff7f0e,566.2456376333492,True,True,S2007020014;S2007020015;S2007020021;S2010020039;S2010020041;S2010020042,
49,24003740603,24005401400,3,4,1,24003740102__24003740400,24003740102,24003740400,#2ca02c,7930.926548571738,True,True,S2006020036,
49,24003740603,24005401400,4,5,1,24003740102__24027601203,24003740102,24027601203,#d62728,4023.771316333673,True,True,B0813,
49,24003740603,24005401400,5,6,1,24027601103__24027601203,24027601103,24027601203,#9467bd,801.3479729412488,True,True,S1998130101;S1998130102,
49,24003740603,24005401400,6,7,1,24027601103__24027601104,24027601103,24027601104,#8c564b,4018.877687967858,True,True,S2010130008,
49,24003740603,24005401400,7,8,1,24027601104__24027602700,24027601104,24027602700,#e377c2,3966.0757847321356,True,True,B130076,
49,24003740603,24005401400,8,9,1,24005401400__24027602700,24005401400,24027602700,#7f7f7f,3438.8676059261634,True,True,S2005130028;S2011030983,
50,24025301301,24025301602,1,1,1,24025301301__24025301601,24025301301,24025301601,#1f77b4,967.5415689412686,False,False,,
50,24025301301,24025301602,2,2,1,24025301302__24025301601,24025301302,24025301601,#ff7f0e,2587.940628658489,True,True,B2332,
50,24025301301,24025301602,3,3,1,24025301302__24025301602,24025301302,24025301602,#2ca02c,162.19021968517933,True,True,B2333,
50,24025301301,24025301602,4,4,2,24025301602__24025301702,24025301602,24025301702,#d62728,6970.147605844399,True,True,B2333,
51,24510060400,24005490400,1,1,1,24510060400__24510070400,24510060400,24510070400,#1f77b4,564.9611264171081,True,True,,
51,24510060400,24005490400,2,2,1,24510070400__24510080800,24510070400,24510080800,#ff7f0e,842.17037267112,True,True,,
51,24510060400,24005490400,3,3,1,24510080700__24510080800,24510080700,24510080800,#2ca02c,845.3530962878748,True,True,,
51,24510060400,24005490400,4,4,1,24510080700__24510090900,24510080700,24510090900,#d62728,356.0919494902712,True,True,,
51,24510060400,24005490400,5,5,1,24510090800__24510090900,24510090800,24510090900,#9467bd,875.4749930616297,True,True,S2013240278,
51,24510060400,24005490400,6,6,1,24510090400__24510090800,24510090400,24510090800,#8c564b,319.2441195312569,True,True,,
51,24510060400,24005490400,7,7,1,24510090400__24510120201,24510090400,24510120201,#e377c2,217.29498400205983,True,True,,
51,24510060400,24005490400,8,8,1,24510120100__24510120201,24510120100,24510120201,#7f7f7f,698.5986015457727,True,True,B240194,
51,24510060400,24005490400,9,9,1,24510120100__24510271102,24510120100,24510271102,#bcbd22,1762.6813733191482,True,True,B240226;B240227;B240228,
51,24510060400,24005490400,10,10,1,24510271102__24510271200,24510271102,24510271200,#17becf,554.4632148695807,True,True,S2012241432,
51,24510060400,24005490400,11,11,1,24510271200__24510271300,24510271200,24510271300,#aec7e8,2724.904331295425,True,True,B240096;B240098,
51,24510060400,24005490400,12,12,1,24005490500__24510271300,24005490500,24510271300,#ffbb78,1305.1892572699564,True,True,B030044;S2009030049,
51,24510060400,24005490400,13,13,1,24005490400__24005490500,24005490400,24005490500,#98df8a,4171.628339603302,True,True,S2009030044;S2012030175,
52,24027602800,24027602700,1,1,3,24027602700__24027602800,24027602700,24027602800,#1f77b4,3709.1416420463484,True,True,S2005130028,
53,24031700604,24031700816,1,1,1,24031700604__24031700615,24031700604,24031700615,#1f77b4,3945.894996069178,True,True,B2710,
53,24031700604,24031700816,2,2,1,24031700615__24031700616,24031700615,24031700616,#ff7f0e,3290.216412434013,True,True,S2017150200,
53,24031700604,24031700816,3,3,1,24031700606__24031700616,24031700606,24031700616,#2ca02c,4212.335647684799,False,False,,
53,24031700604,24031700816,4,4,1,24031700606__24031700826,24031700606,24031700826,#d62728,93.90125096546056,False,False,,
53,24031700604,24031700816,5,5,1,24031700826__24031700828,24031700826,24031700828,#9467bd,2250.3076691794677,False,False,,
53,24031700604,24031700816,6,6,1,24031700816__24031700828,24031700816,24031700828,#8c564b,867.0355361829712,True,True,B150007;B150012,
53,24031700604,24031700816,7,7,2,24031700816__24031700829,24031700816,24031700829,#e377c2,2731.6356676669234,True,True,B150012,
54,11001007301,24017850101,1,1,1,11001007301__11001010900,11001007301,11001010900,#1f77b4,2158.554244090934,False,False,,
54,11001007301,24017850101,2,2,1,11001010900__51510202002,11001010900,51510202002,#ff7f0e,593.4263404071855,False,False,,
54,11001007301,24017850101,3,3,1,51059415200__51510202002,51059415200,51510202002,#2ca02c,1003.7375199244409,False,False,,
54,11001007301,24017850101,4,4,1,51059415200__51059415600,51059415200,51059415600,#d62728,2879.4263534576066,False,False,,
54,11001007301,24017850101,5,5,1,51059415500__51059415600,51059415500,51059415600,#9467bd,2261.8895137025706,False,False,,
54,11001007301,24017850101,6,7,1,24033801309__51059415800,24033801309,51059415800,#8c564b,1263.2557350481104,False,False,,
54,11001007301,24017850101,7,9,1,24017850101__24033801302,24017850101,24033801302,#e377c2,6774.296104953506,True,True,B1763,
55,24005490602,24510271200,1,1,2,24005490601__24005490602,24005490601,24005490602,#1f77b4,1032.3811599739072,True,True,S2012030154,
56,24003731202,24027605102,1,1,1,24003731202__24003731203,24003731202,24003731203,#1f77b4,2665.3759119531505,True,True,S2011020813,
56,24003731202,24027605102,2,2,1,24003730603__24003731203,24003730603,24003731203,#ff7f0e,1370.5088247313352,True,True,S2011020712;S2011020713,
56,24003731202,24027605102,3,3,1,24003730601__24003730603,24003730601,24003730603,#2ca02c,1519.2672801375936,False,False,,
56,24003731202,24027605102,4,4,1,24003730504__24003730601,24003730504,24003730601,#d62728,2831.9498884374266,True,True,B020067,
56,24003731202,24027605102,5,5,1,24003730504__24003741000,24003730504,24003741000,#9467bd,787.698102724411,True,True,S2009020037,
56,24003731202,24027605102,6,6,1,24003740203__24003741000,24003740203,24003741000,#8c564b,6173.768382856647,True,True,B020100,
56,24003731202,24027605102,7,7,1,24003740203__24003740303,24003740203,24003740303,#e377c2,3734.7521210100763,True,True,S2011020798,
56,24003731202,24027605102,8,8,1,24003740105__24003740303,24003740105,24003740303,#7f7f7f,3020.442384120114,True,True,S2008020010,
56,24003731202,24027605102,9,9,1,24003740104__24003740105,24003740104,24003740105,#bcbd22,2218.9050082215504,True,True,S2008020010,
56,24003731202,24027605102,10,10,1,24003740103__24003740104,24003740103,24003740104,#17becf,4343.95228419912,True,True,S2011020800;S2011020801,
56,24003731202,24027605102,11,12,1,24003740102__24003740601,24003740102,24003740601,#aec7e8,5334.365465982339,True,True,B0677;B0716;S2001020082;S2006020025;S2007020013;S2010020004;S2010020005;S2010020116;S2015020233;S2015020234,
56,24003731202,24027605102,12,13,1,24003740102__24003740400,24003740102,24003740400,#ffbb78,7930.926548571738,True,True,S2006020036,
56,24003731202,24027605102,13,15,1,24027606901__24027606905,24027606901,24027606905,#98df8a,5140.640714054911,True,True,B2580;B2586;S2000130035;S2001130021;S2001130024,
56,24003731202,24027605102,14,17,1,24027606804__24027606806,24027606804,24027606806,#ff9896,1709.5764902723686,True,True,S2008130002,
57,24027606707,24027601201,1,2,1,24027601107__24027606706,24027601107,24027606706,#1f77b4,2086.282846117291,True,True,S2001130045;S2001130048;S2001130050;S2005130030,
57,24027606707,24027601201,2,3,1,24027601108__24027606706,24027601108,24027606706,#ff7f0e,1160.08756954615,True,True,S2008130012,
57,24027606707,24027601201,3,4,1,24027601108__24027601203,24027601108,24027601203,#2ca02c,873.71270498423,True,True,P0039,P0039
57,24027606707,24027601201,4,5,1,24027601203__24027601204,24027601203,24027601204,#d62728,3032.953265423916,True,True,B130057;B2542;S1998130101;S2001130013;S2001130016;S2004130002;S2004130003;S2004130004;S2004130005,
57,24027606707,24027601201,5,6,1,24027601201__24027601204,24027601201,24027601204,#9467bd,4004.6759279345115,True,True,B130088;B130091;B130092;S2012130616,
58,24003730604,24003731102,1,1,1,24003730604__24003730700,24003730604,24003730700,#1f77b4,5239.065731572902,True,True,B020021,
58,24003730604,24003731102,2,2,1,24003730700__24003731201,24003730700,24003731201,#ff7f0e,3041.936932761612,True,True,B020081;B0609;B0610;B0751;S2011020820;S2011020830;S2011020832,
58,24003730604,24003731102,3,3,1,24003731105__24003731201,24003731105,24003731201,#2ca02c,3619.965233463001,True,True,B020081,
58,24003730604,24003731102,4,4,1,24003731104__24003731105,24003731104,24003731105,#d62728,3719.7719878206067,True,True,S2011020836,
58,24003730604,24003731102,5,5,1,24003731102__24003731104,24003731102,24003731104,#9467bd,3412.9710040206965,True,True,S2011020841,
59,24027605503,24033800504,1,1,2,24027605402__24027605503,24027605402,24027605503,#1f77b4,2364.333113346513,True,True,S2011130730,
59,24027605503,24033800504,2,3,1,24027605503__24027605602,24027605503,24027605602,#ff7f0e,700.1456249029667,True,True,S2011130729;S2011130730,
59,24027605503,24033800504,3,5,1,24027606701__24027606707,24027606701,24027606707,#2ca02c,1364.6086128927193,True,True,S2010130069;S2010130070;S2010130075;S2010130076,
59,24027605503,24033800504,4,7,1,24027606804__24027606905,24027606804,24027606905,#d62728,1717.46377687049,True,True,S2000130035;S2000130037,
59,24027605503,24033800504,5,9,1,24003740500__24027606904,24003740500,24027606904,#9467bd,1718.1889527598312,True,True,S2005130037;S2011020810,
59,24027605503,24033800504,6,10,1,24003740500__24003751500,24003740500,24003751500,#8c564b,6150.968788040384,True,True,B0715;B0815;S2006020048;S2006020049;S2006020050;S2006020051;S2007020018;S2011020808,
59,24027605503,24033800504,7,12,1,24003740603__24033800411,24003740603,24033800411,#e377c2,7217.903835122511,False,False,,
59,24027605503,24033800504,8,13,1,24003740603__24033800410,24003740603,24033800410,#7f7f7f,1161.0793571174468,False,False,,
59,24027605503,24033800504,9,14,1,24033800403__24033800410,24033800403,24033800410,#bcbd22,1625.545615131544,False,False,,
59,24027605503,24033800504,10,15,1,24033800401__24033800403,24033800401,24033800403,#17becf,1386.484298210051,True,True,B160005,
59,24027605503,24033800504,11,16,1,24033800401__24033800402,24033800401,24033800402,#aec7e8,2144.7012583867695,True,True,B160005;S2012161226,
59,24027605503,24033800504,12,17,1,24033800402__24033800504,24033800402,24033800504,#ffbb78,1285.4284948314066,True,True,S2012161225;S2012161231;S2012161235,
60,24017850706,24017851400,1,1,2,24017850706__24017850901,24017850706,24017850901,#1f77b4,1132.3803643138192,True,True,B1748,
60,24017850706,24017851400,2,4,1,24017850904__24017850905,24017850904,24017850905,#ff7f0e,2998.5852856313945,True,True,B080102;S1998080053,
60,24017850706,24017851400,3,5,1,24017850802__24017850904,24017850802,24017850904,#2ca02c,6126.475473938291,True,True,B080093;B1759;P0080;S1998080053,P0080
60,24017850706,24017851400,4,6,1,24017850802__24017851400,24017850802,24017851400,#d62728,10762.27767221272,True,True,B1702,
61,24003730100,24025301202,1,2,1,24005421300__24005980000,24005421300,24005980000,#1f77b4,4050.0470231870186,False,False,,
61,24003730100,24025301202,2,3,1,24005421200__24005421300,24005421200,24005421300,#ff7f0e,1413.6200905676958,True,True,S2012030163;S2012030167;S2012030172,
61,24003730100,24025301202,3,4,1,24005420200__24005421200,24005420200,24005421200,#2ca02c,2505.4319831873513,True,True,B030023,
61,24003730100,24025301202,4,5,1,24005420200__24005420401,24005420200,24005420401,#d62728,2547.789014059277,True,True,B030004;S2006030041;S2012030018;S2017030314,
61,24003730100,24025301202,5,6,1,24005420401__24005420402,24005420401,24005420402,#9467bd,2861.155087388434,True,True,S2012030018;S2017030314,
61,24003730100,24025301202,6,7,1,24005420303__24005420402,24005420303,24005420402,#8c564b,2076.7333729630236,True,True,S2012030018,
61,24003730100,24025301202,7,8,1,24005420302__24005420303,24005420302,24005420303,#e377c2,1825.469830531375,True,True,S2012030017,
61,24003730100,24025301202,8,9,1,24005420301__24005420302,24005420301,24005420302,#7f7f7f,1260.849306636073,True,True,S2012030017,
61,24003730100,24025301202,9,10,1,24005420301__24005452400,24005420301,24005452400,#bcbd22,714.7348323726333,True,True,B0919;S2012030014,
61,24003730100,24025301202,10,11,1,24005450400__24005452400,24005450400,24005452400,#17becf,2536.4293354457445,True,True,S2017030282,
61,24003730100,24025301202,11,12,1,24005450400__24005450501,24005450400,24005450501,#aec7e8,2244.4278297599462,True,True,B1059,
61,24003730100,24025301202,12,13,1,24005450501__24005450800,24005450501,24005450800,#ffbb78,948.6854461228775,True,True,B030021;S2001030127;S2012030059;S2012030060,
61,24003730100,24025301202,13,14,1,24005450800__24005492300,24005450800,24005492300,#98df8a,1298.5575592225453,True,True,B030021;S2001030127;S2001030128;S2012030078;S2012030205,
61,24003730100,24025301202,14,15,1,24005451200__24005492300,24005451200,24005492300,#ff9896,2781.562393603258,True,True,S2009030015;S2009030016;S2009030019;S2012030039;S2012030040;S2012030204,
61,24003730100,24025301202,15,16,1,24005451200__24005451402,24005451200,24005451402,#c5b0d5,480.4954510966264,True,True,S2012030039,
61,24003730100,24025301202,16,17,1,24005451402__24005451701,24005451402,24005451701,#c49c94,4465.277840898902,True,True,S2012030185,
61,24003730100,24025301202,17,18,1,24005451701__24005451702,24005451701,24005451702,#f7b6d2,5593.768612056308,True,True,S1997030009,
61,24003730100,24025301202,18,19,1,24005411302__24005451702,24005411302,24005451702,#c7c7c7,6969.712976659587,True,True,S2012030044,
61,24003730100,24025301202,19,20,1,24005411102__24005411302,24005411102,24005411302,#dbdb8d,5250.6895804998485,True,True,B0954,
61,24003730100,24025301202,20,21,1,24005411102__24025301301,24005411102,24025301301,#9edae5,2199.3723238015054,True,True,S2011120698,
61,24003730100,24025301202,21,22,1,24025301201__24025301301,24025301201,24025301301,#393b79,5337.983534139615,True,True,S2011120486;S2011120487;S2011120489,
61,24003730100,24025301202,22,23,1,24025301201__24025301202,24025301201,24025301202,#6b6ecf,2601.7286546536297,False,False,,
62,24031701314,24031701409,1,1,1,24031701308__24031701314,24031701308,24031701314,#1f77b4,2002.9798252992105,True,True,S2017150267,
62,24031701314,24031701409,2,2,1,24031701308__24031701316,24031701308,24031701316,#ff7f0e,3320.093681990371,True,True,B2789,
62,24031701314,24031701409,3,3,1,24031701316__24031701408,24031701316,24031701408,#2ca02c,6311.626978118238,True,True,S2002150179;S2012150687,
62,24031701314,24031701409,4,4,1,24031701408__24031701409,24031701408,24031701409,#d62728,5643.991928523113,True,True,B2842;S2012150650,
63,24510040200,24510170300,1,1,1,24510040200__24510180100,24510040200,24510180100,#1f77b4,631.0109105281517,True,True,S2003240021;S2009240019;S2009240020;S2012240488,
63,24510040200,24510170300,2,2,1,24510170300__24510180100,24510170300,24510180100,#ff7f0e,365.77137141777825,True,True,S2009240049;S2009240050,
64,24510130806,24005402305,1,1,1,24510130806__24510151300,24510130806,24510151300,#1f77b4,530.8333449774232,True,True,S2006240025,
64,24510130806,24005402305,2,2,1,24510151300__24510271600,24510151300,24510271600,#ff7f0e,1469.1896327508505,True,True,S2006240025;S2006240045,
64,24510130806,24005402305,3,3,1,24510271600__24510271802,24510271600,24510271802,#2ca02c,525.8848992729447,True,True,,
64,24510130806,24005402305,4,4,1,24510271801__24510271802,24510271801,24510271802,#d62728,949.0919418448624,True,True,S2012240303,
64,24510130806,24005402305,5,6,1,24510280101__24510280102,24510280101,24510280102,#9467bd,2993.2584188196092,True,True,S2012240303;S2012240310;S2012241362,
64,24510130806,24005402305,6,7,1,24005403201__24510280101,24005403201,24510280101,#8c564b,545.2033469744233,True,True,S2011031033,
64,24510130806,24005402305,7,8,1,24005403100__24005403201,24005403100,24005403201,#e377c2,1984.5197322173676,True,True,S2011031035,
64,24510130806,24005402305,8,9,1,24005402305__24005403100,24005402305,24005403100,#7f7f7f,3647.2092209439656,True,True,S2011031026,
65,24025301602,24025301202,1,2,1,24025301702__24025301703,24025301702,24025301703,#1f77b4,5184.94171157833,True,True,P0012,P0012
65,24025301602,24025301202,2,4,1,24025301107__24025301205,24025301107,24025301205,#ff7f0e,1687.9989817703572,True,True,S2013120359;S2013120360;S2013120361;S2013120362;S2017120202;S2017120332,
65,24025301602,24025301202,3,5,1,24025301202__24025301205,24025301202,24025301205,#2ca02c,1504.0056845496963,True,True,S2011120706;S2011120707,
66,24510080800,24510100300,1,1,1,24510080800__24510100100,24510080800,24510100100,#1f77b4,386.69169769073864,True,True,,
66,24510080800,24510100300,2,2,1,24510100100__24510100200,24510100100,24510100200,#ff7f0e,815.5182277204841,True,True,S2005240050,
66,24510080800,24510100300,3,3,1,24510100200__24510100300,24510100200,24510100300,#2ca02c,391.5223517256901,True,True,B240140,
67,24005491201,24005491600,1,1,1,24005491201__24005491600,24005491201,24005491600,#1f77b4,1206.5602000879692,True,True,B030063;B1088;S2003030032;S2003030033,
68,24025304201,24005490800,1,2,1,24005408502__24005410200,24005408502,24005410200,#1f77b4,3202.175310605395,False,False,,
68,24025304201,24005490800,2,4,1,24005490100__24005490302,24005490100,24005490302,#ff7f0e,3235.247651683771,True,True,B1102;P0054;S1998030068;S1998030089;S2007030024,P0054
68,24025304201,24005490800,3,6,1,24005490800__24005490900,24005490800,24005490900,#2ca02c,1295.4003883794478,True,True,S2012030137;S2012030140;S2012030141;S2017030292,
69,24021751003,11001001302,1,1,1,24021751003__24021752204,24021751003,24021752204,#1f77b4,1386.5346354188132,False,False,,
69,24021751003,11001001302,2,2,1,24021752201__24021752204,24021752201,24021752204,#ff7f0e,9817.496876425448,True,True,B1998;S2007100081;S2007100084,
69,24021751003,11001001302,3,3,1,24021752102__24021752201,24021752102,24021752201,#2ca02c,1838.5765494810587,True,True,B2844,
69,24021751003,11001001302,4,4,1,24021752102__24031700312,24021752102,24031700312,#d62728,1126.5547225636765,True,True,B2844,
69,24021751003,11001001302,5,5,1,24031700311__24031700312,24031700311,24031700312,#9467bd,8899.470558445275,True,True,B150116;S2007150045;S2007150046;S2007150047;S2007150048,
69,24021751003,11001001302,6,6,1,24031700304__24031700311,24031700304,24031700311,#8c564b,3099.446007795988,True,True,B2875,
69,24021751003,11001001302,7,7,1,24031700304__24031700830,24031700304,24031700830,#e377c2,1567.483947107641,True,True,B2770;S2009150024;S2009150025,
69,24021751003,11001001302,8,9,1,24031700722__24031700832,24031700722,24031700832,#7f7f7f,785.3744019273247,True,True,B2872,
69,24021751003,11001001302,9,11,1,24031700706__24031700724,24031700706,24031700724,#bcbd22,608.615525784679,True,True,B2967,
69,24021751003,11001001302,10,12,1,24031700717__24031700724,24031700717,24031700724,#17becf,1405.8240446488649,True,True,B150123,
69,24021751003,11001001302,11,13,1,24031700717__24031700718,24031700717,24031700718,#aec7e8,1890.6699188735395,True,True,B2961;S2001150152;S2001150153;S2005150074;S2005150076;S2005150077;S2005150078;S2018150234,
69,24021751003,11001001302,12,14,1,24031700718__24031701007,24031700718,24031701007,#ffbb78,471.36747180664827,True,True,S2000150033;S2000150034;S2006150038,
69,24021751003,11001001302,13,15,1,24031700817__24031701007,24031700817,24031701007,#98df8a,2170.8636325168486,True,True,B150060;B150061;S2000150028;S2000150029;S2000150031,
69,24021751003,11001001302,14,17,1,24031701004__24031701005,24031701004,24031701005,#ff9896,1489.3359149439066,True,True,S2012150936;S2012150950,
69,24021751003,11001001302,15,18,1,24031701001__24031701005,24031701001,24031701005,#c5b0d5,1249.967724521657,True,True,S2005150084;S2005150085;S2005150086;S2005150087;S2005150088;S2012150960,
69,24021751003,11001001302,16,20,1,24031701205__24031704401,24031701205,24031704401,#c49c94,652.1506217090885,True,True,S2002150035;S2002150037;S2005150058;S2005150059;S2005150061;S2005150063;S2005150064;S2005150065,
69,24021751003,11001001302,17,22,1,24031704404__24031705000,24031704404,24031705000,#f7b6d2,3240.2461703570793,True,True,S2000150164;S2008150026;S2009150066,
69,24021751003,11001001302,18,23,1,24031704806__24031705000,24031704806,24031705000,#c7c7c7,1062.955954264903,True,True,S2012150743;S2012150745,
69,24021751003,11001001302,19,24,1,24031704805__24031704806,24031704805,24031704806,#dbdb8d,561.3856244575446,True,True,,
69,24021751003,11001001302,20,25,1,24031704804__24031704805,24031704804,24031704805,#9edae5,1064.0530441302672,True,True,B150085;B150124;B2864,
69,24021751003,11001001302,21,27,1,24031705300__24031705400,24031705300,24031705400,#393b79,1861.1794203131644,True,True,S2012150917;S2012150980,
69,24021751003,11001001302,22,29,1,11001001100__11001001401,11001001100,11001001401,#6b6ecf,793.2061726653945,True,True,B150125,
69,24021751003,11001001302,23,30,1,11001001100__11001001402,11001001100,11001001402,#637939,814.4864141721501,False,False,,
69,24021751003,11001001302,24,32,2,11001001301__11001001302,11001001301,11001001302,#b5cf6b,1857.9671783867298,False,False,,
70,24005404402,24005408303,1,1,1,24005404402__24005404900,24005404402,24005404900,#1f77b4,3786.414284882154,True,True,S2011030948,
70,24005404402,24005408303,2,2,1,24005404900__24005408303,24005404900,24005408303,#ff7f0e,5694.349516976052,True,True,S2011030942,
71,24003750801,24003730601,1,2,1,24003730401__24003750900,24003730401,24003750900,#1f77b4,2284.429907447213,True,True,S2011020903;S2011020904;S2011020905,
71,24003750801,24003730601,2,4,1,24003730402__24003730502,24003730402,24003730502,#ff7f0e,2620.0137992290834,True,True,B0650;P0038;S2010020139;S2010020140;S2010020141;S2010020142;S2010020143;S2010020148,P0038
71,24003750801,24003730601,3,5,1,24003730502__24003730506,24003730502,24003730506,#2ca02c,1658.3112463072187,True,True,P0038;S2011020865,P0038
71,24003750801,24003730601,4,6,1,24003730504__24003730506,24003730504,24003730506,#d62728,1212.5911363114594,False,False,,
71,24003750801,24003730601,5,7,1,24003730504__24003730601,24003730504,24003730601,#9467bd,2831.9498884374266,True,True,B020067,
72,24033805700,24033805601,1,1,1,24033805602__24033805700,24033805602,24033805700,#1f77b4,1235.6061883910668,True,True,B3214,
72,24033805700,24033805601,2,2,1,24033805601__24033805602,24033805601,24033805602,#ff7f0e,1450.9790287446688,True,True,B3214,
73,24510260102,24005491701,1,1,1,24510260102__24510270401,24510260102,24510270401,#1f77b4,705.2275215442975,True,True,B240038;S2012240242,
73,24510260102,24005491701,2,2,1,24510260101__24510270401,24510260101,24510270401,#ff7f0e,1355.176853040999,True,True,B240082,
73,24510260102,24005491701,3,3,1,24510260101__24510270502,24510260101,24510270502,#2ca02c,649.2558630154921,True,True,S2012240233,
73,24510260102,24005491701,4,4,1,24510270501__24510270502,24510270501,24510270502,#d62728,2062.272756821395,True,True,B240102;B240199;S2009030052,
73,24510260102,24005491701,5,5,1,24005440100__24510270501,24005440100,24510270501,#9467bd,1296.4193480039735,True,True,B1050;S2012240147;S2012240148,
73,24510260102,24005491701,6,6,1,24005440100__24005492102,24005440100,24005492102,#8c564b,221.13819961773524,True,True,B1050,
73,24510260102,24005491701,7,7,1,24005492101__24005492102,24005492101,24005492102,#e377c2,399.4700202070246,True,True,B1050,
73,24510260102,24005491701,8,8,1,24005492002__24005492101,24005492002,24005492101,#7f7f7f,2051.3819722891476,True,True,S2010030023;S2012030131,
73,24510260102,24005491701,9,9,1,24005491900__24005492002,24005491900,24005492002,#bcbd22,640.4432263578698,True,True,S2004030017;S2010030023,
73,24510260102,24005491701,10,10,1,24005491701__24005491900,24005491701,24005491900,#17becf,1510.3394392373448,True,True,B030089;B0958;S2012030133,
74,24510270102,24510010400,1,1,2,24510270101__24510270102,24510270101,24510270102,#1f77b4,1077.5062158309793,True,True,B240159,
74,24510270102,24510010400,2,4,1,24510260202__24510260301,24510260202,24510260301,#ff7f0e,1005.1669719799512,True,True,S2012240244;S2012240245,
74,24510270102,24510010400,3,5,1,24510260301__24510260302,24510260301,24510260302,#2ca02c,1307.5754176768867,True,True,S2012240250,
74,24510270102,24510010400,4,7,1,24510260303__24510260404,24510260303,24510260404,#d62728,659.8490210428145,True,True,S2012241354,
74,24510270102,24510010400,5,9,1,24510060100__24510070100,24510060100,24510070100,#9467bd,462.7730980102732,True,True,S2012241398,
74,24510270102,24510010400,6,11,2,24510010300__24510010400,24510010300,24510010400,#8c564b,873.6209829314035,True,True,S2005240058;S2012241410,
75,24005402407,24005404101,1,1,1,24005402407__24005402503,24005402407,24005402503,#1f77b4,81.9280483274398,False,False,,
75,24005402407,24005404101,2,2,1,24005402302__24005402503,24005402302,24005402503,#ff7f0e,1730.5479461869286,False,False,,
75,24005402407,24005404101,3,4,1,24005402602__24005402604,24005402602,24005402604,#2ca02c,2512.8729016176476,True,True,B030013;B0936;S2011030971,
75,24005402407,24005404101,4,5,1,24005402506__24005402604,24005402506,24005402604,#d62728,912.373585668292,True,True,S2011030973;S2017030298,
75,24005402407,24005404101,5,6,1,24005402506__24005402509,24005402506,24005402509,#9467bd,1271.560774205542,True,True,S2011030394;S2011030974,
75,24005402407,24005404101,6,7,1,24005402509__24005492402,24005402509,24005492402,#8c564b,1549.5683466962757,True,True,,
75,24005402407,24005404101,7,8,1,24005404101__24005492402,24005404101,24005492402,#e377c2,4990.174888633231,True,True,S2011030966,
76,24025303204,24005408100,1,3,1,24005410100__24025304201,24005410100,24025304201,#1f77b4,11986.818501243446,True,True,S2010120014,
