example_id,o_tract_fips,d_tract_fips,path_order,screenline_id,screenline_color,station_id,is_fhwa_station,boundary_distance_m,boundary_centroid_distance_ratio,station_x,station_y
10,24003740203,24003730203,1,24003730505__24003740201,#1f77b4,B0630,False,17.00648057308455,0.034390823515948035,431089.23767544003,162379.66302139615
10,24003740203,24003730203,1,24003730505__24003740201,#1f77b4,S2010020091,False,55.49063052670044,0.11832818554097854,431074.9937343968,162261.27119949585
10,24003740203,24003730203,1,24003730505__24003740201,#1f77b4,S2010020092,False,11.591095857566009,0.02213844302066092,431082.9105784133,162429.07718485608
10,24003740203,24003730203,1,24003730505__24003740201,#1f77b4,S2010020093,False,25.71100680427951,0.04781926320612704,431046.02398761915,162389.33661686847
10,24003740203,24003730203,2,24003730506__24003740201,#ff7f0e,B0631,False,16.986087795219383,0.014778467933005576,431834.44977717556,163959.05346710642
10,24003740203,24003730203,2,24003730506__24003740201,#ff7f0e,S2012021518,False,55.78373635989151,0.05587669061190266,431721.620601885,163757.68240720555
10,24003740203,24003730203,3,24003730502__24003730506,#2ca02c,P0038,True,27.05740802433098,0.03163682760988742,432267.2534067422,163696.27436800275
10,24003740203,24003730203,3,24003730502__24003730506,#2ca02c,S2011020865,False,0.5676903096804973,0.0008112923832056391,432173.4625759687,163549.59611859056
10,24003740203,24003730203,4,24003730402__24003730502,#d62728,B0650,False,30.92946946505108,0.05100216900386573,434053.2753609128,163170.55008885116
10,24003740203,24003730203,4,24003730402__24003730502,#d62728,P0038,True,48.088113860614165,0.049662614602291634,432267.2534067422,163696.27436800275
10,24003740203,24003730203,4,24003730402__24003730502,#d62728,S2010020139,False,23.017857365957312,0.04503290412186725,433129.0244913467,163609.1166552262
10,24003740203,24003730203,4,24003730402__24003730502,#d62728,S2010020140,False,64.06551550603211,0.10578955639204869,432994.3634487021,163531.8204394935
10,24003740203,24003730203,4,24003730402__24003730502,#d62728,S2010020141,False,64.06551550603211,0.10578955639204869,432994.3634487021,163531.8204394935
