,o_activity,o_tpb_taz,d_activity,d_tpb_taz,departure_time_min,travel_mode,transit_access_mode,transit_egress_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,park_loc,park_pay,subway_used,subway_pay,subway_station_board,subway_access_mode,subway_station_exit,subway_egress_mode,hov_used,toll_road_used,distance,reported_travel_time,year,bodytype,make,model,fueltype,tolltransponder,home_tpb_taz,home_type,home_ownership,hhsize,numstudents,numdrivers,numworkers,numdisabilities,numvehicle,numvehicle_transponder,numbicycle,hh_income_detailed,tdate_days,tdate_dow,hhtrips,package_delivered,food_delivered,service_delivered,age,gender,race_ethnicity,race_ethnicity_hispanic,license,disability,smartphone,employment_status,jobs_count,j1_workplace_loc,work_tpb_taz,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_benefits_free_parking,j1_benefits_parking,j1_benefits_transit,j1_benefits_carpool,j1_benefits_walking_biking,j1_benefits_ev_charging,j1_benefits_bicycle_parking,j1_benefits_none,student_status,school_type,school_tpb_taz,school_freq,school_mode,volunteer_status,td_telecommute_time,td_shop_time,person_tripcount,walk_bike_loop_trips
home_tpb_taz,0.6654722980066426,0.18608321077732926,0.6683580479337491,0.18424693826811742,0.427146446577972,0.7240382167203147,0.7627080922480178,0.7628217043482498,0.7342768158112319,0.7489324824828546,0.7363157264649108,0.7158646088615321,0.7718939357802409,0.7701088203359955,0.7681466620576524,0.7550104446212059,0.7674384803964083,0.754772366419118,0.7670664294841456,0.7745154417467669,0.7713354851359288,0.6243152505924401,0.7028456094801974,0.4944856277014978,0.7110262898632246,0.5607826956084684,0.40360825990297944,0.7353371833677358,0.7428768220267934,1.0,0.6888266532567477,0.7368102765945497,0.6292669158260171,0.6605694538400606,0.7170690597404249,0.6976649028720436,0.765842467214462,0.6848073248223506,0.7054757108867727,0.6641213477897794,0.6223137649493545,0.046916028384259637,0.655009437948047,0.36080564517527886,0.7403428450008301,0.7644824956573669,0.7574748192324752,0.2714714815172743,0.7573153699477397,0.6732525909185898,0.7612339200740746,0.7645524904164716,0.7706220352184863,0.7575343187785947,0.7177458151306176,0.7458075057137736,0.7286374534245885,0.4449613272309323,0.7027814224508557,0.7414956432218167,0.7413540404453398,0.7360768790612809,0.7450512799307161,0.7388768707600991,0.7505432498796122,0.7535457764743684,0.7464303937651104,0.7416220555584465,0.7406322816025163,0.7629728963318688,0.7326168272594289,0.7051167699564952,0.7418158736973133,0.7363636570133422,0.746301903551832,0.6746555345135054,0.7565660618161334,0.578227949108387,0.7359383350224793
home_type,0.8506620244063003,0.7357963682949372,0.8757779312050921,0.7282514923542399,0.8346696041905687,0.8854631388296242,0.8961392716311865,0.8970743032169765,0.8866369326390077,0.8905889043142191,0.8961101219902021,0.8865340971040027,0.8960415262486671,0.8966959747941431,0.8965148510619317,0.8930461780078981,0.8963809041638893,0.8931352066333462,0.8962290204151252,0.8966281508353632,0.8949346142552354,0.8629782549305303,0.8784138558287099,0.8161797543469695,0.890983414362779,0.8635792259003479,0.7936269535654195,0.8814298331255973,0.8983539861366134,0.6888266532567477,1.0,0.8936699669026515,0.7704963043221487,0.7885144090549786,0.8754920876522193,0.8478900078964475,0.8948645549658,0.8828375209904259,0.8918549739152916,0.8599742338133151,0.8689311392194907,0.6023970514078556,0.8983539861366134,0.8174322054670509,0.8983539861366135,0.8920694985466737,0.8856276318050073,0.7641191408524695,0.8983539861366135,0.8906145254367206,0.8983539861366134,0.8971879204796348,0.8907408241999685,0.891389606982409,0.8517096510943105,0.8946452499275195,0.89685751228038,0.7693012413157663,0.8930637586511943,0.8983539861366135,0.8906624766348579,0.8983539861366135,0.8935948794098479,0.8983539861366135,0.8907454987771244,0.8948976383757437,0.889251164746657,0.8949297125313153,0.8983539861366135,0.8954776782874951,0.8937583708744985,0.8647309477554183,0.8923218740888318,0.8937968851570741,0.8983539861366134,0.842064645865805,0.8941236022214127,0.8294702354107764,0.8887106922524781
home_ownership,0.8594548317627166,0.7642947433695859,0.885691537482107,0.7528714370997571,0.8453484085478218,0.9122901267148549,0.91741809139312,0.9173821660674122,0.9142566859617517,0.9135271834792441,0.9222026592071669,0.9140963874578643,0.920761157449051,0.9174452664059847,0.9171195431087389,0.9137828991113193,0.9173406343465731,0.9135606876269441,0.9165559274567574,0.923111001048179,0.9203362639395839,0.869971115191493,0.9033309782343841,0.8285979066567218,0.9174341981636629,0.8751474027626003,0.8042586894994593,0.9023339020262318,0.925343494950321,0.7368102765945497,0.8936699669026515,1.0,0.7678654130643254,0.7869152855110926,0.8781715986424058,0.8587961190529879,0.9201666782305019,0.8855834207848375,0.9059976167142023,0.8708298486954754,0.8689572507725055,0.6097677935417632,0.9246824539862605,0.8183175357921351,0.925343494950321,0.916980655768578,0.9080491701502721,0.7693299882874869,0.9245766861930286,0.906333830062007,0.9223388259485856,0.925343494950321,0.9146518361511922,0.9127600804636438,0.8686899532366762,0.9175820552197913,0.9213088908960403,0.7771645486263403,0.9095565186578353,0.9253434949503209,0.9111705900075248,0.9253434949503209,0.9129304018184957,0.9186051939379072,0.9137695671449965,0.9192717122364374,0.911038021477346,0.911843876247139,0.925343494950321,0.925343494950321,0.921992370346692,0.8908736456890435,0.9206896604238476,0.9226447487591591,0.9237563714667321,0.8739693138144053,0.9194479755441404,0.8428397790357578,0.9040847363775956
hhsize,0.7663037687365106,0.6648497480942387,0.767721642068737,0.6544118999918227,0.7381812363763566,0.7678925467777786,0.7710998487615546,0.7713088134596434,0.7649926363149031,0.7663504680462322,0.7689411362583228,0.764664546045127,0.7710528835868704,0.7718037197967078,0.7706914956664527,0.767737464905825,0.7711095024990273,0.7680819381359594,0.7713128169213601,0.770649695499438,0.7701497015911011,0.7674962763417973,0.766899757964798,0.7399448064337876,0.7716022018987817,0.7611731195964883,0.7213246827585694,0.7656700860514541,0.7719267636500751,0.6292669158260171,0.7704963043221487,0.7678654130643254,1.0,0.7586947393222436,0.7528872108937936,0.7538557956703349,0.7686441676764373,0.7623625013525558,0.7675917734875949,0.7542758210116539,0.762772150216698,0.5219017749248144,0.7719267636500751,0.7435093793028824,0.7719267636500751,0.7661527909935895,0.7670489546705918,0.7079670643387014,0.7719267636500751,0.7681922669329653,0.7718854564947868,0.7719267636500751,0.7688637643918125,0.7719267636500751,0.7707618182396373,0.7699390487795611,0.770372362206578,0.677957778682235,0.7686676541355991,0.7708954863666513,0.7655543367066693,0.7715209685372822,0.7696488868569579,0.7711480838931468,0.7664584247082816,0.7690311250950919,0.7671530911370636,0.7705991553444329,0.7715721230210354,0.7719267636500751,0.770065654707183,0.7289865134706291,0.7709671537519276,0.7689827350907059,0.7718505404234511,0.7317491963134493,0.7697225650073389,0.7389015936203973,0.7681503557737817
numstudents,0.7850987231460901,0.6881261584484968,0.7872574717863069,0.6781963602209024,0.7533655897225588,0.7860084356113263,0.7886059595257506,0.788602908531715,0.7880026267458293,0.7839145296286109,0.7884333563784051,0.7821154678892944,0.7888270714132907,0.788996411907116,0.7884997348577771,0.7842664290092023,0.7885868637102896,0.7846210799630948,0.788434068793256,0.7887454870067921,0.7880999952712174,0.7852520497930486,0.7837525326864194,0.7597175192517207,0.7894512681397341,0.7800127031827805,0.7394813341114143,0.7835180036525199,0.789986704686905,0.6605694538400606,0.7885144090549786,0.7869152855110926,0.7586947393222436,1.0,0.7843343200795262,0.7849270853724918,0.7883196978163349,0.7770926050512484,0.7876566202750376,0.7799104664892443,0.7817164149054533,0.5345904306372251,0.7899098387381873,0.7574528272957723,0.789986704686905,0.7842314432451095,0.7871400653026297,0.7205064897895465,0.789986704686905,0.7858619388545691,0.7897164052000916,0.789986704686905,0.7884277396584208,0.789986704686905,0.7870071483086651,0.7879651630170377,0.7888854842686411,0.7011890642668405,0.786278386634354,0.7892326497041723,0.7843864450994531,0.7897362779607342,0.787875992424862,0.7896174982716196,0.7849343772998609,0.7872819829871204,0.7843963285649033,0.7894747494364696,0.7898704778176731,0.7871275567433267,0.7769193204636107,0.7308384307132161,0.7735191708771417,0.7758432849428127,0.789986704686905,0.7480590851065235,0.788152535866474,0.7561579074744501,0.7840403689359041
numdrivers,0.8517389994887133,0.7432142975878666,0.8643017668507794,0.7361264615861782,0.8248387980714826,0.8925919025482563,0.8977344536624731,0.8982015964700567,0.8855432364573035,0.8971677895976693,0.8998012207693089,0.8907252827151224,0.9034462371486557,0.8980923698510991,0.8975454443238502,0.8935773400659635,0.8978906273876223,0.8936609791181915,0.8972231643650505,0.905351280921902,0.9026556915545181,0.8545350109567339,0.8794843675531998,0.8202668912528672,0.898628190999041,0.8604712257706677,0.7921939491612502,0.8869846504541696,0.9071044461088107,0.7170690597404249,0.8754920876522193,0.8781715986424058,0.7528872108937936,0.7843343200795262,1.0,0.8597185001127474,0.9040620139575491,0.8797705647322848,0.8855732017616676,0.8449337779421494,0.8414688269975906,0.5811024630143119,0.9007225977371226,0.8140153296188642,0.9075709591003667,0.898376878916733,0.8930523290390205,0.7631088281828837,0.8881235410982835,0.8823591834610724,0.9016584114305207,0.9074323660185137,0.8998255280542773,0.906687332376013,0.8663251540881048,0.9011288600495098,0.9002743416667286,0.7538396476003804,0.8832949455302059,0.9063499136016309,0.8928340280926859,0.8948748075447417,0.8950723839300685,0.8942622675772361,0.896694410578927,0.90094287589279,0.8937316811297206,0.8913760711002411,0.9077606731102008,0.9068747439436478,0.9043838163919017,0.8675252607851349,0.9017532452045188,0.9028055774442437,0.9014012193444793,0.8490673637800855,0.9016318972082423,0.8281905524911393,0.8872290810220118
numworkers,0.8523033972483028,0.7307725658952763,0.8654991219745083,0.7230104886050793,0.8108509428862176,0.8834674893096472,0.8922339966844832,0.8923321550611191,0.8764707649724822,0.9007305091556665,0.9035197604262429,0.8970166208449695,0.9110724600242345,0.8967911260573682,0.8962129497815674,0.8913422597881671,0.8963959474745823,0.8912563750804305,0.8955215021256807,0.9144414208112691,0.9109974628738939,0.8570782442133329,0.8796860480675592,0.8170605830361841,0.8959615938186345,0.8642758256578377,0.7959171685577667,0.8819657910778403,0.9033341995884927,0.6976649028720436,0.8478900078964475,0.8587961190529879,0.7538557956703349,0.7849270853724918,0.8597185001127474,1.0,0.9140609861184418,0.861678410154369,0.8946452628335857,0.8764505953723183,0.8543231888556015,0.5858621247019214,0.9106976652823103,0.8033286319115598,0.9051571065756098,0.9040861870194298,0.9014669989823825,0.7793101692160793,0.9012140271799688,0.8949449984760517,0.908569880875977,0.9089016777679485,0.9097878676370377,0.9153294898035883,0.8769318161168476,0.8680188713531587,0.8636665999681169,0.6951836858444614,0.8424942965512513,0.8692179352400445,0.8913983934322371,0.8664552394911582,0.8576319092883203,0.8561483363358006,0.8615287720611132,0.8647824429593176,0.8586689039590443,0.8552366131054597,0.8698520954495482,0.9111525628143401,0.9095907842634374,0.8690046315225194,0.9082820162331467,0.907946639198428,0.9138314439884989,0.8578561263753737,0.9054327362677391,0.8297319652696727,0.8912998762669627
numdisabilities,0.897424710656322,0.787886270815936,0.9115494992033344,0.7778726192954155,0.8611446075151713,0.9477161347921937,0.9609683855068801,0.9609776288314498,0.9140088197991031,0.9645002027801112,0.9597038568901047,0.9452654018928346,0.9804070196403483,0.9656424154456495,0.9654246178358943,0.9605447206549096,0.9654581116587413,0.9604729448586775,0.9644389918896215,0.984436407062695,0.9807499157492002,0.8903450932375517,0.92072800434635,0.8517946014028585,0.9628762866831699,0.9153523387030829,0.8456816199446423,0.9455374720919226,0.9723599738285628,0.765842467214462,0.8948645549658,0.9201666782305019,0.7686441676764373,0.7883196978163349,0.9040620139575491,0.9140609861184418,1.0,0.9010453991009945,0.9320145708454237,0.8921963471083391,0.8844441558648055,0.6172509113747665,0.971987164039611,0.830968624527225,0.9612463950776057,0.9736712507981111,0.9667576802450872,0.799483455352445,0.9517812616928959,0.947971930441879,0.976973600796583,0.977155173659896,0.9808441558441559,0.9717619557666781,0.9295144438497329,0.971088705664049,0.973018895616563,0.7924638976030648,0.9361624359549373,0.9698267995599135,0.9644452848874715,0.958480480555824,0.9641673553343559,0.9524740076990363,0.9712414618628843,0.9762378388719974,0.9656168459474127,0.9582765724544489,0.9708920404469918,0.9651579165603207,0.972719294197185,0.9420676813725612,0.9701460749865157,0.9760910091387338,0.9680237885643581,0.8827750065872562,0.9745485948494678,0.870445846765967,0.9536530181403536
numvehicle,0.8507013311213368,0.7265011897328011,0.8714752526698005,0.7166645397469668,0.8301316996938062,0.887240572583303,0.9017197952622967,0.9022841594661143,0.8877238582984147,0.8956654176692099,0.9000515416657374,0.8886943196169728,0.9007608926165738,0.902341273971211,0.9017492546488682,0.8988485801468772,0.9021205957274933,0.898699977120126,0.9015512162263737,0.9021465549889276,0.899206560865834,0.8590675491111954,0.881526814469001,0.816841791659336,0.8955239413721812,0.8637979940462768,0.785946798820654,0.8865472122484143,0.9029714049068657,0.6848073248223506,0.8828375209904259,0.8855834207848375,0.7623625013525558,0.7770926050512484,0.8797705647322848,0.861678410154369,0.9010453991009945,1.0,0.8711423716682732,0.8729828902732452,0.8655720360857739,0.5804315721405733,0.9012829249234515,0.8095359076702093,0.9027701864296741,0.8973012486464118,0.8922724799925,0.7600393629854849,0.9025455382800117,0.8904814742196683,0.9020367785715525,0.8954300136040262,0.8975849833480771,0.9028081638198981,0.8563032375228282,0.9003924579840435,0.8988078795766976,0.7421625048217063,0.895706360873433,0.9034306001589202,0.8941713030418669,0.9015232616871139,0.8969891076931719,0.9032928872707779,0.8942644151466418,0.89894746384443,0.8920464121755621,0.8944933661787554,0.9033561682942765,0.8994211216342012,0.8973971742736053,0.8656794919924571,0.8952815860997744,0.898223683911649,0.9039607813559588,0.8468092048748174,0.8982568525016292,0.8295032594528159,0.8893752152731832
numvehicle_transponder,0.8768001974731368,0.7470296404844916,0.8907324662315361,0.7362880945773047,0.8461502056504203,0.9144470504373194,0.9298547380956511,0.9297318413714378,0.9137954179954753,0.9266216420480874,0.9256619547135432,0.9104738302148148,0.930962060501986,0.9293689744158404,0.9287620537495324,0.9251661165585034,0.9289800397878532,0.9252218010714719,0.9285864744633348,0.9337870925503294,0.93040877228413,0.8809343640840492,0.9052609771771192,0.8372260351904027,0.9287206949699794,0.8888405711584733,0.8126281623991984,0.9174017058515485,0.9270201374898713,0.7054757108867727,0.8918549739152916,0.9059976167142023,0.7675917734875949,0.7876566202750376,0.8855732017616676,0.8946452628335857,0.9320145708454237,0.8711423716682732,1.0,0.8816480643791749,0.8814878433116842,0.5883294935205353,0.9318562985939203,0.8210892399751873,0.9347752584104186,0.9279399192679101,0.923355836866498,0.7801484982294942,0.9271845091482327,0.920338958726194,0.9322229444456834,0.935975765195499,0.929945449672124,0.9317981051416941,0.8964119509965961,0.9240538691973295,0.9285134132229153,0.7725617162920397,0.9157918599479131,0.9341413485785981,0.9214381399860078,0.9323603992125028,0.9237284479020312,0.9227137110329726,0.9250847541363426,0.9299105310195751,0.9214768168850166,0.9204640210883056,0.935975765195499,0.9359757651954991,0.9298894631572079,0.9007067465066892,0.9297194205733845,0.9307836057442526,0.934787214590091,0.8585204248305278,0.929438695566343,0.8561993669213188,0.9164233924823507
numbicycle,0.8540664588067278,0.7176951020343264,0.8597512634522508,0.7079829594497596,0.8226442402601533,0.873179640670339,0.8925112189851744,0.8927554714493038,0.8695405094571522,0.8917823566435473,0.8880505443881946,0.8663325518452164,0.8920854685129156,0.891064562544242,0.8908394652634779,0.8880062636752677,0.8910651613857109,0.8877625326162103,0.8905568172525814,0.8925791384488436,0.8922582084645622,0.8561289488432448,0.868877829422692,0.8218351021871342,0.8902101577348429,0.8646320330833067,0.7933392876760078,0.8854613061682324,0.8932907582861075,0.6641213477897794,0.8599742338133151,0.8708298486954754,0.7542758210116539,0.7799104664892443,0.8449337779421494,0.8764505953723183,0.8921963471083391,0.8729828902732452,0.8816480643791749,1.0,0.8539389855914613,0.5700918953208592,0.8918245155992007,0.8006029739912826,0.890981083527234,0.8913650544821838,0.8923949120983322,0.7640550648152966,0.8861150965043352,0.8850970453574918,0.8932907582861075,0.8897835632058586,0.8914082020425037,0.8932907582861075,0.8682849428127047,0.8903743641955577,0.8898150152890422,0.7534051752086239,0.8815926457311689,0.8900693861090255,0.8869946887924135,0.8897094978734933,0.8871329592226129,0.889618861152204,0.8869715456346109,0.8878959477843279,0.8869620467699317,0.8871788557750206,0.8900253790047007,0.8853061907405066,0.8816029344470959,0.8610192147577665,0.880937156956762,0.8840900340596247,0.8932861069398705,0.8204515564096274,0.8920459475571811,0.8297271074263776,0.8845513330004601
hh_income_detailed,0.8550562301814448,0.6942273953865253,0.856404418500154,0.6865479375693314,0.8199346503922205,0.8706561769258535,0.879714774389574,0.8794213059328256,0.8751685428989379,0.8818528733239667,0.8840943524293553,0.871491003232918,0.8835574729839899,0.8778276623046228,0.8777811462610403,0.8743062266709948,0.877892739852528,0.8743790504397975,0.877306445661125,0.885845648817887,0.8849590072364829,0.8565720657181017,0.8659404887867967,0.819490304859867,0.8847785881754828,0.8664204808738295,0.7881996171957535,0.8781548285000632,0.8862024473411851,0.6223137649493545,0.8689311392194907,0.8689572507725055,0.762772150216698,0.7817164149054533,0.8414688269975906,0.8543231888556015,0.8844441558648055,0.8655720360857739,0.8814878433116842,0.8539389855914613,1.0,0.5719881345757848,0.8844358598454907,0.8019670445149838,0.8855767406050034,0.8825349511758355,0.8805950713488636,0.7656726233840573,0.8847404791433842,0.882950340658197,0.8837832465426197,0.8836579802646631,0.8806337921284974,0.8847859368895431,0.85976525620916,0.8839454757940018,0.8840235910499219,0.7320570860085027,0.872156024427776,0.881262428541693,0.8766538013836955,0.8841506925704836,0.8770848252745792,0.8765539110129837,0.8794796439329925,0.8817320467327622,0.8774921200722574,0.8766308724665909,0.884894884737472,0.8829211574614408,0.8825129463330665,0.8513596334181623,0.8813522986426535,0.8825905814833261,0.8860243513720903,0.817634866842437,0.8839463740562052,0.8221837776324038,0.8745701970229732
tdate_days,0.5824970692905009,0.11549422541301477,0.5793903778359274,0.11632552320159646,0.5045208736518839,0.5965832196567028,0.619859291872028,0.6196021591538907,0.5951176997094999,0.6166490189118266,0.6097579823502834,0.6004201285898482,0.6231703095845197,0.6213344836251963,0.6203095251517547,0.6103612712495797,0.6201358482197062,0.6103077575369361,0.619849568441798,0.6237951541954834,0.6231709110072018,0.57509780991285,0.6066536294748945,0.5179025980220886,0.6000539783310247,0.5277230147579317,0.3697251255708611,0.6108221313841663,0.6096164466853505,0.046916028384259637,0.6023970514078556,0.6097677935417632,0.5219017749248144,0.5345904306372251,0.5811024630143119,0.5858621247019214,0.6172509113747665,0.5804315721405733,0.5883294935205353,0.5700918953208592,0.5719881345757848,1.0,0.13353178216873124,0.429618298963963,0.6124217427773524,0.6202636492490528,0.6199382021416223,0.39274354108176374,0.6195391052771563,0.5997437448943602,0.6207116755914696,0.6179295252384834,0.621552547099914,0.6206340223727173,0.5910680291136072,0.6131603388740624,0.6074383673392689,0.3716672820279002,0.5974506234559183,0.6126412956121027,0.6090591266124323,0.6105692292745097,0.6142505684864014,0.6112005398246096,0.6158011187597622,0.6161355252583072,0.6152152659558212,0.6133273562759824,0.6123770619763751,0.6163342038216824,0.5977299339581108,0.5682719025234767,0.6056208912247836,0.602586370492066,0.6190432335663446,0.5596556140148727,0.6148861819189524,0.5532602684792153,0.608687669379212
tdate_dow,0.894272884107243,0.729056500486094,0.906273068302619,0.7200821280100044,0.8601591157919865,0.9390692614880508,0.9601527840759381,0.9596961184128471,0.9164577071310042,0.960106701676178,0.9601902374798769,0.9382648754285846,0.9754886055955747,0.9639859037880646,0.9638044057799352,0.9593364882986377,0.963764626702878,0.9592493310527798,0.963016069704321,0.9780294563923642,0.9761333874975117,0.8878690799358372,0.9198942595676282,0.851606549694343,0.9595069567826436,0.9091110864347126,0.830773309284686,0.9457221088553373,0.9663327841544069,0.655009437948047,0.8983539861366134,0.9246824539862605,0.7719267636500751,0.7899098387381873,0.9007225977371226,0.9106976652823103,0.971987164039611,0.9012829249234515,0.9318562985939203,0.8918245155992007,0.8844358598454907,0.13353178216873124,1.0,0.8269447944569581,0.9590848613083158,0.9678923144685881,0.9630120378492588,0.7958760524122573,0.9538741764897317,0.9477653172290408,0.973397255013955,0.9658486027583051,0.9675179430456333,0.9670981112953064,0.919616854000798,0.9691095733275183,0.968833830062007,0.76068378351757,0.9395627300893472,0.9643927881728397,0.961515107118284,0.9602079136280625,0.9619560583552427,0.9542977045374011,0.9661085593237139,0.9672979823791931,0.9636743926508523,0.9588516899925743,0.9669758753616796,0.9538752812489933,0.9572288657488286,0.9246964880425813,0.954651261056885,0.9613120585609137,0.9674977063339255,0.8808938906606336,0.96730679980358,0.8666117745861592,0.9538992916944405
hhtrips,0.796219929382136,0.49760513746096174,0.8129587074027543,0.4977023201389973,0.7678749067665782,0.823263550749956,0.8321559929369746,0.8318954581798028,0.8211999069111261,0.8270205220906423,0.8254518387943546,0.8220016549706732,0.8337933907106059,0.8331315469892316,0.8323495323048128,0.8260592318226835,0.8328677960403776,0.8262841019566836,0.8324919636507359,0.8343245579310977,0.8334376556471577,0.8017981996140983,0.8190042236908293,0.7575327752130843,0.8250565905188114,0.7888230886012798,0.680747706230677,0.8184632065606593,0.831720147339781,0.36080564517527886,0.8174322054670509,0.8183175357921351,0.7435093793028824,0.7574528272957723,0.8140153296188642,0.8033286319115598,0.830968624527225,0.8095359076702093,0.8210892399751873,0.8006029739912826,0.8019670445149838,0.429618298963963,0.8269447944569581,1.0,0.830471537064983,0.8289185552887613,0.8269801002914913,0.7026325819524875,0.8326189180421436,0.8216580670966761,0.8319137615628027,0.8355497953201159,0.8296319716504319,0.8295083057246766,0.8131229319319617,0.8270457740996522,0.8260508402984791,0.6161530491149123,0.8161738253001848,0.8331781920934754,0.8233634927449324,0.8299203034928564,0.8261837495488039,0.8306365798387836,0.8254752013552815,0.8282396265170306,0.824402578198371,0.8240083701517588,0.8324566991156144,0.8339882335911243,0.8278509990534175,0.7611156721148851,0.8287592350646873,0.8277349296381924,0.8313228728118539,0.7868820936901932,0.8291894123176321,0.6526762509178794,0.8206100454830421
package_delivered,0.8935534070569131,0.7791930698967763,0.906322816025163,0.7671688339565415,0.8574661566808819,0.928004539941074,0.9575998893382265,0.9576145945099865,0.9122906584447799,0.9583337463274498,0.9515413972912542,0.9295542977819738,0.960824051806808,0.957546398856502,0.9575911932308612,0.9558989963003987,0.9576011102520834,0.9559906061390749,0.9574477913487645,0.9616772744205486,0.9605050267578888,0.8913322162874967,0.91669028218649,0.8497111674022092,0.9578404480862266,0.905513634071519,0.8373658569297522,0.9457215926126916,0.9624503039017206,0.7403428450008301,0.8983539861366135,0.925343494950321,0.7719267636500751,0.789986704686905,0.9075709591003667,0.9051571065756098,0.9612463950776057,0.9027701864296741,0.9347752584104186,0.890981083527234,0.8855767406050034,0.6124217427773524,0.9590848613083158,0.830471537064983,1.0,0.955562194435978,0.9547812432114092,0.8006087946271118,0.9554837720156839,0.9473385265278511,0.960082840941098,0.9519829112326965,0.9590240066252517,0.9623420529813632,0.9184871834503346,0.9573567829327704,0.9577468791067102,0.7883665390927841,0.9428498819043324,0.9624503039017206,0.9531575077993939,0.9598757940844375,0.9578372861000222,0.9564820794625459,0.9570382354082984,0.9590804009718578,0.955953072717526,0.956152066188915,0.9591712390277789,0.9456280597701605,0.9472941503100347,0.9366097343952239,0.9453428899139402,0.9496713470257403,0.9624503039017206,0.8788045431004791,0.9581774048234409,0.8689735975958787,0.9456170638018091
food_delivered,0.8916148591359667,0.7898010509254785,0.9097656124165855,0.7786774622296231,0.860851286187577,0.9468497763843357,0.9583814110109187,0.9584628044076384,0.9135641903332945,0.9610476184281279,0.9575660470515936,0.9450834082917654,0.9780518355110513,0.9639095256886471,0.9636285967657605,0.9587238889632278,0.9636889971552965,0.9586872899408675,0.9627781024944019,0.9820891188646627,0.9785482750887731,0.8880061578455254,0.9186433365257779,0.850190085704539,0.9608981455325187,0.9137261150015157,0.841559634078953,0.9431698026342417,0.9717065758368706,0.7644824956573669,0.8920694985466737,0.916980655768578,0.7661527909935895,0.7842314432451095,0.898376878916733,0.9040861870194298,0.9736712507981111,0.8973012486464118,0.9279399192679101,0.8913650544821838,0.8825349511758355,0.6202636492490528,0.9678923144685881,0.8289185552887613,0.955562194435978,1.0,0.9635326195143024,0.7966877820233573,0.9484232607372276,0.9434063166211135,0.9750286772789636,0.9773194472321547,0.9685704017648065,0.9650816752652042,0.9188574017012054,0.9688128551233159,0.9717869083549536,0.7903021341057975,0.9357566898851959,0.969961732481409,0.9638341310314693,0.9582711493254567,0.961564436684285,0.9516460629064378,0.9685189788348775,0.9746297585182101,0.9631996533327386,0.9560159175159891,0.9746100845109861,0.9630684141273724,0.9713929790793701,0.9400257248872732,0.9690454534097208,0.9752256109421965,0.9641541033856431,0.8821876282862974,0.9732853620017329,0.8674632806931032,0.9528810314693257
service_delivered,0.8902113270244352,0.7845659091115588,0.9058304599267678,0.7737678165661852,0.8581852233183086,0.9403628855403325,0.9497241534859594,0.9497158832787768,0.9126735530338135,0.9534190956915628,0.9558795571835784,0.9420011712513143,0.9695286255514504,0.954871647623508,0.9546629436279551,0.9497194660027374,0.954723568583042,0.9497204391201243,0.9536670263845421,0.9734796137844219,0.9702945050719808,0.8868588111468765,0.9179190429315643,0.8484550199847853,0.9530485651138914,0.91067928962534,0.8398132290894884,0.9374313939336121,0.963575356661719,0.7574748192324752,0.8856276318050073,0.9080491701502721,0.7670489546705918,0.7871400653026297,0.8930523290390205,0.9014669989823825,0.9667576802450872,0.8922724799925,0.923355836866498,0.8923949120983322,0.8805950713488636,0.6199382021416223,0.9630120378492588,0.8269801002914913,0.9547812432114092,0.9635326195143024,1.0,0.7977221386941622,0.9443093076071039,0.9373875442832942,0.9661942272095392,0.9761765169893389,0.96085341568849,0.9590311333549743,0.9184606408347107,0.9613498526849986,0.9646559893232761,0.78267375333596,0.9268551747336807,0.9616267471716098,0.9557013089229031,0.9509567060332659,0.953736117719017,0.943331626635147,0.9605262288433439,0.9669032296965897,0.955925146571612,0.9483335816460459,0.9654192101941816,0.9625463405210829,0.9702020821511377,0.932184192691491,0.9659870590358569,0.9671598874714932,0.9615694494003739,0.8829746918237903,0.9661319115597878,0.8667340156822126,0.9462110422649919
age,0.7662621569980614,0.38587800432570035,0.7670666566309097,0.38423991994935036,0.7094307283935933,0.7569031166394503,0.7930004492343502,0.792608414569276,0.7669026618296796,0.7930604159800639,0.781922140180941,0.78483806190947,0.8008215846832046,0.796074034048061,0.7955187970142177,0.7853596295979668,0.7953077363709876,0.7851615911754721,0.7944275658911463,0.8016424724388377,0.800411435063696,0.7676566884190668,0.7742781198401547,0.7297115917536638,0.7897442952090205,0.7522618706898901,0.62415942791229,0.7885356576022718,0.7945028418125155,0.2714714815172743,0.7641191408524695,0.7693299882874869,0.7079670643387014,0.7205064897895465,0.7631088281828837,0.7793101692160793,0.799483455352445,0.7600393629854849,0.7801484982294942,0.7640550648152966,0.7656726233840573,0.39274354108176374,0.7958760524122573,0.7026325819524875,0.8006087946271118,0.7966877820233573,0.7977221386941622,1.0,0.7966610483979545,0.7903630739688983,0.8000892402849329,0.7747707263162329,0.7999533703830355,0.7766934333315988,0.7530849085961422,0.7560465926539911,0.7519526800633698,0.4998248801697571,0.7385389434867111,0.7526080759141005,0.7876737440435924,0.7526325045160907,0.7485723387072127,0.7461535792961094,0.7480235676125058,0.751465883898268,0.7484288593887192,0.7467242468226297,0.753788797699788,0.7685415773566889,0.7461912185474006,0.7313713892956881,0.7666029184435739,0.7686337137628637,0.7984542094838317,0.7479585907319164,0.794212132672708,0.7350563034879005,0.7849535092523072
